"gene_symbol","ensembl_gene_id","entrezgene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mindy4","ENSMUSG00000038022","330323",277.898704843702,-0.3686760029606,0.185879723048075,-1.98341162185424,0.0473214700139803,0.172292100231814
"Gm31378","ENSMUSG00000111488","#N/A",14.3498075420197,1.12436221733368,0.566954363398563,1.98316176736656,0.0473493629731541,0.17234230207386
"Pik3r5","ENSMUSG00000020901","320207",34.2663426361372,1.11061939561846,0.560043081695307,1.98309635797394,0.0473566673524693,0.17234230207386
"Rpl15","ENSMUSG00000012405","66480",15817.291078572,0.227585587500887,0.114781887356685,1.98276568491739,0.0473936086864231,0.172437762678285
"Dennd2c","ENSMUSG00000007379","329727",189.385441826575,0.3780638352833,0.190710226866746,1.98239937886217,0.0474345590675042,0.17249342660281
"Kras","ENSMUSG00000030265","16653",1637.8741627307,0.253812908706316,0.128036934199537,1.98234134777677,0.0474410492544872,0.17249342660281
"Zfta","ENSMUSG00000053080","108899",981.329275119191,0.325799333285073,0.164343489343704,1.98242920718146,0.0474312233637199,0.17249342660281
"Smyd3","ENSMUSG00000055067","69726",220.400226261703,0.332870826811784,0.16795330449571,1.98192484399904,0.0474876528826356,0.172623890587138
"Ahi1","ENSMUSG00000019986","52906",289.665228997953,-0.303485193188217,0.153226306356622,-1.98063374628295,0.0476323616332627,0.173087609187573
"Mybbp1a","ENSMUSG00000040463","18432",21357.5738603241,-0.37375517448219,0.188708540389278,-1.98059490954245,0.0476367202677104,0.173087609187573
"Dcxr","ENSMUSG00000039450","67880",42.6369310379243,-0.752580686446482,0.380113068444402,-1.97988637835155,0.0477162973616221,0.173287760853125
"Dram1","ENSMUSG00000020057","71712",587.758861124035,-0.50991579114083,0.257543793564949,-1.97991877063904,0.0477126568584754,0.173287760853125
"Gm17494","ENSMUSG00000057359","#N/A",297.850503247717,-0.334823853004676,0.169118586487045,-1.97981700272977,0.0477240951318481,0.173287760853125
"Mrps27","ENSMUSG00000041632","218506",994.856919019092,-0.257834245197221,0.130246808923018,-1.97958205140836,0.047750511449051,0.173305508189748
"Phf8","ENSMUSG00000041229","320595",518.399990776381,0.25438802810137,0.128501822029991,1.97964530060903,0.0477433989335082,0.173305508189748
"Msantd7","ENSMUSG00000051396","119065974",197.997874111122,0.389826922966983,0.196982538700686,1.97899227788572,0.0478168756953984,0.173468161040089
"Rpl30-ps1","ENSMUSG00000057696","#N/A",285.089328400836,-0.321264735101075,0.162332562429023,-1.97905294103605,0.0478100460016153,0.173468161040089
"Wwp2","ENSMUSG00000031930","66894",1930.84568646522,-0.308322093250055,0.155934515597309,-1.97725367003593,0.0480129637369224,0.174131163812308
"Ccdc9b","ENSMUSG00000045838","214239",718.937148575852,0.373816377496087,0.189113214499498,1.97668036305881,0.0480777718440073,0.174257570168509
"Ptpra","ENSMUSG00000027303","19262",2240.05089955552,0.233492881353611,0.118120077713822,1.97674168416406,0.0480708364387368,0.174257570168509
"Atxn7l3","ENSMUSG00000059995","217218",2067.57320194457,-0.237563588931547,0.120206084122917,-1.97630253630612,0.0481205225283666,0.174373264169863
"Gm5356","ENSMUSG00000069962","#N/A",40.6455370925075,-0.674027464761583,0.341121642934683,-1.97591527457155,0.048164373910749,0.174480179886854
"Nisch","ENSMUSG00000021910","64652",7326.58263467793,-0.267222842816242,0.135244458425512,-1.97585058883148,0.0481717018383271,0.174480179886854
"Mprip","ENSMUSG00000005417","26936",11445.6024549413,-0.331332141918797,0.167728654698094,-1.97540570819687,0.0482221255427339,0.174584263826853
"Znfx1","ENSMUSG00000039501","98999",1178.94069631938,0.307209987231602,0.155514631290031,1.97544105453758,0.0482181176934846,0.174584263826853
"Preb","ENSMUSG00000045302","50907",1811.31065368814,-0.216726305587074,0.109728167936436,-1.97512005953312,0.0482545249307514,0.174662286732261
"Gm8682","ENSMUSG00000082810","#N/A",67.091528536053,0.54514920394793,0.276051972502874,1.97480640694301,0.0482901216951273,0.174735440351725
"Gorab","ENSMUSG00000040124","98376",601.263501807697,-0.291282792887456,0.147503574421871,-1.97475074098452,0.048296441587899,0.174735440351725
"Trpc1","ENSMUSG00000032839","22063",54.2912353442736,0.734858263049786,0.372154298299706,1.97460641031743,0.0483128310385952,0.174755466124777
"Mllt11","ENSMUSG00000053192","56772",471.757000598258,0.288246412651428,0.145984846142483,1.97449543749285,0.0483254357204544,0.174761795844411
"Atp13a1","ENSMUSG00000031862","170759",3232.04619368434,0.207950893704296,0.105333516446615,1.97421391328646,0.0483574246182724,0.174810221224086
"Fdx1","ENSMUSG00000032051","14148",262.662652821169,0.320478761263721,0.16233459370167,1.97418648703234,0.0483605419460918,0.174810221224086
"Ckap4","ENSMUSG00000046841","216197",6710.60633434685,-0.238942670874468,0.121085359151903,-1.97334072878879,0.0484567555632687,0.175118690138861
"Cops7b","ENSMUSG00000026240","26895",712.978596636402,-0.259697164648338,0.131618394062347,-1.97310692398602,0.0484833815879891,0.175175593260014
"Myef2l","ENSMUSG00000049230","#N/A",264.682939387647,0.434822502244058,0.22043417507121,1.972573001004,0.0485442315699531,0.17527744522903
"Slc25a20","ENSMUSG00000032602","57279",492.15386712152,-0.326971392043607,0.16575239788888,-1.97264954358493,0.0485355042508575,0.17527744522903
"Zic2","ENSMUSG00000061524","22772",395.796436059213,-0.372279345886545,0.188712436050923,-1.97273350753676,0.0485259322689245,0.17527744522903
"Gm5525","ENSMUSG00000099492","#N/A",1021.15387553302,0.254944494368315,0.129282618674058,1.97199358261044,0.0486103391110751,0.175476784683477
"1500032F14Rik","ENSMUSG00000117718","#N/A",89.2073712576647,0.570842075405228,0.289543898131618,1.97152169010911,0.0486642345468115,0.175586374105854
"Acot8","ENSMUSG00000017307","170789",158.822632098283,0.360440486820881,0.182830945982573,1.97144134918624,0.0486734153810202,0.175586374105854
"Ppp4r3b","ENSMUSG00000020463","104570",2384.36159596065,-0.200719572087483,0.101804882150322,-1.97161047533169,0.0486540904447103,0.175586374105854
"Pcdh19","ENSMUSG00000051323","279653",1014.61682108305,-0.472300117744693,0.239630096386055,-1.97095492122073,0.0487290322445161,0.175747629734926
"Tex14","ENSMUSG00000010342","83560",26.4630283680047,1.02471750761133,0.520187060682712,1.9699019546285,0.0488496083882279,0.176143044804137
"Fos","ENSMUSG00000021250","14281",189.005588545037,-0.738757985391003,0.375211911028826,-1.96890867180985,0.0489635795623276,0.176514471776416
"Adgrb2","ENSMUSG00000028782","230775",5.59465888675547,-1.91691717366489,0.973934787466818,-1.96821922610522,0.0490428190409331,0.1767605521735
"Dsel","ENSMUSG00000038702","319901",397.659316067703,0.3932449982163,0.199874232969856,1.96746220047087,0.049129949567131,0.177034957034648
"Bcl9","ENSMUSG00000038256","77578",1024.03676888213,-0.507763357336082,0.258185402798456,-1.9666617548183,0.0492222188187035,0.177208793153203
"Gm3940","ENSMUSG00000078291","#N/A",9.00281896284481,-1.37184780287089,0.697533827987255,-1.96671150247921,0.0492164800541896,0.177208793153203
"Mboat7","ENSMUSG00000035596","77582",1151.99001382738,0.209405839401569,0.106474846356582,1.96671652101073,0.0492159011602469,0.177208793153203
"Polr2h","ENSMUSG00000021018","245841",1079.47398967376,0.318806021192276,0.1620927549939,1.96681228105645,0.0492048562127581,0.177208793153203
"Meox1","ENSMUSG00000001493","17285",13.3412221605926,-1.70892343130961,0.869017760418637,-1.96650000626726,0.0492408816039266,0.177236350061082
"9530085L11Rik","ENSMUSG00000107742","#N/A",27.1836221071999,0.839203873473948,0.426849452717728,1.96604181668919,0.0492937804247609,0.17734818862851
"Gm24497","ENSMUSG00000119873","115487688",190.334717226005,0.582637508920678,0.296350782859454,1.96604005327361,0.0492939841063716,0.17734818862851
"Ccdc85c","ENSMUSG00000084883","668158",933.644317285709,-0.350891062981634,0.178524163767437,-1.96551018963874,0.0493552174852618,0.177528820713296
"Scd4","ENSMUSG00000050195","329065",16.2831009536315,1.02480896212988,0.521691857471559,1.96439516441129,0.0494842831873539,0.17787938279196
"Trim6","ENSMUSG00000072244","94088",31.6698692334847,0.971304463200904,0.494411933403938,1.96456516838832,0.0494645867195615,0.17787938279196
"Lmnb2","ENSMUSG00000062075","16907",809.877646600199,-0.291131999414439,0.148303370099684,-1.96308417818659,0.0496363936644471,0.178380789731607
"Mettl2","ENSMUSG00000020691","52686",997.078540662505,-0.285983367206142,0.145706662574254,-1.96273363313364,0.0496771329230871,0.178487355514774
"Adal","ENSMUSG00000027259","75894",144.130642998643,0.415331179938004,0.211642028008297,1.96242298302737,0.0497132591485882,0.178577303054946
"Lig1","ENSMUSG00000056394","16881",3741.48377918001,-0.247877594312231,0.126325319965455,-1.96221623962651,0.0497373140298457,0.17860199036825
"Osr2","ENSMUSG00000022330","107587",174.958882796157,0.555325598502751,0.283091282075241,1.96164853411189,0.0498034175608398,0.178741645726598
"Proser1","ENSMUSG00000049504","212127",770.188706725387,0.323350006231078,0.164834220857995,1.96166793853835,0.049801156897377,0.178741645726598
"Trip10","ENSMUSG00000019487","106628",1733.02884058269,0.378493527341061,0.193031140012573,1.96078999127502,0.0499035260823853,0.179061014024159
"Pdcd11","ENSMUSG00000025047","18572",3584.1031692763,0.333483343628704,0.170107594840471,1.96042595241822,0.0499460249514285,0.179133660440632
"Tpp1","ENSMUSG00000030894","12751",1989.96941037413,0.301672840469656,0.15387661829627,1.96048524986963,0.04993910034032,0.179133660440632
"Gm49405","ENSMUSG00000024869","#N/A",34.2384307945196,0.826055516192777,0.421431485748204,1.96011817846549,0.049981978973845,0.179222686298197
"Dcst1","ENSMUSG00000042672","77772",15.4051077107549,-1.15445831918733,0.589007626278851,-1.96000572434148,0.0499951212283508,0.17922989351513
"Gm7809","ENSMUSG00000099397","#N/A",565.368301522106,0.295139217217765,0.150599542715598,1.95976170907189,0.0500236486950361,0.179252335631
"Thnsl1","ENSMUSG00000048550","208967",174.656848090734,0.351085354768382,0.179180807502456,1.95939152000735,0.0500669530094381,0.179367588663096
"Dnajb6","ENSMUSG00000029131","23950",2095.906221446,0.201672225566862,0.102937926300539,1.95916347661849,0.0500936449163804,0.179423288799494
"Gm17201","ENSMUSG00000090761","#N/A",102.307405574909,0.444475151665095,0.226916139196712,1.95876394353679,0.0501404380196982,0.179550945755592
"Scai","ENSMUSG00000035236","320271",724.635769226892,0.319144071817296,0.162966199419182,1.95834518418382,0.0501895222150775,0.179686748424004
"Fam149a","ENSMUSG00000070044","212326",1311.28689950862,0.267611081027887,0.136664499407916,1.95816091367753,0.0502111339396226,0.179724156609143
"Pbld2","ENSMUSG00000020072","67307",11.804675495799,-1.15013299066067,0.587454552824726,-1.95782462682493,0.0502505946435817,0.179785593888918
"Timm10","ENSMUSG00000027076","30059",740.336002325867,0.37820641994211,0.193176894376825,1.95782431000445,0.0502506318323063,0.179785593888918
"Zfp839","ENSMUSG00000021271","72805",197.425153819412,-0.370906929786398,0.189479175429609,-1.95750762027244,0.0502878167475506,0.179878660216744
"Ccdc51","ENSMUSG00000025645","66658",191.645548298731,-0.322582772700322,0.164864576330171,-1.95665302929777,0.0503882757789808,0.180192689502732
"Ptcd1","ENSMUSG00000029624","71799",754.905048755283,-0.258451952729838,0.132094376327828,-1.95657044542472,0.0503979925981866,0.180192689502732
"Ei24","ENSMUSG00000062762","13663",1095.2561346369,-0.268617647258554,0.13737191267261,-1.95540443481146,0.0505353530963991,0.180353512457456
"Gm10709","ENSMUSG00000074516","#N/A",49.049402638376,-0.602041545072044,0.30781661636285,-1.95584485394501,0.0504834332224252,0.180353512457456
"Gm37488","ENSMUSG00000104125","#N/A",68.7833343557032,0.694823618580923,0.355365251922704,1.95523792723565,0.0505549938956832,0.180353512457456
"Gm38247","ENSMUSG00000104166","#N/A",165.454110044754,0.387847442723558,0.198315105061397,1.95571306887331,0.0504989643358126,0.180353512457456
"Kif21b","ENSMUSG00000041642","16565",247.983179880536,-1.15960488901851,0.592870081375389,-1.95591736781245,0.0504748890368089,0.180353512457456
"Ndel1","ENSMUSG00000018736","83431",1732.17544191104,-0.232438785472044,0.118877787983868,-1.95527515622672,0.050550601905966,0.180353512457456
"Snapc3","ENSMUSG00000028483","77634",407.201474726133,0.318297422564559,0.162762974162522,1.95558863557465,0.050513632703833,0.180353512457456
"Sppl2a","ENSMUSG00000027366","66552",1391.18625092166,0.345586115582268,0.176723244293344,1.95552156686659,0.0505215403357471,0.180353512457456
"Zdhhc7","ENSMUSG00000031823","102193",1212.20557031778,0.268402433536181,0.137231906986874,1.95583111412897,0.0504850522981319,0.180353512457456
"Zfp106","ENSMUSG00000027288","20402",6654.0989208451,0.247609716495636,0.126617273477501,1.95557612081763,0.0505151081581257,0.180353512457456
"Nkiras2","ENSMUSG00000017837","71966",770.104786704591,-0.240531038351131,0.123057815166103,-1.95461814454014,0.050628158064586,0.180572637821453
"Tep1","ENSMUSG00000006281","21745",641.578414388953,0.378005420922473,0.193399884272641,1.95452764795654,0.050638848432538,0.180572637821453
"Foxred1","ENSMUSG00000039048","235169",654.817460385671,-0.263223986144293,0.134724090004074,-1.95380043863227,0.0507248223977523,0.180799123445608
"Pctp","ENSMUSG00000020553","18559",148.688810809635,-0.524873907868817,0.268683239504374,-1.95350446435373,0.0507598488046828,0.180825103566486
"Pim2","ENSMUSG00000031155","18715",76.9444446080374,0.512992532185364,0.262607920890283,1.95345414733203,0.0507658054733241,0.180825103566486
"Ube2e2","ENSMUSG00000058317","218793",805.601041399369,-0.305287895919306,0.156269408677413,-1.9535998664301,0.050748556449547,0.180825103566486
"Gm45074","ENSMUSG00000109568","#N/A",37.032929630736,0.734989483654911,0.376301507581398,1.95319303496525,0.0507967260838292,0.180895220072915
"Cntln","ENSMUSG00000038070","338349",646.10691912972,-0.288530618907273,0.147749675063525,-1.95283420273661,0.0508392442963612,0.181006597339986
"H2ac25","ENSMUSG00000078851","319162",38.8474618681776,0.75784557694125,0.388123649517867,1.95258799066395,0.0508684353298391,0.181038423990228
"Rnaseh2b","ENSMUSG00000021932","67153",553.864341649017,-0.226823622930272,0.116166756952303,-1.95256912460252,0.0508706726789934,0.181038423990228
"2700097O09Rik","ENSMUSG00000062198","72658",130.863870944338,0.417572848618468,0.213935480955388,1.95186346254339,0.0509544172152913,0.181216283889152
"Mtch1","ENSMUSG00000024012","56462",3287.13202389698,-0.273957570426235,0.140356772735263,-1.95186569972627,0.0509541515349966,0.181216283889152
"Rnf126","ENSMUSG00000035890","70294",1571.76372200963,-0.267121422116195,0.136873851091762,-1.95158841506631,0.0509870897664984,0.181292434902965
"Cd2ap","ENSMUSG00000061665","12488",1560.38668133972,0.232049443435433,0.118927323149652,1.95118697108346,0.0510348082923846,0.181422038751908
"Fas","ENSMUSG00000024778","14102",22.9547020293363,-1.07838438204423,0.552738663327043,-1.95098416954084,0.0510589289606933,0.181467716615268
"B930046K06Rik","ENSMUSG00000120844","#N/A",12.0017727739185,1.10257122399463,0.565310101010697,1.95038302344745,0.0511304837493811,0.181653399644624
"Prune1","ENSMUSG00000015711","229589",956.072192950504,-0.264664544411844,0.135707245761401,-1.95026096747387,0.0511450223968372,0.181653399644624
"Relb","ENSMUSG00000002983","19698",429.049378178505,-0.357758186493939,0.183437020564722,-1.95030526222329,0.0511397458457535,0.181653399644624
"Epha1","ENSMUSG00000029859","13835",44.2219753447419,0.814811166293215,0.417843032287129,1.95004129142281,0.0511711977409977,0.181666214692406
"Gm9913","ENSMUSG00000053615","#N/A",15.8452667689726,1.00760024693218,0.516688582194041,1.95011130815694,0.0511628537291891,0.181666214692406
"Gm9975","ENSMUSG00000120594","#N/A",116.959376537211,-0.501536489805426,0.257207342577403,-1.94993068541383,0.0511843811664046,0.18167295784372
"Bag1","ENSMUSG00000028416","12017",2999.37572109796,0.224949807053391,0.115423038048594,1.94891601240547,0.0513054555081069,0.182034007324668
"Plpbp","ENSMUSG00000031485","114863",3002.57516466926,0.280889286744897,0.144127924985533,1.94888871655574,0.0513087158533753,0.182034007324668
"Gm7363","ENSMUSG00000083344","#N/A",482.282803963011,0.385621972035078,0.197899057851776,1.94857912018916,0.0513457076480317,0.182084998487513
"Nhsl1","ENSMUSG00000039835","215819",402.450481687553,-0.421358100843052,0.216232283267766,-1.94863641300626,0.0513388603933644,0.182084998487513
"Gm8655","ENSMUSG00000113617","#N/A",32.1779415974681,-0.679698046812479,0.348876069844426,-1.94825069863799,0.0513849731503785,0.18214400434194
"Psmd12","ENSMUSG00000020720","66997",3778.12819281476,-0.263333513182826,0.135162213358454,-1.94827760392217,0.0513817554570308,0.18214400434194
"Ptp4a1","ENSMUSG00000026064","19243",28.2537036618328,0.820611667023718,0.421275133038276,1.9479233466865,0.0514241357825906,0.182242699999936
"Gm5847","ENSMUSG00000082280","#N/A",99.0174855191842,-0.444968629656429,0.228466059178744,-1.94763559740969,0.0514585811927096,0.182284523036881
"Gm9889","ENSMUSG00000052769","791369",8.8551054435053,-1.78524049589167,0.916592231012838,-1.94769324404918,0.051451678978547,0.182284523036881
"Arl5c","ENSMUSG00000038352","217151",24.8114515616866,-0.885111495200246,0.454520650455898,-1.94735155446172,0.0514926018699724,0.182298818320888
"Kif11","ENSMUSG00000012443","16551",4604.37155676646,0.296517847155265,0.152275879427208,1.94724107501877,0.0515058394088402,0.182298818320888
"Kpna1","ENSMUSG00000022905","16646",2270.71290501894,0.335605811998987,0.172350918417235,1.94722380989312,0.0515079083566286,0.182298818320888
"Zswim8","ENSMUSG00000021819","268721",6121.51900455444,0.180313567454384,0.0925940396954368,1.9473560938423,0.0514920580267377,0.182298818320888
"Gns","ENSMUSG00000034707","75612",3161.59664669064,0.245855654786132,0.126292070735545,1.94672280970792,0.0515679754771748,0.182471297842311
"Pfn1","ENSMUSG00000018293","18643",15014.962866001,-0.322234041055122,0.165536582424745,-1.94660319993989,0.0515823246849382,0.182481966035488
"Gxylt2","ENSMUSG00000030074","232313",2710.87028323273,0.494184536948483,0.253983305060707,1.94573630274779,0.0516864235189579,0.182810065609671
"Tuba8","ENSMUSG00000030137","53857",128.654815362785,-1.71670908915349,0.882880437257416,-1.94444119125154,0.0518422706804453,0.183321009873747
"Cwf19l1","ENSMUSG00000025200","72502",673.176742661109,0.265462412380648,0.136546419973247,1.94411843556689,0.0518811706047899,0.18341585880637
"Gm8113","ENSMUSG00000089901","#N/A",48.4923068459455,-1.29158203515292,0.664383924458478,-1.94402963046653,0.0518918780660257,0.18341585880637
"Ap1m1","ENSMUSG00000003033","11767",3540.00977291665,0.198609383170172,0.102185092232972,1.94362385774788,0.0519408266606153,0.183511941074793
"Gadd45a","ENSMUSG00000036390","13197",71.6283957218288,0.671923422794032,0.345713563070112,1.94358421123838,0.0519456113123409,0.183511941074793
"Klra6","ENSMUSG00000061769","16637",49.3246303388822,0.573189137820759,0.294923068169094,1.94352086928691,0.0519532563614228,0.183511941074793
"Lamtor4","ENSMUSG00000050552","66096",601.292156328809,-0.25789564198867,0.132720526530418,-1.9431481228306,0.0519982640183103,0.183568465312203
"Syngr2","ENSMUSG00000048277","20973",1622.96542786328,-0.298683306327583,0.153714438912993,-1.94310507483715,0.052003463993103,0.183568465312203
"Usp38","ENSMUSG00000038250","74841",1041.62474664276,0.385894541228683,0.198587454987328,1.94319697210132,0.0519923638060753,0.183568465312203
"Ssr4","ENSMUSG00000002014","20832",2268.01284210824,-0.356952917273171,0.183744149601546,-1.94266276258174,0.0520569182246173,0.183716874926861
"Eci2","ENSMUSG00000021417","23986",604.150410280876,-0.274446027960438,0.141289379140823,-1.94243919556684,0.0520839541813814,0.183731740210395
"Ogfrl1","ENSMUSG00000026158","70155",63.0162711756925,-0.534053320606045,0.274929307124256,-1.94251142663622,0.0520752179949621,0.183731740210395
"Rps8","ENSMUSG00000047675","20116, 100040298",35245.7934768086,0.192910276145185,0.0993591228119228,1.9415456848421,0.0521921237156667,0.184072988350982
"Gm57184","ENSMUSG00000121277","#N/A",81.3552957743755,0.63616246935249,0.327813725451173,1.94062182258212,0.0523041651405078,0.184390983981276
"Gtf2ird2","ENSMUSG00000015942","114674",239.520313398069,-0.357896013217069,0.184439706634383,-1.94044991584448,0.0523250353138662,0.184390983981276
"Nucb2","ENSMUSG00000030659","53322",395.135710228969,-0.32765919275357,0.168859526617291,-1.94042467912507,0.0523280997397796,0.184390983981276
"Pcnp","ENSMUSG00000071533","76302",1888.18629506423,0.198439829126239,0.102262478706467,1.94049500497478,0.0523195606374766,0.184390983981276
"Exosc7","ENSMUSG00000025785","66446",844.630132922947,-0.259042982838846,0.133519343813958,-1.94011575730772,0.0523656234357182,0.184482830922333
"Egln2","ENSMUSG00000058709","112406",1031.65656900909,-0.257489998138878,0.132735122778103,-1.93987840407041,0.0523944692184053,0.184544072285348
"Sesn1","ENSMUSG00000038332","140742",496.070442398142,0.297221198832352,0.153237935621648,1.93960586604484,0.0524276074294369,0.184620402365253
"Ccdc102a","ENSMUSG00000063605","234582",629.642474603231,-0.313642445679561,0.161738875478373,-1.93919022097752,0.0524781799306446,0.184677310794181
"Gm2199","ENSMUSG00000083829","#N/A",95.0075584239502,0.465028389534338,0.239790682308968,1.93930967232143,0.0524636418334623,0.184677310794181
"Zswim1","ENSMUSG00000017764","71971",373.099101771652,0.434238841476022,0.224027081466899,1.93833191341281,0.0525827412823175,0.185004837116545
"1110059E24Rik","ENSMUSG00000035171","66206, 118568607",398.813017123765,0.339940531097809,0.175487020341573,1.93712634949376,0.052729900400769,0.185482061711248
"Usp11","ENSMUSG00000031066","236733",344.652858273639,-0.462502983401067,0.238905415681716,-1.93592506926356,0.0528768788580249,0.18595844246706
"Zfp97","ENSMUSG00000095990","22759",94.6669707506144,0.421952962476128,0.218021015468579,1.9353774752826,0.0529439913273999,0.186153802221257
"Prdx2","ENSMUSG00000005161","21672",10973.8562270751,0.323346330790062,0.167108165358236,1.93495231125836,0.0529961479998133,0.186296502794103
"Tmem218","ENSMUSG00000032121","66279",164.38158738005,-0.455411865860703,0.235403490144282,-1.93460116322649,0.0530392571824112,0.186407343513822
"Cnot8","ENSMUSG00000020515","69125",1287.65995045128,-0.271265623280521,0.140256759357697,-1.93406452938722,0.0531051943906252,0.18659834781516
"6820431F20Rik","ENSMUSG00000121492","547150",285.723063384147,0.428248362464326,0.22152012956862,1.9332254964742,0.0532084251788685,0.186779300848103
"Actn4","ENSMUSG00000054808","60595",13460.7693301114,-0.263772453288953,0.136455914695833,-1.93302323227919,0.0532333359051953,0.186779300848103
"Dand5","ENSMUSG00000053226","23863",85.696438349965,0.580847424792705,0.300492366124534,1.93298562716892,0.0532379683999063,0.186779300848103
"Gdpgp1","ENSMUSG00000050973","269952",168.876245071877,0.417804243615961,0.216165514076339,1.93279786279144,0.0532611037387354,0.186779300848103
"Hmgb3","ENSMUSG00000015217","15354",940.60311787047,0.318094855817117,0.164541617559582,1.93321823703314,0.0532093190783844,0.186779300848103
"Pcdh1","ENSMUSG00000051375","75599",20.6308427151715,1.27937296268103,0.661897152642406,1.93288784756598,0.0532500152404447,0.186779300848103
"Scarb1","ENSMUSG00000037936","20778",2409.53722954942,-0.190515166204489,0.0985482280581105,-1.93321757233574,0.0532094009272808,0.186779300848103
"Taf4b","ENSMUSG00000054321","72504",683.718109796161,0.337407148022042,0.174516111786507,1.93338680634145,0.053188565341508,0.186779300848103
"Tmem19","ENSMUSG00000069520","67226",417.857457312549,-0.330972005443262,0.171214347526922,-1.93308569184729,0.0532256423860262,0.186779300848103
"Tepsin","ENSMUSG00000025377","78777",217.660995533394,-0.328457446053686,0.169985503308179,-1.93226739728623,0.053326510290223,0.186967947663892
"Cfdp1","ENSMUSG00000031954","23837",5614.0596174897,0.207283955990983,0.107302028288279,1.93178040804683,0.0533866152594811,0.187137595091918
"Inpp5a","ENSMUSG00000025477","212111",853.62784186484,-0.294512231918708,0.152463739545185,-1.93168705422855,0.0533981435933087,0.187137595091918
"1700052K11Rik","ENSMUSG00000099681","#N/A",80.3319826384847,-0.500539062489101,0.259164543669893,-1.93135625499241,0.0534390109803746,0.187201987235896
"Cpt1a","ENSMUSG00000024900","12894",723.187641041821,-0.500918409959499,0.259384175012343,-1.93118338825282,0.0534603775619989,0.187201987235896
"Etfa","ENSMUSG00000032314","110842",2045.70672485572,-0.234682745251332,0.121519307677044,-1.9312383335415,0.0534535854706936,0.187201987235896
"Il18r1","ENSMUSG00000026070","16182",10.8353511435443,1.12977456654511,0.585023210119445,1.93116195563326,0.053463027162152,0.187201987235896
"Gpc4","ENSMUSG00000031119","14735",459.082270087025,-0.307457538278604,0.159245341088933,-1.9307160647601,0.0535181751457262,0.187317741857933
"Meak7","ENSMUSG00000034105","74347",441.292719391195,-0.375434887882876,0.194454663033731,-1.93070653089842,0.0535193548165523,0.187317741857933
"Suv39h2","ENSMUSG00000026646","64707",404.201245666081,0.34100768274042,0.176633065840715,1.93059935362235,0.0535326178736177,0.18732344007069
"3110040N11Rik","ENSMUSG00000025102","67290",196.31572252766,-0.369510209301428,0.191416035205322,-1.93040363052695,0.0535568454505744,0.187367494948772
"Gm46404","ENSMUSG00000113440","#N/A",17.4312215958043,1.11513989547638,0.577881067368683,1.92970484489836,0.0536434193202979,0.187629600490288
"Ubtd2","ENSMUSG00000044949","327900",392.424516046982,-0.296941946458187,0.153890062206412,-1.92957194376788,0.0536598979101709,0.187646471840519
"Babam1","ENSMUSG00000031820","68251",2387.11273767735,0.191634030081916,0.0993385427414315,1.92910047594236,0.0537183899356548,0.187810223227805
"Gm27019","ENSMUSG00000097998","#N/A",17.8495339440656,1.04147699959923,0.539953568947826,1.92882695752654,0.0537523480250384,0.18788814659208
"Isoc2b","ENSMUSG00000052605","67441",20.3216249838032,-0.860775606252546,0.446297552876889,-1.92870339687924,0.053767694306606,0.187900993778241
"Farp1","ENSMUSG00000025555","223254",4516.84579571849,0.234890525152392,0.121819462453322,1.92818553309899,0.0538320529913276,0.18800348224737
"Ggta1","ENSMUSG00000035778","14594",1469.30608672901,0.290824128268608,0.150816810700804,1.92832700093065,0.0538144653776289,0.18800348224737
"Wipf1","ENSMUSG00000075284","215280",1707.64364298049,0.363585025879864,0.188555324457699,1.92826708514101,0.0538219136638994,0.18800348224737
"Copb1","ENSMUSG00000030754","70349",4969.87404502133,-0.164895170849233,0.085534285404112,-1.92782543362788,0.0538768430581457,0.188119100680144
"Zfp462","ENSMUSG00000060206","242466",2158.95900227526,0.227416164023186,0.118011242247968,1.92707202882699,0.0539706540537756,0.188405795807846
"Vcp","ENSMUSG00000028452","269523",10426.7521608028,0.281037406737772,0.145882158971138,1.92646865607037,0.054045881932363,0.188627509020387
"Acaa1b","ENSMUSG00000010651","235674",9.01431850538186,-1.28930390282808,0.669440056436078,-1.92594376514006,0.0541113959405218,0.188815230741743
"Drp2","ENSMUSG00000000223","13497",21.4875718380872,0.852753582122266,0.44312041138852,1.92442857563288,0.0543008854773339,0.18943537512136
"Itga4","ENSMUSG00000027009","16401",63.4902873155335,0.51235718518491,0.266257632087027,1.92429107541017,0.0543181086171406,0.189454408305018
"Nfkbiz","ENSMUSG00000035356","80859",538.484060246733,0.557237084152881,0.289708456165808,1.92344086716599,0.0544247061005443,0.189785091665316
"Atf1-ps","ENSMUSG00000080968","100040260",58.740960510846,-0.603886904462152,0.313982586167457,-1.92331336534721,0.0544407070732246,0.189799779965118
"Atrn","ENSMUSG00000027312","11990",1892.32814311074,0.338355764883211,0.175990851953582,1.92257586759369,0.0545333371369869,0.189999291907702
"Pih1d1","ENSMUSG00000003423","68845",918.23733163361,-0.32055981387526,0.166733263594638,-1.92259065146475,0.0545314789853583,0.189999291907702
"Tmem138","ENSMUSG00000024666","72982",304.700978322614,0.388981512180618,0.202309168548863,1.92270827353368,0.0545166972126219,0.189999291907702
