"experiment","condition","sample","sample_label","ensembl_gene_id","entrezgene_id","external_gene_name","gene_biotype","normalized_count"
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022426","74158","Josd1","protein_coding",2373.80419487825
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022426","74158","Josd1","protein_coding",2461.19451760126
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022427","223696","Tomm22","protein_coding",2728.8984227272
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022427","223696","Tomm22","protein_coding",3468.93058617062
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022427","223696","Tomm22","protein_coding",3655.13365637421
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022427","223696","Tomm22","protein_coding",2627.61627951493
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022427","223696","Tomm22","protein_coding",2982.92143152055
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022427","223696","Tomm22","protein_coding",3173.68914228043
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022427","223696","Tomm22","protein_coding",2339.0651048053
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022427","223696","Tomm22","protein_coding",3214.22745023922
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022427","223696","Tomm22","protein_coding",2539.7432788013
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022428","73739","Cby1","protein_coding",319.983191601835
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022428","73739","Cby1","protein_coding",334.823827621407
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022428","73739","Cby1","protein_coding",256.466260838254
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022428","73739","Cby1","protein_coding",143.706401487985
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022428","73739","Cby1","protein_coding",146.735418275783
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022428","73739","Cby1","protein_coding",186.617676156565
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022428","73739","Cby1","protein_coding",202.30399319964
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022428","73739","Cby1","protein_coding",197.055763291158
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022428","73739","Cby1","protein_coding",186.891880096647
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1817.69321617553
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1622.53290885141
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1770.46556146103
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1515.54981876945
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1557.49165398438
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1368.1334092752
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1344.30404948636
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1234.53478194328
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022433","27373","Csnk1e","protein_coding",1259.48875717306
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022434","73225","Fam118a","protein_coding",568.422229798837
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022434","73225","Fam118a","protein_coding",544.088719884786
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022434","73225","Fam118a","protein_coding",501.838561284014
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022434","73225","Fam118a","protein_coding",445.489844612755
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022434","73225","Fam118a","protein_coding",429.725153521935
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022434","73225","Fam118a","protein_coding",443.365561824196
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022434","73225","Fam118a","protein_coding",336.37527863372
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022434","73225","Fam118a","protein_coding",384.976491197957
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022434","73225","Fam118a","protein_coding",360.240870331219
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",369.513759343642
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",330.930527300228
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",420.265323103908
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",245.406316387175
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",148.831638536865
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",203.258742820208
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",293.280936887052
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",182.700707687166
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022436","20401","Sh3bp1","protein_coding",278.983531158764
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022437","68653","Samm50","protein_coding",2603.10650465276
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022437","68653","Samm50","protein_coding",3019.25439907443
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022437","68653","Samm50","protein_coding",3102.39339446581
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022437","68653","Samm50","protein_coding",1840.54737290381
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022437","68653","Samm50","protein_coding",1817.42296635862
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022437","68653","Samm50","protein_coding",2045.66255200922
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022437","68653","Samm50","protein_coding",1826.72126403935
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022437","68653","Samm50","protein_coding",1911.8324054407
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022437","68653","Samm50","protein_coding",2276.10835615289
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022438","170736","Parvb","protein_coding",2766.63599814953
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022438","170736","Parvb","protein_coding",2580.28478786148
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022438","170736","Parvb","protein_coding",2581.62984192401
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022438","170736","Parvb","protein_coding",2121.32757273418
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022438","170736","Parvb","protein_coding",2748.1447622793
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022438","170736","Parvb","protein_coding",2437.91626622366
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022438","170736","Parvb","protein_coding",2038.60177762714
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022438","170736","Parvb","protein_coding",2142.81830015948
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022438","170736","Parvb","protein_coding",2557.80046528407
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",954.446178389748
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",888.645798309141
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",576.885940409712
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",480.863728055951
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",294.518946682107
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",304.293790420896
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",487.205474747061
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",293.626137354374
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022440","72709","C1qtnf6","protein_coding",422.538163696768
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022442","319953","Ttll1","protein_coding",286.962813107297
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022442","319953","Ttll1","protein_coding",325.090576818459
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022442","319953","Ttll1","protein_coding",257.118846743695
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022442","319953","Ttll1","protein_coding",175.763983358382
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022442","319953","Ttll1","protein_coding",181.323052583646
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022442","319953","Ttll1","protein_coding",155.712838066943
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022442","319953","Ttll1","protein_coding",238.215944655197
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022442","319953","Ttll1","protein_coding",135.720525710466
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022442","319953","Ttll1","protein_coding",288.012124400148
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022443","17886","Myh9","protein_coding",23922.478019805
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022443","17886","Myh9","protein_coding",25616.9427882785
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022443","17886","Myh9","protein_coding",25259.642641899
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022443","17886","Myh9","protein_coding",16384.7406373455
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022443","17886","Myh9","protein_coding",16010.930354149
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022443","17886","Myh9","protein_coding",19497.3868916951
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022443","17886","Myh9","protein_coding",20346.5146296703
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022443","17886","Myh9","protein_coding",17531.4379076385
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022443","17886","Myh9","protein_coding",19521.6243065203
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022450","67130","Ndufa6","protein_coding",1145.49265396529
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022450","67130","Ndufa6","protein_coding",1157.2835204705
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022450","67130","Ndufa6","protein_coding",966.4797259579
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022450","67130","Ndufa6","protein_coding",648.889674411134
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022450","67130","Ndufa6","protein_coding",467.457118221422
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022450","67130","Ndufa6","protein_coding",509.929828478766
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022450","67130","Ndufa6","protein_coding",657.188711636699
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022450","67130","Ndufa6","protein_coding",678.602628552331
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022450","67130","Ndufa6","protein_coding",686.173086345179
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022451","19230","Twf1","protein_coding",3085.04679077543
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022451","19230","Twf1","protein_coding",3509.810239543
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022451","19230","Twf1","protein_coding",3722.35000463461
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022451","19230","Twf1","protein_coding",2443.00882529575
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022451","19230","Twf1","protein_coding",2540.61895643212
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022451","19230","Twf1","protein_coding",2799.26514234847
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022451","19230","Twf1","protein_coding",2165.49067277011
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022451","19230","Twf1","protein_coding",2510.82972564363
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022451","19230","Twf1","protein_coding",2232.77110859425
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022452","69029","Smdt1","protein_coding",920.639600407245
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022452","69029","Smdt1","protein_coding",971.378430134198
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022452","69029","Smdt1","protein_coding",868.591840141773
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022452","69029","Smdt1","protein_coding",592.51254767354
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022452","69029","Smdt1","protein_coding",618.38497701937
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022452","69029","Smdt1","protein_coding",706.056685585984
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022452","69029","Smdt1","protein_coding",581.773613580029
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022452","69029","Smdt1","protein_coding",660.332557783615
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022452","69029","Smdt1","protein_coding",611.235762441692
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022453","17939","Naga","protein_coding",621.097595492505
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022453","17939","Naga","protein_coding",566.475196731566
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022453","17939","Naga","protein_coding",453.547204281391
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022453","17939","Naga","protein_coding",559.349531945543
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022453","17939","Naga","protein_coding",305.00004798752
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022453","17939","Naga","protein_coding",325.689447559865
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022453","17939","Naga","protein_coding",501.570255329284
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022453","17939","Naga","protein_coding",297.541152519099
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022453","17939","Naga","protein_coding",436.081053558844
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022456","24050","Septin3","protein_coding",3.93099743982598
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022456","24050","Septin3","protein_coding",6.81327556206351
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022456","24050","Septin3","protein_coding",4.56810133808596
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022456","24050","Septin3","protein_coding",23.2141110095976
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022456","24050","Septin3","protein_coding",29.3470836551565
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022456","24050","Septin3","protein_coding",30.9048380896222
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022456","24050","Septin3","protein_coding",13.1677155337044
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022456","24050","Septin3","protein_coding",23.4900909883499
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022456","24050","Septin3","protein_coding",4.51429662069197
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022462","67760","Slc38a2","protein_coding",10630.2032767774
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022462","67760","Slc38a2","protein_coding",10310.4325755627
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022462","67760","Slc38a2","protein_coding",10211.6642483384
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022462","67760","Slc38a2","protein_coding",7784.46522521841
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022462","67760","Slc38a2","protein_coding",8609.17661226627
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022462","67760","Slc38a2","protein_coding",8091.12434138686
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022462","67760","Slc38a2","protein_coding",8881.02559495933
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022462","67760","Slc38a2","protein_coding",8063.62623427857
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022462","67760","Slc38a2","protein_coding",8675.57524564582
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022463","20788","Srebf2","protein_coding",9897.46535399386
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022463","20788","Srebf2","protein_coding",9867.56966402856
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022463","20788","Srebf2","protein_coding",9952.58764387842
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022463","20788","Srebf2","protein_coding",7577.74909384723
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022463","20788","Srebf2","protein_coding",6679.60586193973
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022463","20788","Srebf2","protein_coding",7356.54011294892
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022463","20788","Srebf2","protein_coding",7169.22257557776
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022463","20788","Srebf2","protein_coding",6069.57851037864
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022463","20788","Srebf2","protein_coding",6595.38736283096
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022464","69354","Slc38a4","protein_coding",5176.33742876285
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022464","69354","Slc38a4","protein_coding",5767.92442582691
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022464","69354","Slc38a4","protein_coding",6541.52111613909
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022464","69354","Slc38a4","protein_coding",2688.41514168293
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022464","69354","Slc38a4","protein_coding",2976.6327707373
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022464","69354","Slc38a4","protein_coding",3173.68914228043
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022464","69354","Slc38a4","protein_coding",2939.99175916163
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022464","69354","Slc38a4","protein_coding",2864.48609552378
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022464","69354","Slc38a4","protein_coding",3420.93397916037
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022466","71919","Rpap3","protein_coding",1114.83087393465
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022466","71919","Rpap3","protein_coding",1111.53724169665
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022466","71919","Rpap3","protein_coding",1270.58475789334
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022466","71919","Rpap3","protein_coding",814.704753051117
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022466","71919","Rpap3","protein_coding",819.6221220833
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022466","71919","Rpap3","protein_coding",740.527466532101
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022466","71919","Rpap3","protein_coding",793.654127167817
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022466","71919","Rpap3","protein_coding",850.863295800231
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022466","71919","Rpap3","protein_coding",1034.6767854626
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022469","223864","Rapgef3","protein_coding",101.41973394751
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022469","223864","Rapgef3","protein_coding",196.611666219547
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022469","223864","Rapgef3","protein_coding",92.6671985726009
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022469","223864","Rapgef3","protein_coding",97.2781794687901
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022469","223864","Rapgef3","protein_coding",106.907233315213
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022469","223864","Rapgef3","protein_coding",115.298819026667
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022469","223864","Rapgef3","protein_coding",108.932919415191
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022469","223864","Rapgef3","protein_coding",108.315419557391
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022469","223864","Rapgef3","protein_coding",122.788868082822
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1994.5881009677
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022471","14375","Xrcc6","protein_coding",2380.75314640105
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022471","14375","Xrcc6","protein_coding",2524.20228224521
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1387.31949128786
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1461.06552197458
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1333.66262832908
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1316.77155337044
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1338.93518633595
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022471","14375","Xrcc6","protein_coding",1409.36340498003
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022472","28075","Desi1","protein_coding",1394.71789165026
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022472","28075","Desi1","protein_coding",1757.82509501239
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022472","28075","Desi1","protein_coding",1996.912870649
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022472","28075","Desi1","protein_coding",1262.40546537907
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022472","28075","Desi1","protein_coding",1601.51227946711
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022472","28075","Desi1","protein_coding",1583.27862828372
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022472","28075","Desi1","protein_coding",1182.70026793635
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022472","28075","Desi1","protein_coding",1254.1098577669
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022472","28075","Desi1","protein_coding",1167.39710611094
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022474","29858","Pmm1","protein_coding",708.365738656642
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022474","29858","Pmm1","protein_coding",679.380906045762
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022474","29858","Pmm1","protein_coding",802.028077786806
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022474","29858","Pmm1","protein_coding",559.349531945543
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022474","29858","Pmm1","protein_coding",589.037893364213
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022474","29858","Pmm1","protein_coding",605.021637985296
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022474","29858","Pmm1","protein_coding",617.685565035586
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022474","29858","Pmm1","protein_coding",527.222042182965
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022474","29858","Pmm1","protein_coding",625.681511627907
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022475","56233","Hdac7","protein_coding",2309.85409564175
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022475","56233","Hdac7","protein_coding",2312.62039078042
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022475","56233","Hdac7","protein_coding",2155.49124567113
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022475","56233","Hdac7","protein_coding",1901.34623507181
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022475","56233","Hdac7","protein_coding",1673.83187847446
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022475","56233","Hdac7","protein_coding",1925.60914250723
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022475","56233","Hdac7","protein_coding",2224.14686014752
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022475","56233","Hdac7","protein_coding",1699.11658149065
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022475","56233","Hdac7","protein_coding",1978.16477918722
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022476","78929","Polr3h","protein_coding",1665.95671499825
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022476","78929","Polr3h","protein_coding",1684.82571399028
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022476","78929","Polr3h","protein_coding",2015.83786190679
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022476","78929","Polr3h","protein_coding",987.152434836699
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022476","78929","Polr3h","protein_coding",877.268179263072
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022476","78929","Polr3h","protein_coding",984.200228392584
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022476","78929","Polr3h","protein_coding",898.995851437452
"CRISPR","KO","sample.neg.neg_2","KO 2","ENSMUSG00000022476","78929","Polr3h","protein_coding",1118.38933205644
"CRISPR","KO","sample.neg.neg_3","KO 3","ENSMUSG00000022476","78929","Polr3h","protein_coding",970.573773448773
"CRISPR","WT","sample.WT_1","WT 1","ENSMUSG00000022477","11429","Aco2","protein_coding",7398.92338124046
"CRISPR","WT","sample.WT_2","WT 2","ENSMUSG00000022477","11429","Aco2","protein_coding",8995.47039208443
"CRISPR","WT","sample.WT_3","WT 3","ENSMUSG00000022477","11429","Aco2","protein_coding",8538.4339867881
"CRISPR","Het","sample.pos.neg_1","Het 1","ENSMUSG00000022477","11429","Aco2","protein_coding",5506.16604470504
"CRISPR","Het","sample.pos.neg_2","Het 2","ENSMUSG00000022477","11429","Aco2","protein_coding",6035.01813165683
"CRISPR","Het","sample.pos.neg_3","Het 3","ENSMUSG00000022477","11429","Aco2","protein_coding",5782.77066561585
"CRISPR","KO","sample.neg.neg_1","KO 1","ENSMUSG00000022477","11429","Aco2","protein_coding",5117.45308241692
