"ensembl_gene_id","sample.shrubr5_3_2002","sample.shrubr5_2_2002","sample.shrubr5_1_2002","sample.jh_2_002_3","sample.jh_2_002_2","sample.jh_2_002_1"
"ENSG00000127980",588.490013990477,598.494213572868,610.52081552271,757.878575940102,801.4227048369,774.472825611559
"ENSG00000127989",237.120518457701,238.705784604208,192.245684993317,71.86779599432,74.2782019117127,81.7350213880711
"ENSG00000127990",956.386091112729,1005.56253224574,1057.75345508875,13.0668719989673,9.12188444529805,4.019755150233
"ENSG00000127993",277.359151892948,299.247106786434,275.096335848178,109.435052991351,91.2188444529805,103.173715522647
"ENSG00000127995",389.452487891134,430.708263524983,382.882619484598,238.470413981153,190.256447001931,245.205064164213
"ENSG00000128000",310.4123150719,261.769145435532,234.073198046256,40.8339749967727,49.5188012744751,42.8773882691521
"ENSG00000128011",150.894875382174,160.290357777705,169.723177964811,27.7671029978055,70.3688228637278,34.837877968686
"ENSG00000128016",479.270866094809,494.132505811125,449.645765319097,666.410471947331,605.953752437656,739.634947642873
"ENSG00000128039",206.941543381267,210.453167585835,201.898188005534,114.335129990964,106.85636064492,107.19347067288
"ENSG00000128045",14.370940512588,24.2165288728906,14.4787545183251,148.635668988253,168.10329906335,188.928492060951
"ENSG00000128050",4860.25208135725,4791.98979672843,4089.44377617583,4429.66960764991,4193.46059213845,4049.23335466805
"ENSG00000128052",47.4241036915403,33.4418732054204,38.610012048867,13.0668719989673,20.8500215892527,21.438694134576
"ENSG00000128059",513.76112332502,460.114048584922,402.187625509032,687.644138945653,617.681889581611,628.42172181976
"ENSG00000128159",2244.74090806624,2361.68814912762,2098.61502990613,1051.88319591687,1072.47298549718,1070.59478834539
"ENSG00000128165",1424.16020479747,1351.51294471561,867.92089584849,29.4004619976764,36.4875377811922,22.778612517987
"ENSG00000128185",780.342069833526,769.739667745452,660.39208108583,524.308238958562,492.581760046095,467.63151581044
"ENSG00000128191",2184.38295791337,2242.9118408463,2068.04877036744,1434.08920188666,1480.35153283694,1351.9776488617
"ENSG00000128203",148.020687279656,165.479613964753,137.548167924089,14.7002309988382,24.7594006372376,10.719347067288
"ENSG00000128228",418.912915941939,369.590357321974,388.513246241725,1362.22140589234,1424.31709981582,1226.02532082107
"ENSG00000128242",0.718547025629398,0,0,81.6679499935455,71.6719492130561,52.2568169530291
"ENSG00000128245",5336.64875934954,5402.59227473774,4358.90948526688,12480.4961180136,12159.4719655823,11260.6740941861
"ENSG00000128254",17.963675640735,12.1082644364453,6.43500200814451,37.5672569970309,33.8812850825356,29.478204435042
"ENSG00000128266",28.7418810251759,44.3969696002995,30.5662595386864,94.7348219925128,130.312634932829,95.1342052221811
"ENSG00000128268",225.623766047631,222.56143202228,286.35758936243,3867.79411169431,4107.45425308278,3722.29326911576
"ENSG00000128271",22.2749577945113,16.7209366027102,10.4568782632348,26.1337439979346,16.9406425412678,13.39918383411
"ENSG00000128272",11826.5654948343,11700.6195337517,11230.6872547142,9187.64437427387,8985.05617861858,8842.1214121292
"ENSG00000128274",91.2554722549336,123.965564468369,178.57130572601,529.208315958175,608.560005136313,514.528659229825
"ENSG00000128283",4304.0966835201,4409.71459094923,4597.80893481925,1006.14914392048,1078.98861724383,979.480338273442
"ENSG00000128284",63.9506852810164,60.5413221822266,156.048798697504,45.7340519963855,80.7938336583541,49.5769801862071
"ENSG00000128285",0,0,0,22.8670259981927,40.3969168291771,50.9168985696181
"ENSG00000128294",321.90906748197,296.940770703302,230.855697042184,3353.28602673498,3637.02564097527,3063.05342447755
"ENSG00000128298",46.7055566659109,44.3969696002995,53.0887665671922,35.93389799716,26.0625269865659,37.517714735508
"ENSG00000128309",856.508054550243,807.794213117137,807.592752022136,942.448142925515,1017.7416788254,848.168336699164
"ENSG00000128311",150.894875382174,145.875757258127,185.810682985173,305.43813297586,423.516063531695,306.841309801119
"ENSG00000128335",1227.27831977501,1164.69972198188,1248.39038958003,1.63335899987091,18.2437688905961,13.39918383411
"ENSG00000128340",1358.77242546519,1424.16253133428,1915.21747267401,96.3681809923837,130.312634932829,123.272491273812
"ENSG00000128342",2167.13782929826,2289.03856250895,2013.35125329821,249.903926980249,199.378331447229,284.062697283132
"ENSG00000128346",614.357706913135,539.682643452991,401.383250258014,60.4342829952237,61.2469384184298,80.3951030046601
"ENSG00000128383",17.2451286151056,19.0272726858426,16.8918802713793,3.26671799974182,5.21250539731317,2.679836766822
"ENSG00000128394",242.150347637107,242.165288728906,257.40008032578,0,1.30312634932829,0
"ENSG00000128408",276.640604867318,260.039393373183,352.316359945912,16.3335899987091,2.60625269865659,6.69959191705501
"ENSG00000128422",1572.89943910275,1496.81211795295,761.743362714106,17.96694899858,45.6094222264902,32.158041201864
"ENSG00000128438",0,0,0,22.8670259981927,32.5781587332073,22.778612517987
"ENSG00000128463",1110.15515459742,1074.17603071893,943.532169444188,694.177574945137,946.06972961234,805.290948430012
"ENSG00000128482",4.31128215377639,5.18925618704799,4.82625150610838,26.1337439979346,58.6406857197732,34.837877968686
"ENSG00000128487",772.438052551603,745.523138872561,646.717701818523,3154.01622875073,2988.06871900978,2832.58746253086
"ENSG00000128510",10801.9174362867,10346.8002529529,3965.56998751905,22.8670259981927,40.3969168291771,14.739102217521
"ENSG00000128512",1201.41062685235,1265.02534159814,1548.42235820977,916.31439892758,904.369686433835,933.923113237468
"ENSG00000128513",569.089244298483,608.296141926181,624.999570041035,104.534975991738,76.8844546103693,132.651919957689
"ENSG00000128524",811.95813896122,843.54242240569,791.505247001774,1509.22371588072,1524.6578287141,1502.04850780373
"ENSG00000128534",1153.26797613518,1205.0606034367,1135.77785443751,973.481963923062,923.91658167376,951.342052221811
"ENSG00000128536",48.1426507171697,66.8837464108408,89.285652863005,84.9346679932873,56.0344330211166,84.4148581548931
"ENSG00000128563",456.995908300297,465.879888792753,509.973909145452,637.010009949655,574.678720053777,609.662864452006
"ENSG00000128564",417.47582189068,427.825343421068,419.079505780411,91.468103992771,122.49387683686,88.4346133051261
"ENSG00000128567",4571.39617705423,4793.14296476999,11045.68094698,65.3343599948364,32.5781587332073,44.2173066525631
"ENSG00000128573",159.517439689726,167.785950047885,114.221285644565,45.7340519963855,48.2156749251468,79.0551846212491
"ENSG00000128578",801.179933576779,850.461430655087,703.828344640805,44.1006929965146,70.3688228637278,49.5769801862071
"ENSG00000128581",193.289149894308,202.380991294872,192.245684993317,638.643368949526,583.800604499075,533.287516597579
"ENSG00000128585",1321.40798013246,1269.63801376441,1118.88597416613,2298.13611281837,2216.61792020743,2364.95594672042
"ENSG00000128590",260.832570303472,221.408263980714,300.836343880756,668.043830947202,534.2818032246,612.342701218828
"ENSG00000128591",23156.6149949586,21620.1710273043,15631.424253034,23964.643246106,25814.9329801935,24101.1119624137
"ENSG00000128594",11.4967524100704,11.5316804156622,17.6962555223974,4.90007699961273,28.6687796852224,10.719347067288
"ENSG00000128595",13586.2871606007,13448.822284766,11110.0309670615,19974.3472094214,19004.7946786038,18610.1264271954
"ENSG00000128596",320.471973430712,321.157299576192,508.365158643416,1087.81709391403,1135.02305026494,1192.52736123579
