"ensembl_gene_id","sample.shrubr5_3_jw","sample.shrubr5_2_jw","sample.shrubr5_1_jw","sample.jw23.3_3","sample.jw23.3_2","sample.jw23.3_1"
"ENSMUSG00000025432",3896.18929436154,3371.84791779835,3535.40854120781,1316.62625645391,1509.75844569657,1376.14365383335
"ENSMUSG00000025436",253.035284819877,279.470818167558,279.653464958153,233.984355871922,190.18069090759,160.311032635399
"ENSMUSG00000025437",4570.33439625391,4760.10295874231,4666.77852400343,6841.25688120763,6793.38177465438,7022.46697170751
"ENSMUSG00000025439",5264.79619984715,5001.87771306401,4967.03803374797,4363.99393888109,3981.04496553487,4400.95971698022
"ENSMUSG00000025450",62.7970779844951,71.4925348800729,70.6492964104809,116.992177935961,111.558505839648,131.623795216433
"ENSMUSG00000025451",4971.12751162554,4893.98897860863,4568.6545012111,4587.76469191733,4398.59251596327,4859.95551568368
"ENSMUSG00000025453",2275.470590497,2246.16545950484,2320.63313903871,2877.45047161542,2949.39440200822,2897.41097931558
"ENSMUSG00000025464",263.19363567031,270.37176827373,322.828034986781,386.259889058411,269.86533793591,221.904218858474
"ENSMUSG00000025465",3054.8931466575,3427.74208143186,2976.10161129151,2059.43373541239,2107.92452938916,1645.29744020541
"ENSMUSG00000025466",36.9394576379383,28.5970139520292,21.5872850143136,32.4978272044336,25.4990870490624,27.8434951419378
"ENSMUSG00000025469",16.6227559370722,14.2985069760146,8.83116205131011,37.1403739479241,32.9363207717056,32.9059488041083
"ENSMUSG00000025470",1172.82778000454,1060.68924476617,1208.88796080156,1060.35767621323,1106.02290075308,969.459876305651
"ENSMUSG00000025473",140.369939024165,120.887377160851,108.917665299491,318.47870660345,474.920496288787,419.339911683123
"ENSMUSG00000025474",1717.68478016413,1796.41242189565,1756.42000798279,1506.97067293702,1437.51103239089,1472.33027341459
"ENSMUSG00000025477",4967.43356586175,4797.79902258816,4908.16362007257,5394.63931593598,5113.62941529739,5086.92218820432
"ENSMUSG00000025482",7.38789152758766,2.59972854109356,11.7748827350801,15.7846589278678,24.4366250886848,26.1560105878809
"ENSMUSG00000025484",1140.50575457134,1185.47621473866,1144.12610575862,1281.34290120338,1217.58140659273,1041.17796985307
"ENSMUSG00000025485",2133.25367859094,2523.0365491313,2565.94319601955,1237.70296181457,1179.33277601914,1146.64575448162
"ENSMUSG00000025486",410.951466222063,510.846658324884,470.995309403206,888.583446704085,763.910149511495,642.087872818625
"ENSMUSG00000025487",3724.42081634513,4063.37570972923,3860.19905665044,5219.15104903204,4806.57790874826,4597.55166752784
"ENSMUSG00000025489",18.4697288189691,20.7978283287485,52.9869723078606,44.568448737509,35.0612446924608,32.0622065270798
"ENSMUSG00000025491",84.0372661263096,171.582083712175,91.2553411968711,18.5701869739621,32.9363207717056,9.28116504731258
"ENSMUSG00000025492",42417.5792056445,42054.508745,42101.093219279,13436.4587850103,12887.6635793803,11229.3659649712
"ENSMUSG00000025494",65.5675373073404,154.683848195067,115.786346894955,12.0706215330753,9.5621576433984,5.0624536621705
"ENSMUSG00000025495",1399.08195803691,1345.35952001592,1411.02344775377,1030.64537705489,1094.33581918893,947.522577102912
"ENSMUSG00000025498",1880.21839377106,2083.68242568649,1934.02448923691,290.623426142506,266.677952054778,248.060229446355
"ENSMUSG00000025499",3502.7840705175,3408.24411737366,3622.73892149299,2642.5376063948,2669.96690642891,2593.66375958535
"ENSMUSG00000025503",7999.23955149553,8373.72563086236,7719.41687307296,6669.48265169848,6037.9713208259,5587.26135848218
"ENSMUSG00000025504",538.39259507295,543.343265088554,513.18863920391,1065.92873230542,954.090840419085,1027.67809342061
"ENSMUSG00000025505",394.328710284991,401.658059598955,435.670661197965,479.110823928221,469.608186486899,359.434210014106
