"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSMUSG00000036615",2710.15006301441,-1.23512078392073,0.0672459937555275,3.08891285853788e-76,4.46347908058724e-74,"170767","Rfxap","protein_coding","MGI Symbol",4,"regulatory factor X-associated protein [Source:MGI Symbol;Acc:MGI:2180854]"
"ENSMUSG00000026536",1804.23523273154,1.71670838096624,0.0937910511434221,7.85916372689042e-76,1.1248334522639e-73,"381308","Ifi211","protein_coding","MGI Symbol",1,"interferon activated gene 211 [Source:MGI Symbol;Acc:MGI:3041120]"
"ENSMUSG00000047261",414.854348777957,2.41760179855219,0.132274601788155,1.01681533170076e-75,1.44157554762256e-73,"14432","Gap43","protein_coding","MGI Symbol",2,"growth associated protein 43 [Source:MGI Symbol;Acc:MGI:95639]"
"ENSMUSG00000034330",909.257385608036,-1.87845621801058,0.1026975998617,1.08532710873767e-75,1.52432670935604e-73,"234779","Plcg2","protein_coding","MGI Symbol",1,"phospholipase C, gamma 2 [Source:MGI Symbol;Acc:MGI:97616]"
"ENSMUSG00000027514",241.939806462364,3.65634155964612,0.200793239254836,3.53655871646525e-75,4.92105596213331e-73,"58203","Zbp1","protein_coding","MGI Symbol",3,"Z-DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1927449]"
"ENSMUSG00000025889",346.043022593553,-2.75481583979463,0.151683548071117,8.2880246198741e-75,1.14268288061897e-72,"20617","Snca","protein_coding","MGI Symbol",4,"synuclein, alpha [Source:MGI Symbol;Acc:MGI:1277151]"
"ENSMUSG00000059173",881.49873105406,1.99069664610022,0.110358161455278,8.0682479754403e-74,1.10226936886288e-71,"18573","Pde1a","protein_coding","MGI Symbol",10,"phosphodiesterase 1A, calmodulin-dependent [Source:MGI Symbol;Acc:MGI:1201792]"
"ENSMUSG00000029334",6785.87610939225,1.3320442234765,0.0737586513909909,8.56372078663802e-74,1.15941978361798e-71,"19092","Prkg2","protein_coding","MGI Symbol",5,"protein kinase, cGMP-dependent, type II [Source:MGI Symbol;Acc:MGI:108173]"
"ENSMUSG00000017002",645.690413325261,2.29043502801021,0.127060025171933,8.86519392517505e-74,1.18951905631724e-71,"20568","Slpi","protein_coding","MGI Symbol",3,"secretory leukocyte peptidase inhibitor [Source:MGI Symbol;Acc:MGI:109297]"
"ENSMUSG00000031375",79681.9318241094,1.20578276590305,0.0671052788927481,5.28088854812848e-73,7.02311443374113e-71,"12111","Bgn","protein_coding","MGI Symbol",8,"biglycan [Source:MGI Symbol;Acc:MGI:88158]"
"ENSMUSG00000024104",28091.3031364307,-1.17676353266397,0.0656397402492244,1.04370171228546e-72,1.37585520458121e-70,"28006","Washc2","protein_coding","MGI Symbol",13,"WASH complex subunit 2` [Source:MGI Symbol;Acc:MGI:106463]"
"ENSMUSG00000022906",1510.1630065099,1.33729497854576,0.0746543757883178,1.21808710010692e-72,1.59177503829624e-70,"80285","Parp9","protein_coding","MGI Symbol",7,"poly (ADP-ribose) polymerase family, member 9 [Source:MGI Symbol;Acc:MGI:1933117]"
"ENSMUSG00000040339",5103.1254226311,-1.0784523019292,0.0601795815697967,1.28561431687357e-72,1.66553551327379e-70,"329739","Fam102b","protein_coding","MGI Symbol",2,"family with sequence similarity 102, member B [Source:MGI Symbol;Acc:MGI:3036259]"
"ENSMUSG00000021186",2906.30010679825,1.45830571636147,0.081519034938619,1.59208619889325e-72,2.04494627324511e-70,"23876","Fbln5","protein_coding","MGI Symbol",3,"fibulin 5 [Source:MGI Symbol;Acc:MGI:1346091]"
"ENSMUSG00000004317",8239.58647216672,-1.10769097048927,0.0618748774505432,1.82437248762524e-72,2.3234465884773e-70,"12728","Clcn5","protein_coding","MGI Symbol",5,"chloride channel, voltage-sensitive 5 [Source:MGI Symbol;Acc:MGI:99486]"
"ENSMUSG00000039518",2788.65101920581,1.55592550421265,0.0871048303372431,2.37479593477495e-72,2.99902800905866e-70,"386463","Cdsn","protein_coding","MGI Symbol",1,"corneodesmosin [Source:MGI Symbol;Acc:MGI:3505689]"
"ENSMUSG00000090272",382.121772660195,2.64150382236831,0.147929418060524,2.48937752694398e-72,3.11753045624284e-70,"100040462","Mndal","protein_coding","MGI Symbol",10,"myeloid nuclear differentiation antigen like [Source:MGI Symbol;Acc:MGI:3780953]"
"ENSMUSG00000029304",195068.7875338,1.3199082449222,0.0739330201241783,3.87177609515551e-72,4.80868191388405e-70,"20750","Spp1","protein_coding","MGI Symbol",7,"secreted phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:98389]"
"ENSMUSG00000021754",3125.98311703808,-1.18251145367448,0.0662534672912435,4.39997238073272e-72,5.41990040472551e-70,"26401","Map3k1","protein_coding","MGI Symbol",5,"mitogen-activated protein kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346872]"
"ENSMUSG00000046718",7190.44210065631,1.51808510536945,0.0851761335574032,5.01367435068552e-72,6.12565025545545e-70,"69550","Bst2","protein_coding","MGI Symbol",2,"bone marrow stromal cell antigen 2 [Source:MGI Symbol;Acc:MGI:1916800]"
"ENSMUSG00000029657",31932.1701528697,-1.1426731733485,0.0641019356686009,6.48988052246254e-72,7.8653164912554e-70,"15505","Hsph1","protein_coding","MGI Symbol",11,"heat shock 105kDa/110kDa protein 1 [Source:MGI Symbol;Acc:MGI:105053]"
"ENSMUSG00000059824",424.65507056984,-2.54544112228773,0.143307333786004,8.65211266788504e-72,1.04019159338381e-69,"13170","Dbp","protein_coding","MGI Symbol",5,"D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]"
"ENSMUSG00000040483",582.668567991392,2.02863507937954,0.114166828052711,1.1426661905809e-71,1.36285615174998e-69,"327959","Xaf1","protein_coding","MGI Symbol",5,"XIAP associated factor 1 [Source:MGI Symbol;Acc:MGI:3772572]"
"ENSMUSG00000029560",9175.76762251705,-1.14761364000405,0.0645646788893963,1.66867276959517e-71,1.97455231350207e-69,"231834","Snx8","protein_coding","MGI Symbol",7,"sorting nexin 8 [Source:MGI Symbol;Acc:MGI:2443816]"
"ENSMUSG00000057596",535.924503751279,2.13080844922828,0.12028325808982,2.73741357466764e-71,3.21389462500822e-69,"209387","Trim30d","protein_coding","MGI Symbol",3,"tripartite motif-containing 30D [Source:MGI Symbol;Acc:MGI:3035181]"
"ENSMUSG00000029446",3824.03117075503,1.075218276142,0.0607311562328813,8.39328402315527e-71,9.77785056588972e-69,"100678","Psph","protein_coding","MGI Symbol",8,"phosphoserine phosphatase [Source:MGI Symbol;Acc:MGI:97788]"
