"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-MMU-112314","Neurotransmitter receptors and postsynaptic signal transmission",66,-0.466626585411775,-1.63314849216575,0.00495240342848488,0.172116745808731,0.172116745808731,1863,"tags=33%, list=15%, signal=29%","16518/11515/71770/11514/12325/207565/14802/14811/19088/18749/19084/108058/14708/18195/104111/13385/104110/14706/236915/14658/18750/14799",0.407017918923954
"R-MMU-9013148","CDC42 GTPase cycle",73,-0.444786748460556,-1.59098337789254,0.00432570996534374,0.172116745808731,0.172116745808731,2285,"tags=34%, list=18%, signal=28%","442801/52666/12389/56418/223435/69710/23853/26934/213649/223666/330914/14163/192662/53972/259302/18708/11857/71544/210293/236915/14570/108699/109294/109934/224014",0.407017918923954
"R-MMU-112316","Neuronal System",143,-0.388847534668825,-1.53181301281484,0.00503571487605904,0.172116745808731,0.172116745808731,1863,"tags=29%, list=15%, signal=25%","16518/11515/71770/14615/67760/11514/12325/16506/207565/14802/14811/65106/16180/14645/20512/12361/12295/80749/244310/19088/18749/19084/108058/14708/107065/19024/18195/104111/238271/239250/12287/13385/104110/11669/14706/236915/15165/14658/18750/226922/75409/14799",0.407017918923954
"R-MMU-419037","NCAM1 interactions",10,-0.766171180614382,-1.76514798850795,0.0064987557926628,0.210126437296097,0.210126437296097,903,"tags=50%, list=7%, signal=46%","12831/12825/12833/12834/17967",0.407017918923954
"R-MMU-190828","Gap junction trafficking",23,-0.605180289800376,-1.74982538538222,0.00752595227515188,0.21135673059398,0.21135673059398,1894,"tags=48%, list=15%, signal=41%","53857/14615/67300/11465/74325/22142/13132/22151/13429/73710/14620",0.407017918923954
"R-MMU-977443","GABA receptor activation",24,-0.584357420334316,-1.69410079747543,0.00709823317357478,0.21135673059398,0.21135673059398,3272,"tags=58%, list=26%, signal=43%","14696/14679/14700/66066/11513/14709/16518/11515/11514/14708/104111/104110/14706/236915",0.407017918923954
"R-MMU-2022090","Assembly of collagen fibrils and other multimeric structures",30,-0.55400595444888,-1.66837624530987,0.00806206085770852,0.21135673059398,0.21135673059398,1523,"tags=43%, list=12%, signal=38%","94216/94352/12814/12831/16948/18542/17395/12825/16950/12822/12833/16949/12834",0.380730400722792
"R-MMU-3000171","Non-integrin membrane-ECM interactions",45,-0.498037634970806,-1.65745072259191,0.00742793724663377,0.21135673059398,0.21135673059398,2649,"tags=44%, list=21%, signal=35%","20969/16416/12832/14268/14173/16398/192897/94216/12305/12814/11465/12831/16775/15529/16419/12825/18214/20649/18750/16651",0.407017918923954
"R-MMU-3769402","Deactivation of the beta-catenin transactivating complex",27,-0.564062045014794,-1.64913541579999,0.00706693950070854,0.21135673059398,0.21135673059398,2237,"tags=41%, list=18%, signal=34%","21886/20674/22187/21415/21887/73739/20682/12387/22631/16842/21414",0.407017918923954
"R-MMU-1474228","Degradation of the extracellular matrix",60,-0.454997328710752,-1.5815770160381,0.00781365070859948,0.21135673059398,0.21135673059398,1647,"tags=28%, list=13%, signal=25%","11490/14119/268935/12336/94216/12816/12814/12831/77018/17395/12825/12822/20750/12833/21857/12834/58223",0.380730400722792
"R-MMU-6807878","COPI-mediated anterograde transport",79,-0.415916534199688,-1.50411629936635,0.00794453509118662,0.21135673059398,0.21135673059398,2116,"tags=30%, list=17%, signal=25%","56494/108124/56418/74498/53857/66913/59288/11840/19324/68137/66251/233824/53334/22142/11842/105785/18195/56447/16834/66111/22151/11733/73710/56358",0.380730400722792
"R-MMU-204005","COPII-mediated vesicle transport",59,-0.471694837975508,-1.5959553391526,0.00876989649276088,0.218123066614822,0.218123066614822,2481,"tags=37%, list=20%, signal=30%","50907/14069/216131/69162/56494/108124/69608/56418/74498/66397/104318/19324/214895/67091/245828/76510/105522/77371/18195/13032/89867/14799",0.380730400722792
"R-MMU-76005","Response to elevated platelet cytosolic Ca2+",76,-0.426152708638523,-1.5491490008126,0.00859121477666215,0.218123066614822,0.218123066614822,2637,"tags=36%, list=21%, signal=28%","18591/16416/16399/385643/14069/12759/14268/60595/109711/19156/11820/54216/240334/80884/11465/21808/15234/68038/20692/71946/26968/21857/18750/235505/218454/21859/13601",0.380730400722792
"R-MMU-9856651","MITF-M-dependent gene expression",15,-0.678259202532382,-1.77193234570322,0.0102671701565882,0.248710592595445,0.248710592595445,1789,"tags=47%, list=14%, signal=40%","21415/17342/15254/171531/12387/16842/21414",0.380730400722792
"R-MMU-6783589","Interleukin-6 family signaling",17,-0.648381248432582,-1.72875964407817,0.0105125095839312,0.248710592595445,0.248710592595445,1509,"tags=47%, list=12%, signal=41%","16194/16195/20848/12702/16157/18414/16878/12931",0.380730400722792
"R-MMU-8957322","Metabolism of steroids",71,-0.426587966937175,-1.52417895777928,0.0110360026233166,0.254879108205169,0.254879108205169,2704,"tags=44%, list=22%, signal=34%","20280/319554/71240/14149/20181/74754/170459/13360/13595/170930/235293/15490/15357/192156/20787/16987/13121/110460/17117/12257/17855/14137/68603/110196/71720/20788/208715/105387/18194/20775/13123",0.380730400722792
"R-MMU-8853659","RET signaling",30,-0.537206191430246,-1.61778414368705,0.0119878512293402,0.257425181954474,0.257425181954474,1473,"tags=37%, list=12%, signal=32%","14784/110351/20416/13448/20418/18749/18708/623279/18750/14586/11876",0.380730400722792
"R-MMU-416482","G alpha (12/13) signalling events",57,-0.463057785689627,-1.60556891651225,0.0119252043530457,0.257425181954474,0.257425181954474,3316,"tags=47%, list=27%, signal=35%","69632/14696/19878/213498/14700/66066/16801/622434/442801/52666/14709/223435/11853/269608/14673/213649/14163/235611/53972/14708/71704/14706/236915/109934/328967/224014/72754",0.380730400722792
"R-MMU-216083","Integrin cell surface interactions",42,-0.494483119408411,-1.59946560532596,0.0122077921339235,0.257425181954474,0.257425181954474,903,"tags=26%, list=7%, signal=24%","12831/16419/109700/12825/12822/20750/12833/12834/107581/320910/241226",0.380730400722792
"R-MMU-4420097","VEGFA-VEGFR2 Pathway",76,-0.417721446767203,-1.51849970388505,0.01147676463285,0.257425181954474,0.257425181954474,1261,"tags=18%, list=10%, signal=17%","11465/14083/78757/19094/18749/83767/18708/218397/12387/330662/18750/16480/29857/108100",0.380730400722792
"R-MMU-525793","Myogenesis",16,-0.66137095532953,-1.76924955863198,0.0132603008650442,0.268748300534695,0.268748300534695,2882,"tags=56%, list=23%, signal=43%","21406/17261/21423/70834/19094/12387/21413/17260/29857",0.380730400722792
"R-MMU-114608","Platelet degranulation",71,-0.422960072293367,-1.51121665901395,0.0132988849749127,0.268748300534695,0.268748300534695,2637,"tags=37%, list=21%, signal=29%","18591/16416/16399/385643/14069/12759/14268/60595/109711/19156/11820/54216/240334/80884/11465/21808/15234/68038/20692/71946/26968/21857/235505/218454/21859/13601",0.380730400722792
"R-MMU-388844","Receptor-type tyrosine-protein phosphatases",8,-0.747667521881866,-1.62650238597471,0.0143634431612892,0.284337548294909,0.284337548294909,1192,"tags=50%, list=10%, signal=45%","16180/19024/239250/75409",0.380730400722792
"R-MMU-3000178","ECM proteoglycans",23,-0.580822438934027,-1.67939680980295,0.0156642360717708,0.297927627247405,0.297927627247405,2818,"tags=61%, list=23%, signal=47%","12841/16416/16399/12832/14268/16398/11820/12831/16419/12825/12833/12834/12111/241226",0.352487857583619
"R-MMU-425407","SLC-mediated transmembrane transport",115,-0.375110272410699,-1.4243376460822,0.0155731002960348,0.297927627247405,0.297927627247405,1976,"tags=26%, list=16%, signal=22%","63959/72621/229782/55963/268512/109552/67760/30791/13358/73836/20512/338365/27376/20527/110895/20536/20535/19729/331004/67547/242126/72472/53881/108052/67863/69354/103098/13723/100434/170441",0.380730400722792
"R-MMU-194138","Signaling by VEGF",83,-0.405881224897498,-1.50014491981468,0.0161151076344985,0.300608738566607,0.300608738566607,1261,"tags=18%, list=10%, signal=16%","11465/14083/78757/19094/18749/83767/18708/218397/12387/330662/18750/16480/29857/108100/14254",0.352487857583619
"R-MMU-1369062","ABC transporters in lipid homeostasis",10,-0.725979046750972,-1.6725511041068,0.0169816530111784,0.305040804089687,0.305040804089687,1751,"tags=50%, list=14%, signal=43%","11666/76184/19299/26874/217262",0.352487857583619
"R-MMU-375165","NCAM signaling for neurite out-growth",26,-0.539954907670849,-1.57532364095562,0.0168560310800096,0.305040804089687,0.305040804089687,1473,"tags=31%, list=12%, signal=27%","14784/14083/26417/12831/12825/12833/12834/17967",0.352487857583619
"R-MMU-877300","Interferon gamma signaling",17,-0.623847626379579,-1.66334637706771,0.0190273018439137,0.323909803649476,0.323909803649476,2966,"tags=47%, list=24%, signal=36%","56469/12323/12325/26417/15980/108058/15979/12702",0.352487857583619
"R-MMU-157858","Gap junction trafficking and regulation",25,-0.54808331534153,-1.59076892559829,0.018913572111395,0.323909803649476,0.323909803649476,1894,"tags=44%, list=15%, signal=37%","53857/14615/67300/11465/74325/22142/13132/22151/13429/73710/14620",0.352487857583619
"R-MMU-6794362","Protein-protein interactions at synapses",36,-0.489587996275972,-1.55463940830391,0.0190338750598146,0.323909803649476,0.323909803649476,1384,"tags=33%, list=11%, signal=30%","14802/14811/16180/12361/80749/244310/107065/19024/239250/13385/75409/14799",0.352487857583619
"R-MMU-9937383","Mitochondrial ribosome-associated quality control",84,-0.39569664542068,-1.45603057589017,0.0210657553113301,0.352306597448107,0.352306597448107,3475,"tags=39%, list=28%, signal=29%","79044/70316/67840/67270/66448/78523/69089/19935/66407/65111/66047/67707/218506/27397/216767/60441/68463/66242/66163/67036/94064/24030/50529/239555/64660/66258/64656/68572/68537/56282/67212/121022/107732",0.352487857583619
"R-MMU-438066","Unblocking of NMDA receptors, glutamate binding and activation",12,-0.669638229630381,-1.64917525510643,0.0231761627593342,0.362594804460551,0.362594804460551,2608,"tags=67%, list=21%, signal=53%","12323/14814/12325/14802/14811/108058/13385/14799",0.352487857583619
"R-MMU-977444","GABA B receptor activation",23,-0.56416438324683,-1.63123151228115,0.0231496364093131,0.362594804460551,0.362594804460551,3272,"tags=57%, list=26%, signal=42%","14696/14679/14700/66066/11513/14709/16518/11515/11514/14708/104111/104110/14706",0.352487857583619
"R-MMU-991365","Activation of GABAB receptors",23,-0.56416438324683,-1.63123151228115,0.0231496364093131,0.362594804460551,0.362594804460551,3272,"tags=57%, list=26%, signal=42%","14696/14679/14700/66066/11513/14709/16518/11515/11514/14708/104111/104110/14706",0.352487857583619
"R-MMU-3299685","Detoxification of Reactive Oxygen Species",26,0.514258262698417,1.58277745252003,0.0221169978122936,0.362594804460551,0.362594804460551,1867,"tags=38%, list=15%, signal=33%","20657/50490/14782/54683/50527/22166/12359/11757/21672/12460",0.352487857583619
"R-MMU-2162123","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",9,0.688236361362659,1.60859879466598,0.0257103224160118,0.389672074117679,0.389672074117679,268,"tags=44%, list=2%, signal=44%","105349/19225/19224/64292",0.352487857583619
"R-MMU-9749641","Aspirin ADME",5,-0.818707866555829,-1.54859686659196,0.0254562125008207,0.389672074117679,0.389672074117679,628,"tags=60%, list=5%, signal=57%","12038/394432/56448",0.352487857583619
"R-MMU-1614635","Sulfur amino acid metabolism",17,-0.606155972117671,-1.61617564534327,0.0272018674471343,0.405935560364927,0.405935560364927,2068,"tags=53%, list=17%, signal=44%","59010/66902/210009/12411/22117/107869/27376/246221/56551",0.352487857583619
"R-MMU-9955298","SLC-mediated transport of organic anions",12,-0.657280871168226,-1.61874173310528,0.029376080352282,0.426514315422583,0.426514315422583,1665,"tags=42%, list=13%, signal=36%","13358/27376/67863/13723/100434",0.352487857583619
"R-MMU-9842860","Regulation of endogenous retroelements",83,0.333520555814148,1.35886392125905,0.0298999726275625,0.426514315422583,0.426514315422583,1743,"tags=17%, list=14%, signal=15%","378466/100041677/626848/232440/319615/210503/73233/104348/320332/631624/319190/237412/15078/108168395",0.352487857583619
