"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa00983","Drug metabolism - other enzymes",51,0.308364602429106,1.14067844694505,0.2609375,0.397128563596491,0.0493894895627554,2642,"tags=27%, list=17%, signal=23%","6241/1854/7378/4833/8824/1806/2990/4830/7172/7083/2941/4831/54963/83549",0.102080107662747
"hsa04640","Hematopoietic cell lineage",59,-0.270539167367398,-1.10908336417278,0.262857142857143,0.398303181534623,0.0495355726847302,435,"tags=8%, list=3%, signal=8%","1435/3127/928/947/4311",0.143758989039275
"hsa04156","Integrated stress response (ISR) signaling pathway",51,0.30677783609025,1.13480880383811,0.271875,0.409272364362185,0.0508997715624627,2360,"tags=25%, list=15%, signal=22%","8795/23645/27102/51142/5610/2887/3320/57761/9894/84919/440275/1968/9812",0.0995791200495904
"hsa04914","Progesterone-mediated oocyte maturation",93,-0.251817749142841,-1.1066159100234,0.272455089820359,0.409272364362185,0.0508997715624627,2821,"tags=26%, list=18%, signal=21%","5602/51529/5604/6197/111/5291/673/132864/5568/2771/2773/10393/8881/51433/64682/29882/196883/5295/112/5290/29945/22849/5595/5140",0.144630528034484
"hsa04630","JAK-STAT signaling pathway",115,0.26083060001456,1.09775778478944,0.280649926144756,0.419765191259614,0.0522047277203404,1519,"tags=17%, list=10%, signal=15%","894/2273/1026/1956/9180/3454/3460/3976/7297/1387/6773/5293/3588/3575/3977/3459/3566/9466/4170",0.0943563635421779
"hsa00500","Starch and sucrose metabolism",27,-0.337609540849488,-1.13177518599498,0.282666666666667,0.420967095851216,0.0523542043879081,1761,"tags=26%, list=11%, signal=23%","3101/7360/2821/178/2548/3098/5236",0.132846300606183
"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",29,0.357065018864943,1.1390466867434,0.285714285714286,0.421232249198351,0.0523871805816935,5816,"tags=59%, list=38%, signal=37%","84302/284098/93210/10026/9488/8733/65258/54965/54872/94005/84720/5283/5279/80235/80055/9487/9091",0.0988903007520636
"hsa00380","Tryptophan metabolism",36,-0.308504596982915,-1.12999902047454,0.284574468085106,0.421232249198351,0.0523871805816935,629,"tags=11%, list=4%, signal=11%","38/223/4128/217",0.132147260608774
"hsa04978","Mineral absorption",53,-0.281041915080834,-1.10379783001281,0.286486486486487,0.421232249198351,0.0523871805816935,2623,"tags=32%, list=17%, signal=27%","4494/490/480/645745/476/6569/26872/54822/4490/483/3162/4499/492/538/4891/4501/261729",0.132846300606183
"hsa00980","Metabolism of xenobiotics by cytochrome P450",37,-0.308691298496528,-1.12859393930494,0.287917737789203,0.421550443092209,0.0524267532426406,2452,"tags=24%, list=16%, signal=21%","54578/22977/2950/131/222/218/119391/2949/2052",0.128788713061714
"hsa00770","Pantothenate and CoA biosynthesis",18,-0.370087143042918,-1.13239739827449,0.28927680798005,0.421760724239821,0.0524529051730159,577,"tags=17%, list=4%, signal=16%","51380/53354/217",0.126253987849115
"hsa00450","Selenocompound metabolism",16,0.412218368388432,1.13947335434638,0.292035398230089,0.424001184877995,0.0527315434213019,5445,"tags=62%, list=35%, signal=40%","9060/4548/56267/10587/7296/22929/4141/114112/22928/51540",0.102821842840815
"hsa00900","Terpenoid backbone biosynthesis",21,-0.342423346829525,-1.11296692610598,0.320481927710843,0.460759735707153,0.0573030757383865,2173,"tags=33%, list=14%, signal=29%","9986/39/10269/3156/4598/38/3157",0.116739204791222
"hsa05143","African trypanosomiasis",22,0.370825379971721,1.10895345388616,0.31918505942275,0.460759735707153,0.0573030757383865,730,"tags=18%, list=5%, signal=17%","2150/3910/4615/5578",0.0949751525905595
"hsa00051","Fructose and mannose metabolism",32,-0.306525383507712,-1.09026381235166,0.32133676092545,0.460759735707153,0.0573030757383865,3057,"tags=31%, list=20%, signal=25%","29926/5372/5213/441282/3101/5207/3098/2762/57016/230",0.120985142145252
"hsa05210","Colorectal cancer",85,0.266975652286017,1.0750910834444,0.326951399116348,0.46688121602211,0.0580643828208741,2679,"tags=22%, list=17%, signal=19%","1026/1956/54205/1643/332/7040/5879/5880/4616/4088/7046/5293/51176/7039/5605/5881/595/3725/4292",0.0855356947987884
"hsa04012","ErbB signaling pathway",81,-0.248102658835812,-1.06740315102579,0.330275229357798,0.469694690930967,0.0584142848485391,2821,"tags=26%, list=18%, signal=21%","5602/5604/4609/5291/1978/673/3084/4690/818/3265/5058/6198/6416/817/1398/6776/5747/6714/5295/5290/5595",0.131457611642763
"hsa05162","Measles",111,0.255303183269634,1.06043399897267,0.341917024320458,0.484266152813057,0.0602264865648346,1129,"tags=14%, list=7%, signal=13%","894/57506/103/3654/1021/54205/3454/4179/5610/3304/7297/4615/7161/6773/5293",0.0815265143256594
"hsa04217","Necroptosis",131,0.246676255418133,1.05204964998796,0.357348703170029,0.50114382105555,0.0623255030947896,3124,"tags=26%, list=20%, signal=21%","5478/293/8795/3454/142/3460/5836/5610/7132/3320/7297/51652/94239/55506/27183/6773/2495/3459/148022/81858/7099/7416/55072/637/8334/823/355/8837/8737/6772/3455/29108/2752/5834",0.0795564677235957
"hsa05231","Choline metabolism in cancer",94,-0.232393778784112,-1.04974641969419,0.358024691358025,0.50114382105555,0.0623255030947896,1753,"tags=16%, list=11%, signal=14%","57153/3265/123745/5159/6198/9468/1119/5900/5295/8611/8395/5290/5321/5595/5156",0.126253987849115
"hsa04210","Apoptosis",124,0.245620066267429,1.04798851169015,0.358166189111748,0.50114382105555,0.0623255030947896,2624,"tags=23%, list=17%, signal=20%","8795/1676/84823/1075/54205/142/1514/332/7132/143/835/4616/840/5293/1508/10038/4170/4001/1512/5605/8722/637/598/55367/823/3709/355/3725/8837",0.0791316651768349
"hsa05140","Leishmaniasis",58,-0.26204220804855,-1.06359824377802,0.36,0.501686746987952,0.0623930248928412,1121,"tags=16%, list=7%, signal=14%","65108/5743/5777/4790/7043/3717/3127/5595/718",0.120433371642259
"hsa04082","Neuroactive ligand signaling",147,-0.220789606738177,-1.04153924387284,0.361764705882353,0.502129411764706,0.0624480775618643,4743,"tags=41%, list=31%, signal=29%","2913/116443/5031/6536/6869/6506/5582/5173/6507/9152/2792/2556/3359/9177/8001/2566/2776/148/2790/5579/2557/1816/2554/9127/108/140679/2899/2918/6870/6511/6865/3354/4988/63910/5029/2567/2906/2778/5332/111/23236/1103/2903/2902/6539/5568/5443/6532/2771/2773/5025/1137/2891/5331/6531/2901/2783/2775/196883/150/112",0.122107920287081
"hsa05170","Human immunodeficiency virus 1 infection",182,-0.206393721900429,-1.02596376399909,0.366013071895425,0.50600213524985,0.0629297146277474,1829,"tags=17%, list=12%, signal=15%","4772/3265/2771/1072/581/2773/5058/164/596/494551/6198/2783/2775/8454/2185/3134/1398/4790/9978/5747/5295/3985/5290/3710/4775/1174/5530/3135/5595/3708/1642",0.128788713061714
"hsa05212","Pancreatic cancer",75,0.267537524409888,1.052515101737,0.370199692780338,0.509759100772926,0.0633969552810238,2318,"tags=21%, list=15%, signal=18%","1026/1956/1021/1643/7040/5879/5880/4616/4088/7046/5293/7039/1870/598/5881/595",0.0810802057550866
"hsa04072","Phospholipase D signaling pathway",135,-0.219359905276265,-1.03499720335916,0.372239747634069,0.510542262565305,0.0634943543721906,2670,"tags=22%, list=17%, signal=19%","5604/3577/2778/5332/2846/111/5291/23236/283748/4254/382/3265/9170/123745/2534/5331/5159/10411/196883/2185/5900/5295/8611/112/8395/5290/1759/5321/5595/5156",0.125033367555272
"hsa03420","Nucleotide excision repair",57,0.282425449890751,1.0620483610003,0.374223602484472,0.511242480559495,0.0635814380334677,3460,"tags=32%, list=22%, signal=25%","5425/1643/7508/6118/2068/2067/2073/81488/54107/6119/5984/5439/5982/5886/5433/5426/728340/2074",0.0810802057550866
"hsa04926","Relaxin signaling pathway",117,0.245715207327896,1.03549473354433,0.380747126436782,0.518114717151228,0.0644361140465612,1168,"tags=15%, list=8%, signal=14%","1282/1284/1956/1288/4312/7040/9586/5578/2791/25759/1906/7046/2770/55970/1287/5293/109/64764",0.0760837160951725
"hsa05412","Arrhythmogenic right ventricular cardiomyopathy",82,0.263228884191734,1.04924591911313,0.386398763523957,0.519138843276774,0.0645634810285041,1989,"tags=21%, list=13%, signal=18%","2010/1829/1832/3676/27092/59284/8910/3696/6546/3675/22801/284217/51176/6443/6641/59283/4842",0.0791316651768349
"hsa00785","Lipoic acid metabolism",17,-0.347514434410189,-1.04119877213042,0.38755980861244,0.519138843276774,0.0645634810285041,3080,"tags=35%, list=20%, signal=28%","5161/1737/55753/1738/11019/5160",0.103958471559957
"hsa04672","Intestinal immune network for IgA production",27,-0.309959417222137,-1.03908312601234,0.389333333333333,0.519138843276774,0.0645634810285041,396,"tags=11%, list=3%, signal=11%","3127/6387/3695",0.110564716336619
"hsa05033","Nicotine addiction",28,-0.298443066023913,-1.03149303019001,0.39047619047619,0.519138843276774,0.0645634810285041,5368,"tags=57%, list=35%, signal=37%","8973/2562/55879/116443/2556/2566/2557/2554/140679/774/2567/2906/2903/2902/1137/2891",0.103197466945307
"hsa04070","Phosphatidylinositol signaling system",94,-0.227758775374563,-1.02880963618861,0.388888888888889,0.519138843276774,0.0645634810285041,2492,"tags=21%, list=16%, signal=18%","5332/801/8897/5291/23236/79837/200576/64419/90809/5331/5333/22908/55529/5295/8395/5290/3710/9110/5728/3708",0.120433371642259
"hsa04380","Osteoclast differentiation",111,-0.228757534367528,-1.02717697375474,0.389438943894389,0.519138843276774,0.0645634810285041,2845,"tags=26%, list=18%, signal=21%","5608/5602/5604/5971/23118/169200/1436/4792/5291/5532/1147/3716/4772/4689/2534/488/487/3726/29760/8878/4791/4790/5295/1435/5290/3710/5530/5595/3708",0.125033367555272
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",96,0.253371222658019,1.0240606101734,0.392330383480826,0.519613141480331,0.0646224678361062,1129,"tags=15%, list=7%, signal=14%","1282/5054/1284/1288/7040/5879/5578/4088/51196/113026/1906/7046/1287/5293",0.0758886900606117
"hsa05220","Chronic myeloid leukemia",75,0.263129183330957,1.03517231750733,0.394777265745008,0.52086582210463,0.0647782593411518,2636,"tags=25%, list=17%, signal=21%","1026/1021/1643/7040/4616/4088/25759/7046/5293/4193/5605/6464/861/1870/598/595/53358/1399/5781",0.0776798560117236
"hsa04960","Aldosterone-regulated sodium reabsorption",29,-0.301688303445273,-1.04882097064094,0.398963730569948,0.522416658519894,0.0649711314384182,3083,"tags=34%, list=20%, signal=28%","477/3667/480/5291/476/6446/483/5295/5290/5595",0.107140237276725
"hsa03272","Virion - Hepatitis viruses",36,0.306138847028793,1.03645452524129,0.39776357827476,0.522416658519894,0.0649711314384182,1839,"tags=19%, list=12%, signal=17%","10618/1956/5010/27183/3949/9798/9076",0.0793434960134973
"hsa05219","Bladder cancer",40,-0.275060302307256,-1.0353156643624,0.409547738693467,0.53225867163533,0.0661951481639823,2670,"tags=28%, list=17%, signal=23%","5604/4609/673/7422/3265/23604/4318/4313/6714/5595/9252",0.103576326612592
