"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_NOTCH_SIGNALING",0.347972972972973,0.448701991465149,0.0897104652742981,-0.374057079219436,-1.09384749317211,27,"14362;18750;22418;18128;14534;56438;18129;103583;12443;14369;15205;16848;207521"
"HALLMARK_DNA_REPAIR",0.504895104895105,0.634355388201542,0.0607719451853533,-0.247503905241386,-0.969228036203609,143,"11636;66914;76025;223921;14923;69833;21343;21681;20922;19718;69263;11512;21357;69020;50773;56438;106344;268395;194309;236733;17129;17749;382985;66464;18971;27369;74167;27632;16881;18102;22171;68969;69920;22059;74414;24075"
"HALLMARK_COMPLEMENT",0.609550561797753,0.725820962663068,0.0521630305460055,-0.237900564275509,-0.92203862382018,125,"13032;27226;21857;210293;21858;238130;18787;11927;21417;12266;12315;13036;14462;16993;56697;16362;12569;14784;54381;22762;18791;18643;56212;20196;14268;12759;12349;14069;18591;208650;13039"
"HALLMARK_MTORC1_SIGNALING",0.622132253711201,0.725820962663068,0.0493910105981501,-0.227505084857001,-0.932191356424984,194,"13032;20775;74747;104112;208715;15982;18412;11951;170439;107476;20527;231070;13121;68275;12406;93692;69071;20893;103733;12330;16993;107869;22433;15357;19324;18107;235293;26377;19192;12035;56418;55963;13595;14381;13360;170459;22375;74754;17252;103963;22027;268373;66997;14149;66713;15525;107513;15288;319554;19173;26570;83671;56529;108037;74205;18451;14629;73166;231887;13198;68801;17216;53333;56637;12450;18817;22359;18641"
"HALLMARK_P53_PATHWAY",0.601360544217687,0.725820962663068,0.0513223330421143,-0.232484807440387,-0.942782147827494,176,"20198;108100;14168;11636;16878;98845;74747;18128;27280;207785;12606;68428;12192;56437;12520;16600;19734;15254;71839;12578;21807;12569;67442;11479;23853;192897;11820;14102;71712;14281;55948;140570;67880;192231;16179;29858;12226;20181;12028;74012;76281;13663;17347;14149;67623;19079;20969;22059;26570;75234;19296;68755"
"HALLMARK_PROTEIN_SECRETION",0.72258064516129,0.823405851462866,0.0850427463764322,0.21999968777204,0.891504947083113,90,"12725;20619;21985;17113;16004;11765;11777;20844;20479;67804;76332;107338;208449;16561;108664;271457;107767;69938;18484"
"HALLMARK_HEME_METABOLISM",0.744604316546763,0.829218443427077,0.0894366833718621,0.198147514121235,0.880885149090395,156,"12725;18563;269587;14651;52065;140780;17859;107566;17524;74334;224703;59028;28199;53415;67216;13857;383295;12177;65107;12892;71779;208846;12359;66943;53378;21672;225849;70380;338523;12234;56190;19358;18115;60611"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.843501326259947,0.918479221927498,0.0668966276500666,0.219393257016191,0.780951185867957,44,"14782;108737;54132;56421;12581;22166;12359;21672;19122;76650;14159"
"HALLMARK_G2M_CHECKPOINT",1,1,0.0274480081801021,-0.147063966142998,-0.601666033493909,193,"20775;107503;17118;11799;19357;16882;15366;78733;18129;23834;217232;27041;18141;105988;26934;21887;21973;21915;12443;17869;12412;15374;12051;18472;14030;22137;100710;22036;17215;12649;12237;12455;107995;209737;20937;54124;12567;17420;12544;15574;17216;226525;16211;24061;21803;18817;77605;233406;20382"
"HALLMARK_MYC_TARGETS_V1",0.991847826086957,1,0.0277995594097672,-0.16846252687265,-0.689622998958219,192,"14375;15982;15382;66445;55944;22123;12465;12330;18673;27041;22333;18972;106344;12261;52530;26446;17869;17220;105148;233870;13681;66446;268373;18102;68988;22171;218236;12237;108062;110052;107995;12567;20174;14113;67465;73192;22627;28185;67332;12544;19935;53607;27979;17216;78523;231872;16211;70316;12464;20382"
"HALLMARK_MYC_TARGETS_V2",1,1,0.0640703750499722,0.126056378342772,0.477828170087813,58,"13340;20322;59028;66164;15277;226169;107094;30877;67134;70683;70769;66590;227746"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.978193146417445,1,0.0675188953767744,0.17156706488478,0.7081868998154,95,"16439;18741;14675;19211;228026;19045;17346;12631;110355;16818;26419;13555;12575;12283;72349"
