"database","pathway_key","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","NES_mouse_KO","NES_mouse_het","padj_mouse_KD","padj_mouse_KO","padj_mouse_het","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KD","leading_edge_mouse_KO","leading_edge_mouse_het","pathway_name","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"Reactome","R-MMU-112043","R-MMU-112043","R-MMU-112043","R-MMU-112043","PLC beta mediated events","PLC beta mediated events","PLC beta mediated events",1.27552052153544,-1.15722503015601,1.13058276116102,0.504744413835323,0.936978031192353,0.785003811154921,0.296928478830919,-0.0282705916562822,0.105128234771265,FALSE,FALSE,FALSE,"18573/18798/207565/14682/18795/19088/19084/104111/18783/14672","11515/11514/207565/19088/18749/19084/104111/18574/104110/18750","18783/18573/110355/18798/14682/26413/19085/18797/18795/11513","PLC beta mediated events",-2.28780779131703,0.14493776037442,-2.43274555169145,2.28780779131703,0.14493776037442,2.43274555169145,"KO opposite"
"Reactome","R-MMU-5576891","R-MMU-5576891","R-MMU-5576891","R-MMU-5576891","Cardiac conduction","Cardiac conduction","Cardiac conduction",-1.09685610134655,-1.05529193632225,1.22908231526709,0.685028248587571,0.969966114720883,0.642787388392857,-0.164291519087505,-0.0132434373283805,0.191932652762957,FALSE,FALSE,FALSE,"16440/22063/20866/16511/211480/11931/12295/110891/13400","67972/16518/109552/12325/16506/70357/20190/12295/18160/108058/16529/17380","16439/81904/22063/16527/11931/65973/16526/20866","Cardiac conduction",-2.28437425158934,-2.32593841661364,0.0415641650243002,2.28437425158934,2.32593841661364,0.0415641650243002,"mixed or incomplete"
"Reactome","R-MMU-5683057","R-MMU-5683057","R-MMU-5683057","R-MMU-5683057","MAPK family signaling cascades","MAPK family signaling cascades","MAPK family signaling cascades",0.866204656795027,-1.19971129345719,1.07213153502413,1,0.649866007008864,0.785003811154921,0,-0.187176179380944,0.105128234771265,FALSE,FALSE,FALSE,"14178/26396/23859/13874/15234/16453/12048/26444/19731/19414/67603/18777/14268/14272/75590/218397/11836/13866/56327/59029/231474/240672/26395/114715/15461/18595/11461/14585/20416/11876/50772/216148/19181/108058/109905/260409/26417/16706/14586/18706/20779/18612/104252/13537/11600/12540/19167/18709/54401/14083/225849/208884/19173/11465/14360/67089/11839/16416/110606/18596/14173/19252/19671/54519","110606/18591/12323/16416/14814/16399/20742/66997/14268/26396/13866/11836/83409/70178/19060/14173/22187/19052/18015/12325/14182/16194/114715/26446/19175/14784/20416/11465/14083/18673/19184/26417/56438/16195/22123/18612/15234/20418/18749/17532/108058/12988/18708/218397/12223/17311/13385/16706/11600/29857/14586/11876/17967/18596/71746","57296/13383/14165/56392/14573/260409/19252/226016/19053/70686/18218/18706/19671/240672/50772/224105/19046/20779/21762/53310/18590/26395/23859/384783/14585/14360/16193/17463/225849/26413/109905/208884/13874/231474/54153/56705/215449/240168/19167/76089/18481/81489/16452/22186/26442","MAPK family signaling cascades",-2.27184282848132,-0.205926878229103,-2.06591595025222,2.27184282848132,0.205926878229103,2.06591595025222,"KO opposite"
"Reactome","R-MMU-418594","R-MMU-418594","R-MMU-418594","R-MMU-418594","G alpha (i) signalling events","G alpha (i) signalling events","G alpha (i) signalling events",1.14224892001523,-1.19901603859004,1.0695135898839,0.593290135045116,0.749062828010197,0.823628017047758,0.226732872850965,-0.125481754111217,0.0842688885689565,FALSE,FALSE,FALSE,"12266/18573/12568/12778/71729/20312/18798/207565/14739/238871/16952/56470/18578/14682/20315/14701/18795/19088/19084/13610/14693/14708/11820/104111/20779/18783/14672/15551/14688/11609/14696/20606/14706","14428/76854/12568/14672/385643/58175/20606/67839/14709/19156/238871/12777/11515/19052/11514/18577/14745/11820/207565/19734/15199/16952/19088/18749/19084/14708/12266/18619/104111/108073/18574/104110/20315/14706/13610/18750/12672/20312","11609/14825/18578/18783/19053/19045/18573/110355/15551/12062/20779/18798/12267/14682/26413/19085/18797/11551/18166/18795/20132/11513/56533/14701/53978/12778/14688/66102/14696/14675/30878/51792/12313/76123","G alpha (i) signalling events",-2.26852962847394,0.0727353301313298,-2.34126495860527,2.26852962847394,0.0727353301313298,2.34126495860527,"KO opposite"
"Reactome","R-MMU-110331","R-MMU-110331","R-MMU-110331","R-MMU-110331","Cleavage of the damaged purine","Cleavage of the damaged purine","Cleavage of the damaged purine",-0.816290187999881,0.844555548073787,-1.41788792792089,0.996985357450474,1,0.447117600701827,-0.00131122004858297,0,-0.349578233873348,FALSE,FALSE,FALSE,"21749/57321","497652/232440/320332/319190/234258","319178/319158/68024/319157/319179/70603/97122/319181/100041230/319155/319184/319161/319156/319182/319168/319160/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/268395/77605","Cleavage of the damaged purine",2.26244347599468,0.601597739921009,1.66084573607367,2.26244347599468,0.601597739921009,1.66084573607367,"mixed or incomplete"
"Reactome","R-MMU-73927","R-MMU-73927","R-MMU-73927","R-MMU-73927","Depurination","Depurination","Depurination",-0.816290187999881,0.844555548073787,-1.41788792792089,0.996985357450474,1,0.447117600701827,-0.00131122004858297,0,-0.349578233873348,FALSE,FALSE,FALSE,"21749/57321","497652/232440/320332/319190/234258","319178/319158/68024/319157/319179/70603/97122/319181/100041230/319155/319184/319161/319156/319182/319168/319160/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/268395/77605","Depurination",2.26244347599468,0.601597739921009,1.66084573607367,2.26244347599468,0.601597739921009,1.66084573607367,"mixed or incomplete"
"Reactome","R-MMU-9768727","R-MMU-9768727","R-MMU-9768727","R-MMU-9768727","Regulation of CDH1 posttranslational processing and trafficking to plasma membrane","Regulation of CDH1 posttranslational processing and trafficking to plasma membrane","Regulation of CDH1 posttranslational processing and trafficking to plasma membrane",-0.889698556470585,-1.28834723849172,0.973032248328142,0.938049969069171,0.722467639202794,0.91042855269198,-0.0277740265324574,-0.141181601070249,0.0407541304721579,FALSE,FALSE,FALSE,"18550/66624/13135/13001/56529/12330/66286","18717/217734/66357/67695/13135/69019/56529/13200/18553/103963/16430/66624/330914/18554/12330/12387/16480","76687/18550/13000/69038/14376/66357","Regulation of CDH1 posttranslational processing and trafficking to plasma membrane",-2.26137948681986,-1.86273080479873,-0.398648682021135,2.26137948681986,1.86273080479873,0.398648682021135,"mixed or incomplete"
"Reactome","R-MMU-1483206","R-MMU-1483206","R-MMU-1483206","R-MMU-1483206","Glycerophospholipid biosynthesis","Glycerophospholipid biosynthesis","Glycerophospholipid biosynthesis",-0.980878301922413,-0.870604700924082,1.3649471117039,0.850375664968029,1,0.35811442950696,-0.0703891764261047,0,0.445978179605253,FALSE,FALSE,FALSE,"114874/271844/211429/52858/14555/270084/14732/237542/74596/102247/232889/13001/12651/225845/56018/192654/218121/226856/66853/64898/110911/55979/14571/99010/13026","225010/13026/212862/66659/14245/28169/18618/237928/13350/18779/74486/237542/68671/100434/27281","12660/67216/18783/66350/68682/99712/236899/13000/72108/14571/70568/77582/14712/102247/18739/218121/192654/67452/85031/52123/66586/64899/67800/231510/99010/231086/53357","Glycerophospholipid biosynthesis",-2.23555181262798,-2.34582541362631,0.110273600998331,2.23555181262798,2.34582541362631,0.110273600998331,"mixed or incomplete"
"Reactome","R-MMU-112040","R-MMU-112040","R-MMU-112040","R-MMU-112040","G-protein mediated events","G-protein mediated events","G-protein mediated events",1.23164649216919,-1.1471481066735,1.08617169362906,0.580450041510777,0.936978031192353,0.820663298996302,0.236235153410108,-0.0282705916562822,0.0858349882896661,FALSE,FALSE,FALSE,"18573/18798/207565/14682/18795/19088/19084/104111/18783/14672","11515/11514/207565/19088/18749/19084/104111/18574/104110/18750","18783/18573/110355/18798/14682/26413/19085/18797/18795/11513","G-protein mediated events",-2.23331980030256,0.14547479854013,-2.37879459884269,2.23331980030256,0.14547479854013,2.37879459884269,"KO opposite"
"Reactome","R-MMU-397014","R-MMU-397014","R-MMU-397014","R-MMU-397014","Muscle contraction","Muscle contraction","Muscle contraction",0.798779561091569,-0.865239088101242,1.3587639551314,1,1,0.503210393683875,0,0,0.298250397227064,FALSE,FALSE,FALSE,"11475/98932/109552/16419/22004/22352/53313/12288/229709/65973","67972/16518/109552/12325/16506/70357/20190/12295/18160/108058/22003/16529/16419/109700/17380","16439/81904/326618/234889/22063/16527/11931/50876/65973/224105/17904/16526/20866/19303/20541/229709/20411","Muscle contraction",-2.22400304323264,-0.559984394039831,-1.66401864919281,2.22400304323264,0.559984394039831,1.66401864919281,"KO opposite"
