"database","pathway_key","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","NES_mouse_KO","NES_mouse_het","padj_mouse_KD","padj_mouse_KO","padj_mouse_het","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KD","leading_edge_mouse_KO","leading_edge_mouse_het","pathway_name","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"KEGG","mmu00120","mmu00120","mmu00120","mmu00120","Primary bile acid biosynthesis","Primary bile acid biosynthesis","Primary bile acid biosynthesis",0.51787712182268,-1.15175903893915,-1.4517367946299,0.986159169550173,0.566289825282631,0.50581512605042,0.00605298274803765,-0.246961241416567,-0.296008187522246,FALSE,FALSE,FALSE,"17117/13123/93732","17117/13123","20280/15488/170789/17117/13123","Primary bile acid biosynthesis",0.29997775569075,1.96961391645258,-1.66963616076183,0.29997775569075,1.96961391645258,1.66963616076183,"mixed or incomplete"
"KEGG","mmu00310","mmu00310","mmu00310","mmu00310","Lysine degradation","Lysine degradation","Lysine degradation",0.755751619752715,-0.75985566613726,-1.04820536243197,0.93010752688172,0.94792249402431,0.712086869432291,0.0314668410891211,-0.0232271708830573,-0.14746702235501,FALSE,FALSE,FALSE,"110695/234407/225888/18822/226830/93747/110446/18193/26432/70673/15107","20937/78920/73251/72947/26433/381022/14013/226830/15107/110460/235386/11669/70673","226830/208043/214162/97212/11671/110460/209692/18193/72947/14055/381022/235386/70673/110695/11669","Lysine degradation",0.28834969629471,1.80395698218469,-1.51560728588997,0.28834969629471,1.80395698218469,1.51560728588997,"mixed or incomplete"
"KEGG","mmu00604","mmu00604","mmu00604","mmu00604","Glycosphingolipid biosynthesis - ganglio series","Glycosphingolipid biosynthesis - ganglio series","Glycosphingolipid biosynthesis - ganglio series",-0.713290262232025,-0.956968044105084,-0.670279541098639,0.913990468130595,0.712611224607532,0.968477944270041,-0.0390583334345171,-0.147147341195331,-0.0139102652813549,FALSE,FALSE,FALSE,"20454/15211","54218/15211/11416/50935/20454/20442/14421","54218/20442/20454/50935","Glycosphingolipid biosynthesis - ganglio series",-0.286688503006445,-0.043010721133386,-0.243677781873059,0.286688503006445,0.043010721133386,0.243677781873059,"all negative"
"KEGG","mmu04064","mmu04064","mmu04064","mmu04064","NF-kappa B signaling pathway","NF-kappa B signaling pathway","NF-kappa B signaling pathway",-1.19634532067498,1.47253606431056,1.18698464779335,0.337900874635569,0.152722312604752,0.598958101429271,-0.471210684079174,0.816097508240121,0.222603556499655,FALSE,FALSE,FALSE,"22030/333654/13001/240354/22196/22034/17096/18035/105844/59004/21929/234779/17873/23882","19225/14825/21934/12475/18792/12043/13000/19697/111173/12675/17096/240354/16150/74256/22034/16818/234779/71609","19225/18792/12475/14825/12675/21898/13000/19697/18033/74256/12633/12043","NF-kappa B signaling pathway",0.28555141651721,-2.38332996846833,2.66888138498554,0.28555141651721,2.38332996846833,2.66888138498554,"KD opposite"
"KEGG","mmu05217","mmu05217","mmu05217","mmu05217","Basal cell carcinoma","Basal cell carcinoma","Basal cell carcinoma",-1.68946411330635,-1.44023430712127,-1.72463521158254,0.0286054988014453,0.258686711104808,0.142296604433794,-1.54355047492762,-0.587225880684645,-0.846805463185293,TRUE,FALSE,FALSE,"14366/12018/107986/13197/19207/19206/24069/21414/12006/16576/14634/14369/22410/216795/11789/14367/21415/12159/27015/14632/17873/23882","21415/14369/13543/23805/23882/22410/12387/57265/22418/16576/12006/14362/16842/21414","23882/12387/14633/22410/22422/22418/22059/14632/57265/14362/21415/21414/16576/12006/23805/16842/13543","Basal cell carcinoma",0.28440090446127,0.0351710982761901,0.24922980618508,0.28440090446127,0.0351710982761901,0.24922980618508,"all negative"
"KEGG","mmu04020","mmu04020","mmu04020","mmu04020","Calcium signaling pathway","Calcium signaling pathway","Calcium signaling pathway",1.21447919038851,-1.52285295766747,-1.24727869005271,0.28433291124669,0.108770301602453,0.541958372753075,0.546172868253322,-0.963489667237248,-0.266034069878427,FALSE,FALSE,FALSE,"18573/14178/52163/228139/11739/15234/19220/12286/22335/19056/18438/56636/102093/73181/18798/11740/13866/107589/14682/19057/56632/233979/53313/18795/12288/18595/65973/11550/215999","19056/116873/233979/18591/73181/12323/14814/14672/19057/13866/14173/67972/11515/19058/17295/11514/12325/14182/14811/22333/20190/68279/21425/11541/15234/19055/320404/12315/11548/18749/108058/94045/104111/54635/18574/12287/18439/104110/18750/12494/239556/14254/18596/13617","18591/15235/22341/20698/19058/72469/104110/13866/12291/14183/18574/104111/14811/18018/20190/68279/11548/22333/13617/94045/14182/12287/227541/11541/21425/12494/18439/320404/239556/13649/18750/18596/14254","Calcium signaling pathway",-0.27557426761476,2.46175788044122,-2.73733214805598,0.27557426761476,2.46175788044122,2.73733214805598,"mixed or incomplete"
"KEGG","mmu05163","mmu05163","mmu05163","mmu05163","Human cytomegalovirus infection","Human cytomegalovirus infection","Human cytomegalovirus infection",1.30030178889592,-1.17952383032776,-0.904648778457726,0.197553979762569,0.398122885517844,0.866142408269089,0.70431421694931,-0.399982856908633,-0.0624106968500735,FALSE,FALSE,FALSE,"15040/213498/26396/16177/22059/12567/12915/13685/19056/19225/14673/73181/20312/18798/11651/21937/14682/19057/12443/20315/21354/14701/18795/15039/26395/15461/18595/14693/14708/19645/14082/16451/18176/16801/104111/13555/26417/14972/22084/22339/12028/71609/18706/20779/11911/15015/14672/18709/14688/56717/14083/14696/14706/16416/213233/14964/16439/12370/20304/16193/16151/14674/72512/14702/18797/13649/26399/78284/19217/56637/20848","20683/69632/56637/14696/19878/14679/22339/213498/14700/66066/11513/21937/16801/12567/18751/14972/12928/22059/19056/73181/16416/14672/72512/19057/12028/11911/26396/26399/14709/21355/11515/213233/17869/19058/12443/14102/11514/14673/16194/14784/12578/16177/14083/26417/19055/12315/19094/20848/11512/18749/14708/18708/12387/104111/14681/104110/20315/14706/72508/26427/18750/29857/20296/20312","19229/18749/11512/14102/73181/22033/16177/14083/213498/18709/12028/22030/16438/16801/56717/12371/26396/12370/20304/12928/19058/19094/14673/18708/242705/11911/104110/18035/14706/14700/26399/12387/14674/21355/213233/12578/104111/14784/18018/20848/26427/22059/20315/22084/72512/72508/13649/18750/20312/29857/14681/20296","Human cytomegalovirus infection",-0.274875051870034,2.20495056735365,-2.47982561922368,0.274875051870034,2.20495056735365,2.47982561922368,"mixed or incomplete"
"KEGG","mmu05231","mmu05231","mmu05231","mmu05231","Choline metabolism in cancer","Choline metabolism in cancer","Choline metabolism in cancer",1.16777326364896,-1.35260811634374,-1.0787805223718,0.39988684582744,0.26171123658249,0.710920177383592,0.39806288163421,-0.582177630508731,-0.148179159422069,FALSE,FALSE,FALSE,"26396/50784/13685/67916/331374/11651/18777/12660/236899/18805/26395/15461/18595/26420/18176/26417/22084/242687/212862/18706/26419/18783/380921/227333/18709/14281/56717/15251/71785","14281/13026/212862/26420/14784/26417/83767/18708/54635/56517/72508/18750/100434/18596/67916/331374","14281/232889/19730/242687/14784/56077/83767/22084/26420/100434/56517/72508/67916/13649/18750/18596/331374","Choline metabolism in cancer",-0.27382759397194,2.24655378602076,-2.5203813799927,0.27382759397194,2.24655378602076,2.5203813799927,"mixed or incomplete"
"KEGG","mmu00860","mmu00860","mmu00860","mmu00860","Porphyrin metabolism","Porphyrin metabolism","Porphyrin metabolism",1.68323287345012,-1.07753507283519,-0.804445064053496,0.0509931523899789,0.604344963791968,0.894433572515764,1.29248813917483,-0.218715092661544,-0.0484519079318245,FALSE,FALSE,FALSE,"12870/77697/14319/107508/17025/110006/22276/15288/394435/12892","14325/11656/14151/15288/17025/110006/70383/77697/11655/233016/394432","109778/15368/11655/70383/17025/233016/14151/394432","Porphyrin metabolism",-0.273090008781694,2.48767793750362,-2.76076794628531,0.273090008781694,2.48767793750362,2.76076794628531,"mixed or incomplete"
"KEGG","mmu00270","mmu00270","mmu00270","mmu00270","Cysteine and methionine metabolism","Cysteine and methionine metabolism","Cysteine and methionine metabolism",1.40435370132017,-1.01888304527256,-1.29183844718224,0.214285714285714,0.634508348794063,0.550724637681159,0.669006780958576,-0.197562659130604,-0.259065494120445,FALSE,FALSE,FALSE,"107869/232087/12035/236539/107272/16828/20810/229709/269378/14629/14854/14630/56369","108645/229709/52637/14629/210808/14854/12036/17448/17449/13433/66902/12411/22117/13435/12035/107869/246221","14629/66902/14854/13435/12411/108645/13433/246221/22117/56369/17449","Cysteine and methionine metabolism",0.27295540190968,2.69619214850241,-2.42323674659273,0.27295540190968,2.69619214850241,2.42323674659273,"mixed or incomplete"
