"database","pathway_key","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","NES_mouse_KO","NES_mouse_het","padj_mouse_KD","padj_mouse_KO","padj_mouse_het","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","pathway_name","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"GO_BP","GO:0021516","GO:0021516","GO:0021516","GO:0021516","dorsal spinal cord development","dorsal spinal cord development","dorsal spinal cord development",-0.966928406432079,0.838657316661462,1.12466942991709,0.766851027542245,0.833609965185903,0.705331850726293,-0.115288996155619,0.0790371023466372,0.151606504242242,FALSE,FALSE,FALSE,"dorsal spinal cord development",-0.286012113255628,-2.09159783634917,1.80558572309354,0.286012113255628,2.09159783634917,1.80558572309354,"KD opposite"
"GO_BP","GO:1900102","GO:1900102","GO:1900102","GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","negative regulation of endoplasmic reticulum unfolded protein response","negative regulation of endoplasmic reticulum unfolded protein response",1.18506890782912,-0.881416759486297,-0.595437635823075,0.576008942697395,0.833609965185903,0.984070218654241,0.239570773983066,-0.0790371023466372,-0.00697391123733041,FALSE,FALSE,FALSE,"negative regulation of endoplasmic reticulum unfolded protein response",-0.285979123663222,1.7805065436522,-2.06648566731542,0.285979123663222,1.7805065436522,2.06648566731542,"mixed or incomplete"
"GO_BP","GO:0055064","GO:0055064","GO:0055064","GO:0055064","chloride ion homeostasis","chloride ion homeostasis","chloride ion homeostasis",1.27103750564137,-1.11861088895251,-0.832678765477185,0.535524007862993,0.635865405223355,0.846985759770477,0.271221054713164,-0.196634802519606,-0.0721238913281971,FALSE,FALSE,FALSE,"chloride ion homeostasis",-0.285932123475325,2.10371627111856,-2.38964839459388,0.285932123475325,2.10371627111856,2.38964839459388,"mixed or incomplete"
"GO_BP","GO:0090287","GO:0090287","GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","regulation of cellular response to growth factor stimulus","regulation of cellular response to growth factor stimulus",0.944162188237634,-1.4503399293657,-1.16447547960708,0.812274562630134,0.070291182588362,0.564570976670621,0.0902971470147569,-1.15309914999281,-0.248281451721829,FALSE,FALSE,FALSE,"regulation of cellular response to growth factor stimulus",-0.28586444975862,2.10863766784471,-2.39450211760333,0.28586444975862,2.10863766784471,2.39450211760333,"mixed or incomplete"
"GO_BP","GO:1904666","GO:1904666","GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","regulation of ubiquitin protein ligase activity","regulation of ubiquitin protein ligase activity",-0.49717576094447,-0.869340547896285,-0.583590125148348,0.995099666230314,0.831864283901838,0.973433420827349,-0.00213341942898626,-0.0799475217384551,-0.0116937472318867,FALSE,FALSE,FALSE,"regulation of ubiquitin protein ligase activity",-0.285750422747937,0.0864143642038779,-0.372164786951815,0.285750422747937,0.0864143642038779,0.372164786951815,"all negative"
"GO_BP","GO:2000351","GO:2000351","GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","regulation of endothelial cell apoptotic process","regulation of endothelial cell apoptotic process",-1.08359119058188,-1.76423581244373,-1.47861210606962,0.647233486095448,0.0638291555284273,0.46355009380433,-0.188939021602422,-1.19498090132878,-0.333903326703416,FALSE,FALSE,FALSE,"regulation of endothelial cell apoptotic process",-0.28562370637411,0.39502091548774,-0.68064462186185,0.28562370637411,0.39502091548774,0.68064462186185,"all negative"
"GO_BP","GO:0050000","GO:0050000","GO:0050000","GO:0050000","chromosome localization","chromosome localization","chromosome localization",-1.73152553336766,-0.660243524397764,-0.945660548257674,0.0133603204157991,1,0.811122683368763,-1.87418312620592,0,-0.0909134532111827,TRUE,FALSE,FALSE,"chromosome localization",0.28541702385991,-0.785864985109986,1.0712820089699,0.28541702385991,0.785864985109986,1.0712820089699,"all negative"
"GO_BP","GO:0043279","GO:0043279","GO:0043279","GO:0043279","response to alkaloid","response to alkaloid","response to alkaloid",-1.25999641176913,-1.45998822678399,-1.1746962638703,0.459877866883252,0.179993867413226,0.607571236323211,-0.337357491756205,-0.744742291529843,-0.216402794720048,FALSE,FALSE,FALSE,"response to alkaloid",-0.28529196291369,-0.08530014789883,-0.19999181501486,0.28529196291369,0.08530014789883,0.19999181501486,"all negative"
"GO_BP","GO:0007224","GO:0007224","GO:0007224","GO:0007224","smoothened signaling pathway","smoothened signaling pathway","smoothened signaling pathway",1.102453950861,-1.14233176096657,-1.42756536691328,0.596946738379319,0.504855327072421,0.323643738869324,0.22406441637457,-0.296833056843207,-0.489932790317007,FALSE,FALSE,FALSE,"smoothened signaling pathway",0.28523360594671,2.53001931777428,-2.24478571182757,0.28523360594671,2.53001931777428,2.24478571182757,"mixed or incomplete"
"GO_BP","GO:0022604","GO:0022604","GO:0022604","GO:0022604","regulation of cell morphogenesis","regulation of cell morphogenesis","regulation of cell morphogenesis",0.884288424455216,-1.48964914076074,-1.20451674148887,0.899776246951134,0.0507631153029774,0.522350173353145,0.0458654758895145,-1.29445173335872,-0.282038256828377,FALSE,FALSE,FALSE,"regulation of cell morphogenesis",-0.28513239927187,2.08880516594409,-2.37393756521596,0.28513239927187,2.08880516594409,2.37393756521596,"mixed or incomplete"
"GO_BP","GO:0045779","GO:0045779","GO:0045779","GO:0045779","negative regulation of bone resorption","negative regulation of bone resorption","negative regulation of bone resorption",1.61897972403769,-1.67118601682322,-1.3861962104334,0.181337544797672,0.152005389151158,0.525322726955551,0.741512268654843,-0.818141014442594,-0.279573809975728,FALSE,FALSE,FALSE,"negative regulation of bone resorption",-0.28498980638982,3.00517593447109,-3.29016574086091,0.28498980638982,3.00517593447109,3.29016574086091,"mixed or incomplete"
"GO_BP","GO:0001756","GO:0001756","GO:0001756","GO:0001756","somitogenesis","somitogenesis","somitogenesis",0.786010231588798,-1.20716397813892,-1.49195853776859,0.917293159449622,0.506735146118831,0.4111391535743,0.0374918451540836,-0.295218972882953,-0.386011162549329,FALSE,FALSE,FALSE,"somitogenesis",0.28479455962967,2.27796876935739,-1.99317420972772,0.28479455962967,2.27796876935739,1.99317420972772,"mixed or incomplete"
"GO_BP","GO:2000648","GO:2000648","GO:2000648","GO:2000648","positive regulation of stem cell proliferation","positive regulation of stem cell proliferation","positive regulation of stem cell proliferation",1.04550843047524,-1.22979695334506,-0.945423641164804,0.690386271547769,0.506304135834337,0.793864606415728,0.160907853229012,-0.295588524987849,-0.100253560167963,FALSE,FALSE,FALSE,"positive regulation of stem cell proliferation",-0.284373312180256,1.99093207164004,-2.2753053838203,0.284373312180256,1.99093207164004,2.2753053838203,"mixed or incomplete"
