contrast,Abl1,Ahr,Aire,Apex1,Ar,Arid3a,Arid3b,Arid4a,Arid4b,Arid5b,Arnt,Arx,Ascl1,Ascl2,Atf1,Atf2,Atf3,Atf4,Atf5,Atf6,Atoh1,Bach1,Barx1,Barx2,Batf,Bcl11a,Bcl11b,Bcl3,Bcl6,Bclaf1,Bhlha15,Bhlhe40,Bhlhe41,Bmal1,Bmal2,Brca1,Brd4,Btg2,Cdx1,Cdx2,Cebpa,Cebpb,Cebpd,Cebpe,Cebpg,Cebpz,Ciita,Clock,Creb1,Creb3,Creb3l1,Creb5,Crebbp,Crebzf,Crem,Crx,Ctbp1,Ctbp2,Ctcf,Ctcfl,Ctnnb1,Cux1,Cxxc1,Dach1,Dbp,Ddit3,Deaf1,Dlx2,Dlx3,Dlx4,Dlx5,Dmtf1,Dmtf1l,Dnmt1,Dnmt3a,Dnmt3b,Dot1l,E2f1,E2f2,E2f3,E2f4,E2f5,E2f6,E2f7,E4f1,Ebf1,Ebf3,Egr1,Egr2,Egr3,Egr4,Ehf,Elf1,Elf2,Elf3,Elf4,Elf5,Elk1,Elk3,Elk4,Emx2,En1,Eno1,Eno1b,Eomes,Ep300,Epas1,Erf,Erg,Esr1,Esr2,Esrra,Esrrb,Esrrg,Ets1,Ets2,Etv1,Etv3,Etv4,Etv5,Etv6,Ewsr1,Ezh2,Fezf2,Fgf2,Fhl2,Fli1,Fos,Fosb,Fosl1,Fosl2,Foxa1,Foxa2,Foxa3,Foxc1,Foxc2,Foxd1,Foxd3,Foxf2,Foxg1,Foxh1,Foxj1,Foxl2,Foxm1,Foxn1,Foxo1,Foxo3,Foxo4,Foxp1,Foxp3,Foxq1,Gabpa,Gata1,Gata2,Gata3,Gata4,Gata5,Gata6,Gcm1,Gfi1,Gfi1b,Gli1,Gli2,Gli3,Grhl3,Gsc,Gtf2i,Gtf2ird1,Gtf3a,Hand2,Hbp1,Hcfc1,Hdac1,Hdac3,Hdac4,Hdac5,Hdac7,Hdac9,Hdgf,Hes1,Hesx1,Hey1,Hey2,Hhex,Hic1,Hif1a,Hif3a,Hinfp,Hipk2,Hivep1,Hlf,Hlx,Hmga1,Hmga1b,Hmga2,Hmgb2,Hnf1a,Hnf1b,Hnf4a,Hopx,Hoxa1,Hoxa10,Hoxa11,Hoxa13,Hoxa5,Hoxa7,Hoxa9,Hoxb1,Hoxb13,Hoxb2,Hoxb4,Hoxb7,Hoxc6,Hoxc8,Hoxd1,Hoxd13,Hoxd3,Hr,Hsf1,Hsf2,Hsf4,Htatip2,Id1,Id2,Id3,Id4,Ikzf1,Ing4,Irf1,Irf2,Irf3,Irf4,Irf5,Irf6,Irf7,Irf8,Irf9,Irx1,Isl1,Jarid2,Jdp2,Jun,Junb,Jund,Kat2b,Kat5,Kat6a,Kat6b,Kat7,Kcnip3,Kdm2a,Kdm5a,Kdm5b,Kdm5c,Kdm5d,Klf1,Klf10,Klf11,Klf13,Klf15,Klf17,Klf2,Klf3,Klf4,Klf5,Klf6,Klf7,Klf8,Klf9,Kmt2a,Kmt2b,Lef1,Lhx2,Lhx8,Litaf,Lmo2,Lmx1b,Lrrfip1,Lyl1,Maf,Mafa,Mafb,Mafg,Mafk,Max,Maz,Mbd1,Mbd2,Mecom,Mecp2,Med1,Mef2a,Mef2c,Mef2d,Meis1,Meox1,Meox2,Mitf,Mkx,Mlxipl,Mnt,Msc,Msx1,Msx2,Mta1,Mta3,Mtf1,Mtf2,Mxd1,Mxi1,Myb,Mybl1,Mybl2,Myc,Mycn,Mycs,Myf5,Myf6,Myod1,Myog,Myrf,Myt1,Mzf1,Nab2,Nanog,Ncoa1,Ncoa2,Ncoa3,Ncor1,Ncor2,Neurod1,Neurod2,Neurod6,Neurog2,Neurog3,Nfat5,Nfatc1,Nfatc2,Nfatc3,Nfatc4,Nfe2,Nfe2l1,Nfe2l2,Nfe2l3,Nfia,Nfib,Nfic,Nfil3,Nfix,Nfkb1,Nfkb2,Nfkbib,Nfkbiz,Nfya,Nfyb,Nfyc,Nkx2-1,Nkx2-2,Nkx2-5,Nkx3-1,Nkx3-2,Nkx6-1,Nono,Notch1,Noto,Npas2,Npm1,Nr0b1,Nr0b2,Nr1d1,Nr1h2,Nr1h3,Nr1h4,Nr1i2,Nr1i3,Nr2c1,Nr2c2,Nr2e1,Nr2e3,Nr2f1,Nr2f2,Nr3c1,Nr3c2,Nr4a1,Nr4a2,Nr4a3,Nr5a1,Nr5a2,Nr6a1,Nrf1,Nrg1,Nrl,Nsd2,Nupr1,Olig2,Onecut1,Otx2,Ovol1,Park7,Patz1,Pawr,Pax2,Pax3,Pax5,Pax6,Pax7,Pax8,Pax9,Pbrm1,Pbx1,Pbx2,Pdx1,Peg3,Pgr,Phf20,Pin1,Pin1rt1,Pitx1,Pitx2,Pitx3,Pknox1,Plag1,Plagl1,Pml,Pou1f1,Pou2f1,Pou2f2,Pou2f3,Pou3f1,Pou3f2,Pou4f1,Pou4f2,Pou5f1,Ppara,Ppard,Pparg,Ppargc1a,Prdm1,Prdm2,Prdm4,Preb,Prop1,Prox1,Prrx1,Pura,Rara,Rarb,Rarg,Rb1,Rbpj,Rcor2,Rel,Rela,Relb,Rest,Rfx1,Rfx5,Rora,Rorb,Rorc,Runx1,Runx2,Runx3,Rxra,Rxrb,Rxrg,Sall2,Sall4,Satb1,Satb2,Scx,Setbp1,Sf1,Sfpq,Sim2,Sin3a,Sirt1,Six1,Six4,Skil,Smad1,Smad2,Smad3,Smad4,Smad5,Smad6,Smad7,Smarca1,Smarca4,Smarca5,Smarcb1,Smarcc1,Snai1,Snai2,Sox10,Sox11,Sox17,Sox2,Sox4,Sox5,Sox6,Sox9,Sp1,Sp2,Sp3,Sp4,Sp7,Spdef,Spi1,Spib,Spic,Srebf1,Srebf2,Srf,Srsf2,Sry,Ssrp1,Stat1,Stat2,Stat3,Stat4,Stat5a,Stat5b,Stat6,T,Tada2a,Taf1,Tal1,Tbp,Tbpl1,Tbpl2,Tbx1,Tbx15,Tbx18,Tbx2,Tbx21,Tbx3,Tbx5,Tcf12,Tcf20,Tcf21,Tcf3,Tcf4,Tcf7,Tcf7l2,Tead1,Tead2,Tead4,Tef,Tet1,Tfam,Tfap2a,Tfap2b,Tfap2c,Tfap4,Tfcp2,Tfdp1,Tfdp2,Tfe3,Tgfb1i1,Tgif1,Thap11,Thra,Thrb,Tlx1,Tox3,Trerf1,Trim28,Trp53,Trp63,Trp73,Trps1,Tsc22d1,Ttf1,Twist1,Twist2,Ubtf,Usf1,Usf2,Vdr,Vezf1,Vhl,Vsx2,Wt1,Wwtr1,Xbp1,Yap1,Ybx1,Ybx3,Yy1,Zbtb14,Zbtb16,Zbtb17,Zbtb18,Zbtb33,Zbtb4,Zbtb7a,Zbtb7b,Zeb1,Zeb2,Zfhx3,Zfp143,Zfp148,Zfp236,Zfp24,Zfp263,Zfp354c,Zfp362,Zfp382,Zfp384,Zfp395,Zfp42,Zfp458,Zfp523,Zfp729a,Zfpm1,Zfpm2,Zglp1,Zgpat,Zhx2,Zic1,Zkscan3,Zkscan4,Zkscan7,Zmynd8
Het_vs_WT,-1.0497944625224838,1.055689831140618,0.005315985463892159,-1.2359526836841397,-0.45643919075497635,-0.28169862730808787,0.7520438942340572,-0.38056359688720404,-3.184057063383418,-1.4219272907827127,1.3285241420892193,-1.9694972655472736,0.111663704547527,-2.8329143091110103,0.7134816321439148,-0.903361232704907,-3.426168546004451,-0.06194780624283099,-0.9014075973950387,2.971309425865689,1.9364305522349832,2.8903756243069907,-0.394493100157949,-2.169336132702059,-0.9956207669332466,-1.9640687057637873,0.19977625985962463,1.251068401175752,-0.7701796545767357,0.4795647197831883,-1.3884315683017667,-0.15425212811808528,0.539560038468461,-1.0710196694741763,-0.25809612533195425,-0.7575637453701843,0.7625495400777943,-0.24050908562813184,1.1278009653262633,0.45334737397837843,-0.5029235872117163,0.46866873112370316,0.43218462097638005,-0.44465154181132205,-0.3347365533600851,-1.1156979826800812,2.0910221651032366,1.117213439280418,1.405437843627303,-0.6721060654851352,0.48828588044492727,-0.4356435482858192,-2.4796290033187116,-1.9601707330019051,-0.8147556803497232,-0.9323827600433722,1.1267523791494523,-0.05613463198322236,-0.6864989261749032,-0.4207417271702059,1.042393236985035,0.9777278870181171,-1.4834347697074435,0.060463189540041984,0.09528269858710378,0.6530820936695779,-0.1779259373207094,-1.433440204026264,0.536412013406254,-0.041396329990081665,-0.20793516165805304,0.9671456870085867,0.9671456870085867,-1.0251549540758034,0.1816934149725931,-1.373853257383324,-0.14310572630885052,1.141779373098623,-1.0822807841450606,0.3954707062867595,-2.0520893691836393,-0.28619480704216277,-0.5801070238274862,2.5064958582340493,1.3718378459398424,-3.02692373341239,-0.2520475533995687,-1.2348660836108247,-2.989723352299551,-1.6944621947773335,1.2771184517190197,-0.8697663491750727,0.054033516107570054,1.2889170634138007,-0.32127340556057926,2.368278291169607,-1.0355684136431909,-0.044490705939340534,2.199741865719464,0.11339371601775677,2.057723184943003,1.039110892882123,-0.4516499497738612,-0.4516499497738612,-0.6628975175244836,-0.710581630575361,2.475381180485922,-1.6154472882177902,-2.776300145301101,-0.907285961135399,-0.7234241883258752,-1.3677136528209553,0.40717708838117883,0.09542889353590837,-0.13460146850843216,1.1213125287841246,2.2942677933764983,-2.316156447702805,-2.046956977872618,0.8012340176016527,-1.8240022964181393,1.7998275517120756,0.3502348577755345,0.14641618754532865,0.8534539208861172,1.9896874888092075,-0.7990417376903132,2.035922112424594,0.3425865162102154,-0.42028671283610275,-0.017094197894914953,-1.5714317945708551,-1.4524641597547154,-0.3823434059150209,-3.6026390444923817,-0.05297197674343819,0.17212522108156725,0.8805066419811052,-1.652052230058752,1.8588333413368217,0.8223136190059411,0.26644041215518716,0.29462038079390973,1.7260080445044075,-0.8797904517641135,0.029529477427133424,0.5732842463756811,0.5083437191078244,3.061801949069322,1.2688404675905895,-0.6941777297881527,-0.682110985456704,1.4542853947706151,0.06341477032755362,-0.8147853899135631,1.0160587530836476,3.0821408775713506,0.16393031050076287,2.161387772196504,-0.2566825736119,1.0646408110139842,0.06864878054987524,1.9901365818344428,0.18781266155674683,-0.7950746119405377,1.6700304392068308,-0.3649031733675603,1.0512019404156125,1.0926876832442072,0.238153561619238,-0.4165778980748804,-1.045014555817094,2.3166387846438488,-0.23937769103814494,1.5883392011031616,1.0572885300321075,-0.7578044088954252,-2.4981752616910713,0.11221611421289593,-3.1642235943087282,3.1620403742298704,-0.7845180372923549,1.0361338875662944,-0.4699979300679649,-2.346657652375506,2.5534998129569932,1.2876324731428357,1.88131902582526,0.4470318512397389,-1.988140262800337,-1.1730035054268695,2.444752593898889,-1.5242526246186565,-1.5242526246186565,0.42025607079138877,0.6983000004970996,-0.964913667586838,-0.8982021948820411,-1.1192498023905366,2.51721317556289,-1.9245518289242554,-0.04919601346386538,-2.2999459407539984,-0.6528483279192463,-1.7860984940452445,-1.2263084732239042,1.5267636549068861,-1.1056845160374054,1.6830960116432676,-0.6697830266257185,-1.445556237835217,-1.1488613410786124,0.6448501934973254,0.6278936676924357,0.02898907234819548,2.740634222737431,2.467798991052342,-2.931421340761087,1.7984414159744582,0.34922599701258983,0.3415805437039944,-0.4930389012560646,-1.7131217142129729,-1.9149094767939465,0.9957495043055816,-0.9432463690290829,0.647774277263718,-1.1414694107414862,-1.1664831399837756,-3.059504034765475,0.031833684509245806,-0.03154480210170661,-3.1144307425351014,0.2944633818293712,-2.085205191208361,-0.7495784853011728,0.9971262547941911,2.9384988112800237,-1.2017149677493018,-1.5226753106813113,-2.002938274678506,0.15364222271274283,0.3205268535003132,0.4281871984409531,0.4039938286371361,2.258375678328354,1.8608892327063076,-0.010542130600796382,2.220081530252267,1.1321962634515985,-0.22240489643145048,0.6716183279180821,-2.5756488664934305,0.06345716366645941,0.06345716366645941,0.040320949530900894,0.9899821530749,-1.7832057511328177,0.455177337385089,-1.144380509341398,-0.8901163751243911,-2.3176529960167094,1.7271043999828115,0.2892320086806229,-1.0310505413408755,2.4302804075450637,-0.036507127613022196,0.1932878609625397,-2.328256582824691,0.22212931584927761,-1.6877453558509108,-2.891919116172466,1.0066847407550361,0.7617492814909701,2.0381263730782293,2.6978952255841957,-0.9500295268963128,0.5082686252530495,-1.0120931392244403,-0.51483487984465,0.33838329239277287,1.1293311277578308,-0.9638983965019948,1.179105908257054,0.9335463737442246,2.374365900794367,-3.459444281104223,-0.34816372598005507,-1.47372054670023,-0.2509326007554626,-0.6559262797590248,2.7254351962255283,-0.269764642952215,-0.12422273234340016,0.0015171664860146095,-2.064941050698826,-1.5353191136758386,1.8218090577819834,-1.5729544293433864,-2.517538571655737,-0.2907044904335144,1.025139825828899,1.2094043550842912,-1.1637131593556589,-2.021874731467543,0.17986078564264457,-0.24973059845418472,-1.094863281508244,0.740031393344914,0.9670436941036891,-1.4063471128508318,1.2893291474433735,1.0760848674533163,0.16594960317588428,0.2240919335159189,0.2240919335159189,1.0200334853880968,0.9117489114670481,0.45148090165367744,-0.8165093211328129,-0.15125841060216408,0.8555175655848415,-0.15515481312563054,2.124122598253582,2.115530642877419,0.2451912978985388,0.5955571277342534,0.13101219155843502,0.765673614829317,-0.8851611836381293,-1.6251351486191583,-1.527778430458106,-0.16168357027675984,0.7600629446019935,-1.7623918257683158,-2.7610744843122714,2.243318371522851,0.41218608224719006,1.8289044572071909,1.3181711209005322,-1.6463813057340606,-3.632680618034119,-0.8074798716226593,0.24772868036441298,-0.11380587400387503,-1.7690148524145415,-2.963609522659243,0.06979436111330528,-1.8663278599588105,2.0512908016422036,0.43816104279763934,2.422443793397754,-1.2597414419625095,-3.0101694155044894,-3.4956496703336897,-2.4042610648287512,-1.2784632198959673,0.4624818833949132,-0.1843071575696052,-1.475647952381889,-0.9885861891472184,2.3610937083140926,0.8290366015930395,-2.6204195373066828,0.6050759130792168,-0.2780396254972712,1.2338422025719717,-2.2921987585106347,-0.10487829053399779,3.189967771729545,-1.0865628497275956,-1.9415533301495769,-1.1373511810844699,-0.5323708478875284,0.053124601677518445,0.8951749195458908,0.4275132587150182,0.29495828434791976,0.331704436157007,1.4872274616493741,1.0529205993272113,-0.5333181775803674,1.6336310656263677,0.61244175972489,-0.7765445447687657,1.2486513489441056,0.18454852972540578,-1.5150750755739721,-0.6106410874226398,0.8834065677899505,-1.875386475756948,-1.1213107495208772,-2.0148045885146746,-1.2423249383664514,-0.840585991045448,-1.3329381198579413,0.12252549841133024,0.5845966508288752,-0.8338531376413064,-2.080143908162529,-0.43748238537493844,0.7206991455003529,-0.5113043547470448,-2.483365516897256,-0.9817019651680678,-3.6493402440065554,1.183540013121666,2.173232923535714,1.0287750500391717,1.5079489409656164,-1.2939043434986386,3.014213886939322,-0.21661993233186,-0.04569650873631562,-0.7410890403656841,-1.0107081650970964,-1.0107081650970964,0.4173489904960349,-1.3859430879238752,1.050630546794517,-0.8190601811478542,-3.3486178590401203,-0.6121647720407769,-0.8953883618654742,-0.39639874311045625,-0.7259227718102005,-1.1026343998183963,1.2907704781201788,2.4452553658865774,0.6079959684311997,-1.6580479053486414,-0.7766882486725699,1.0041236741368218,-1.394552993253253,0.5581303267943287,-0.2740127829656617,-0.13910741242737598,-0.13193876194836143,0.5828313268817139,2.008971953263093,-1.0925055464351936,-1.2149229419987555,0.693835362646881,-2.133019025798613,-0.7225406153619535,-3.4468943054067367,-1.9453188349529176,-0.7175007722218844,0.6664144188740974,1.081284940612787,-0.9204160522759143,-0.24916802388250622,1.0370876291679934,-1.426550690284689,2.717531329460843,2.6005541147210223,2.479963690928692,1.6787408165614386,-0.09194446693265765,0.19925891597188097,-0.788498481020605,-1.3932893589207036,0.05110051463025528,1.6993603359376508,1.2053701973569517,-1.761911510958269,0.015012827230010708,-0.9349026348393229,-0.5417374050677479,-0.07210416833998902,-2.235298638077712,-1.4322772015470802,-0.3401810913537356,1.7346093640015072,-1.2645756166971913,-0.9637254292961972,1.811685019230311,0.7956624147569262,1.9191494326229392,-1.447398553277306,-1.603641549618869,-0.4053297927479832,-1.5616965209742566,-1.164505352373634,-2.1896644204200633,-1.8568223692869503,1.3766832492142849,-0.8037398131510535,-0.2734241494441844,1.1171176452630103,-0.5867099514955644,-0.1457242233222636,-0.8676777942934883,-0.799630584334648,-0.18107883963522942,0.37284966265716274,2.897414214513184,0.7665471669116832,-0.904304867094338,0.2945138088309402,-0.6222441318287348,0.21372824948933317,0.41217670445192445,0.9543826735630341,-1.7085691640716385,-0.23856399109277665,0.234018702557369,-1.8615740206243516,-1.6144366628076943,0.7143686266459213,1.3637739399716842,-0.8056059170156625,-1.5850486984064533,-1.3249555417102108,-0.8998261442577976,-1.3059442439597635,2.374302105832944,-0.16462575504077664,1.9374059207955627,-0.8005026720183764,-0.2926445308552667,-0.012415354531285125,2.453020511942584,0.3825022339873895,1.2355355276445015,0.24283927357662147,0.2025836998905246,-3.0437204484127602,1.4354004205546953,1.4408239088271886,1.8393769351350793,1.1579284921879838,1.8999979301295473,0.3946655000896825,1.4243402237417027,-0.7501434578942797,-0.33186669614223996,1.3010377678914224,-1.668161040938246,0.32138682905954036,0.9754811378341228,-3.0945151331023797,-0.8628354661657875,1.9551242557996018,0.35735806417120947,2.0009420299638427,-2.16616047774925,1.613057839530415,-0.6683932840621648,0.3801345194161813,-0.5991620835178102,-0.5668313762701892,0.4564160636389419,-1.6307440802253448,-0.3007728450136316,-2.244018063456483,0.7714351141331107,-0.9393527593577891,0.6568384457599284,-0.7433882763429891,-0.37836677792812023,2.1078912845184354,-1.786259225412064,-0.3066828561520595,2.0973998832638125,1.21983792250009,-0.479212418684606,-2.536351024381283,-1.3104035351382928,-2.322873616764622,-1.7088525554213696,0.32276001814187366,-1.6152927904797025,-1.773538586235505,-0.6813226592562367,-0.41052345548058544,0.3883846372074861,0.11259304332882838,-1.1782099009703806,0.09120912944598936,0.5938314974129008,-1.8573900842927376,-0.44249022770830665,0.23153527827434697,1.5694474964889233,0.6906549131324617,1.7710362198561345,0.0004034411907758044,2.520649013568387,0.11410444440848537,1.2154034046115945,-2.5552344324401655,-0.1691614016864225,2.97027434058118,1.0559353125836233,0.2270907166496118,-1.5986928037254797,-0.9320755302919308,-2.783093013241124,-2.9259083889841286,1.9440345072329586,-1.5437682221475637,2.6224251225109634,1.911569964673966,5.446013380956352,0.3057314779987347,-1.6273798910356143,0.4929755345426208,1.3344688994968812,-0.16372083167332743,-0.3046068185036705,0.4201477924376247,1.799557792247241,-0.1984754369704424,1.6186536911717426,-0.1379178162437848,-3.346621560632597,-0.5560077482262313,2.262850334142815,-1.1676809742003598,0.18602215222808427,0.5257217364666701,0.5257217364666701,-0.41810688709608224,-2.9540626981139035
