experiment,contrast,tf,score,padj,n_targets
CRISPR,Het_vs_WT,Hoxa11,-2.2999459407539984,0.175541490316391,6
CRISPR,Het_vs_WT,Nr0b1,-2.2921987585106347,0.175541490316391,24
CRISPR,Het_vs_WT,Kat5,2.258375678328354,0.18700122833251953,40
CRISPR,Het_vs_WT,Zgpat,2.262850334142815,0.18700122833251953,5
CRISPR,Het_vs_WT,Nfatc1,2.243318371522851,0.18971361219882965,63
CRISPR,Het_vs_WT,Tfcp2,-2.244018063456483,0.18971361219882965,41
CRISPR,Het_vs_WT,Scx,-2.235298638077712,0.19135543704032898,7
CRISPR,Het_vs_WT,Kat7,2.220081530252267,0.19663476943969727,55
CRISPR,Het_vs_WT,Elk3,2.199741865719464,0.2047058343887329,16
CRISPR,Het_vs_WT,Smad5,-2.1896644204200633,0.20758363604545593,25
CRISPR,Het_vs_WT,Barx2,-2.169336132702059,0.21288056671619415,12
CRISPR,Het_vs_WT,Pax9,2.173232923535714,0.21288056671619415,6
CRISPR,Het_vs_WT,Tead2,-2.16616047774925,0.21288056671619415,5
CRISPR,Het_vs_WT,Gcm1,2.161387772196504,0.2130606472492218,6
CRISPR,Het_vs_WT,Prrx1,-2.133019025798613,0.226228728890419,6
CRISPR,Het_vs_WT,Nab2,2.124122598253582,0.2287755161523819,5
CRISPR,Het_vs_WT,Nanog,2.115530642877419,0.23118770122528076,38
CRISPR,Het_vs_WT,Thap11,2.1078912845184354,0.23308831453323364,6
CRISPR,Het_vs_WT,Tlx1,2.0973998832638125,0.23667384684085846,7
CRISPR,Het_vs_WT,Ciita,2.0910221651032366,0.23790623247623444,15
CRISPR,Het_vs_WT,Irf7,-2.085205191208361,0.23883426189422607,10
CRISPR,Het_vs_WT,Patz1,-2.080143908162529,0.2393418550491333,8
CRISPR,Het_vs_WT,Meox1,-2.064941050698826,0.24586647748947144,7
CRISPR,Het_vs_WT,E2f4,-2.0520893691836393,0.24666352570056915,157
CRISPR,Het_vs_WT,Emx2,2.057723184943003,0.24666352570056915,6
CRISPR,Het_vs_WT,Nfkb1,2.0512908016422036,0.24666352570056915,237
CRISPR,Het_vs_WT,Etv4,-2.046956977872618,0.24683989584445953,46
CRISPR,Het_vs_WT,Fos,2.035922112424594,0.248662069439888,200
CRISPR,Het_vs_WT,Litaf,2.0381263730782293,0.248662069439888,20
CRISPR,Het_vs_WT,Mta1,-2.021874731467543,0.254755437374115,40
CRISPR,Het_vs_WT,Nsd2,-2.0148045885146746,0.2566731572151184,7
CRISPR,Het_vs_WT,Prdm4,2.008971953263093,0.2578558921813965,6
CRISPR,Het_vs_WT,Jdp2,-2.002938274678506,0.2580461800098419,25
CRISPR,Het_vs_WT,Tead1,2.0009420299638427,0.2580461800098419,22
CRISPR,Het_vs_WT,Fhl2,1.9896874888092075,0.25892600417137146,6
CRISPR,Het_vs_WT,Gli2,1.9901365818344428,0.25892600417137146,105
CRISPR,Het_vs_WT,Hivep1,-1.988140262800337,0.25892600417137146,8
CRISPR,Het_vs_WT,Arx,-1.9694972655472736,0.26816821098327637,17
CRISPR,Het_vs_WT,Bcl11a,-1.9640687057637873,0.2692394256591797,7
CRISPR,Het_vs_WT,Crebzf,-1.9601707330019051,0.2693632245063782,10
CRISPR,Het_vs_WT,Tcf7,1.9551242557996018,0.27022668719291687,13
CRISPR,Het_vs_WT,Atoh1,1.9364305522349832,0.2706620395183563,6
CRISPR,Het_vs_WT,Nr1h3,-1.9415533301495769,0.2706620395183563,73
CRISPR,Het_vs_WT,Rarb,-1.9453188349529176,0.2706620395183563,36
CRISPR,Het_vs_WT,Stat2,1.9374059207955627,0.2706620395183563,29
CRISPR,Het_vs_WT,Zfhx3,1.9440345072329586,0.2706620395183563,6
CRISPR,Het_vs_WT,Hoxa1,-1.9245518289242554,0.27593404054641724,19
CRISPR,Het_vs_WT,Six4,1.9191494326229392,0.27713635563850403,7
CRISPR,Het_vs_WT,Id2,-1.9149094767939465,0.27752918004989624,38
CRISPR,Het_vs_WT,Zfp236,1.911569964673966,0.27752918004989624,5
CRISPR,Het_vs_WT,Tbx15,1.8999979301295473,0.28273633122444153,19
CRISPR,Het_vs_WT,Hinfp,1.88131902582526,0.29271167516708374,9
CRISPR,Het_vs_WT,Foxg1,1.8588333413368217,0.2933124005794525,12
CRISPR,Het_vs_WT,Kat6a,1.8608892327063076,0.2933124005794525,9
CRISPR,Het_vs_WT,Nfix,-1.8663278599588105,0.2933124005794525,14
CRISPR,Het_vs_WT,Nrg1,-1.875386475756948,0.2933124005794525,29
CRISPR,Het_vs_WT,Smad6,-1.8568223692869503,0.2933124005794525,14
CRISPR,Het_vs_WT,Spdef,-1.8615740206243516,0.2933124005794525,11
CRISPR,Het_vs_WT,Vhl,-1.8573900842927376,0.2933124005794525,20
CRISPR,Het_vs_WT,Tbpl2,1.8393769351350793,0.30275261402130127,7
CRISPR,Het_vs_WT,Nfatc3,1.8289044572071909,0.30763328075408936,18
CRISPR,Het_vs_WT,Etv6,-1.8240022964181393,0.3080185055732727,20
CRISPR,Het_vs_WT,Mitf,1.8218090577819834,0.3080185055732727,63
CRISPR,Het_vs_WT,Sirt1,1.811685019230311,0.3127425014972687,40
CRISPR,Het_vs_WT,Ewsr1,1.7998275517120756,0.31523874402046204,42
CRISPR,Het_vs_WT,Hsf1,1.7984414159744582,0.31523874402046204,65
CRISPR,Het_vs_WT,Zfp458,1.799557792247241,0.31523874402046204,26
CRISPR,Het_vs_WT,Hoxa5,-1.7860984940452445,0.31923148036003113,8
CRISPR,Het_vs_WT,Klf11,-1.7832057511328177,0.31923148036003113,13
CRISPR,Het_vs_WT,Thra,-1.786259225412064,0.31923148036003113,44
CRISPR,Het_vs_WT,Nfib,-1.7690148524145415,0.3226138949394226,12
CRISPR,Het_vs_WT,Ttf1,-1.773538586235505,0.3226138949394226,30
CRISPR,Het_vs_WT,Yap1,1.7710362198561345,0.3226138949394226,8
CRISPR,Het_vs_WT,Neurog3,-1.7623918257683158,0.32327836751937866,10
CRISPR,Het_vs_WT,Rxrg,-1.761911510958269,0.32327836751937866,5
CRISPR,Het_vs_WT,Sfpq,1.7346093640015072,0.340583860874176,18
CRISPR,Het_vs_WT,Foxm1,1.7260080445044075,0.3423944413661957,59
CRISPR,Het_vs_WT,Klf3,1.7271043999828115,0.3423944413661957,6
CRISPR,Het_vs_WT,Id1,-1.7131217142129729,0.348530650138855,49
CRISPR,Het_vs_WT,Sp3,-1.7085691640716385,0.348530650138855,266
CRISPR,Het_vs_WT,Trp73,-1.7088525554213696,0.348530650138855,99
CRISPR,Het_vs_WT,Rxra,1.6993603359376508,0.3531308174133301,49
CRISPR,Het_vs_WT,Egr3,-1.6944621947773335,0.3545506000518799,18
CRISPR,Het_vs_WT,Kmt2b,-1.6877453558509108,0.3573450744152069,10
CRISPR,Het_vs_WT,Hoxb13,1.6830960116432676,0.35860535502433777,9
CRISPR,Het_vs_WT,Rora,1.6787408165614386,0.3596559464931488,40
CRISPR,Het_vs_WT,Gsc,1.6700304392068308,0.36320143938064575,6
CRISPR,Het_vs_WT,Tcf12,-1.668161040938246,0.36320143938064575,28
CRISPR,Het_vs_WT,Pou4f1,-1.6580479053486414,0.3686671555042267,16
CRISPR,Het_vs_WT,Foxf2,-1.652052230058752,0.37102505564689636,8
CRISPR,Het_vs_WT,Nfe2,-1.6463813057340606,0.37314990162849426,8
CRISPR,Het_vs_WT,Erf,-1.6154472882177902,0.37909233570098877,14
CRISPR,Het_vs_WT,Neurod1,-1.6251351486191583,0.37909233570098877,26
CRISPR,Het_vs_WT,Nr3c2,1.6336310656263677,0.37909233570098877,36
CRISPR,Het_vs_WT,Spi1,-1.6144366628076943,0.37909233570098877,175
CRISPR,Het_vs_WT,Tead4,1.613057839530415,0.37909233570098877,8
CRISPR,Het_vs_WT,Tfap2c,-1.6307440802253448,0.37909233570098877,18
CRISPR,Het_vs_WT,Tsc22d1,-1.6152927904797025,0.37909233570098877,6
CRISPR,Het_vs_WT,Zfp354c,-1.6273798910356143,0.37909233570098877,19
CRISPR,Het_vs_WT,Zfp729a,1.6186536911717426,0.37909233570098877,24
CRISPR,Het_vs_WT,Smad1,-1.603641549618869,0.3842286765575409,44
CRISPR,Het_vs_WT,Zbtb7a,-1.5986928037254797,0.38591769337654114,30
CRISPR,Het_vs_WT,Hdac4,1.5883392011031616,0.3918650448322296,18
CRISPR,Het_vs_WT,Srebf2,-1.5850486984064533,0.39227697253227234,51
CRISPR,Het_vs_WT,Foxa1,-1.5714317945708551,0.3981018364429474,31
CRISPR,Het_vs_WT,Mkx,-1.5729544293433864,0.3981018364429474,5
CRISPR,Het_vs_WT,Wwtr1,1.5694474964889233,0.3981018364429474,7
CRISPR,Het_vs_WT,Smad3,-1.5616965209742566,0.40210601687431335,117
CRISPR,Het_vs_WT,Zfp143,-1.5437682221475637,0.414408802986145,23
CRISPR,Het_vs_WT,Hmga1,-1.5242526246186565,0.41839155554771423,43
CRISPR,Het_vs_WT,Hmga1b,-1.5242526246186565,0.41839155554771423,43
CRISPR,Het_vs_WT,Hoxa9,1.5267636549068861,0.41839155554771423,30
CRISPR,Het_vs_WT,Jarid2,-1.5226753106813113,0.41839155554771423,10
CRISPR,Het_vs_WT,Meox2,-1.5353191136758386,0.41839155554771423,5
CRISPR,Het_vs_WT,Neurod2,-1.527778430458106,0.41839155554771423,7
CRISPR,Het_vs_WT,Nr5a2,-1.5150750755739721,0.4224410355091095,24
CRISPR,Het_vs_WT,Pbx1,1.5079489409656164,0.42612719535827637,31
CRISPR,Het_vs_WT,Nr2f1,1.4872274616493741,0.44128602743148804,57
CRISPR,Het_vs_WT,Cxxc1,-1.4834347697074435,0.4422415494918823,13
CRISPR,Het_vs_WT,Mecom,-1.47372054670023,0.4459938108921051,13
CRISPR,Het_vs_WT,Nkx3-1,-1.475647952381889,0.4459938108921051,52
CRISPR,Het_vs_WT,Foxa2,-1.4524641597547154,0.45977678894996643,48
CRISPR,Het_vs_WT,Gata1,1.4542853947706151,0.45977678894996643,72
CRISPR,Het_vs_WT,Hoxb4,-1.445556237835217,0.4612003266811371,7
CRISPR,Het_vs_WT,Skil,-1.447398553277306,0.4612003266811371,17
CRISPR,Het_vs_WT,Tbpl1,1.4408239088271886,0.46304064989089966,23
CRISPR,Het_vs_WT,Dlx2,-1.433440204026264,0.46367308497428894,9
CRISPR,Het_vs_WT,Setbp1,-1.4322772015470802,0.46367308497428894,5
CRISPR,Het_vs_WT,Tbp,1.4354004205546953,0.46367308497428894,115
CRISPR,Het_vs_WT,Arid5b,-1.4219272907827127,0.4659482538700104,5
CRISPR,Het_vs_WT,Relb,-1.426550690284689,0.4659482538700104,33
CRISPR,Het_vs_WT,Tbx2,1.4243402237417027,0.4659482538700104,24
CRISPR,Het_vs_WT,Creb1,1.405437843627303,0.47592636942863464,287
CRISPR,Het_vs_WT,Myb,-1.4063471128508318,0.47592636942863464,117
CRISPR,Het_vs_WT,Ppara,-1.394552993253253,0.4821709394454956,158
CRISPR,Het_vs_WT,Runx2,-1.3932893589207036,0.4821709394454956,87
CRISPR,Het_vs_WT,Bhlha15,-1.3884315683017667,0.4841831624507904,8
CRISPR,Het_vs_WT,Pitx2,-1.3859430879238752,0.4841831624507904,74
CRISPR,Het_vs_WT,Dnmt3b,-1.373853257383324,0.490016907453537,45
CRISPR,Het_vs_WT,E4f1,1.3718378459398424,0.490016907453537,9
CRISPR,Het_vs_WT,Smad7,1.3766832492142849,0.490016907453537,46
CRISPR,Het_vs_WT,Esrra,-1.3677136528209553,0.4914611577987671,27
CRISPR,Het_vs_WT,Spic,1.3637739399716842,0.4927472174167633,5
CRISPR,Het_vs_WT,Onecut1,-1.3329381198579413,0.5163229703903198,9
CRISPR,Het_vs_WT,Zfp382,1.3344688994968812,0.5163229703903198,10
CRISPR,Het_vs_WT,Arnt,1.3285241420892193,0.5180874466896057,46
CRISPR,Het_vs_WT,Srf,-1.3249555417102108,0.5190737843513489,73
CRISPR,Het_vs_WT,Nfatc4,1.3181711209005322,0.5230634808540344,25
CRISPR,Het_vs_WT,Trp53,-1.3104035351382928,0.527996838092804,754
CRISPR,Het_vs_WT,Sry,-1.3059442439597635,0.5298423767089844,22
CRISPR,Het_vs_WT,Tbx5,1.3010377678914224,0.5321171879768372,11
CRISPR,Het_vs_WT,Elf2,1.2889170634138007,0.5331175923347473,5
CRISPR,Het_vs_WT,Hif3a,1.2876324731428357,0.5331175923347473,5
CRISPR,Het_vs_WT,Mybl1,1.2893291474433735,0.5331175923347473,8
CRISPR,Het_vs_WT,Pbx2,-1.2939043434986386,0.5331175923347473,5
CRISPR,Het_vs_WT,Pou2f3,1.2907704781201788,0.5331175923347473,5
CRISPR,Het_vs_WT,Egr4,1.2771184517190197,0.5384072065353394,10
CRISPR,Het_vs_WT,Nkx2-1,-1.2784632198959673,0.5384072065353394,32
CRISPR,Het_vs_WT,Foxp3,1.2688404675905895,0.5439285039901733,36
CRISPR,Het_vs_WT,Sim2,-1.2645756166971913,0.5456636548042297,7
CRISPR,Het_vs_WT,Nfkbiz,-1.2597414419625095,0.5479475259780884,5
CRISPR,Het_vs_WT,Bcl3,1.251068401175752,0.5539005398750305,16
CRISPR,Het_vs_WT,Nr4a3,1.2486513489441056,0.5539005398750305,19
CRISPR,Het_vs_WT,Apex1,-1.2359526836841397,0.5565586686134338,30
CRISPR,Het_vs_WT,Egr1,-1.2348660836108247,0.5565586686134338,238
CRISPR,Het_vs_WT,Npm1,1.2338422025719717,0.5565586686134338,10
CRISPR,Het_vs_WT,Nupr1,-1.2423249383664514,0.5565586686134338,6
CRISPR,Het_vs_WT,T,1.2355355276445015,0.5565586686134338,7
CRISPR,Het_vs_WT,Hoxa7,-1.2263084732239042,0.5614829659461975,10
CRISPR,Het_vs_WT,Tox3,1.21983792250009,0.5654089450836182,5
CRISPR,Het_vs_WT,Prop1,-1.2149229419987555,0.5655596852302551,5
CRISPR,Het_vs_WT,Zbtb14,1.2154034046115945,0.5655596852302551,6
CRISPR,Het_vs_WT,Msx1,1.2094043550842912,0.5685895085334778,13
CRISPR,Het_vs_WT,Rxrb,1.2053701973569517,0.5701972842216492,7
CRISPR,Het_vs_WT,Isl1,-1.2017149677493018,0.5714452862739563,9
CRISPR,Het_vs_WT,Pax8,1.183540013121666,0.5868389010429382,12
CRISPR,Het_vs_WT,Mafk,1.179105908257054,0.5874289274215698,14
CRISPR,Het_vs_WT,Usf2,-1.1782099009703806,0.5874289274215698,68
CRISPR,Het_vs_WT,Hlf,-1.1730035054268695,0.5901502966880798,13
CRISPR,Het_vs_WT,Irf1,-1.1664831399837756,0.5901502966880798,103
CRISPR,Het_vs_WT,Msx2,-1.1637131593556589,0.5901502966880798,25
CRISPR,Het_vs_WT,Smad4,-1.164505352373634,0.5901502966880798,85
CRISPR,Het_vs_WT,Zhx2,-1.1676809742003598,0.5901502966880798,7
CRISPR,Het_vs_WT,Tbx1,1.1579284921879838,0.5935364365577698,8
CRISPR,Het_vs_WT,Hoxb7,-1.1488613410786124,0.6001699566841125,13
CRISPR,Het_vs_WT,E2f1,1.141779373098623,0.6005974411964417,264
CRISPR,Het_vs_WT,Ing4,-1.1414694107414862,0.6005974411964417,13
CRISPR,Het_vs_WT,Klf15,-1.144380509341398,0.6005974411964417,11
CRISPR,Het_vs_WT,Cdx1,1.1278009653262633,0.6012927293777466,15
CRISPR,Het_vs_WT,Cebpz,-1.1156979826800812,0.6012927293777466,12
CRISPR,Het_vs_WT,Clock,1.117213439280418,0.6012927293777466,48
CRISPR,Het_vs_WT,Ctbp1,1.1267523791494523,0.6012927293777466,6
CRISPR,Het_vs_WT,Ets2,1.1213125287841246,0.6012927293777466,73
CRISPR,Het_vs_WT,Hnf4a,-1.1192498023905366,0.6012927293777466,136
CRISPR,Het_vs_WT,Kcnip3,1.1321962634515985,0.6012927293777466,6
CRISPR,Het_vs_WT,Mafb,1.1293311277578308,0.6012927293777466,20
CRISPR,Het_vs_WT,Nr1h4,-1.1373511810844699,0.6012927293777466,65
CRISPR,Het_vs_WT,Nrl,-1.1213107495208772,0.6012927293777466,10
CRISPR,Het_vs_WT,Smarca5,1.1171176452630103,0.6012927293777466,8
CRISPR,Het_vs_WT,Hoxb1,-1.1056845160374054,0.6088775992393494,5
CRISPR,Het_vs_WT,Pou2f2,-1.1026343998183963,0.6096642017364502,18
CRISPR,Het_vs_WT,Gtf3a,1.0926876832442072,0.613008975982666,18
CRISPR,Het_vs_WT,Mtf2,-1.094863281508244,0.613008975982666,5
CRISPR,Het_vs_WT,Preb,-1.0925055464351936,0.613008975982666,11
CRISPR,Het_vs_WT,Nr1h2,-1.0865628497275956,0.6166526675224304,32
CRISPR,Het_vs_WT,E2f2,-1.0822807841450606,0.6174631118774414,46
CRISPR,Het_vs_WT,Rbpj,1.081284940612787,0.6174631118774414,95
CRISPR,Het_vs_WT,Mybl2,1.0760848674533163,0.6203920245170593,44
CRISPR,Het_vs_WT,Bmal1,-1.0710196694741763,0.6231959462165833,43
CRISPR,Het_vs_WT,Abl1,-1.0497944625224838,0.6267684698104858,10
CRISPR,Het_vs_WT,Ahr,1.055689831140618,0.6267684698104858,101
CRISPR,Het_vs_WT,Gfi1b,1.0646408110139842,0.6267684698104858,10
CRISPR,Het_vs_WT,Gtf2ird1,1.0512019404156125,0.6267684698104858,7
CRISPR,Het_vs_WT,Hdac5,1.0572885300321075,0.6267684698104858,5
CRISPR,Het_vs_WT,Nr2f2,1.0529205993272113,0.6267684698104858,39
CRISPR,Het_vs_WT,Pitx3,1.050630546794517,0.6267684698104858,11
CRISPR,Het_vs_WT,Zbtb33,1.0559353125836233,0.6267684698104858,8
CRISPR,Het_vs_WT,Ctnnb1,1.042393236985035,0.6279677152633667,218
CRISPR,Het_vs_WT,Elf5,-1.0355684136431909,0.6279677152633667,5
CRISPR,Het_vs_WT,En1,1.039110892882123,0.6279677152633667,7
CRISPR,Het_vs_WT,Hcfc1,-1.045014555817094,0.6279677152633667,7
CRISPR,Het_vs_WT,Hey2,1.0361338875662944,0.6279677152633667,12
CRISPR,Het_vs_WT,Rela,1.0370876291679934,0.6279677152633667,333
CRISPR,Het_vs_WT,Dnmt1,-1.0251549540758034,0.6297716498374939,114
CRISPR,Het_vs_WT,Klf5,-1.0310505413408755,0.6297716498374939,50
CRISPR,Het_vs_WT,Msc,1.025139825828899,0.6297716498374939,12
CRISPR,Het_vs_WT,Pbrm1,1.0287750500391717,0.6297716498374939,6
CRISPR,Het_vs_WT,Myf5,1.0200334853880968,0.6326656341552734,13
CRISPR,Het_vs_WT,Gata4,1.0160587530836476,0.6334658861160278,71
CRISPR,Het_vs_WT,Lyl1,-1.0120931392244403,0.6334658861160278,9
CRISPR,Het_vs_WT,Pin1,-1.0107081650970964,0.6334658861160278,5
CRISPR,Het_vs_WT,Pin1rt1,-1.0107081650970964,0.6334658861160278,5
CRISPR,Het_vs_WT,Lhx2,1.0066847407550361,0.6353197693824768,15
CRISPR,Het_vs_WT,Pou5f1,1.0041236741368218,0.6357555389404297,51
CRISPR,Het_vs_WT,Batf,-0.9956207669332466,0.637879490852356,6
CRISPR,Het_vs_WT,Id3,0.9957495043055816,0.637879490852356,27
CRISPR,Het_vs_WT,Irf9,0.9971262547941911,0.637879490852356,14
CRISPR,Het_vs_WT,Klf10,0.9899821530749,0.640637218952179,23
CRISPR,Het_vs_WT,Nkx3-2,-0.9885861891472184,0.640637218952179,5
CRISPR,Het_vs_WT,Pax6,-0.9817019651680678,0.6452968716621399,83
CRISPR,Het_vs_WT,Cux1,0.9777278870181171,0.6466024518013,82
CRISPR,Het_vs_WT,Dmtf1,0.9671456870085867,0.6466024518013,16
CRISPR,Het_vs_WT,Dmtf1l,0.9671456870085867,0.6466024518013,16
CRISPR,Het_vs_WT,Hnf1a,-0.964913667586838,0.6466024518013,45
CRISPR,Het_vs_WT,Mafg,-0.9638983965019948,0.6466024518013,8
CRISPR,Het_vs_WT,Mxi1,0.9670436941036891,0.6466024518013,8
CRISPR,Het_vs_WT,Sin3a,-0.9637254292961972,0.6466024518013,9
CRISPR,Het_vs_WT,Tcf21,0.9754811378341228,0.6466024518013,8
CRISPR,Het_vs_WT,Sp2,0.9543826735630341,0.6536633372306824,17
CRISPR,Het_vs_WT,Lmx1b,-0.9500295268963128,0.6558898091316223,12
CRISPR,Het_vs_WT,Id4,-0.9432463690290829,0.660492479801178,9
CRISPR,Het_vs_WT,Crx,-0.9323827600433722,0.6613555550575256,12
CRISPR,Het_vs_WT,Max,0.9335463737442246,0.6613555550575256,37
CRISPR,Het_vs_WT,Sall4,-0.9349026348393229,0.6613555550575256,7
CRISPR,Het_vs_WT,Tfdp2,-0.9393527593577891,0.6613555550575256,5
CRISPR,Het_vs_WT,Zbtb7b,-0.9320755302919308,0.6613555550575256,7
CRISPR,Het_vs_WT,Rcor2,-0.9204160522759143,0.6707390546798706,11
CRISPR,Het_vs_WT,Myf6,0.9117489114670481,0.6772364377975464,6
CRISPR,Het_vs_WT,Atf2,-0.903361232704907,0.677462637424469,80
CRISPR,Het_vs_WT,Atf5,-0.9014075973950387,0.677462637424469,23
CRISPR,Het_vs_WT,Esr1,-0.907285961135399,0.677462637424469,396
CRISPR,Het_vs_WT,Hnf1b,-0.8982021948820411,0.677462637424469,17
CRISPR,Het_vs_WT,Nr2c1,0.8951749195458908,0.677462637424469,10
CRISPR,Het_vs_WT,Pml,-0.8953883618654742,0.677462637424469,13
CRISPR,Het_vs_WT,Sox4,-0.904304867094338,0.677462637424469,19
