"ensembl_gene_id","entrezgene_id","external_gene_name","gene_biotype","baseMean","dispersion_gene_estimate","dispersion_fit","dispersion_final","description"
"ENSMUSG00000044916","75641","1700029I15Rik","protein_coding",47.9804087227195,0.136390979851683,0.0704209097839045,0.0861688661331309,"RIKEN cDNA 1700029I15 gene [Source:MGI Symbol;Acc:MGI:1916742]"
"ENSMUSG00000044927","243529","H1fx","protein_coding",508.187824919313,0.00797715892043198,0.00889240283802853,0.00865777502370215,"H1 histone family, member X [Source:MGI Symbol;Acc:MGI:2685307]"
"ENSMUSG00000044934","238673","Zfp367","protein_coding",4922.33027830859,0.00120140103243308,0.00313982768898372,0.00255114387803062,"zinc finger protein 367 [Source:MGI Symbol;Acc:MGI:2442266]"
"ENSMUSG00000044937","103220","Ttc41","protein_coding",90.4871081870213,0.0508796256600944,0.038504230839542,0.040353827852041,"tetratricopeptide repeat domain 41 [Source:MGI Symbol;Acc:MGI:2387653]"
"ENSMUSG00000044948","100048534","Cfap43","protein_coding",10360.3887546188,0.00158323174074387,0.00279220506475951,0.00241517492056317,"cilia and flagella associated protein 43 [Source:MGI Symbol;Acc:MGI:1289258]"
"ENSMUSG00000044949","327900","Ubtd2","protein_coding",617.137691721937,0.0101735798410071,0.0077599207579451,0.00849661534444581,"ubiquitin domain containing 2 [Source:MGI Symbol;Acc:MGI:2444752]"
"ENSMUSG00000044950","70802","Pwwp2a","protein_coding",2641.55280682757,0.00402532559255476,0.00371165359901057,0.00387388563549059,"PWWP domain containing 2A [Source:MGI Symbol;Acc:MGI:1918052]"
"ENSMUSG00000044952","622320","Kctd21","protein_coding",371.035079437526,1e-08,0.0112636468138189,0.00842763362343907,"potassium channel tetramerisation domain containing 21 [Source:MGI Symbol;Acc:MGI:3643121]"
"ENSMUSG00000044957","110332","Pp2d1","protein_coding",12.8284553249212,0.148410729851891,0.256596233392104,0.229810034905533,"protein phosphatase 2C-like domain containing 1 [Source:MGI Symbol;Acc:MGI:3612067]"
"ENSMUSG00000044966","319701","Fbxo48","protein_coding",137.386322670542,1e-08,0.0262058957123888,0.0192549914852087,"F-box protein 48 [Source:MGI Symbol;Acc:MGI:2442569]"
"ENSMUSG00000044968","242864","Napepld","protein_coding",436.52161400203,0.00498935675274159,0.00994556536497534,0.008634705691638,"N-acyl phosphatidylethanolamine phospholipase D [Source:MGI Symbol;Acc:MGI:2140885]"
"ENSMUSG00000044982","67158","Sft2d3","protein_coding",462.657564924916,0.00258374505060434,0.00952369030800048,0.00769182652046159,"SFT2 domain containing 3 [Source:MGI Symbol;Acc:MGI:1914408]"
"ENSMUSG00000044986","22117","Tst","protein_coding",90.4721178029655,0.112287609498967,0.0385102001237497,0.0554744469629449,"thiosulfate sulfurtransferase, mitochondrial [Source:MGI Symbol;Acc:MGI:98852]"
"ENSMUSG00000044991","73747","Shld1","protein_coding",63.1946824172294,0.0278150207415227,0.054063380416403,0.0476748083075953,"shieldin complex subunit 1 [Source:MGI Symbol;Acc:MGI:1920997]"
"ENSMUSG00000045004","329972","Spata21","protein_coding",12.3250922965129,0.153071287512335,0.266974569475706,0.241847863281912,"spermatogenesis associated 21 [Source:MGI Symbol;Acc:MGI:3607787]"
"ENSMUSG00000045005","14367","Fzd5","protein_coding",1271.1173609436,0.00414931659277194,0.00504218337624091,0.00479491127839312,"frizzled class receptor 5 [Source:MGI Symbol;Acc:MGI:108571]"
"ENSMUSG00000045007","103768","Tubg2","protein_coding",113.343224879333,0.0118497626952057,0.0312393058717211,0.0262369926415465,"tubulin, gamma 2 [Source:MGI Symbol;Acc:MGI:2144208]"
"ENSMUSG00000045009","210673","Prrt3","protein_coding",21.5140980265301,1e-08,0.154003780471891,0.118123366328779,"proline-rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:2444810]"
"ENSMUSG00000045031","207175","Cetn4","protein_coding",44.0461670215414,0.0572556851971805,0.0764896694054837,0.0717991532791924,"centrin 4 [Source:MGI Symbol;Acc:MGI:2677454]"
"ENSMUSG00000045038","18754","Prkce","protein_coding",1300.48894247706,1e-08,0.00498426105196897,0.00365117120432108,"protein kinase C, epsilon [Source:MGI Symbol;Acc:MGI:97599]"
"ENSMUSG00000045039","269878","Megf8","protein_coding",5678.29787791521,0.00487240459378577,0.00305165679929316,0.00364183508949891,"multiple EGF-like-domains 8 [Source:MGI Symbol;Acc:MGI:2446294]"
"ENSMUSG00000045045","225875","Lrfn4","protein_coding",7960.30203096656,0.000594912491262507,0.00288707580725304,0.00212475649440532,"leucine rich repeat and fibronectin type III domain containing 4 [Source:MGI Symbol;Acc:MGI:2385612]"
"ENSMUSG00000045055","NA","Rpsa-ps2","processed_pseudogene",283.576075164873,0.0084657684057026,0.0139734074662961,0.0126287295842014,"ribosomal protein SA, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3643356]"
"ENSMUSG00000045062","93878","Pcdhb7","protein_coding",85.0801146398665,0.0603957157364719,0.0407937908897584,0.0446134771107683,"protocadherin beta 7 [Source:MGI Symbol;Acc:MGI:2136741]"
"ENSMUSG00000045064","72350","Zc2hc1c","protein_coding",337.656363567848,1e-08,0.0121321885185066,0.00926869393866621,"zinc finger, C2HC-type containing 1C [Source:MGI Symbol;Acc:MGI:1919600]"
"ENSMUSG00000045065","NA","9930022D16Rik","protein_coding",12.7229236602699,1e-08,0.258704048262927,0.194758595847627,"RIKEN cDNA 9930022D16 gene [Source:MGI Symbol;Acc:MGI:2444178]"
"ENSMUSG00000045071","230259","E130308A19Rik","protein_coding",343.362929739913,1e-08,0.0119717319590946,0.00880411691896819,"RIKEN cDNA E130308A19 gene [Source:MGI Symbol;Acc:MGI:2442164]"
"ENSMUSG00000045078","108086","Rnf216","protein_coding",5699.63092678259,0.00113691950674903,0.00304950798449933,0.0024651050181607,"ring finger protein 216 [Source:MGI Symbol;Acc:MGI:1344349]"
"ENSMUSG00000045092","13609","S1pr1","protein_coding",665.090371276253,0.0188534340907502,0.00737906448699349,0.0102960000072596,"sphingosine-1-phosphate receptor 1 [Source:MGI Symbol;Acc:MGI:1096355]"
"ENSMUSG00000045094","328967","Arhgef37","protein_coding",110.19169402307,0.0185172608780916,0.032061904728511,0.0289707832723186,"Rho guanine nucleotide exchange factor (GEF) 37 [Source:MGI Symbol;Acc:MGI:3045339]"
"ENSMUSG00000045095","14924","Magi1","protein_coding",1575.76358757468,0.00137349380530806,0.00454635651005964,0.00369306146236151,"membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:MGI Symbol;Acc:MGI:1203522]"
"ENSMUSG00000045098","225888","Kmt5b","protein_coding",5291.6780286527,0.00211932600752458,0.00309360212073189,0.00282312450496933,"lysine methyltransferase 5B [Source:MGI Symbol;Acc:MGI:2444557]"
"ENSMUSG00000045100","67582","Slc25a26","protein_coding",339.525833973589,1e-08,0.0120790289075662,0.00960868152059518,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26 [Source:MGI Symbol;Acc:MGI:1914832]"
"ENSMUSG00000045102","272158","Poln","protein_coding",21.7702162530158,0.0554178751064581,0.152221132610349,0.132050798050208,"DNA polymerase N [Source:MGI Symbol;Acc:MGI:2675617]"
"ENSMUSG00000045106","211936","Ccdc73","protein_coding",68.5902726538239,1e-08,0.0500054288601077,0.038960003072725,"coiled-coil domain containing 73 [Source:MGI Symbol;Acc:MGI:3606488]"
"ENSMUSG00000045107","67509","Saysd1","protein_coding",139.732141907763,1e-08,0.025807544914977,0.0200864142280569,"SAYSVFN motif domain containing 1 [Source:MGI Symbol;Acc:MGI:1914759]"
"ENSMUSG00000045128","76808","Rpl18a","protein_coding",116599.426193526,0.00159808411632472,0.00250550841030827,0.00219466842041125,"ribosomal protein L18A [Source:MGI Symbol;Acc:MGI:1924058]"
"ENSMUSG00000045136","73710","Tubb2b","protein_coding",936.934593226004,0.00779419347966438,0.00595692847232544,0.0064482963066706,"tubulin, beta 2B class IIB [Source:MGI Symbol;Acc:MGI:1920960]"
"ENSMUSG00000045140","70325","Pigw","protein_coding",396.44372073266,0.00809613251561312,0.0107005333779216,0.0100704636272351,"phosphatidylinositol glycan anchor biosynthesis, class W [Source:MGI Symbol;Acc:MGI:1917575]"
"ENSMUSG00000045160","78653","Bola3","protein_coding",450.526380699203,0.0178668740940833,0.00971341954792833,0.0116381872337431,"bolA-like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:1925903]"
"ENSMUSG00000045176","71923","Borcs6","protein_coding",788.430501917727,0.010822665994845,0.00661228358217479,0.00770036423851248,"BLOC-1 related complex subunit 6 [Source:MGI Symbol;Acc:MGI:1919173]"
"ENSMUSG00000045180","110380","Shroom2","protein_coding",188.31626314511,0.00555201216524059,0.0197885888833668,0.0165401987122652,"shroom family member 2 [Source:MGI Symbol;Acc:MGI:107194]"
"ENSMUSG00000045193","12696","Cirbp","protein_coding",388.544037770417,0.000726935444205568,0.0108677189641879,0.00858387163851794,"cold inducible RNA binding protein [Source:MGI Symbol;Acc:MGI:893588]"
"ENSMUSG00000045205","381510","Dpy19l4","protein_coding",1746.92316666266,0.00567584204898957,0.00434365951622305,0.00471128601099007,"dpy-19-like 4 (C. elegans) [Source:MGI Symbol;Acc:MGI:2685869]"
"ENSMUSG00000045210","70675","Vcpip1","protein_coding",4556.18925414013,0.00182053284344585,0.00319304915690905,0.00275385308214294,"valosin containing protein (p97)/p47 complex interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917925]"
"ENSMUSG00000045211","213484","Nudt18","protein_coding",122.051257679274,0.0278384157796932,0.0291872310349625,0.0288760822795231,"nudix (nucleoside diphosphate linked moiety X)-type motif 18 [Source:MGI Symbol;Acc:MGI:2385853]"
