"scatter_comparison","comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","padj_mouse_KD","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KD","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern","NES_mouse_het","padj_mouse_het","leading_edge_mouse_het","NES_mouse_KO","padj_mouse_KO","leading_edge_mouse_KO"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00982","Drug metabolism - cytochrome P450","either",0.05,"opposite direction",3.35970215155211,3.35970215155211,-1.60038284291523,1.75931930863688,0.384105493033712,0.0465041676056482,"211666/14860/67689/11761/14863/68312/394432/11529/14862","14873/11529/211666/14870/11532/68312/14869/394435/67689/14863","mmu00982","mmu00982","mmu00982","Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450",NA,NA,1.33250812480831,-1.20669416313096,-0.415549482011674,TRUE,FALSE,FALSE,NA,-0.14550992008566,3.35970215155211,-3.50521207163777,0.14550992008566,3.35970215155211,3.50521207163777,"mixed or incomplete",NA,NA,NA,-1.74589276300089,0.0621306413761628,"14860/56615/14866/67689/211666/11761/14865/14863/68312/394432/14862/11529"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00980","Metabolism of xenobiotics by cytochrome P450","either",0.05,"opposite direction",3.35128237657689,3.35128237657689,-1.44180699547644,1.90947538110045,0.456832450242664,0.00678746809258312,"110198/74134/211666/14860/67689/14863/68312/394432/11529/14862","14873/11529/211666/14870/11532/68312/14869/110198/394435/13078/67689/14863","mmu00980","mmu00980","mmu00980","Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450",NA,NA,2.16829219898654,-0.761749832986848,-0.340243054366456,TRUE,FALSE,FALSE,NA,-0.13906966826286,3.35128237657689,-3.49035204483975,0.13906966826286,3.35128237657689,3.49035204483975,"mixed or incomplete",NA,NA,NA,-1.5808766637393,0.173081307381893,"56615/14866/67689/74134/211666/14865/14863/68312/394432/14862/11529"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00670","One carbon pool by folate","either",0.05,"opposite direction",3.32161846218836,3.32161846218836,-1.45884430348905,1.86277415869931,0.456832450242664,0.0196983229147922,"100039707/108037/107885/216188/270685/22171/12411/108645/20425/107747/110695/192166","107869/270685/17768/192166/232087/110695/108037/107747/216188/108147/229709/269378/108156/22171/20425/14450","mmu00670","mmu00670","mmu00670","One carbon pool by folate","One carbon pool by folate","One carbon pool by folate",NA,NA,1.70557074743515,-0.585552377744961,-0.340243054366456,TRUE,FALSE,FALSE,NA,-0.01635919382647,3.32161846218836,-3.33797765601483,0.01635919382647,3.32161846218836,3.33797765601483,"mixed or incomplete",NA,NA,NA,-1.47520349731552,0.259685453091361,"110695/108645/13382/229709/107885/108037/108156/22171/100039707/20425/216188/12411/107869/270685/107747/192166"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04820","Cytoskeleton in muscle cells","either",0.05,"opposite direction",3.30914234639077,3.30914234639077,-1.74925143768359,1.55989090870718,0.0123357977916289,0.0251450833460895,"11465/20648/53867/76441/22003/192897/16399/56376/16421/15530/24051/212073/21827/71409/13003/70435/109700/12841/22004/77579/18073/14119/15529/12111/17886/12825/18810/12831/94216/12835/12814/12833/14268/20742/20649/16651/12834/12842/320910/13808/16480/22379/241226/70549/12843/30794/109676/13008","14119/12842/12843/98932/12111/12826/14118/12833/12835/12834/11603/22793/13003/213019/241226/12832/12825/12827/16419/14201/21827/22004/15529/16403/22352/14268/70435/223697/21826/319480/11461/109676/18073/13808/13726/24052/16773/54132/14115","mmu04820","mmu04820","mmu04820","Cytoskeleton in muscle cells","Cytoskeleton in muscle cells","Cytoskeleton in muscle cells",NA,NA,1.59954692052479,-2.23393080002582,-1.90883275818899,TRUE,TRUE,TRUE,NA,-0.0568405787099702,3.30914234639077,-3.36598292510074,0.0568405787099702,3.30914234639077,3.36598292510074,"mixed or incomplete",NA,NA,NA,-1.80609201639356,0.00583538077140338,"11735/16402/21826/192897/14119/94216/319480/212073/12814/18810/11465/17886/21827/118449/12831/22003/20648/70435/56376/15529/16419/109700/12825/12835/13003/70549/20649/12842/12833/12834/16480/12111/16651/22379/13808/30794/12843/320910/13008/241226/109676"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00280","Valine, leucine and isoleucine degradation","either",0.05,"opposite direction",3.29664996948751,3.29664996948751,-1.32120883526615,1.97544113422136,0.541958372753075,0.0040174797101635,"12039/78038/67041/15356/78894/66904/56357/227095/208715/97212/66948/73724/11671/110460/12040/11761/52538/110695/11669","110695/11409/12035/66885/66904/15108/231086/113868/13171/257633/93747/78038/110446/78894/12039/52538/17850/110821","mmu00280","mmu00280","mmu00280","Valine, leucine and isoleucine degradation","Valine, leucine and isoleucine degradation","Valine, leucine and isoleucine degradation",NA,NA,2.39604630791528,-0.512643368729198,-0.266034069878427,TRUE,FALSE,FALSE,NA,-0.0507679780930501,3.29664996948751,-3.34741794758056,0.0507679780930501,3.29664996948751,3.34741794758056,"mixed or incomplete",NA,NA,NA,-1.3719768133592,0.307154322403119,"227095/110695/13382/11364/113868/110821/78894/12036/66948/235674/78038/66904/12035/257633/15107/11761/67041/110460/52538/208715/11669"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu01240","Biosynthesis of cofactors","either",0.05,"opposite direction",3.20718662761468,3.20718662761468,-1.36695168550413,1.84023494211055,0.447914567801733,0.00339217932242779,"12035/227683/11565/229949/14287/20751/211347/71562/17434/77697/58810/11636/12850/57028/108037/69080/103711/55936/27973/11671/56316/77974/71743/270685/29858/11655/18102/70383/14629/217707/216558/14854/56738/17025/108645/20425/14151/18103/74080/11564/394432/56248/14528/216134/11669/18104","270685/192185/17768/22169/232087/11566/77697/56520/226518/108037/71883/229949/12035/107272/11639/55936/107508/71743/69719/54128/66588/17025/69568/14629/20751/108156/230027/56316/66812/110006/22276/19286/14854/18104/68646/20425/14287/15288/14630/319945/394435","mmu01240","mmu01240","mmu01240","Biosynthesis of cofactors","Biosynthesis of cofactors","Biosynthesis of cofactors",NA,NA,2.46952119748774,-0.899985901546975,-0.348804812498333,TRUE,FALSE,FALSE,NA,-0.1314806165209,3.20718662761468,-3.33866724413558,0.1314806165209,3.20718662761468,3.33866724413558,"mixed or incomplete",NA,NA,NA,-1.49843230202503,0.125896628081188,"69080/22247/268566/58810/20751/11656/108037/14151/217707/18103/15288/71883/108156/14854/12036/17025/56738/110006/71743/70383/77697/18102/12850/17252/29858/11655/20425/56316/27973/55936/57028/216134/230027/12035/14528/18104/270685/11565/11564/74080/229949/11669/394432/11636"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu01232","Nucleotide metabolism","either",0.05,"opposite direction",3.20560558034858,3.20560558034858,-1.37739366830459,1.82821191204399,0.449197860962567,0.00419620992955412,"21915/22436/12496/22171/14544/21877/103850/18103/11564/209558/667034/56248/76025/50773/14923/68106/66355","22436/22169/20135/11566/56520/320685/23918/15452/229949/12499/14923/11639/55936/50773/66588/382985/27369/68106/22271/76952/22171/66566/76025/80914/68556/23959/109674/11717/12497/103850/66422/11534/51797/54369/75686/11821/23917/11486/66355/21877/105446/110074","mmu01232","mmu01232","mmu01232","Nucleotide metabolism","Nucleotide metabolism","Nucleotide metabolism",NA,NA,2.37714279288879,-0.761749832986848,-0.347562320474617,TRUE,FALSE,FALSE,NA,-0.09187978007746,3.20560558034858,-3.29748536042604,0.09187978007746,3.20560558034858,3.29748536042604,"mixed or incomplete",NA,NA,NA,-1.46927344838205,0.173081307381893,"210808/18103/76654/22171/18102/12496/27369/382985/55936/21915/22436/50773/667034/103850/11565/11564/68106/14923/66355/21877/14544/229949/209558/76025/11636/18605"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu03250","Viral life cycle - HIV-1","either",0.05,"opposite direction",3.1184438689363,3.1184438689363,-1.41152828240362,1.70691558653268,0.449197860962567,0.0339804976805963,"432508/56045/64144/57314/103573/218442/12455/270058/27632/19428/17755/235180/268373/93736/80287/14534/12121/15239/328572/208092/20922/17754","20587/69550/209387/26943/27632/22088/80287/319236/17858/23988/64144/57314/235180/208092/268373/16543/19384/14534/17755/432508/56045","mmu03250","mmu03250","mmu03250","Viral life cycle - HIV-1","Viral life cycle - HIV-1","Viral life cycle - HIV-1",NA,NA,1.46877026471494,-0.156810665388299,-0.347562320474617,TRUE,FALSE,FALSE,NA,0.448252178904886,3.1184438689363,-2.67019169003141,0.448252178904886,3.1184438689363,2.67019169003141,"mixed or incomplete",NA,NA,NA,-0.963276103498734,0.696930280957336,"15239/12455/17755/268373/27632/17754/20587/12121/93736/328572/192657/14534/80287/20922/235180/208092"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00260","Glycine, serine and threonine metabolism","either",0.05,"opposite direction",3.03170942875744,3.03170942875744,-1.19672246877965,1.83498695997779,0.616014409693794,0.0251450833460895,"14431/56012/108037/71776/237940/26912/11655/27364/12411/20425/110695/192166","107869/100678/192166/26912/110695/108037/76238/236539/107272/14431","mmu00260","mmu00260","mmu00260","Glycine, serine and threonine metabolism","Glycine, serine and threonine metabolism","Glycine, serine and threonine metabolism",NA,NA,1.59954692052479,-0.343920845573053,-0.210409128781506,TRUE,FALSE,FALSE,NA,-0.0364561491222999,3.03170942875744,-3.06816557787974,0.0364561491222999,3.03170942875744,3.06816557787974,"mixed or incomplete",NA,NA,NA,-1.23317861790195,0.452980132450331,"236539/71776/110695/13382/56012/11656/108037/26912/11655/27364/20425/12411/14431/107869/192166"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00983","Drug metabolism - other enzymes","either",0.05,"opposite direction",3.02907363333991,3.02907363333991,-1.17069899718954,1.85837463615037,0.616014409693794,0.0131418270040687,"56615/382985/18102/99586/211666/14860/22436/21877/14863/68312/18103/394432/234564/14862","22436/20135/14873/56520/23918/15452/211666/14870/66588/382985/68312/22271/110006/14869/80914/68556/394435/14863","mmu00983","mmu00983","mmu00983","Drug metabolism - other enzymes","Drug metabolism - other enzymes","Drug metabolism - other enzymes",NA,NA,1.88134425405867,-0.480668743152414,-0.210409128781506,TRUE,FALSE,FALSE,NA,-0.16841609382611,3.02907363333991,-3.19748972716602,0.16841609382611,3.02907363333991,3.19748972716602,"mixed or incomplete",NA,NA,NA,-1.33911509101565,0.330621625565446,"22247/12623/18103/76654/110006/18102/14860/382985/56615/14866/211666/22436/14865/99586/14863/68312/21877/234564/394432/14862"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00240","Pyrimidine metabolism","either",0.05,"opposite direction",2.99823088010894,2.99823088010894,-1.21664206838907,1.78158881171987,0.598958101429271,0.0207487466842848,"18605/382985/18102/99586/21915/22171/21877/103850/18103/209558/76025/50773/68106","22169/20135/56520/320685/12499/55936/50773/69719/66588/382985/68106/22271/76952/22171/76025/80914/68556/23959","mmu00240","mmu00240","mmu00240","Pyrimidine metabolism","Pyrimidine metabolism","Pyrimidine metabolism",NA,NA,1.68300813145975,-0.399982856908633,-0.222603556499655,TRUE,FALSE,FALSE,NA,-0.0659158980571501,2.99823088010894,-3.06414677816609,0.0659158980571501,2.99823088010894,3.06414677816609,"mixed or incomplete",NA,NA,NA,-1.28255796644622,0.398122885517844,"18103/76654/22171/18102/382985/55936/21915/50773/99586/103850/68106/21877/209558/76025/18605"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00620","Pyruvate metabolism","either",0.05,"opposite direction",2.97321791628441,2.97321791628441,-1.18992560553643,1.78329231074798,0.616014409693794,0.0250463154255252,"107476/17449/110695/11669/11529","74551/110695/11529/14194/76238/16828/107476/11532/17436/235339/110446/18597/107029/109801","mmu00620","mmu00620","mmu00620","Pyruvate metabolism","Pyruvate metabolism","Pyruvate metabolism",NA,NA,1.60125615435,-0.148238204777031,-0.210409128781506,TRUE,FALSE,FALSE,NA,0.23242676478247,2.97321791628441,-2.74079115150194,0.23242676478247,2.97321791628441,2.74079115150194,"mixed or incomplete",NA,NA,NA,-0.95749884075396,0.710823529411765,"74551/107476/110460/11669/11529"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00230","Purine metabolism","either",0.05,"opposite direction",2.89631859934801,2.89631859934801,-1.28796105509192,1.60835754425609,0.541958372753075,0.0286054988014453,"18102/104110/242202/66358/23984/18574/22436/12496/14544/104111/18160/54611/103850/18103/18576/237823/11564/209558/667034/56248/76025/50773/14923/224794/66355","22436/18573/20135/11566/56520/18576/23918/15452/229949/108147/12499/14923/11639/238871/18578/50773/72157/382985/27369/23984/53893/104111/76952/66566/76025/14450/23959/67054/109674/218461/11717/12497/103850/231327/230103/237823/11534/54369/75686/11821/23972/23917/11486/66355/23971/74167/105446","mmu00230","mmu00230","mmu00230","Purine metabolism","Purine metabolism","Purine metabolism",NA,NA,1.54355047492762,-1.25761547219352,-0.266034069878427,TRUE,FALSE,FALSE,NA,-0.34850486123186,2.89631859934801,-3.24482346057987,0.34850486123186,2.89631859934801,3.24482346057987,"mixed or incomplete",NA,NA,NA,-1.63646591632378,0.0552566469523073,"18102/229589/12496/74167/27369/382985/238871/11515/11514/18577/224794/22436/50773/18160/11512/667034/103850/237823/11565/11564/18576/104111/18574/14923/66355/14544/229949/104110/209558/76025/11636/54611/18605"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04518","Integrin signaling","either",0.05,"opposite direction",2.83226515198081,2.83226515198081,-1.31758764252361,1.5146775094572,0.476190476190476,0.0477486401156393,"18591/22341/14118/11465/18708/21803/192897/16399/16421/13866/12387/20750/21827/16775/109700/12841/94216/12835/12833/14268/12834/12842/320910/13649/241226/70549/18596/12843/14254","12842/16775/12843/12266/20750/12826/14118/12833/12835/12834/21923/15234/241226/12827/16419/11651/192176/21827/16403/14268/13866/12443/12444/21826/57342/319480/18595/11461/16773/114249/22339/226519/18706/20779/12540/18709/56717/71785/14083/109700/11465/70549/16416/18596/94216","mmu04518","mmu04518","mmu04518","Integrin signaling","Integrin signaling","Integrin signaling",NA,NA,1.32103899263906,-1.39876656218593,-0.32221929473392,TRUE,TRUE,FALSE,NA,-0.36286273378988,2.83226515198081,-3.19512788577069,0.36286273378988,2.83226515198081,3.19512788577069,"mixed or incomplete",NA,NA,NA,-1.68045037631349,0.0399239440062275,"18591/16416/16399/170736/14268/60595/109711/13866/16398/114249/17295/16402/12443/21826/192897/218952/94216/319480/11465/14083/21827/15234/12266/18708/16775/12387/54635/16419/109700/12835/70549/20750/12842/12833/12834/14254/12843/18596/320910/241226"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04926","Relaxin signaling pathway","either",0.05,"opposite direction",2.7040854318506,2.7040854318506,-1.13129274264511,1.57279268920549,0.616586538461539,0.0286054988014453,"12827/16476/21812/109689/26396/22341/19094/26398/18708/21803/11911/104110/18035/14706/14700/14281/104111/14784/26427/216869/26420/20418/271849/12825/94216/12842/17395/13649/18750/12843/29857/14681","11475/12842/12843/12826/26396/12915/12825/12827/18798/11651/14701/18795/26395/15461/26398/14693/14708/26420/20416/18176/17386/104111/216148/26417/22339/18706/20779/11911/26419/21813/18709/14281/14688/26400/14696/14706/94216/17395/21803/13618/14702/18797/13649/26414","mmu04926","mmu04926","mmu04926","Relaxin signaling pathway","Relaxin signaling pathway","Relaxin signaling pathway",NA,NA,1.54355047492762,-0.613490718021485,-0.210005961178907,TRUE,FALSE,FALSE,NA,-0.27070814738607,2.7040854318506,-2.97479357923667,0.27070814738607,2.7040854318506,2.97479357923667,"mixed or incomplete",NA,NA,NA,-1.40200089003118,0.243505784278008,"14281/11515/26420/11514/94216/14784/20416/26417/19094/11512/20418/18749/271849/14708/18708/104111/17395/14681/12825/104110/14706/12842/26427/18750/29857/12843"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04960","Aldosterone-regulated sodium reabsorption","either",0.05,"opposite direction",-2.6234248467757,2.6234248467757,0.833121326378761,-1.79030352039694,0.873251231527094,0.0342158095989112,"11931/18706/16337/26413/11933/16653/11928/65962/18707","18607/83814/18752/74769/18710/11931/16367","mmu04960","mmu04960","mmu04960","Aldosterone-regulated sodium reabsorption","Aldosterone-regulated sodium reabsorption","Aldosterone-regulated sodium reabsorption",NA,NA,-1.46577317946776,-0.172283927943622,0.0588607932138838,TRUE,FALSE,FALSE,NA,-1.82929471671311,-2.6234248467757,0.794130130062595,1.82929471671311,2.6234248467757,0.794130130062595,"mixed or incomplete",NA,NA,NA,-0.996173390334345,0.672536829301257,"26417/18708/18750/20393"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04151","PI3K-Akt signaling pathway","either",0.05,"opposite direction",2.54273591076072,2.54273591076072,-1.02878211070528,1.51395380005544,0.712086869432291,0.0121206510758779,"192897/22627/16399/14706/16421/14700/13866/14183/17311/14784/20750/19052/21827/13637/78134/16775/109700/12841/20181/26427/22059/22084/20393/105787/18414/75705/94216/12835/11876/22631/14182/74370/12833/14268/12189/12834/12842/68401/11600/320910/72508/13649/18750/241226/18596/12843/14254","74551/12842/16775/78134/12843/20750/18414/14178/12826/12833/12835/26396/12834/68401/13874/74747/21923/15234/22059/12567/12915/14936/16453/13685/241226/12048/12827/16419/56636/14600/11651/22628/21827/24088/16403/75778/14268/12977/13866/74370/235542/12443/12444/14701/21826/26987/26395/15461/319480/22631/18595/14693/14708/16451/18176/11876/16773/21898/13639/26417/13640/22084/22339/56716/226519/18706/11911/11600/15976/20104/18709/14688/16188/17210/56717/71785/15975/67168/54401/14083/14696/225849/109700/14706/11839/16416/16189/18596/94216/14173","mmu04151","mmu04151","mmu04151","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway",NA,NA,1.91647405087381,-1.04875803041606,-0.14746702235501,TRUE,FALSE,FALSE,NA,-0.38352845626373,2.54273591076072,-2.92626436702445,0.38352845626373,2.54273591076072,2.92626436702445,"mixed or incomplete",NA,NA,NA,-1.41231056696901,0.0893803332524336,"13638/19052/17869/17295/16402/12443/14936/14745/21826/192897/94216/14182/16194/16190/14784/319480/14083/74551/26417/21827/15234/105787/14708/74370/18708/75705/16775/54635/16419/17311/109700/12835/12977/18414/22631/14706/74747/11600/20750/12842/72508/26427/12833/68401/18750/12834/78134/11876/20393/14254/12843/18596/320910/241226"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04621","NOD-like receptor signaling pathway","either",0.05,"opposite direction",2.46080653378324,2.46080653378324,-0.799137692445955,1.66166884133729,0.96926906909358,0.0119522952545945,"22031/228607/67526/18036/107607/22033/11796/22334/59079/22030/16438/24014/216877/19200/266632/12364/22368/16476/18753/12370/20304/69538/54721/19094/56486/22627/18035/106025/192656/22333/66513/56551/26420/72512/69146/239319/18439/56532/29857/20296","55932/54123/15944/246730/15951/54396/229900/246728/69146/14469/16391/23960/246727/20846/22335/12048/24105/20847/12364/12363/18798/23961/266632/22166/18795/14468/215999/17874/14082/16451/26420/22333/21898/26417/74006/107607/216877/26419","mmu04621","mmu04621","mmu04621","NOD-like receptor signaling pathway","NOD-like receptor signaling pathway","NOD-like receptor signaling pathway",NA,NA,1.92254868712696,0.421457901582582,-0.0135556460642124,TRUE,FALSE,FALSE,NA,2.0214747071333,2.46080653378324,-0.43933182664995,2.0214747071333,2.46080653378324,0.43933182664995,"het opposite",NA,NA,NA,1.22233701468734,0.378915262190592,"17948/17952/16439/14825/93739/71914/67443/320795/15951/12043/66734/246728/19697/12675/268749/23961/16150/67526/22034/58800/59027/26419/22166/21353/22335/12363/22051/246727"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu05166","Human T-cell leukemia virus 1 infection","either",0.05,"opposite direction",2.43378068079485,2.43378068079485,-0.955818567270602,1.47796211352425,0.821015348288076,0.0286054988014453,"19698/16476/21812/26396/17127/17120/26406/21423/245000/19428/100683/19058/26398/18708/217232/52717/21803/12330/242705/11911/104110/18035/21809/14281/56310/12578/104111/18018/66156/22333/12257/26427/22059/11920/26420/20850/13653/382056/105988/14534/20851/328572/70549/53859","15040/26396/16177/18186/11739/22059/12567/12915/20525/16453/22335/19056/12048/21423/12257/73181/11651/12442/14283/21937/59008/11740/52206/19057/12443/110196/69957/100683/12444/15039/26395/15461/26398/19645/26406/19384/16451/26420/18176/22333/14534/104111/13555/217232/26417/14972/81601/12028/245000/18706/11911/26419/50883/21813/15015/18709/16818/14281","mmu05166","mmu05166","mmu05166","Human T-cell leukemia virus 1 infection","Human T-cell leukemia virus 1 infection","Human T-cell leukemia virus 1 infection",NA,NA,1.54355047492762,-0.411854523207071,-0.085648723983467,TRUE,FALSE,FALSE,NA,-0.250165130172408,2.43378068079485,-2.68394581096726,0.250165130172408,2.43378068079485,2.68394581096726,"mixed or incomplete",NA,NA,NA,-1.20598369744301,0.387387387387387,"11513/21937/12567/69010/14972/107995/245000/22059/19056/73181/12237/26398/11920/12649/19057/12028/26406/11911/26396/19698/21423/52717/18186/14281/11515/26420/17869/19058/12443/11514/13653/17703/105988/12578/328572/16177/17120/22333/217232/12330/26417/21808/14534/20851/19055/66156/11512/18749/20850/12257/53859/18708/104111/21809/110196/70549/104110/26427"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04217","Necroptosis","either",0.05,"opposite direction",2.35160671647498,2.35160671647498,-0.786892995312549,1.56471372116243,0.968824595208651,0.0286054988014453,"22033/11796/319168/22334/12028/22030/12323/12370/54721/319166/319169/319173/319172/319176/14645/106025/232889/268373/22333/15979/20848/26420/20850/20851/77605/208092/56532/18412","58203/16391/11739/20846/16453/22335/14319/24105/20847/142980/15270/12333/14661/19106/21937/11740/20852/208092/74568/268373/66700/14082/16451/26420/22333/21898/108058/74006/12028/71609/26419/18783","mmu04217","mmu04217","mmu04217","Necroptosis","Necroptosis","Necroptosis",NA,NA,1.54355047492762,-0.0166236967471699,-0.0137548444440579,TRUE,FALSE,FALSE,NA,0.0225677524215679,2.35160671647498,-2.32903896405341,0.0225677524215679,2.35160671647498,2.32903896405341,"mixed or incomplete",NA,NA,NA,-0.764325242890981,0.962445847904379,"26420/14102/12325/22333/106025/11796/14645/20851/20848/15980/108058/20850/15979/18412/208092/56532"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00970","Aminoacyl-tRNA biosynthesis","either",0.05,"opposite direction",2.2985526583534,2.2985526583534,-0.454965116111365,1.84358754224204,1,0.0139056001491639,"211006/224805/104458/353172/22375/107508/70223/27267/15115/109093/71984/230577/107271/69955/102436/70791/384281/226539/110960","381314/353172/22375/107045/23874/110960/22321/70223/68915/226414/107508/15115/27267/20226/105148/216443/104458/107271/85305/109093/97541/71941/71984/102436/244141/70560","mmu00970","mmu00970","mmu00970","Aminoacyl-tRNA biosynthesis","Aminoacyl-tRNA biosynthesis","Aminoacyl-tRNA biosynthesis",NA,NA,1.85681026276202,-0.112626491329221,0,TRUE,FALSE,FALSE,NA,-0.458191169061911,2.2985526583534,-2.75674382741532,0.458191169061911,2.2985526583534,2.75674382741532,"mixed or incomplete",NA,NA,NA,-0.913156285173276,0.771566758598313,"107508/70223/230577/381314/384281/20226/353172/69955/214580/211006/23874/216443/70791/70560/107271/104458/15115/226539/109093/22375/105148/71984/71807/110960"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04966","Collecting duct acid secretion","either",0.05,"shared negative",-1.45885324413031,1.45885324413031,-0.63534760504252,-2.09420084917283,0.976438146954013,0.00419620992955412,"12349/66335/11975","21871/11975/11974/66144/11984/11973/11966/11964/66335/73834/11972","mmu04966","mmu04966","mmu04966","Collecting duct acid secretion","Collecting duct acid secretion","Collecting duct acid secretion",NA,NA,-2.37714279288879,0.319883621361334,-0.0103552621429998,TRUE,FALSE,FALSE,NA,1.83057239144281,-1.45885324413031,3.28942563557312,1.83057239144281,1.45885324413031,3.28942563557312,"mixed or incomplete",NA,NA,NA,1.19522478640029,0.478758368837492,"66144/11966/27060/11972/11974/11973/66290"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu00030","Pentose phosphate pathway","either",0.05,"shared positive",1.42209913968698,1.42209913968698,0.559031859345798,1.98113099903278,0.998117115420825,0.00678367516444221,"21881/19139/11674/110639/66171/353204/14751","18641/66171/14381/110208/14751/19895/11674/100198/72157/232449/21351/66646","mmu00030","mmu00030","mmu00030","Pentose phosphate pathway","Pentose phosphate pathway","Pentose phosphate pathway",NA,NA,2.16853495639814,-0.00153018253836568,0.000818497192710525,TRUE,FALSE,FALSE,NA,-1.06849811817558,1.42209913968698,-2.49059725786256,1.06849811817558,1.42209913968698,2.49059725786256,"KO opposite",NA,NA,NA,-0.509466258829777,0.996482824301515,"74637/14381/21351/100198/18642"
"mouse_KD_vs_het_KEGG","mouse KD vs control vs mouse het vs WT","KEGG","mmu04142","Lysosome biogenesis","either",0.05,"shared negative",-1.40082501553736,1.40082501553736,-0.722512835811102,-2.12333785134846,0.998117115420825,3.62178931515828e-08,"211978/17828/66096/320528/104082/71732/56717/71665/18174/17939/50917/71718/15586/268706/71720/231855/97998/71279/27419/67605/67774/74347/11778/83429/26373/22320/71923/11771/68526/17342/94245/114128/11782/260302/13032/353047/63959/68279/72392/66335/71240/71770/14387/27029/74370/21425/11975/11764/106039/215335/67300","15586/13032/94178/11974/114128/71240/15212/68724/240283/228545/56325/108664/103199/77573/19063/66144/252972/18010/110173/69091/271564/192654/17939/53599/13340/12492/27426/26889/19156/20597/11765/74105/18145/432486/215335/58911/11984/64138/11973/19141/19349/54170/12752/12514/64933/100561/114143/14628/13030/18711/74325/217265/211978/12757/71732/16784/20661/83429/67474/14420/67300/14466/56433/67166/11966/21425/65114/16783/11605/15211/11964/66335/56692/13033/73834/16004/11972/104082/66848/52187","mmu04142","mmu04142","mmu04142","Lysosome biogenesis","Lysosome biogenesis","Lysosome biogenesis",NA,NA,-7.44107681683959,0.271185805994808,-0.000818497192710525,TRUE,FALSE,FALSE,NA,1.79015601476394,-1.40082501553736,3.1909810303013,1.79015601476394,1.40082501553736,3.1909810303013,"mixed or incomplete",NA,NA,NA,1.06764317895284,0.535567474454841,"14667/20661/66439/66144/108012/13340/65114/252903/11886/271564/18010/16783/17113/18145/17159/11966/16004/108011/11765/27060/11777/80743/73689/11972/12752/30930/103199/211329/11974/11593/269338/19141/114143/252972/76303/108664/11766/75425/11973/74385/170743/16889/192654/12751/67727/75612"
