"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","description"
"ENSMUSG00000015023",5998.37025872491,0.0370007484440729,0.0614139179342852,0.549100528446733,0.628812569328403,"13680","Ddx19a","protein_coding","DEAD (Asp-Glu-Ala-Asp) box polypeptide 19a [Source:MGI Symbol;Acc:MGI:99526]"
"ENSMUSG00000045996",977.462803798672,-0.0499609834586881,0.0849624281438742,0.549107469549934,0.628812569328403,"17749","Polr2k","protein_coding","polymerase (RNA) II (DNA directed) polypeptide K [Source:MGI Symbol;Acc:MGI:102725]"
"ENSMUSG00000021548",2859.53170612139,-0.0389608545597536,0.0658705793411978,0.549546645118886,0.629267545104133,"66671","Ccnh","protein_coding","cyclin H [Source:MGI Symbol;Acc:MGI:1913921]"
"ENSMUSG00000018659",255.883757446631,0.0796141254165564,0.139614155582249,0.550531453975697,0.630347190446499,"103711","Pnpo","protein_coding","pyridoxine 5'-phosphate oxidase [Source:MGI Symbol;Acc:MGI:2144151]"
"ENSMUSG00000046865",19338.5246515436,0.0337956692162265,0.0597884599509589,0.551059935398978,0.630904225574103,"14113","Fbl","protein_coding","fibrillarin [Source:MGI Symbol;Acc:MGI:95486]"
"ENSMUSG00000021716",1728.26036582754,-0.0474494649727383,0.0810009308220608,0.551258279945798,0.631083233493708,"67288","Srek1ip1","protein_coding","splicing regulatory glutamine/lysine-rich protein 1interacting protein 1 [Source:MGI Symbol;Acc:MGI:1914538]"
"ENSMUSG00000083964",61.5213702909826,0.131868252693953,0.270613391650066,0.551589182938402,0.631413956156695,"NA","Gm14122","processed_pseudogene","predicted gene 14122 [Source:MGI Symbol;Acc:MGI:3651998]"
"ENSMUSG00000027641",1180.30118516982,0.0542871637171787,0.0927609595989027,0.551639193963864,0.631423110897404,"19650","Rbl1","protein_coding","RB transcriptional corepressor like 1 [Source:MGI Symbol;Acc:MGI:103300]"
"ENSMUSG00000022561",1690.45917829959,0.0511772876197556,0.0874217849984887,0.551962632545984,0.631745213961892,"14731","Gpaa1","protein_coding","GPI anchor attachment protein 1 [Source:MGI Symbol;Acc:MGI:1202392]"
"ENSMUSG00000100131",993.693026464397,-0.117043114854827,0.227205300843327,0.552404084268714,0.632202328851241,"NA","Gm28439","unprocessed_pseudogene","predicted gene 28439 [Source:MGI Symbol;Acc:MGI:5579145]"
"ENSMUSG00000083621",674.869640124054,0.0621750823932841,0.107694365503632,0.553746881886721,0.633690846560232,"NA","Gm14586","processed_pseudogene","predicted gene 14586 [Source:MGI Symbol;Acc:MGI:3705507]"
"ENSMUSG00000015597",1079.58019060052,0.0502822937531789,0.0863627002158545,0.554035775268903,0.633973173939115,"57908","Zfp318","protein_coding","zinc finger protein 318 [Source:MGI Symbol;Acc:MGI:1889348]"
"ENSMUSG00000082274",154.298748209563,-0.100122965330904,0.18397299009124,0.554203586117157,0.634116916311744,"NA","Gm14026","processed_pseudogene","predicted gene 14026 [Source:MGI Symbol;Acc:MGI:3649712]"
"ENSMUSG00000032363",885.069699537128,-0.0588698653601538,0.102430111434906,0.554269450948142,0.634143999566049,"108153","Adamts7","protein_coding","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7 [Source:MGI Symbol;Acc:MGI:1347346]"
"ENSMUSG00000083220",180.366571955052,-0.101116224703476,0.187221851996663,0.554396650936727,0.634215998026285,"NA","Gm12919","processed_pseudogene","predicted gene 12919 [Source:MGI Symbol;Acc:MGI:3652001]"
"ENSMUSG00000095098",1914.94834016552,0.0431504094628077,0.0742185497618633,0.554416779697208,0.634215998026285,"240514","Ccdc85b","protein_coding","coiled-coil domain containing 85B [Source:MGI Symbol;Acc:MGI:2147607]"
"ENSMUSG00000061544",216.935163011213,-0.0835501590971711,0.150051079854783,0.554460661448511,0.634217922285537,"381067","Zfp229","protein_coding","zinc finger protein 229 [Source:MGI Symbol;Acc:MGI:2679295]"
"ENSMUSG00000086436",68.5652652558103,-0.132113207019138,0.277697782955396,0.554563971354003,0.634287817768593,"NA","Gm13690","processed_pseudogene","predicted gene 13690 [Source:MGI Symbol;Acc:MGI:3652065]"
"ENSMUSG00000028329",304.253931173207,-0.0834978355394275,0.149610511672791,0.554763066515815,0.634418971744497,"22590","Xpa","protein_coding","xeroderma pigmentosum, complementation group A [Source:MGI Symbol;Acc:MGI:99135]"
"ENSMUSG00000087222",16.9588242254419,0.13972388644208,0.369504131300723,0.554737235842321,0.634418971744497,"NA","E030042O20Rik","processed_transcript","RIKEN cDNA E030042O20 gene [Source:MGI Symbol;Acc:MGI:2444099]"
"ENSMUSG00000020715",7000.00943999314,-0.041970507270073,0.0719123049098298,0.555049275204834,0.634697980449932,"78943","Ern1","protein_coding","endoplasmic reticulum (ER) to nucleus signalling 1 [Source:MGI Symbol;Acc:MGI:1930134]"
"ENSMUSG00000098234",4562.18508113361,-0.0417821277680657,0.0718072790720937,0.555520675910974,0.635188697372643,"NA","Snhg6","lincRNA","small nucleolar RNA host gene 6 [Source:MGI Symbol;Acc:MGI:1921074]"
"ENSMUSG00000040455",2493.91724977238,-0.0384492316622705,0.0659429991306447,0.555591256748034,0.635221072473655,"77593","Usp45","protein_coding","ubiquitin specific petidase 45 [Source:MGI Symbol;Acc:MGI:101850]"
"ENSMUSG00000083725",16.4332091768666,0.137771533542377,0.375088472085468,0.556307582192305,0.63599168209099,"NA","Gm11865","processed_pseudogene","predicted gene 11865 [Source:MGI Symbol;Acc:MGI:3650453]"
"ENSMUSG00000024269",526.503500022417,-0.0738709159891347,0.131275915098796,0.556391144352582,0.636038830795996,"66648","Tpgs2","protein_coding","tubulin polyglutamylase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1913898]"
"ENSMUSG00000026385",3032.41141086728,0.047177198016667,0.081257894626061,0.556715261280598,0.63636094172392,"13167","Dbi","protein_coding","diazepam binding inhibitor [Source:MGI Symbol;Acc:MGI:94865]"
"ENSMUSG00000003039",7241.51728930683,0.0380288234229113,0.060162715670523,0.556785657522683,0.63639300683766,"67922","Fam32a","protein_coding","family with sequence similarity 32, member A [Source:MGI Symbol;Acc:MGI:1915172]"
"ENSMUSG00000022414",1306.46279648693,0.0535673971614328,0.0930230759664663,0.557154088241018,0.636717268053704,"66513","Tab1","protein_coding","TGF-beta activated kinase 1/MAP3K7 binding protein 1 [Source:MGI Symbol;Acc:MGI:1913763]"
"ENSMUSG00000097145",52.0426366534585,0.12628282409669,0.256531357195643,0.557152203721693,0.636717268053704,"NA","9230114K14Rik","processed_transcript","RIKEN cDNA 9230114K14 gene [Source:MGI Symbol;Acc:MGI:3041212]"
"ENSMUSG00000030246",970.620551850257,0.0563220770213691,0.0979403733376644,0.557200227631614,0.636720630337526,"16832","Ldhb","protein_coding","lactate dehydrogenase B [Source:MGI Symbol;Acc:MGI:96763]"
"ENSMUSG00000036246",2871.06168901138,0.0427287527519959,0.0735597329497639,0.557241762647513,0.636720630337526,"78816","Gmip","protein_coding","Gem-interacting protein [Source:MGI Symbol;Acc:MGI:1926066]"
"ENSMUSG00000081157",28.233407930013,-0.139287980491846,0.348819813924808,0.557523380696391,0.636993985744721,"NA","Gm13552","processed_pseudogene","predicted gene 13552 [Source:MGI Symbol;Acc:MGI:3650819]"
"ENSMUSG00000081885",159.035678157483,-0.0936260749113528,0.172430293855972,0.557705279698843,0.637153375035645,"NA","Gm13231","processed_pseudogene","predicted gene 13231 [Source:MGI Symbol;Acc:MGI:3649243]"
"ENSMUSG00000032621",4263.44142174983,-0.0497236381647408,0.0866751192022804,0.558341271671676,0.637831481601826,"218543","Srek1","protein_coding","splicing regulatory glutamine/lysine-rich protein 1 [Source:MGI Symbol;Acc:MGI:2145245]"
"ENSMUSG00000044792",2588.8409540632,-0.048608228650323,0.0848469111121787,0.55871931754034,0.638214837980829,"69046","Isca1","protein_coding","iron-sulfur cluster assembly 1 [Source:MGI Symbol;Acc:MGI:1916296]"
"ENSMUSG00000062480",31.9320820796767,-0.136797337833887,0.318053398019875,0.558870213030532,0.638338686094837,"224530","Acat3","protein_coding","acetyl-Coenzyme A acetyltransferase 3 [Source:MGI Symbol;Acc:MGI:109182]"
"ENSMUSG00000030738",51976.4537914158,-0.0329977332429245,0.0520408774052954,0.559139231455674,0.638597424541936,"56347","Eif3c","protein_coding","eukaryotic translation initiation factor 3, subunit C [Source:MGI Symbol;Acc:MGI:1926966]"
"ENSMUSG00000036241",9806.99430123714,-0.0352750857358798,0.0610760696039243,0.559477857645011,0.638935617214808,"67615","Ube2r2","protein_coding","ubiquitin-conjugating enzyme E2R 2 [Source:MGI Symbol;Acc:MGI:1914865]"
"ENSMUSG00000038152",37.6457946179943,-0.135041628870687,0.303357050253852,0.55953363678666,0.638950765691567,"NA","5033430I15Rik","lincRNA","RIKEN cDNA 5033430I15 gene [Source:MGI Symbol;Acc:MGI:1923250]"
"ENSMUSG00000034958",26.918002309747,-0.137361597713272,0.324956672625824,0.559622202544962,0.639003349190719,"16467","Atcay","protein_coding","ataxia, cerebellar, Cayman type [Source:MGI Symbol;Acc:MGI:2448730]"
"ENSMUSG00000036437",36.8560867858766,-0.134958343242948,0.303728999120666,0.559840340887881,0.63916661462441,"18166","Npy1r","protein_coding","neuropeptide Y receptor Y1 [Source:MGI Symbol;Acc:MGI:104963]"
"ENSMUSG00000081405",29.4187032232925,-0.137869447187914,0.34104699731489,0.55985024385626,0.63916661462441,"NA","Gm13142","processed_pseudogene","predicted gene 13142 [Source:MGI Symbol;Acc:MGI:3651745]"
"ENSMUSG00000006403",726.865645915929,0.053708602208276,0.0944904093768591,0.559958058459644,0.639241143987086,"240913","Adamts4","protein_coding","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4 [Source:MGI Symbol;Acc:MGI:1339949]"
"ENSMUSG00000081151",68.4930432481743,-0.12727318462291,0.26654082128154,0.560157865791962,0.639408175021278,"NA","Gm11448","processed_pseudogene","predicted gene 11448 [Source:MGI Symbol;Acc:MGI:3651347]"
"ENSMUSG00000082186",10.202747754727,0.129433764642818,0.40110065719947,0.560189463071739,0.639408175021278,"NA","Gm12403","processed_pseudogene","predicted gene 12403 [Source:MGI Symbol;Acc:MGI:3650109]"
"ENSMUSG00000086965",86.2110584062909,-0.1192550979387,0.24018289773394,0.560631399179338,0.639864011107706,"NA","Rtl10","protein_coding","retrotransposon Gag like 10 [Source:MGI Symbol;Acc:MGI:3833934]"
"ENSMUSG00000064901",26.5813310804721,0.138556838730138,0.356833746694402,0.560887174708554,0.640107323919421,"NA","Snora21","snoRNA","small nucleolar RNA, H/ACA box 21 [Source:MGI Symbol;Acc:MGI:3819493]"
"ENSMUSG00000003812",1467.69052907064,-0.0422511185863678,0.0737764849560316,0.560993094242529,0.640130985754383,"13423","Dnase2a","protein_coding","deoxyribonuclease II alpha [Source:MGI Symbol;Acc:MGI:1329019]"
"ENSMUSG00000027367",3779.9794193641,0.0454861625691425,0.079223807836786,0.560965966313693,0.640130985754383,"99138","Stard7","protein_coding","START domain containing 7 [Source:MGI Symbol;Acc:MGI:2139090]"
"ENSMUSG00000084348",18.3772221927752,0.137870485278431,0.364475598658161,0.561418472902555,0.64056773680933,"NA","Gm14608","processed_pseudogene","predicted gene 14608 [Source:MGI Symbol;Acc:MGI:3705697]"
"ENSMUSG00000062432",135.219215565618,-0.108724555930758,0.210879758474994,0.561503982137879,0.640616666480694,"546726","Cyp26c1","protein_coding","cytochrome P450, family 26, subfamily c, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2679699]"
"ENSMUSG00000071037",77.0616354893104,-0.115502959164471,0.229764516620034,0.561856083222939,0.640927330352676,"73582","Camkmt","protein_coding","calmodulin-lysine N-methyltransferase [Source:MGI Symbol;Acc:MGI:1920832]"
"ENSMUSG00000079277",115.256739218247,-0.107648200955964,0.208792767851841,0.561861572785715,0.640927330352676,"15434","Hoxd3","protein_coding","homeobox D3 [Source:MGI Symbol;Acc:MGI:96207]"
"ENSMUSG00000043881",234.467748521351,-0.0804875841706367,0.146844251572152,0.562190735339922,0.641254140970226,"211255","Kbtbd7","protein_coding","kelch repeat and BTB (POZ) domain containing 7 [Source:MGI Symbol;Acc:MGI:2685141]"
"ENSMUSG00000080921",3023.26745205454,-0.0432785167883679,0.0759018177870611,0.562288290592938,0.641316742757931,"NA","Rpl38-ps2","processed_pseudogene","ribosomal protein L38, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3646625]"
"ENSMUSG00000053436",4031.83961739118,0.0347765313309586,0.0604760068233126,0.56277257332406,0.641820382796123,"26416","Mapk14","protein_coding","mitogen-activated protein kinase 14 [Source:MGI Symbol;Acc:MGI:1346865]"
"ENSMUSG00000093484",21.6014623687966,0.13779560769498,0.340535496909578,0.563430391056283,0.642521841352522,"NA","Gm20657","unprocessed_pseudogene","predicted gene 20657 [Source:MGI Symbol;Acc:MGI:5313104]"
"ENSMUSG00000023048",2471.82489633747,0.0447401832573122,0.0787570276287589,0.563523248024605,0.642563074317935,"66151","Prr13","protein_coding","proline rich 13 [Source:MGI Symbol;Acc:MGI:1913401]"
"ENSMUSG00000029507",2736.16422792195,-0.0402848385092774,0.0706555754204207,0.56355205819314,0.642563074317935,"56361","Pus1","protein_coding","pseudouridine synthase 1 [Source:MGI Symbol;Acc:MGI:1929237]"
"ENSMUSG00000038836",51.0714924811012,-0.135754634269383,0.327881855845474,0.563908804900517,0.64287229225896,"76223","Agbl3","protein_coding","ATP/GTP binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1923473]"
"ENSMUSG00000051486",18.4653369172133,0.136646094657417,0.36837886691614,0.563908224134186,0.64287229225896,"93882","Pcdhb11","protein_coding","protocadherin beta 11 [Source:MGI Symbol;Acc:MGI:2136746]"
"ENSMUSG00000079108",1355.74065981176,0.045817026869468,0.0807792410316162,0.56440219389489,0.643385965719531,"100101806","Srp54c","protein_coding","signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359]"
"ENSMUSG00000002396",771.124430797432,0.0572451434042842,0.101111741071335,0.564611068022992,0.643575255314186,"77090","Ocel1","protein_coding","occludin/ELL domain containing 1 [Source:MGI Symbol;Acc:MGI:1924340]"
"ENSMUSG00000042677",370.607426401033,0.0742562682369688,0.134487189514864,0.564731940700688,0.643664214833205,"230738","Zc3h12a","protein_coding","zinc finger CCCH type containing 12A [Source:MGI Symbol;Acc:MGI:2385891]"
