"experiment","condition","sample","sample_label","ensembl_gene_id","entrezgene_id","external_gene_name","gene_biotype","normalized_count"
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026159","15463","Agfg1","protein_coding",4913.88307240481
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026159","15463","Agfg1","protein_coding",5028.56749115891
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026162","75570","Nhej1","protein_coding",154.222666748907
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026162","75570","Nhej1","protein_coding",150.777790859206
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026162","75570","Nhej1","protein_coding",118.732280464657
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026162","75570","Nhej1","protein_coding",94.7100970375734
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026162","75570","Nhej1","protein_coding",67.9975171100341
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026162","75570","Nhej1","protein_coding",86.0593765265452
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026170","104086","Cyp27a1","protein_coding",11.0818682693825
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026170","104086","Cyp27a1","protein_coding",9.09865979322793
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026170","104086","Cyp27a1","protein_coding",10.7938436786052
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026170","104086","Cyp27a1","protein_coding",17.6420768991558
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026170","104086","Cyp27a1","protein_coding",29.7489137356399
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026170","104086","Cyp27a1","protein_coding",21.0929844427807
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026171","57751","Rnf25","protein_coding",1299.3490545851
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026171","57751","Rnf25","protein_coding",1158.12941082373
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026171","57751","Rnf25","protein_coding",1352.17423537436
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026171","57751","Rnf25","protein_coding",1643.49874271083
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026171","57751","Rnf25","protein_coding",1834.87050076608
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026171","57751","Rnf25","protein_coding",1685.75131666703
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026172","66821","Bcs1l","protein_coding",598.420886546655
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026172","66821","Bcs1l","protein_coding",647.304653861073
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026172","66821","Bcs1l","protein_coding",527.917081735419
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026172","66821","Bcs1l","protein_coding",415.981602674832
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026172","66821","Bcs1l","protein_coding",401.610335431139
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026172","66821","Bcs1l","protein_coding",397.391826901988
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026173","18802","Plcd4","protein_coding",103.430770514237
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026173","18802","Plcd4","protein_coding",75.3888954296029
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026173","18802","Plcd4","protein_coding",94.2008175587364
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026173","18802","Plcd4","protein_coding",162.492813544856
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026173","18802","Plcd4","protein_coding",192.305478076815
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026173","18802","Plcd4","protein_coding",194.899176251293
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026174","58184","Cnot9","protein_coding",3458.46638906979
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026174","58184","Cnot9","protein_coding",3448.39206163339
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026174","58184","Cnot9","protein_coding",3349.03531591633
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026174","58184","Cnot9","protein_coding",3671.40905575064
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026174","58184","Cnot9","protein_coding",3413.68785116468
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026174","58184","Cnot9","protein_coding",3683.67880308722
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026175","22349","Vil1","protein_coding",11.0818682693825
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026175","22349","Vil1","protein_coding",6.49904270944852
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026175","22349","Vil1","protein_coding",7.8500681298947
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026175","22349","Vil1","protein_coding",91.924505948233
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026175","22349","Vil1","protein_coding",60.5602886761242
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026175","22349","Vil1","protein_coding",85.2156571488339
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026176","227292","Ctdsp1","protein_coding",5221.40693292406
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026176","227292","Ctdsp1","protein_coding",5379.90755488149
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026176","227292","Ctdsp1","protein_coding",5076.05030449316
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026176","227292","Ctdsp1","protein_coding",2417.89306554746
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026176","227292","Ctdsp1","protein_coding",2620.029331146
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026176","227292","Ctdsp1","protein_coding",2571.65666326382
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026177","18173","Slc11a1","protein_coding",10.158379246934
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026177","18173","Slc11a1","protein_coding",2.59961708377941
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026177","18173","Slc11a1","protein_coding",9.81258516236838
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026177","18173","Slc11a1","protein_coding",12.9994250835885
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026177","18173","Slc11a1","protein_coding",18.0618404823528
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026177","18173","Slc11a1","protein_coding",15.1869487988021
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026179","56695","Pnkd","protein_coding",1198.68875113821
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026179","56695","Pnkd","protein_coding",1195.82385853853
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026179","56695","Pnkd","protein_coding",1164.75385877313
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026179","56695","Pnkd","protein_coding",1986.1264466997
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026179","56695","Pnkd","protein_coding",1934.74185402144
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026179","56695","Pnkd","protein_coding",1876.43189602977
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026181","68606","Ppm1f","protein_coding",4022.71818178585
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026181","68606","Ppm1f","protein_coding",4464.84234139113
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026181","68606","Ppm1f","protein_coding",4397.01941125727
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026181","68606","Ppm1f","protein_coding",4182.10075546305
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026181","68606","Ppm1f","protein_coding",3855.6717123799
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026181","68606","Ppm1f","protein_coding",3353.78452640213
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026185","16011","Igfbp5","protein_coding",30.4751377408019
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026185","16011","Igfbp5","protein_coding",49.3927245918088
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026185","16011","Igfbp5","protein_coding",19.6251703247368
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026185","16011","Igfbp5","protein_coding",65.925655781056
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026185","16011","Igfbp5","protein_coding",53.1230602422142
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026185","16011","Igfbp5","protein_coding",90.2779734151013
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026187","22596","Xrcc5","protein_coding",1786.02776941548
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026187","22596","Xrcc5","protein_coding",1847.02793802527
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026187","22596","Xrcc5","protein_coding",1812.38447948944
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026187","22596","Xrcc5","protein_coding",1177.37650042787
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026187","22596","Xrcc5","protein_coding",1062.46120484428
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026187","22596","Xrcc5","protein_coding",1037.77483458481
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026189","111175","Pecr","protein_coding",494.06662700997
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026189","111175","Pecr","protein_coding",543.319970509896
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026189","111175","Pecr","protein_coding",525.954564702945
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026189","111175","Pecr","protein_coding",400.196586501903
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026189","111175","Pecr","protein_coding",378.236188924565
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026189","111175","Pecr","protein_coding",345.924944861603
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026192","108147","Atic","protein_coding",15017.7784830582
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026192","108147","Atic","protein_coding",15098.5760225908
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026192","108147","Atic","protein_coding",15937.6008207187
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026192","108147","Atic","protein_coding",10156.2651117351
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026192","108147","Atic","protein_coding",10480.117324584
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026192","108147","Atic","protein_coding",10847.7000392332
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026193","14268","Fn1","protein_coding",280302.005538694
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026193","14268","Fn1","protein_coding",268880.994592388
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026193","14268","Fn1","protein_coding",262593.610271624
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026193","14268","Fn1","protein_coding",192332.993824234
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026193","14268","Fn1","protein_coding",198239.323905871
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026193","14268","Fn1","protein_coding",203571.767734787
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026196","12021","Bard1","protein_coding",473.749868516102
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026196","12021","Bard1","protein_coding",474.430117789742
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026196","12021","Bard1","protein_coding",457.266468566366
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026196","12021","Bard1","protein_coding",548.761444600058
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026196","12021","Bard1","protein_coding",514.231223144633
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026196","12021","Bard1","protein_coding",483.451203428533
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026197","68818","Zfand2b","protein_coding",440.504263707955
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026197","68818","Zfand2b","protein_coding",505.625522795095
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026197","68818","Zfand2b","protein_coding",472.966604826156
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026197","68818","Zfand2b","protein_coding",403.910707954357
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026197","68818","Zfand2b","protein_coding",401.610335431139
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026197","68818","Zfand2b","protein_coding",438.734076409838
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026198","74104","Abcb6","protein_coding",33.2456048081475
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026198","74104","Abcb6","protein_coding",24.6963622959044
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026198","74104","Abcb6","protein_coding",33.3627895520525
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026198","74104","Abcb6","protein_coding",38.0697448876521
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026198","74104","Abcb6","protein_coding",55.2479826519027
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026198","74104","Abcb6","protein_coding",59.0603564397859
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026199","52231","Ankzf1","protein_coding",905.019241999571
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026199","52231","Ankzf1","protein_coding",1061.94357872389
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026199","52231","Ankzf1","protein_coding",1047.98409534094
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026199","52231","Ankzf1","protein_coding",892.31767895204
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026199","52231","Ankzf1","protein_coding",930.716015443592
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026199","52231","Ankzf1","protein_coding",829.376148290136
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026200","74577","Glb1l","protein_coding",63.7207425489494
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026200","74577","Glb1l","protein_coding",79.288321055272
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026200","74577","Glb1l","protein_coding",90.275783493789
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026200","74577","Glb1l","protein_coding",77.0680201384176
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026200","74577","Glb1l","protein_coding",61.6227498809684
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026200","74577","Glb1l","protein_coding",67.4975502168982
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026201","20872","Stk16","protein_coding",3285.77394187191
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026201","20872","Stk16","protein_coding",3184.53092762978
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026201","20872","Stk16","protein_coding",3374.54803733848
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026201","20872","Stk16","protein_coding",2488.46137314409
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026201","20872","Stk16","protein_coding",2490.409064155
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026201","20872","Stk16","protein_coding",2358.19566070288
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026202","22145","Tuba4a","protein_coding",3061.36610941692
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026202","22145","Tuba4a","protein_coding",3001.25792322333
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026202","22145","Tuba4a","protein_coding",3053.67650252904
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026202","22145","Tuba4a","protein_coding",3671.40905575064
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026202","22145","Tuba4a","protein_coding",3519.93397164911
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026202","22145","Tuba4a","protein_coding",3267.72514987558
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026203","56812","Dnajb2","protein_coding",1725.07749393388
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026203","56812","Dnajb2","protein_coding",1931.5154932481
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026203","56812","Dnajb2","protein_coding",1688.7459064436
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026203","56812","Dnajb2","protein_coding",2034.4100255816
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026203","56812","Dnajb2","protein_coding",1931.55447040691
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026203","56812","Dnajb2","protein_coding",1942.24200749124
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026204","19275","Ptprn","protein_coding",8835.94296678765
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026204","19275","Ptprn","protein_coding",9336.52475639375
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026204","19275","Ptprn","protein_coding",9255.23032514585
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026204","19275","Ptprn","protein_coding",4581.36881160184
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026204","19275","Ptprn","protein_coding",4944.6944473453
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026204","19275","Ptprn","protein_coding",4729.04711207143
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026205","22626","Slc23a3","protein_coding",156.069644793804
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026205","22626","Slc23a3","protein_coding",157.276833568654
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026205","22626","Slc23a3","protein_coding",172.701498857683
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026205","22626","Slc23a3","protein_coding",519.97700334354
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026205","22626","Slc23a3","protein_coding",650.226257364701
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026205","22626","Slc23a3","protein_coding",588.072406264725
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026207","11790","Speg","protein_coding",740.638196003731
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026207","11790","Speg","protein_coding",713.594889497448
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026207","11790","Speg","protein_coding",642.724328135129
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026207","11790","Speg","protein_coding",1158.8058931656
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026207","11790","Speg","protein_coding",1069.89843327819
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026207","11790","Speg","protein_coding",1058.86781902759
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026209","13437","Dnpep","protein_coding",2812.02407335581
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026209","13437","Dnpep","protein_coding",2871.27706903436
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026209","13437","Dnpep","protein_coding",2824.06200972962
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026209","13437","Dnpep","protein_coding",2716.87984247
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026209","13437","Dnpep","protein_coding",2302.35343089756
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026209","13437","Dnpep","protein_coding",2237.54378969017
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026211","98733","Obsl1","protein_coding",2490.64989354372
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026211","98733","Obsl1","protein_coding",2561.92263606461
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026211","98733","Obsl1","protein_coding",2382.49567742304
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026211","98733","Obsl1","protein_coding",1638.85609089527
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026211","98733","Obsl1","protein_coding",1509.75737208373
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026211","98733","Obsl1","protein_coding",1409.85508015546
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026213","71728","Stk11ip","protein_coding",1217.15853158718
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026213","71728","Stk11ip","protein_coding",1203.62270978987
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026213","71728","Stk11ip","protein_coding",1071.53429973063
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026213","71728","Stk11ip","protein_coding",1390.00995358086
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026213","71728","Stk11ip","protein_coding",1430.07278172041
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026213","71728","Stk11ip","protein_coding",1461.32196219585
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026219","14897","Trip12","protein_coding",21920.858925861
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026219","14897","Trip12","protein_coding",21533.9281134867
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026219","14897","Trip12","protein_coding",22184.2925350824
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026219","14897","Trip12","protein_coding",24541.986027452
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026219","14897","Trip12","protein_coding",24215.6157808109
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026219","14897","Trip12","protein_coding",25045.8097273578
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026220","71781","Slc16a14","protein_coding",48.9449181897727
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026220","71781","Slc16a14","protein_coding",46.7931075080294
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026220","71781","Slc16a14","protein_coding",56.9129939417366
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026220","71781","Slc16a14","protein_coding",8.35677326802119
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026220","71781","Slc16a14","protein_coding",8.49968963875427
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026220","71781","Slc16a14","protein_coding",6.74975502168982
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026222","20684","Sp100","protein_coding",701.851657060892
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026222","20684","Sp100","protein_coding",652.503888028632
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026222","20684","Sp100","protein_coding",588.755109742102
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026222","20684","Sp100","protein_coding",148.564858098154
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026222","20684","Sp100","protein_coding",112.620887713494
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026222","20684","Sp100","protein_coding",113.058396613304
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026223","64294","Itm2c","protein_coding",5753.33660985442
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026223","64294","Itm2c","protein_coding",5758.15184057139
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026223","64294","Itm2c","protein_coding",5288.00214400032
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026223","64294","Itm2c","protein_coding",6502.4981328836
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026223","64294","Itm2c","protein_coding",5287.86941651
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026223","64294","Itm2c","protein_coding",5327.24415086869
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026229","70247","Psmd1","protein_coding",10972.8965647336
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026229","70247","Psmd1","protein_coding",10462.1589536702
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026229","70247","Psmd1","protein_coding",10353.2586048149
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026229","70247","Psmd1","protein_coding",9335.44427074278
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026229","70247","Psmd1","protein_coding",9862.82736456948
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026229","70247","Psmd1","protein_coding",9615.02602839714
"mouseKD","KD","sample.shrubr5_3_jw","KD 3 jw","ENSMUSG00000026234","17975","Ncl","protein_coding",106939.105310519
"mouseKD","KD","sample.shrubr5_2_jw","KD 2 jw","ENSMUSG00000026234","17975","Ncl","protein_coding",100298.426326377
"mouseKD","KD","sample.shrubr5_1_jw","KD 1 jw","ENSMUSG00000026234","17975","Ncl","protein_coding",99899.96702104
"mouseKD","Control","sample.jw23.3_3","Control 3","ENSMUSG00000026234","17975","Ncl","protein_coding",71961.1031412935
"mouseKD","Control","sample.jw23.3_2","Control 2","ENSMUSG00000026234","17975","Ncl","protein_coding",83254.460011598
"mouseKD","Control","sample.jw23.3_1","Control 1","ENSMUSG00000026234","17975","Ncl","protein_coding",87315.6746799572
