"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","description"
"ENSG00000005249",2032.78013622413,-3.57488951446959,0.090068477789466,-39.6907952949516,0,0,"5577","PRKAR2B","protein_coding","protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"ENSG00000013810",2782.68129097277,4.90224240243599,0.122578578258317,39.9926518327307,0,0,"10460","TACC3","protein_coding","transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]"
"ENSG00000069702",1575.42022690915,-4.20283731385155,0.0984275782693556,-42.6997939779654,0,0,"7049","TGFBR3","protein_coding","transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]"
"ENSG00000069869",17758.8756904187,-3.35166168808718,0.0866174297348392,-38.6950028227295,0,0,"4734","NEDD4","protein_coding","NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]"
"ENSG00000076344",7338.01092478572,-7.9990212153108,0.137072215760521,-58.3562552843377,0,0,"8786","RGS11","protein_coding","regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]"
"ENSG00000089009",5790.37155368202,5.12770918666634,0.127548969556052,40.2018864167535,0,0,"6128","RPL6","protein_coding","ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]"
"ENSG00000100784",5036.92656318358,-5.72429839531654,0.116199425830698,-49.2627080933842,0,0,"9252","RPS6KA5","protein_coding","ribosomal protein S6 kinase A5 [Source:HGNC Symbol;Acc:HGNC:10434]"
"ENSG00000104313",5203.73844830841,-7.36246925942036,0.15715815519473,-46.8475164416236,0,0,"2138","EYA1","protein_coding","EYA transcriptional coactivator and phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3519]"
"ENSG00000106333",8452.80274059216,-5.24124081902923,0.104116218357185,-50.3402918558608,0,0,"5118","PCOLCE","protein_coding","procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]"
"ENSG00000106366",8381.50498263706,7.53988573983348,0.182314513827109,41.3564755847339,0,0,"5054","SERPINE1","protein_coding","serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]"
"ENSG00000107796",9659.4499116784,-6.44316500259692,0.104848054133904,-61.4524042035935,0,0,"59","ACTA2","protein_coding","actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]"
"ENSG00000108515",2846.13764872702,-4.84774963612046,0.107419172909921,-45.1292772490965,0,0,"2027","ENO3","protein_coding","enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354]"
"ENSG00000108828",18044.4523207955,-3.24091688506305,0.0637491104967636,-50.8386212734307,0,0,"10493","VAT1","protein_coding","vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]"
"ENSG00000110719",1644.13501653457,-5.40622639354105,0.116332348901102,-46.4722533724222,0,0,"10312","TCIRG1","protein_coding","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]"
"ENSG00000111275",4969.07816145824,-4.48322095775095,0.0968402819872773,-46.2950010651554,0,0,"217","ALDH2","protein_coding","aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]"
"ENSG00000113739",8410.82283709657,6.38764883385241,0.104646621396842,61.0401821730021,0,0,"8614","STC2","protein_coding","stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]"
"ENSG00000114270",13594.2758134871,3.68995525526339,0.0768352225095304,48.0242671882118,0,0,"1294","COL7A1","protein_coding","collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]"
"ENSG00000116641",6024.42620101118,-3.62278482420426,0.0717497956559345,-50.491918354399,0,0,"85440","DOCK7","protein_coding","dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]"
"ENSG00000118523",8432.15949057965,5.62634411820814,0.119911349522498,46.920863960025,0,0,"1490","CCN2","protein_coding","cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]"
"ENSG00000118785",7644.06852161691,-6.18683122096049,0.142781105519958,-43.3308819008668,0,0,"6696","SPP1","protein_coding","secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]"
"ENSG00000118971",3872.47901314394,6.32196926460893,0.161612665926735,39.1180309312818,0,0,"894","CCND2","protein_coding","cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]"
"ENSG00000121089",2249.66930535649,-5.67197465007637,0.113451284702574,-49.9948031875192,0,0,"NA","NACA3P","processed_pseudogene","NACA family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:33442]"
"ENSG00000125534",3306.47165229443,4.88778219942177,0.121529093548384,40.2190295073319,0,0,"79144","PPDPF","protein_coding","pancreatic progenitor cell differentiation and proliferation factor [Source:HGNC Symbol;Acc:HGNC:16142]"
"ENSG00000127824",9290.31492511622,-5.96896886081509,0.102929270325453,-57.9909761522815,0,0,"7277","TUBA4A","protein_coding","tubulin alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]"
"ENSG00000130830",7312.16200496058,-4.94456354830608,0.0958831571694992,-51.5686351416781,0,0,"4354","MPP1","protein_coding","membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]"
"ENSG00000132386",4571.50512838162,-6.09871381103758,0.146906299484671,-41.5143110433734,0,0,"5176","SERPINF1","protein_coding","serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]"
"ENSG00000133392",5338.17192764491,-7.65095318998454,0.127226498925318,-60.1364751416738,0,0,"4629","MYH11","protein_coding","myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]"
"ENSG00000133639",4323.91235339685,-3.64060292225312,0.0910638684019541,-39.9785665395146,0,0,"694","BTG1","protein_coding","BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]"
"ENSG00000134871",31234.5046874865,4.43257234012904,0.107208128313472,41.345487603033,0,0,"1284","COL4A2","protein_coding","collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]"
"ENSG00000136193",10346.4829809934,4.74934932272792,0.0940740485632403,50.4852230265738,0,0,"9805","SCRN1","protein_coding","secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]"
"ENSG00000139239",3601.00878504254,-4.4349663388645,0.102382378367242,-43.3176725291185,0,0,"NA","RPL14P1","processed_pseudogene","ribosomal protein L14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31384]"
"ENSG00000140285",4314.15796853104,-8.91964420318101,0.187503565592315,-47.5705311256575,0,0,"2252","FGF7","protein_coding","fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]"
"ENSG00000140945",5874.53820220672,5.27360475011229,0.0995610939065588,52.9685296051662,0,0,"1012","CDH13","protein_coding","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]"
"ENSG00000140988",38781.9461608239,5.49336939034759,0.116011854230484,47.3517937178537,0,0,"6187","RPS2","protein_coding","ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]"
"ENSG00000142089",4541.48662073694,6.057779427004,0.148464599497717,40.802854333616,0,0,"10410","IFITM3","protein_coding","interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]"
"ENSG00000143632",6596.56784901575,-7.22586736707002,0.12185282949657,-59.2999555030718,0,0,"58","ACTA1","protein_coding","actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]"
"ENSG00000143819",3667.96783237365,-3.69714922242137,0.0883507289917692,-41.8462786285079,0,0,"2052","EPHX1","protein_coding","epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]"
"ENSG00000145147",12188.1243063109,-4.66553118036883,0.10556650507193,-44.1951846107804,0,0,"9353","SLIT2","protein_coding","slit guidance ligand 2 [Source:HGNC Symbol;Acc:HGNC:11086]"
"ENSG00000148303",8253.51870209414,5.86941200285522,0.141498194136428,41.4804728687641,0,0,"6130","RPL7A","protein_coding","ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]"
"ENSG00000148773",9362.04724350383,5.4908137659456,0.108983862551897,50.3818972586966,0,0,"4288","MKI67","protein_coding","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]"
"ENSG00000151729",7143.29379264415,-4.8359620915263,0.095411273316719,-50.685437091624,0,0,"291","SLC25A4","protein_coding","solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]"
"ENSG00000152291",3946.58025266586,5.01582637154324,0.103294616266043,48.5584491511603,0,0,"10618","TGOLN2","protein_coding","trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]"
"ENSG00000158125",9276.41336815437,-6.26660240261827,0.115019544846789,-54.4829351478106,0,0,"7498","XDH","protein_coding","xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]"
"ENSG00000159217",4699.25461625306,5.46486681687733,0.129826129771466,42.0937358796505,0,0,"10642","IGF2BP1","protein_coding","insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]"
"ENSG00000162840",2045.50383273028,-6.90214202518623,0.155806249377492,-44.2995197738411,0,0,"NA","MT2P1","processed_pseudogene","metallothionein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7407]"
"ENSG00000164830",11395.7452775076,-4.83477954307552,0.0953777526392498,-50.6908519994412,0,0,"55074","OXR1","protein_coding","oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]"
"ENSG00000164961",9489.99276879629,-3.57605259984139,0.0787406892308039,-45.4155613161996,0,0,"9897","WASHC5","protein_coding","WASH complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:28984]"
"ENSG00000167244",17317.6037188969,7.9346321329282,0.125825976508551,63.0603660158279,0,0,"3481","IGF2","protein_coding","insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]"
"ENSG00000167986",33785.4186792284,-2.81611193205228,0.0640086530012717,-43.995800567719,0,0,"1642","DDB1","protein_coding","damage specific DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2717]"
"ENSG00000168824",4214.27035778369,-4.69920673408136,0.108843907019144,-43.1738152623907,0,0,"27065","NSG1","protein_coding","neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790]"
"ENSG00000169100",4044.08816579017,5.00107647874732,0.119409344508476,41.8817848748204,0,0,"293","SLC25A6","protein_coding","solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992]"
"ENSG00000173110",3138.37051005003,-8.62421281627641,0.202815981574202,-42.522353264953,0,0,"3310","HSPA6","protein_coding","heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]"
"ENSG00000174059",3556.58804084432,-6.24662289437194,0.117298548817765,-53.2540509437735,0,0,"947","CD34","protein_coding","CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]"
"ENSG00000178082",1368.45259357691,-5.60871208529912,0.135154701301892,-41.4984608842504,0,0,"NA","TWF1P1","processed_pseudogene","twinfilin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21736]"
"ENSG00000178464",3563.21126690911,-4.38568414552269,0.0889856962718008,-49.2852708836139,0,0,"NA","RPL10P16","processed_pseudogene","ribosomal protein L10 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36882]"
"ENSG00000180447",5733.06381771469,-5.01268834081348,0.108011881203846,-46.4086754618528,0,0,"2619","GAS1","protein_coding","growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]"
"ENSG00000180574",1449.89513372197,-4.90894395579935,0.12393655051191,-39.6085249712319,0,0,"255308","EIF2S3B","protein_coding","eukaryotic translation initiation factor 2 subunit gamma B [Source:HGNC Symbol;Acc:HGNC:43863]"
"ENSG00000180764",1504.62218771938,-3.97081476519403,0.101610858482107,-39.0786459686617,0,0,"NA","PIPSL","transcribed_processed_pseudogene","PIP5K1A and PSMD4 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23733]"
"ENSG00000180867",6997.78747045891,-4.72794431763557,0.113160784474669,-41.780766540143,0,0,"NA","PDIA3P1","transcribed_processed_pseudogene","protein disulfide isomerase family A member 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4607]"
"ENSG00000181218",5589.49571678876,-6.92655345741837,0.12892350282808,-53.7260724807868,0,0,"92815","H2AW","protein_coding","H2A.W histone [Source:HGNC Symbol;Acc:HGNC:20507]"
"ENSG00000183199",15130.5361355794,-5.62236566958963,0.126549935497162,-44.4280405794098,0,0,"NA","HSP90AB3P","processed_pseudogene","heat shock protein 90 alpha family class B member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:5259]"
"ENSG00000183255",4800.04940258491,5.58727797952099,0.102238454788566,54.6494759831393,0,0,"754","PTTG1IP","protein_coding","PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]"
"ENSG00000187498",25332.7616756342,3.52753669911931,0.067870117799995,51.9748132678144,0,0,"1282","COL4A1","protein_coding","collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]"
"ENSG00000188460",6756.99139569913,-6.09379176558568,0.0977439266169477,-62.3444542950159,0,0,"NA","ACTBP11","processed_pseudogene","ACTB pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:33971]"
"ENSG00000196154",51643.2157204214,-9.80821025988528,0.118916573014245,-82.4797588029244,0,0,"6275","S100A4","protein_coding","S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]"
"ENSG00000196205",34431.6310983534,-2.99728896805185,0.0651188185378684,-46.0279998217236,0,0,"NA","EEF1A1P5","processed_pseudogene","eukaryotic translation elongation factor 1 alpha 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:3200]"
"ENSG00000196262",19576.6270109785,6.85451279646777,0.121620277706622,56.3599502132577,0,0,"5478","PPIA","protein_coding","peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]"
"ENSG00000196419",9292.65029782735,4.76154634730339,0.0886696697387826,53.6998317613082,0,0,"2547","XRCC6","protein_coding","X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]"
"ENSG00000196549",9496.45733878746,-5.33102572901164,0.0918591172920136,-58.0348024906955,0,0,"4311","MME","protein_coding","membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]"
"ENSG00000196604",5737.85093819032,-7.04422544891597,0.13330118286309,-52.8444331671904,0,0,"728378","POTEF","protein_coding","POTE ankyrin domain family member F [Source:HGNC Symbol;Acc:HGNC:33905]"
"ENSG00000196834",3575.81776164776,-6.18680540712717,0.112108805209338,-55.1857224379005,0,0,"653269","POTEI","protein_coding","POTE ankyrin domain family member I [Source:HGNC Symbol;Acc:HGNC:37093]"
"ENSG00000197258",3943.54305456531,-5.26497588193588,0.0975200801697395,-53.9886336513658,0,0,"NA","EIF4BP6","processed_pseudogene","eukaryotic translation initiation factor 4B pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:37939]"
"ENSG00000197744",7836.23363440263,-5.18433230453821,0.124474406326775,-41.6497853456566,0,0,"NA","PTMAP2","processed_pseudogene","prothymosin alpha pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:9625]"
"ENSG00000198712",105873.108924168,9.71919587577332,0.163768244770497,59.3472555646775,0,0,"4513","MT-CO2","protein_coding","mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]"
"ENSG00000198727",60960.3274913638,8.85828456473626,0.213156343808616,41.5576867498241,0,0,"4519","MT-CYB","protein_coding","mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]"
"ENSG00000198768",3529.58782171973,6.06735796313078,0.147035106460968,41.264689155997,0,0,"164284","APCDD1L","protein_coding","APC down-regulated 1 like [Source:HGNC Symbol;Acc:HGNC:26892]"
"ENSG00000198804",156843.634491788,7.25658684419477,0.15888497231656,45.6719520946063,0,0,"4512","MT-CO1","protein_coding","mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]"
"ENSG00000198886",107065.211425114,9.04781030489454,0.162544023302523,55.6637526318331,0,0,"4538","MT-ND4","protein_coding","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]"
"ENSG00000198888",66212.1540395661,10.4848205290166,0.251834331434053,41.6338013538962,0,0,"4535","MT-ND1","protein_coding","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]"
"ENSG00000198899",96205.8176914124,10.1605468715667,0.195120259805742,52.0732541135521,0,0,"4508","MT-ATP6","protein_coding","mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]"
"ENSG00000198938",152226.647537998,9.92148830274124,0.162071555531091,61.2167154824276,0,0,"4514","MT-CO3","protein_coding","mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]"
"ENSG00000203914",2042.76234908895,-7.2077649237108,0.161585085572521,-44.6066225615598,0,0,"NA","HSP90B3P","processed_pseudogene","heat shock protein 90 beta family member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:12100]"
"ENSG00000204390",3122.36221889925,-7.06638272720329,0.15127264664308,-46.712891484447,0,0,"3305","HSPA1L","protein_coding","heat shock protein family A (Hsp70) member 1 like [Source:HGNC Symbol;Acc:HGNC:5234]"
"ENSG00000204434",13716.7483809903,-11.115397898791,0.214755196526395,-51.758458368316,0,0,"NA","POTEKP","unprocessed_pseudogene","POTE ankyrin domain family member K, pseudogene [Source:HGNC Symbol;Acc:HGNC:30182]"
"ENSG00000205940",1755.64766438558,-5.41993552747398,0.137153813993305,-39.5172060453132,0,0,"NA","HSP90AB2P","transcribed_processed_pseudogene","heat shock protein 90 alpha family class B member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:32537]"
"ENSG00000212907",18504.6746359779,9.12416339715484,0.201794151722638,45.2152023201138,0,0,"4539","MT-ND4L","protein_coding","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]"
"ENSG00000213087",1995.20788284971,-6.29138931256798,0.151358264679769,-41.5662093238105,0,0,"NA","AL356535.1","processed_pseudogene","ribosomal protein S12 (RPS12) pseudogene"
"ENSG00000213235",16986.4992085624,-8.13397045041354,0.113108811982518,-71.9127918315574,0,0,"NA","EEF1A1P16","processed_pseudogene","eukaryotic translation elongation factor 1 alpha 1 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:37889]"
"ENSG00000213290",1444.24430628546,-6.87947477966991,0.176599121924129,-38.955317018085,0,0,"NA","PGK1P2","processed_pseudogene","phosphoglycerate kinase 1, pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:8899]"
"ENSG00000213293",1688.44096915886,-7.22099284820898,0.179461776078787,-40.2369407346043,0,0,"NA","AC012618.1","processed_pseudogene","ribosomal protein L28 (RPL28) pseudogene"
"ENSG00000213300",1948.60998507332,-3.95921426090063,0.102718322812351,-38.5443818833903,0,0,"NA","HNRNPA3P6","processed_pseudogene","heterogeneous nuclear ribonucleoprotein A3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:48495]"
"ENSG00000213430",1841.81147982202,-4.35855584412835,0.0998769203368727,-43.6392695071841,0,0,"NA","HSPD1P1","processed_pseudogene","heat shock protein family D (Hsp60) member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35133]"
"ENSG00000213478",6120.48245310445,-8.25374820942013,0.183474417196824,-44.9858260106412,0,0,"NA","CFL1P2","processed_pseudogene","cofilin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:1878]"
"ENSG00000213574",4302.20612516211,-8.19805025031061,0.153488622946328,-53.4114522167372,0,0,"NA","LDHAP5","processed_pseudogene","lactate dehydrogenase A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:6540]"
"ENSG00000213750",6459.93260642316,-10.5332088536872,0.253697479973934,-41.5187760429052,0,0,"NA","AP002982.1","processed_pseudogene","ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000213763",14185.7423325361,-5.20327628652578,0.132985957836047,-39.1265090780537,0,0,"NA","ACTBP2","processed_pseudogene","ACTB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:135]"
"ENSG00000214144",2199.36693056311,-6.43276210196669,0.153202764707551,-41.9885510176413,0,0,"NA","AL390728.1","processed_pseudogene","heat shock 70kDa protein 8 (HSPA8) pseudogene"
"ENSG00000214203",1789.70250849414,-7.34704914991674,0.177885463788326,-41.302133369702,0,0,"NA","RPS4XP1","processed_pseudogene","ribosomal protein S4X pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32444]"
"ENSG00000214485",2898.42774283866,-3.86811431941807,0.0995176738163005,-38.868616709814,0,0,"NA","RPL7P1","processed_pseudogene","ribosomal protein L7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10367]"
"ENSG00000214548",36819.0997102562,8.96642914441394,0.189772731146599,47.2482484192493,0,0,"NA","MEG3","lncRNA","maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]"
"ENSG00000215057",1155.38437797267,-5.95115643118665,0.154269809042513,-38.5762870137906,0,0,"NA","PKMP5","processed_pseudogene","pyruvate kinase M1/2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44247]"
"ENSG00000215093",2209.10521804141,-7.34349954987255,0.168422657139618,-43.6016131949812,0,0,"NA","EEF1A1P29","processed_pseudogene","eukaryotic translation elongation factor 1 alpha 1 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:37904]"
"ENSG00000216285",3133.09550561645,-7.54332009182787,0.175553906040782,-42.9686827365465,0,0,"NA","AC078819.1","processed_pseudogene","phosphoglycerate mutase 1 (brain) (PGAM1) pseudogene"
"ENSG00000217239",1997.75313452194,-7.32167313980663,0.183586710729331,-39.8812806805022,0,0,"NA","AL136968.2","processed_pseudogene","ribosomal protein L34 (RPL34) pseudogene"
"ENSG00000218336",3971.7274917121,7.13612945637557,0.173977300686623,41.0175892384349,0,0,"55714","TENM3","protein_coding","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]"
"ENSG00000219451",2872.25984122025,-5.5837826523105,0.109236162963135,-51.1166128582797,0,0,"NA","RPL23P8","processed_pseudogene","ribosomal protein L23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36225]"
"ENSG00000219797",4052.94635528147,-8.71857119887883,0.189493956822604,-46.0097585435972,0,0,"NA","PPIAP9","processed_pseudogene","peptidylprolyl isomerase A pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:9272]"
"ENSG00000219951",4640.97237186325,-9.30447304997401,0.205241958826306,-45.3341660895387,0,0,"NA","AL391416.1","processed_pseudogene","glyceraldehyde-3-phosphate dehydrogenase (GAPDH) pseudogene"
"ENSG00000224415",3949.6875739364,-6.97248268463281,0.154207819570578,-45.214845161867,0,0,"NA","AC007683.1","processed_pseudogene","ribosomal protein L19 (RPL19) pseudogene"
"ENSG00000224773",1343.48540875954,-5.88705001743981,0.148505404980337,-39.6419916044085,0,0,"NA","HSPA8P7","processed_pseudogene","heat shock protein family A (Hsp70) member 8 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:44922]"
"ENSG00000225031",3719.87783608342,-4.32244927288498,0.106110918556742,-40.7351979577256,0,0,"NA","EIF4BP7","processed_pseudogene","eukaryotic translation initiation factor 4B pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:37940]"
"ENSG00000225159",2613.54659228053,-5.34874532969566,0.112045885849235,-47.7370970755029,0,0,"NA","NPM1P39","processed_pseudogene","nucleophosmin 1 pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:45218]"
"ENSG00000226549",3140.63273693494,-8.11063299586594,0.187192795432065,-43.3276984680184,0,0,"NA","SCDP1","processed_pseudogene","stearoyl-CoA desaturase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10572]"
"ENSG00000226666",3938.40368018033,-5.53021888298312,0.12453614978021,-44.4065349116963,0,0,"NA","HSPA9P1","processed_pseudogene","heat shock protein family A (Hsp70) member 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24915]"
"ENSG00000226986",1800.49071552661,-7.56814883295155,0.187974002341421,-40.2616784166002,0,0,"NA","AC092017.1","processed_pseudogene","pseudogene similar to px19-like protein (PX19)"
"ENSG00000227008",1440.22280806364,-4.63861647857524,0.109631417665944,-42.311014281595,0,0,"NA","AL009174.1","processed_pseudogene","ribosomal protein S24 (RPS24) pseudogene"
"ENSG00000227097",7003.7765205469,-6.64477901771538,0.144417978372834,-46.0107466714499,0,0,"NA","RPS28P7","processed_pseudogene","ribosomal protein S28 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:35787]"
"ENSG00000227376",9818.92932811027,-9.49049692619066,0.169318347871439,-56.0512020433643,0,0,"NA","FTH1P16","processed_pseudogene","ferritin heavy chain 1 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:3986]"
"ENSG00000227939",5993.85214788534,-5.29800001719781,0.105368086364721,-50.2808791540478,0,0,"NA","RPL3P2","processed_pseudogene","ribosomal protein L3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17834]"
"ENSG00000228110",1758.54821478742,-6.8400022885248,0.174467724294955,-39.2049722443853,0,0,"NA","ST13P19","processed_pseudogene","ST13, Hsp70 interacting protein pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:38862]"
"ENSG00000228205",3327.690140901,-5.596773940451,0.108077556908515,-51.7847932590532,0,0,"NA","AC131235.2","processed_pseudogene","ribosomal protein S3 (RPS3) pseudogene"
"ENSG00000228218",2399.24810236083,-4.00486440649313,0.103520314411293,-38.6867488692273,0,0,"NA","ATF4P3","processed_pseudogene","activating transcription factor 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:788]"
"ENSG00000228224",2927.03240611352,-7.88827354101181,0.184096594072617,-42.8485577408361,0,0,"NA","NACA4P","transcribed_processed_pseudogene","NACA family member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:24688]"
"ENSG00000228232",8331.04157017308,-3.89830561269137,0.0972463280018686,-40.0869183730666,0,0,"NA","GAPDHP1","processed_pseudogene","glyceraldehyde-3-phosphate dehydrogenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4159]"
"ENSG00000228347",1725.84785438375,-4.76907302128559,0.110347741733084,-43.2185828761348,0,0,"NA","FTLP17","processed_pseudogene","ferritin light chain pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:37967]"
"ENSG00000228477",2171.48238613517,-6.34628393291577,0.142109106590672,-44.657827250969,0,0,"NA","AL663070.2","processed_pseudogene","ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000229091",3175.87320266922,-6.74847130359701,0.12991380580226,-51.9457594358274,0,0,"NA","HSPA8P8","processed_pseudogene","heat shock protein family A (Hsp70) member 8 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:44923]"
"ENSG00000229132",3559.04954722544,-3.89711113461519,0.0897789340434128,-43.4078570450696,0,0,"NA","EIF4A1P10","processed_pseudogene","eukaryotic translation initiation factor 4A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37930]"
"ENSG00000229251",1960.23801890887,-6.33201229959568,0.141985118229226,-44.5963096595311,0,0,"NA","HNRNPA1P8","processed_pseudogene","heterogeneous nuclear ribonucleoprotein A1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39126]"
