"experiment","condition","sample","sample_label","ensembl_gene_id","entrezgene_id","external_gene_name","gene_biotype","normalized_count"
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071539","9319","TRIP13","protein_coding",1186.3892493253
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071539","9319","TRIP13","protein_coding",305.474691142547
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071539","9319","TRIP13","protein_coding",293.175703802563
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071539","9319","TRIP13","protein_coding",313.533443569845
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071553","537","ATP6AP1","protein_coding",3423.81814309463
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071553","537","ATP6AP1","protein_coding",3488.27303141612
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071553","537","ATP6AP1","protein_coding",3384.62777027855
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071553","537","ATP6AP1","protein_coding",6601.19372677558
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071553","537","ATP6AP1","protein_coding",7053.15593192567
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071553","537","ATP6AP1","protein_coding",6904.4351910915
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071564","6929","TCF3","protein_coding",6121.91617611045
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071564","6929","TCF3","protein_coding",6206.69245117073
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071564","6929","TCF3","protein_coding",5068.09400677879
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071564","6929","TCF3","protein_coding",2282.07563382962
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071564","6929","TCF3","protein_coding",2592.97622474267
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071564","6929","TCF3","protein_coding",2510.94732158073
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071575","28951","TRIB2","protein_coding",1468.68505445654
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071575","28951","TRIB2","protein_coding",1554.12395762381
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071575","28951","TRIB2","protein_coding",2472.51562876337
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071575","28951","TRIB2","protein_coding",1148.38881215621
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071575","28951","TRIB2","protein_coding",1048.91751804917
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071575","28951","TRIB2","protein_coding",1295.67025611983
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071626","26528","DAZAP1","protein_coding",6933.14192292133
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071626","26528","DAZAP1","protein_coding",7210.09715850484
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071626","26528","DAZAP1","protein_coding",6422.58858024577
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071626","26528","DAZAP1","protein_coding",4820.61932385912
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071626","26528","DAZAP1","protein_coding",4669.96321079283
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071626","26528","DAZAP1","protein_coding",4532.83606665293
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071655","53615","MBD3","protein_coding",2790.07048260996
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071655","53615","MBD3","protein_coding",2773.20301009756
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071655","53615","MBD3","protein_coding",2034.15485528385
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071655","53615","MBD3","protein_coding",408.388624522122
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071655","53615","MBD3","protein_coding",501.656204284386
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071655","53615","MBD3","protein_coding",418.04459142646
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071794","6596","HLTF","protein_coding",1546.28680880161
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071794","6596","HLTF","protein_coding",1415.14663896432
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071794","6596","HLTF","protein_coding",1757.46475239036
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071794","6596","HLTF","protein_coding",635.452699756421
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071794","6596","HLTF","protein_coding",536.837288740694
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071794","6596","HLTF","protein_coding",590.88995134317
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071859","9130","FAM50A","protein_coding",3411.60305213291
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071859","9130","FAM50A","protein_coding",3559.20336417595
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071859","9130","FAM50A","protein_coding",3790.81527597975
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071859","9130","FAM50A","protein_coding",4322.38520194214
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071859","9130","FAM50A","protein_coding",3879.04031208992
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071859","9130","FAM50A","protein_coding",3690.0474512451
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071889","60343","FAM3A","protein_coding",1099.35818655504
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071889","60343","FAM3A","protein_coding",1058.7649670491
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071889","60343","FAM3A","protein_coding",1204.08454660337
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071889","60343","FAM3A","protein_coding",509.669003403608
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071889","60343","FAM3A","protein_coding",568.109363812967
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071889","60343","FAM3A","protein_coding",564.092221123525
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071894","29894","CPSF1","protein_coding",7145.82821260779
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071894","29894","CPSF1","protein_coding",7183.57036739141
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071894","29894","CPSF1","protein_coding",5736.49364487324
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071894","29894","CPSF1","protein_coding",5263.31259284111
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071894","29894","CPSF1","protein_coding",5704.54769443388
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071894","29894","CPSF1","protein_coding",5572.58799917515
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071967","79901","CYBRD1","protein_coding",1255.99876477008
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071967","79901","CYBRD1","protein_coding",1227.72909305421
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071967","79901","CYBRD1","protein_coding",1241.08380454843
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071967","79901","CYBRD1","protein_coding",19.6026539770618
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071967","79901","CYBRD1","protein_coding",20.8480500481823
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071967","79901","CYBRD1","protein_coding",13.3988651098224
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000071994","5134","PDCD2","protein_coding",1019.60082792262
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000071994","5134","PDCD2","protein_coding",1112.97188802002
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000071994","5134","PDCD2","protein_coding",1152.60731815807
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000071994","5134","PDCD2","protein_coding",831.47923952704
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000071994","5134","PDCD2","protein_coding",658.016579645753
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000071994","5134","PDCD2","protein_coding",755.695992193986
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072041","55117","SLC6A15","protein_coding",366.452728851682
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072041","55117","SLC6A15","protein_coding",393.28851172521
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072041","55117","SLC6A15","protein_coding",324.145672866505
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072041","55117","SLC6A15","protein_coding",19.6026539770618
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072041","55117","SLC6A15","protein_coding",26.0600625602278
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072041","55117","SLC6A15","protein_coding",20.0982976647337
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072042","51109","RDH11","protein_coding",2266.97717554325
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072042","51109","RDH11","protein_coding",2487.75167094216
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072042","51109","RDH11","protein_coding",1915.91809619855
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072042","51109","RDH11","protein_coding",601.148055296563
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072042","51109","RDH11","protein_coding",738.802773582459
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072042","51109","RDH11","protein_coding",740.957240573181
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072062","5566","PRKACA","protein_coding",2945.27399130008
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072062","5566","PRKACA","protein_coding",2965.23391098392
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072062","5566","PRKACA","protein_coding",2470.90696537445
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072062","5566","PRKACA","protein_coding",2662.69383188423
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072062","5566","PRKACA","protein_coding",2774.09365953625
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072062","5566","PRKACA","protein_coding",2721.30950380494
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072071","22859","ADGRL1","protein_coding",2511.99752954016
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072071","22859","ADGRL1","protein_coding",2592.70549665182
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072071","22859","ADGRL1","protein_coding",2182.15188706409
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072071","22859","ADGRL1","protein_coding",1909.62520826544
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072071","22859","ADGRL1","protein_coding",2221.62033325942
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072071","22859","ADGRL1","protein_coding",1830.28497400175
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072110","87","ACTN1","protein_coding",39303.851506249
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072110","87","ACTN1","protein_coding",39112.6001580094
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072110","87","ACTN1","protein_coding",25626.8121171209
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072110","87","ACTN1","protein_coding",42926.5451007693
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072110","87","ACTN1","protein_coding",44328.1664149476
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072110","87","ACTN1","protein_coding",42176.9475926991
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072121","23503","ZFYVE26","protein_coding",1830.8265747335
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072121","23503","ZFYVE26","protein_coding",1708.67134932815
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072121","23503","ZFYVE26","protein_coding",1332.77761771662
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072121","23503","ZFYVE26","protein_coding",2269.00719784491
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072121","23503","ZFYVE26","protein_coding",2430.10083374125
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072121","23503","ZFYVE26","protein_coding",2782.94428331012
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072133","27330","RPS6KA6","protein_coding",157.359112977487
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072133","27330","RPS6KA6","protein_coding",163.774101656832
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072133","27330","RPS6KA6","protein_coding",134.323392974458
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072133","27330","RPS6KA6","protein_coding",19.6026539770618
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072133","27330","RPS6KA6","protein_coding",2.60600625602278
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072133","27330","RPS6KA6","protein_coding",21.4381841757159
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072134","22905","EPN2","protein_coding",510.159681342537
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072134","22905","EPN2","protein_coding",451.532118300351
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072134","22905","EPN2","protein_coding",665.986643011083
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072134","22905","EPN2","protein_coding",1239.86786404916
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072134","22905","EPN2","protein_coding",1575.33078176577
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072134","22905","EPN2","protein_coding",1424.29936117413
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072135","26469","PTPN18","protein_coding",1336.47465816496
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072135","26469","PTPN18","protein_coding",1438.21341384556
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072135","26469","PTPN18","protein_coding",1833.07193166939
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072135","26469","PTPN18","protein_coding",45.7395259464776
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072135","26469","PTPN18","protein_coding",15.6360375361367
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072135","26469","PTPN18","protein_coding",53.5954604392898
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072163","55679","LIMS2","protein_coding",292.443648318891
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072163","55679","LIMS2","protein_coding",295.254718479923
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072163","55679","LIMS2","protein_coding",147.192700085783
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072163","55679","LIMS2","protein_coding",181.324549287822
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072163","55679","LIMS2","protein_coding",194.147466073697
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072163","55679","LIMS2","protein_coding",175.525132938674
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072182","55515","ASIC4","protein_coding",22.9931123985369
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072182","55515","ASIC4","protein_coding",16.1467424168708
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072182","55515","ASIC4","protein_coding",25.7386142226506
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072182","55515","ASIC4","protein_coding",55.5408529350086
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072182","55515","ASIC4","protein_coding",27.3630656882392
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072182","55515","ASIC4","protein_coding",38.8567088184851
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072195","10290","SPEG","protein_coding",2025.54949535861
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072195","10290","SPEG","protein_coding",2227.09711478411
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072195","10290","SPEG","protein_coding",2043.80683561735
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072195","10290","SPEG","protein_coding",1043.84132427854
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072195","10290","SPEG","protein_coding",1058.03853994525
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072195","10290","SPEG","protein_coding",1083.96818738464
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072201","84708","LNX1","protein_coding",125.025048667044
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072201","84708","LNX1","protein_coding",176.460827841517
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072201","84708","LNX1","protein_coding",152.01869025253
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072201","84708","LNX1","protein_coding",75.1435069120704
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072201","84708","LNX1","protein_coding",84.6952033207405
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072201","84708","LNX1","protein_coding",69.6740985710767
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072210","224","ALDH3A2","protein_coding",800.447725374065
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072210","224","ALDH3A2","protein_coding",778.503652241985
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072210","224","ALDH3A2","protein_coding",765.723773123854
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072210","224","ALDH3A2","protein_coding",372.450425564175
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072210","224","ALDH3A2","protein_coding",403.930969683532
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072210","224","ALDH3A2","protein_coding",456.901300244945
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072274","7037","TFRC","protein_coding",6509.92494783576
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072274","7037","TFRC","protein_coding",6139.79880401512
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072274","7037","TFRC","protein_coding",4386.02072987855
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072274","7037","TFRC","protein_coding",1248.0356365396
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072274","7037","TFRC","protein_coding",1078.88658999343
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072274","7037","TFRC","protein_coding",1500.67289230011
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072310","6720","SREBF1","protein_coding",1026.06764078471
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072310","6720","SREBF1","protein_coding",1078.37172569816
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072310","6720","SREBF1","protein_coding",715.855208067468
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072310","6720","SREBF1","protein_coding",3218.10236123432
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072310","6720","SREBF1","protein_coding",3622.34869587167
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072310","6720","SREBF1","protein_coding",3380.5336672082
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072364","27125","AFF4","protein_coding",4130.85634934964
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072364","27125","AFF4","protein_coding",3725.2841433209
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072364","27125","AFF4","protein_coding",4193.78545490312
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072364","27125","AFF4","protein_coding",6390.46519652216
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072364","27125","AFF4","protein_coding",6818.61536888362
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072364","27125","AFF4","protein_coding",6775.80608603721
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072401","7321","UBE2D1","protein_coding",228.49405446046
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072401","7321","UBE2D1","protein_coding",220.28770011588
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072401","7321","UBE2D1","protein_coding",193.039606669879
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072401","7321","UBE2D1","protein_coding",1114.08416769635
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072401","7321","UBE2D1","protein_coding",809.164942495075
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072401","7321","UBE2D1","protein_coding",978.117153017038
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072415","64398","MPP5","protein_coding",1314.20008052887
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072415","64398","MPP5","protein_coding",1240.99248861093
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072415","64398","MPP5","protein_coding",1370.58120735614
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072415","64398","MPP5","protein_coding",695.894216185695
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072415","64398","MPP5","protein_coding",658.016579645753
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072415","64398","MPP5","protein_coding",673.962915024069
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072422","9886","RHOBTB1","protein_coding",751.587361527175
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072422","9886","RHOBTB1","protein_coding",712.186674458408
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072422","9886","RHOBTB1","protein_coding",562.227854426023
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072422","9886","RHOBTB1","protein_coding",395.320188537414
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072422","9886","RHOBTB1","protein_coding",337.477810154951
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072422","9886","RHOBTB1","protein_coding",422.064250959407
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072501","8243","SMC1A","protein_coding",6571.71893740682
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072501","8243","SMC1A","protein_coding",6654.76455323889
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072501","8243","SMC1A","protein_coding",6671.9314055277
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072501","8243","SMC1A","protein_coding",8927.37533205358
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072501","8243","SMC1A","protein_coding",8167.22360637541
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072501","8243","SMC1A","protein_coding",8344.81319039742
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072506","3028","HSD17B10","protein_coding",901.761126880119
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072506","3028","HSD17B10","protein_coding",885.764155439769
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072506","3028","HSD17B10","protein_coding",637.835033705059
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072506","3028","HSD17B10","protein_coding",2234.70255338505
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072506","3028","HSD17B10","protein_coding",2417.07080246113
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072506","3028","HSD17B10","protein_coding",2285.84638773571
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072518","2011","MARK2","protein_coding",1962.31843626263
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072518","2011","MARK2","protein_coding",2051.78962568665
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072518","2011","MARK2","protein_coding",1964.17799786602
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072518","2011","MARK2","protein_coding",4105.12245369637
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072518","2011","MARK2","protein_coding",4090.12681882776
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072518","2011","MARK2","protein_coding",4244.76046679175
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072571","3161","HMMR","protein_coding",683.326559094018
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072571","3161","HMMR","protein_coding",664.899785951858
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072571","3161","HMMR","protein_coding",898.438502709396
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072571","3161","HMMR","protein_coding",393.686634039325
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072571","3161","HMMR","protein_coding",261.90362873029
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072571","3161","HMMR","protein_coding",393.92663422878
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072609","55743","CHFR","protein_coding",1179.11554518747
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072609","55743","CHFR","protein_coding",1159.10543778251
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072609","55743","CHFR","protein_coding",982.893330627468
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072609","55743","CHFR","protein_coding",1091.21440472311
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072609","55743","CHFR","protein_coding",1317.33616241952
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072609","55743","CHFR","protein_coding",1246.09445521349
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072657","29953","TRHDE","protein_coding",596.38385283705
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072657","29953","TRHDE","protein_coding",651.636390395143
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072657","29953","TRHDE","protein_coding",1451.81870849638
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072657","29953","TRHDE","protein_coding",52.2737439388316
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072657","29953","TRHDE","protein_coding",54.7261313764785
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000072657","29953","TRHDE","protein_coding",61.6347795051832
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000072682","8974","P4HA2","protein_coding",3185.98313672227
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000072682","8974","P4HA2","protein_coding",3099.59787466716
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000072682","8974","P4HA2","protein_coding",2274.65003192674
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000072682","8974","P4HA2","protein_coding",2466.66729211362
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000072682","8974","P4HA2","protein_coding",2539.5530964942
