"collection","pathway","pval","padj","ES","NES","size","leadingEdge_count","leadingEdge_entrez","leadingEdge_symbols"
"GO_BP","GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING",0.707792207792208,0.885565739137586,-0.236766413423291,-0.850958755113082,62,21,"72508;22631;18749;17168;105787;56438;26417;70394;75747;66397;229603;20224;11920;67046;67605;20869;22628;15469;22258;224023;18099","Rps6kb1;Ywhaz;Prkacb;Nprl3;Prkaa1;Rbx1;Mapk3;Kptn;Sesn3;Sar1b;Otud7b;Sar1a;Atm;Tbc1d7;Akt1s1;Stk11;Ywhag;Prmt1;Usp4;Klhl22;Nlk"
"GO_BP","GOBP_NUCLEAR_MIGRATION",0.708117443868739,0.885565739137586,-0.27998817403055,-0.841925247971606,29,7,"14083;67299;103583;212073;18472;16905;16907","Ptk2;Dock7;Fbxw11;Syne3;Pafah1b1;Lmna;Lmnb2"
"GO_BP","GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH",0.708818635607321,0.885565739137586,-0.242631260657451,-0.855745001951672,59,6,"16842;80752;20535;12387;12977;18787","Lef1;Fam20c;Slc4a2;Ctnnb1;Csf1;Serpine1"
"GO_BP","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",0.707070707070707,0.885565739137586,-0.202500142432547,-0.923283863821169,385,87,"14451;18214;20296;11636;18647;68964;237877;107503;57376;74370;21853;108058;19357;12192;238271;72290;105837;329152;67629;20913;70385;69917;66156;106052;11799;16952;19355;211651;240087;68501;23834;77044;66214;208628;69274;216965;83797;268465;17120;19052;59036;11820;22410;66671;216190;66993;12578;16600;72772;13924;20587;18557;108911;19360;19192;26427;83796;382985;235041;12443;11785;20586;21423;17535;237459;18764;20674;68067;28036;18514;12189;218793;67153;12649;12055;11920;22059;13972;52468;69109;54394;22137;231803;12568;77065;245000;12237","Gas1;Ddr2;Ccl2;Ak1;Cdk14;Ctc1;Atad5;Atf5;Smarce1;Rptor;Timeless;Camk2d;Rad21;Zfp36l1;Kcnh5;Lsm11;Mtbp;Hecw2;Spc24;Stxbp4;Spdl1;Nabp2;Anapc11;Fbxo4;Birc5;Anxa1;Rad1;Fancd2;Mdc1;Nsmce2;Cdc6;Arid2;Rgcc;Kntc1;Ctdspl;Taok1;Smarcd1;Eme1;Mad1l1;Ppp2ca;Dact1;App;Wnt10b;Ccnh;Appl2;Smarcd3;Cdkn2a;Klf4;Rint1;Ptprv;Smarcb1;Cdk18;Rcc2;Rad50;Psme3;Creb3l1;Smarcd2;Rrm2b;Kank2;Ccnd1;Apbb1;Smarca4;Tcf3;Mre11a;Cdk17;Pkd2;Sox2;Mrnip;Larp7;Pbx1;Brca1;Ube2e2;Rnaseh2b;Chek1;Bcl7c;Atm;Trp53;Gnb1l;Ctdsp2;Ccnq;Crlf3;Ttk;Mepce;Cdk5;Ints7;Atr;Bub3"
"GO_BP","GOBP_SISTER_CHROMATID_COHESION",0.70873786407767,0.885565739137586,-0.247372445634257,-0.857255597841348,52,7,"12006;79456;12387;72107;19357;68501;56292","Axin2;Recql4;Ctnnb1;Dscc1;Rad21;Nsmce2;Naa10"
"GO_BP","GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",0.709923664122137,0.885639576567838,0.2356596533634,0.85811392364101,45,11,"11717;54391;67054;80914;11486;110074;23917;57813;110639;15452;320685","Ampd3;Rfk;Paics;Uck2;Ada;Dut;Impdh1;Tk2;Prps2;Hprt1;Dctd"
"GO_BP","GOBP_PEPTIDE_CATABOLIC_PROCESS",0.709156193895871,0.885639576567838,-0.313439519787758,-0.813852294466967,16,6,"17380;11421;16993;13036;50492;54381","Mme;Ace;Lta4h;Ctsh;Thop1;Cpq"
"GO_BP","GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",0.709923664122137,0.885639576567838,0.235853297554698,0.858819045516621,45,14,"12660;50767;236899;18783;67216;16592;77582;192654;16816;53357;270084;27410;67452;81601","Chka;Pnpla6;Pcyt1b;Pla2g4a;Mboat2;Fabp5;Mboat7;Pla2g15;Lcat;Pla2g6;Lpcat2;Abca3;Pnpla8;Kat5"
"GO_BP","GOBP_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS",0.709677419354839,0.885639576567838,0.270797896877047,0.818387534287446,22,5,"19045;19046;16337;384783;20411","Ppp1ca;Ppp1cb;Insr;Irs2;Sorbs1"
"GO_BP","GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION",0.710247349823322,0.885717147957139,-0.303282227619188,-0.82624732744659,19,4,"12192;20851;22433;20850","Zfp36l1;Stat5b;Xbp1;Stat5a"
"GO_BP","GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",0.710569105691057,0.885792256523964,-0.26046218998737,-0.848203274540907,40,13,"68588;26874;19223;170439;16952;83603;26420;231871;11666;235674;52892;16149;20250","Cthrc1;Abcd2;Ptgis;Elovl6;Anxa1;Elovl4;Mapk9;Daglb;Abcd1;Acaa1b;Sco1;Cd74;Scd2"
"GO_BP","GOBP_REGULATION_OF_GOLGI_ORGANIZATION",0.711151736745887,0.886192396011155,-0.317129382101438,-0.813328064820367,15,4,"26417;26396;71116;83679","Mapk3;Map2k2;Stx18;Pde4dip"
"GO_BP","GOBP_CALCINEURIN_MEDIATED_SIGNALING",0.714285714285714,0.887430130488693,0.251575384716224,0.859632877765519,36,13,"18021;54720;54446;56398;27967;234779;100072;19122;26558;23991;18018;14200;13548","Nfatc3;Rcan1;Nfat5;Chp1;Cherp;Plcg2;Camta1;Prnp;Homer3;Cib1;Nfatc1;Fhl2;Dyrk1a"
"GO_BP","GOBP_GTP_METABOLIC_PROCESS",0.714285714285714,0.887430130488693,0.278524674344738,0.850667729341794,25,6,"11717;23917;19335;93685;75533;11639","Ampd3;Impdh1;Rab23;Entpd7;Nme5;Ak4"
"GO_BP","GOBP_MITOTIC_RECOMBINATION",0.714765100671141,0.887430130488693,-0.27584380038112,-0.814064770683502,25,5,"19364;68501;268465;22594;19360","Rad51d;Nsmce2;Eme1;Xrcc1;Rad50"
"GO_BP","GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY",0.714518760195759,0.887430130488693,-0.249884359974395,-0.850903634750054,48,20,"66725;14534;235180;56208;20333;14745;16886;78246;65970;67046;70123;233865;76983;68729;69807;214444;170731;17772;67846;19325","Lrrk2;Kat2a;Fez1;Becn1;Sec22b;Lpar1;Limk2;Phf23;Lima1;Tbc1d7;Nbdy;Katnip;Scfd1;Trim37;Trim32;Cdk5rap2;Mfn2;Mtm1;Tmem39a;Rab10"
"GO_BP","GOBP_POSITIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.712746858168761,0.887430130488693,-0.31203651255054,-0.810209356716369,16,4,"12977;18128;320404;18129","Csf1;Notch1;Itpkb;Notch2"
"GO_BP","GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.713298791018998,0.887430130488693,-0.273704807711273,-0.815412643142999,28,10,"21915;331487;20425;55936;22171;18102;18103;76654;218756;22247","Dtymk;Uprt;Shmt1;Ctps2;Tyms;Nme1;Nme2;Upp2;Slc4a7;Umps"
"GO_BP","GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS",0.713101160862355,0.887430130488693,-0.261897273518771,-0.834283314399688,36,6,"18605;15117;11548;14583;67300;16548","Enpp1;Has2;Adra1b;Gfpt1;Cltc;Khk"
"GO_BP","GOBP_SISTER_CHROMATID_SEGREGATION",0.714093959731544,0.887430130488693,-0.207296591022728,-0.901317105965641,216,31,"52683;223921;208092;13494;57376;19357;329152;67811;67629;70385;66156;11799;68501;56208;23834;103733;66176;77044;208628;83797;217232;67300;17120;193385;54141;21973;66993;67139;20587;105988;26934","Ncaph2;Aaas;Chmp6;Drg1;Smarce1;Rad21;Hecw2;Poldip2;Spc24;Spdl1;Anapc11;Birc5;Nsmce2;Becn1;Cdc6;Tubg1;Nat9;Arid2;Kntc1;Smarcd1;Cdc27;Cltc;Mad1l1;Ripor2;Spag5;Top2a;Smarcd3;Mis12;Smarcb1;Espl1;Racgap1"
"GO_BP","GOBP_STRESS_GRANULE_ASSEMBLY",0.713101160862355,0.887430130488693,-0.261760392884601,-0.833847276148439,36,7,"105787;15499;13209;56208;27041;23994;12121","Prkaa1;Hsf1;Ddx6;Becn1;G3bp1;Dazap2;Bicd1"
"GO_BP","GOBP_SYMBIONT_ENTRY_INTO_HOST",0.713810316139767,0.887430130488693,-0.24183383527825,-0.852932533431202,59,8,"26365;18453;16852;53413;30954;12520;17886;18673","Ceacam1;P4hb;Lgals1;Exoc7;Siva1;Cd81;Myh9;Phb1"
"GO_BP","GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI",0.715189873417722,0.887632136777509,-0.231070739174396,-0.871823202089131,87,14,"106039;20660;103724;209773;66725;68299;338368;53334;216724;70834;67300;97761;320487;56418","Gga1;Sorl1;Tbc1d10a;Dennd2a;Lrrk2;Vps53;Pheta2;Gosr1;Rufy1;Spag9;Cltc;Sgsm2;Heatr5a;Ykt6"
"GO_BP","GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0.716753022452504,0.889246332251514,-0.2725412200303,-0.811946119794706,28,13,"21417;18128;107869;18129;66993;243931;13433;56469;18591;76854;58859;21803;13805","Zeb1;Notch1;Cth;Notch2;Smarcd3;Tshz3;Dnmt1;Pias1;Pdgfb;Gper1;Efemp2;Tgfb1;Eng"
"GO_BP","GOBP_NADPLUS_METABOLIC_PROCESS",0.718137254901961,0.890311450348807,0.250760458634037,0.85102751717602,34,9,"225994;18113;14718;14571;14719;59027;16832;269523;66454","Nmrk1;Nnmt;Got1;Gpd2;Got2;Nampt;Ldhb;Vcp;Nmnat1"
"GO_BP","GOBP_REGULATION_OF_RECEPTOR_CLUSTERING",0.718120805369127,0.890311450348807,-0.270532246767278,-0.80713329396373,26,11,"13385;18195;12520;21930;67943;58234;12928;14371;233977;18693;26570","Dlg4;Nsf;Cd81;Tnfaip6;Mesd;Shank3;Crk;Fzd9;Ppfia1;Pick1;Slc7a11"
"GO_BP","GOBP_TELOMERE_MAINTENANCE",0.718446601941748,0.890369059925613,0.203633999668232,0.896943260340443,142,37,"226026;227525;11991;497652;20779;214627;19045;66181;21951;18538;74493;72836;51869;225280;234344;108689;109275;70640;219150;53379;13870;22427;26400;113002583;21745;75570;208084;12447;71711;15516;21750;19704;30877;20684;193838;12448;100090","Smc5;Dclre1c;Hnrnpd;Acd;Src;Tent4b;Ppp1ca;Nop10;Tnks;Pcna;Tnks2;Pot1b;Rif1;Ino80c;Naf1;Stn1;Actr5;Dcp2;Hmbox1;Hnrnpa2b1;Ercc1;Wrn;Map2k7;Shld3;Tep1;Nhej1;Pif1;Ccne1;Mus81;Hsp90ab1;Terf2;Upf1;Gnl3;Sp100;Eme2;Ccne2;Zbtb48"
"GO_BP","GOBP_GLUCAN_BIOSYNTHETIC_PROCESS",0.720538720538721,0.890958660697176,-0.26439314033467,-0.827770067196728,34,12,"18605;77559;217166;14583;16548;14936;13853;216558;11364;56637;18627;19062","Enpp1;Agl;Nr1d1;Gfpt1;Khk;Gys1;Epm2a;Ugp2;Acadm;Gsk3b;Per2;Inpp5k"
"GO_BP","GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",0.720763723150358,0.890958660697176,0.254480341420639,0.830631142755382,30,9,"19165;232431;229007;24063;69601;100503991;72349;19141;69178","Psen2;Gprc5a;Zgpat;Spry1;Dab2ip;Acp4;Dusp3;Lgmn;Snx5"
"GO_BP","GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.720430107526882,0.890958660697176,-0.300067964014746,-0.822538471026153,20,4,"18133;268857;72565;103583","Ccn3;Nlrc3;Uaca;Fbxw11"
"GO_BP","GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",0.72029702970297,0.890958660697176,0.223575319118319,0.86490788801117,58,6,"80750;57438;93739;67903;13000;225896","N4bp1;Marchf7;Gabarapl2;Gipc1;Csnk2a2;Ubxn1"
"GO_BP","GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT",0.720588235294118,0.890958660697176,0.249490906186087,0.846718926923835,34,10,"56350;264134;244585;67157;19893;52028;19881;53885;236266;320234","Arl3;Ift56;Rpgrip1l;Cfap418;Rpgr;Bbs1;Rom1;Nphp1;Alms1;Ccdc66"
"GO_BP","GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY",0.720379146919431,0.890958660697176,0.279226455694779,0.847179617690019,24,6,"14806;17274;12064;11606;240028;271457","Grik2;Rab8a;Bdnf;Agt;Lnpep;Rab5a"
"GO_BP","GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION",0.720353982300885,0.890958660697176,-0.303924138321063,-0.820036226461379,18,7,"14461;15227;11541;22320;28040;70450;16189","Gata2;Foxf1;Adora2b;Vamp8;D6Wsu163e;Unc13d;Il4"
"GO_BP","GOBP_BROWN_FAT_CELL_DIFFERENTIATION",0.722077922077922,0.891021339661584,0.24011166949774,0.855326007969488,42,18,"19225;18712;68427;50527;19735;22724;231507;93759;20668;11861;329003;11770;67528;51810;209446;26383;104776;26416","Ptgs2;Pim1;Slc39a13;Ero1a;Rgs2;Zbtb7b;Plac8;Sirt1;Sox13;Arl4a;Zfp516;Fabp4;Nudt7;Hnrnpu;Tfe3;Fto;Aldh6a1;Mapk14"
"GO_BP","GOBP_B_CELL_PROLIFERATION",0.721498371335505,0.891021339661584,-0.249899792265953,-0.845902945282577,47,12,"16842;12494;237877;11622;17260;12520;12578;13026;21423;12028;11920;16149","Lef1;Cd38;Atad5;Ahr;Mef2c;Cd81;Cdkn2a;Pcyt1a;Tcf3;Bax;Atm;Cd74"
"GO_BP","GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION",0.722129783693844,0.891021339661584,-0.259024815744921,-0.820380926755788,35,7,"20788;234564;16009;26417;12257;16179;83433","Srebf2;Ces1f;Igfbp3;Mapk3;Tspo;Irak1;Trem2"
"GO_BP","GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT",0.721476510067114,0.891021339661584,-0.27406370351034,-0.808811383988193,25,7,"18439;20983;20315;11541;94245;68585;14815","P2rx7;Syt4;Cxcl12;Adora2b;Dtnbp1;Rtn4;Nr3c1"
"GO_BP","GOBP_RESPONSE_TO_LIGHT_STIMULUS",0.721804511278195,0.891021339661584,0.192606567654209,0.923092495704725,236,43,"83996;58801;80750;19252;108012;19272;16795;244666;12952;110911;19045;15312;19697;12581;408022;12367;18538;19046;19653;12043;18587;12953;26419;22591;72108;109275;13870;22427;19893;12912;53376;66704;99375;26400;218461;24115;109880;16412;19881;12359;13194;16653;319162","Mmp1b;Pmaip1;N4bp1;Dusp1;Ap1s2;Ptprk;Large1;Sprtn;Cry1;Cds2;Ppp1ca;Hmgn1;Rela;Cdkn2d;Primpol;Casp3;Pcna;Ppp1cb;Rbm4;Bcl2;Pde6b;Cry2;Mapk8;Xpc;Ddhd2;Actr5;Ercc1;Wrn;Rpgr;Creb1;Usp2;Rbm4b;Cul4a;Map2k7;Pde8b;Best1;Braf;Itgb1;Rom1;Cat;Ddb1;Kras;H2ac25"
