"entrezgene_id","stat"
"56047",23.9717861888995
"13052",18.5498901676282
"70546",14.8710023416685
"20744",14.5267595444337
"320924",14.2791249556876
"14726",13.158392784268
"71310",12.5869260692211
"18162",12.429563128937
"102636155",12.2010976040522
"105349",11.9958117975089
"50490",11.9594244283173
"54720",11.6272563210818
"74442",11.5219767335074
"19225",11.4414862665269
"18415",11.3231448109014
"14048",10.9474025486799
"109594",10.9357915888719
"12484",10.660751918231
"381605",10.5991696149185
"27360",10.5088940922433
"67573",10.5007371133603
"68792",10.3752347547507
"54613",10.358508998128
"101772",10.2596477879036
"217716",10.1425022735597
"110596",10.1411045649388
"240660",10.0224192275721
"101401",9.73870174285153
"14063",9.70178408398485
"22710",9.57666609003918
"18082",9.46151307186133
"69480",9.27487281217886
"12554",9.23551981370582
"57246",9.14821169077174
"214968",9.11684736160478
"70153",9.07142218877587
"11443",9.0162408157546
"16456",8.93260917790694
"18007",8.7527820167375
"21873",8.70189681664946
"20657",8.64607767961859
"12725",8.61183941058507
"320078",8.60949470268238
"14367",8.46941033071399
"12660",8.40026960513139
"208111",8.3606106681414
"107765",8.33638030524462
"11535",8.22530018447998
"11609",8.20834721244035
"54525",8.1908734418447
"16795",8.14263487573831
"18792",8.11717619204765
"14825",8.01971324761988
"226641",8.00258173193666
"29815",7.99823283763404
"269424",7.99122731654955
"12892",7.98413795262066
"83996",7.97349430197249
"19272",7.95927522867801
"18617",7.90152995762119
"70458",7.8381920581327
"16174",7.82380906179521
"68178",7.80786328564113
"108737",7.7294168057721
"74998",7.71073816136271
"382571",7.68026816222897
"353342",7.65195151616884
"338372",7.62751688437321
"67501",7.56305936019623
"621430",7.5525028979936
"211612",7.53856469911622
"110391",7.48422049360202
"72022",7.47447083892092
"72958",7.46462837761418
"76073",7.45309884557142
"15937",7.44831040308829
"108150",7.41014458715043
"17155",7.40126720609588
"215418",7.38281360197731
"78749",7.36996419062508
"13340",7.29479023419605
"66439",7.28197052047613
"52118",7.24861243429712
"54338",7.24082860503673
"12224",7.20915498611613
"16007",7.20499120722828
"217882",7.18561677289013
"21815",7.15553936362321
"22696",7.13822855626589
"224250",7.12278517620607
"226098",7.06569172214414
"269587",7.00770303770718
"20708",6.92203524392063
"57296",6.9155859041323
"15925",6.90397036659684
"228413",6.84777569927779
"14465",6.84680575158674
"226419",6.81599957183693
"12955",6.80367338299548
"18578",6.79932508852618
"229357",6.78969365441034
"67092",6.78200856866092
"664883",6.72382282009965
"17304",6.71681110188465
"433022",6.71581171745565
"12475",6.7111349777144
"69260",6.68829108181025
"244954",6.66526421415513
"29864",6.66075240170541
"338467",6.65479242689178
"75577",6.61792323573165
"114565",6.5673763930623
"17286",6.53177841892494
"229675",6.52809993660303
"269181",6.50202828531384
"208691",6.49760948335677
"12228",6.42127379132679
"107371",6.40474836466528
"19128",6.39756729490223
"73379",6.38614138621933
"50527",6.3406700278554
"13682",6.33676299139137
"214048",6.33503915535832
"71583",6.32235768650284
"11717",6.27704907845552
"17125",6.26954718553741
"15312",6.26671077124569
"68942",6.26344898133373
"226089",6.25791004424004
"67216",6.24835514321568
"74574",6.24321051889568
"70701",6.23823696771753
"76302",6.23019881052312
"17113",6.19820405773051
"328232",6.1946544174981
"17274",6.19109804197772
"108154",6.17802431792624
"212398",6.17477477954597
"16439",6.16480810744593
"68229",6.16456778838117
"71914",6.1537572437919
"319211",6.14536487804322
"17384",6.14408225539169
"380863",6.13677424316463
"67168",6.0850140627556
"12490",6.08357883717029
"234889",6.08054746485958
"225995",6.07627545385543
"22340",6.06351920719649
"52065",6.03813600246604
"14296",6.03127014543626
"108012",6.01378354162814
"17349",6.00847261513185
"13383",5.98453613405696
"104394",5.98347873874572
"104886",5.97416665250435
"192651",5.97132669847625
"63955",5.9672109353313
"17314",5.96482548874627
"15958",5.96332139783692
"20908",5.95763218587354
"21983",5.92954574256578
"74568",5.90777754785443
"68533",5.90763931226366
"192174",5.9014382715731
"16527",5.89896949831978
"20874",5.87530386511803
"70884",5.84535838462179
"19108",5.82682446254827
