"experiment","contrast","collection","pathway","NES","ES","pval","padj","size","leadingEdge_count","leadingEdge_symbols","leadingEdge_entrez"
"CRISPR","KO_vs_WT","KEGG","CUI_TCF21_TARGETS_UP",-2.42319963232245,-0.834186087040652,6.62225297376448e-10,2.35293742198601e-07,23,14,"Serpinf1;Ncam1;Lhfpl2;Sox11;Cyp7b1;Rbp1;Vcan;Col6a2;Col6a1;Islr;Penk;Igdcc4;Col3a1;Hmmr","20317;17967;218454;20666;13123;19659;13003;12834;12833;26968;18619;56741;12825;15366"
"CRISPR","KO_vs_WT","KEGG","SERVITJA_ISLET_HNF1A_TARGETS_UP",-2.22448443425536,-0.558725900031464,8.64792681398094e-10,2.85319813955557e-07,114,52,"Ass1;Id4;Bgn;Ccn4;Fgf13;Ctsc;Slc6a15;Zfp521;Lgals1;Dnm1;Ccl2;Egr3;Aebp1;Col6a1;Serpine2;Hcn1;Timp2;Postn;Ifitm1;Arhgdib;Oplah;Ntm;Csf1;Plxnd1;Prkg2;Pcolce;Pmp22;Col18a1;Scara3;Grm7;Serpinh1;Gap43;Tnfaip2;Anxa1;Capg;Tgfb3;Col3a1;Nol3;Sparcl1;Tgm2;Notch2;Akap12;Rab38;Dpt;Tgfb2;Cdh11;Galk1;Cxcl12;Blvrb;Rhoc;Thbs2;Mical1","11898;15904;12111;22402;14168;13032;103098;225207;16852;13429;20296;13655;11568;12833;20720;15165;21858;50706;68713;11857;75475;235106;12977;67784;19092;18542;18858;12822;219151;108073;12406;14432;21928;16952;12332;21809;12825;78688;13602;21817;18129;83397;72433;56429;21808;12552;14635;20315;233016;11853;21826;171580"
"CRISPR","KO_vs_WT","KEGG","LIM_MAMMARY_STEM_CELL_UP",-1.8890562157767,-0.420472546974528,1.20898213018693e-09,3.72285897288895e-07,341,103,"Csrp2;Serpinf1;Itm2a;Crlf1;Mxra7;Rhoj;Timp3;Epas1;Matn2;Adamts2;Tenm3;Id4;Plpp3;Sox11;Mme;Mical2;Rcn3;Col23a1;Pla2g7;Has2;Clmp;Arc;Ssbp2;Ttyh2;Pknox2;Lgals1;Gpr176;Pcdh18;Tns1;Igfbp4;Tcf4;Phlda3;Ext1;Vcan;Egr3;Aebp1;Nbl1;Col16a1;Klhl29;Pdlim4;Inka1;Postn;Tpst1;Dock10;Tgfb1i1;C1qtnf12;Pcolce;Efnb1;Bmal1;Col18a1;Stac2;Mef2c;Rab34;Igfbp3;Cygb;Rflnb;Itga1;Stxbp4;Msrb3;Slit3;Serpinh1;Cpne8;Fez1;Slc4a3;Slc2a3;Gypc;Evc;Sema5a;Il6st;Igfbp6;Slc27a3;Spred1;Yaf2;Heg1;Elovl4;Angptl2;Dlk2;Slc1a3;Enpp2;Osr1;Antxr1;Col5a1;Pls3;Adgra2;Chst7;Slit2;Sulf1;Fermt2;Gjc1;Csdc2;Elp5;Fgfrl1;Lrch2;Pcdhgc3;Cnp;Myc;Itgb4;Clip3;Tshz3;Fhod3;Bag3;Dchs1;Sec24d","13008;20317;16431;12931;67622;80837;21859;13819;17181;216725;23965;15904;67916;20666;17380;320878;52377;237759;27226;15117;71566;11838;66970;117160;208076;16852;381413;73173;21961;16010;21413;27280;14042;13003;13655;11568;17965;107581;208439;30794;68176;50706;22021;210293;21804;67389;18542;13641;11865;12822;217154;17260;19376;16009;114886;76566;109700;20913;320183;20564;12406;66871;235180;20536;20527;71683;59056;20356;16195;16012;26568;114715;67057;77446;83603;26360;106565;20512;18606;23967;69538;12831;102866;78560;60322;20563;240725;218952;14615;105859;54351;116701;210297;93706;12799;17869;192897;76686;243931;225288;29810;233651;69608"
"CRISPR","KO_vs_WT","KEGG","REN_ALVEOLAR_RHABDOMYOSARCOMA_DN",-1.82261032409555,-0.401312761898463,1.6630582329748e-09,4.80104123631913e-07,394,143,"Ecm1;Mxra7;Epas1;Copz2;Id3;Adamts2;Rab32;Plpp3;Fzd1;Pdgfrb;Rcn3;Edil3;Prkca;P4hb;Timp1;Gpr176;Cd248;Osbpl3;Ext1;Vcan;Pdgfc;Col6a2;Col6a1;Serpine2;Dab2;Timp2;Fkbp10;Loxl1;Acadvl;Tmed3;P3h3;Tpst1;Atox1;Fzd2;Col1a1;Arsj;Bace1;Tgfb1i1;Fstl1;Abhd5;Endod1;Pcolce;Rai14;Osmr;Igfbp3;Twist1;Scara3;Sec24a;Prrx2;Arl4c;Pdlim5;Rab5c;Fkbp11;Fez1;Rhbdf1;Lox;Cd81;Kdelr3;Anxa1;Capg;Rab1a;Asap1;Ell2;Igfbp6;Dok1;Myh9;Gfpt1;Xylt1;Tspan4;Cltb;Nqo1;Spag9;Arhgdia;Stk39;Lama4;Ly6e;Slc25a32;Col5a1;Pls3;Arf1;Plscr3;Tspo;Tgfbi;Wls;Slc25a1;Prr13;Irak1;Reep5;Ykt6;Glrx;Pdxk;Fbln5;Atp10a;Mrc2;Rhoc;Ndst1;Ptx3;Creb3l1;Thbs2;Tmem184b;Bag3;Vkorc1;Cttn;Sec24d;Fgf2;Pgrmc1;Itga5;Praf2;Ccnd1;Lpar1;Cemip;Sh3bgrl3;Fxyd5;Pitpna;Anxa2;Myo1b;Slc35a2;Nrp1;Actn1;Cavin1;Pkd2;Ebp;Ftsj1;Tmem45a;S100a13;Yipf5;Smurf2;Dram1;Ndel1;Nucb2;Actn4;Cav1;Ammecr1;Ap2s1;Lrrc59;Lima1;Ppic;Elk3;Sqor;Calu;Ift20;Fn1;Actr2","13601;67622;13819;56358;15903;216725;67844;67916;14362;18596;52377;13612;18750;18453;21857;381413;70445;71720;14042;13003;54635;12834;12833;20720;13132;21858;14230;16949;11370;66111;14789;22021;11927;57265;12842;271970;23821;21804;14314;67469;71946;18542;75646;18414;16009;22160;219151;77371;20204;320982;56376;19345;66120;235180;13650;16948;12520;105785;16952;12332;19324;13196;192657;16012;13448;17886;14583;233781;64540;74325;18104;70834;192662;53416;16775;17069;69906;12831;102866;11840;70310;12257;21810;68151;13358;66151;16179;13476;56418;93692;216134;23876;11982;17534;11853;15531;19288;26427;21826;223693;29810;27973;13043;69608;14173;53328;16402;54637;12443;14745;80982;73723;18301;18738;12306;17912;22232;18186;109711;19285;18764;13595;54632;56277;20196;67180;66313;71712;83431;53322;60595;12389;56068;232910;98238;65970;19038;13713;59010;12321;55978;14268;66713"
"CRISPR","KO_vs_WT","KEGG","SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN",-1.93598214560274,-0.443022982018782,2.45098102834816e-09,6.65945962937655e-07,262,92,"Gria1;Serpinf1;Rhoj;Lhpp;Matn2;Id4;Ldb2;Pdgfrb;Adgrl3;Robo2;Edil3;Eya2;Enpp1;Gas1;Epha7;Klf10;Zfp521;Cd248;Pcdh18;Ddr2;Igfbp4;Arhgap42;Tcf4;Armcx2;Ar;Dab2;Mfap2;Kif26b;Pmepa1;Loxl1;Ahr;Crabp1;P4ha2;Ednra;Zeb1;Sh3pxd2b;Tgfb1i1;Sdc2;Enpp3;Zfp36l1;Pde1b;Arl4c;Fnbp1l;Wasf1;Gpm6b;Elovl6;Lhfpl3;Scx;Gypc;Mcur1;Synpo2;Oxct1;Tgfb3;Tril;Igdcc4;Camkk2;Nedd9;Zswim6;Slc14a1;Sparcl1;Elac2;Slc1a3;Antxr1;Smad5;Slit2;Sulf1;Lrfn5;Tgfbi;Pip4k2b;Larp1;Srebf1;Il1r1;Fibin;Negr1;Atp2b1;Bcat1;Def6;Camkv;Slc1a4;Lmna;Aqp1;Irf1;Laptm4b;Phactr1;Sh3kbp1;Ctps2;Pkd2;Fam8a1;St3gal4;Ptchd4;Pcdh19;Adgrb2","14799;20317;80837;76429;17181;15904;16826;18596;319387;268902;13612;14049;18605;14451;13841;21847;225207;70445;73173;18214;16010;71544;21413;67416;11835;13132;17150;269152;65112;16949;11622;12903;18452;13617;21417;268396;21804;15529;209558;12192;18574;320982;214459;83767;14758;170439;269629;20289;71683;76137;118449;67041;21809;66873;56741;207565;18003;67263;108052;13602;68626;20512;69538;17129;20563;240725;238205;21810;108083;73158;20787;16177;67606;320840;67972;12035;23853;235604;55963;16905;11826;16362;114128;218194;58194;55936;18764;97863;20443;627626;279653;230775"
"CRISPR","KO_vs_WT","KEGG","PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP",-2.11112849240394,-0.516628607968103,9.54162492569413e-09,2.44848697398784e-06,144,51,"Ank2;Csrp2;Col1a2;Plpp3;Ccn4;Cthrc1;Ctsc;Clmp;Gprc5b;Ddr2;Tns1;Arhgap42;Ccl2;Col6a1;Dab2;Loxl1;Atox1;Col1a1;Gask1b;Fstl1;Marcks;Pcolce;Rai14;Sparc;Pmp22;Dhrs7b;Emilin1;Osmr;Dock4;Kctd12;S1pr3;Pdlim5;Tpm1;Serpinh1;Trim47;Mmp9;Col3a1;Spred1;Rspo3;Sparcl1;Fam114a1;Lama4;Slc1a3;Enpp2;Antxr1;Sulf1;Fermt2;Wls;Cdh11;Cxcl12;Gjc1","109676;13008;12843;67916;22402;68588;13032;71566;64297;18214;21961;71544;20296;12833;13132;16949;11927;12842;68659;14314;17118;18542;75646;20692;18858;216820;100952;18414;238130;239217;13610;56376;22003;12406;217333;17395;12825;114715;72780;13602;68303;16775;20512;18606;69538;240725;218952;68151;12552;20315;14615"
"CRISPR","KO_vs_WT","KEGG","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",-1.97877693788172,-0.464875950793502,1.01794001975571e-08,2.47466576381664e-06,202,75,"Itga8;Ncam1;Col1a2;P4ha3;Itgb8;Ltbp2;Adamts2;Bgn;Ceacam1;Col23a1;Sspn;Prkca;P4hb;Timp1;Mmp19;Ddr2;Loxl3;Vcan;Col16a1;Col6a2;Col6a1;Emilin2;Mfap2;Timp2;Sntb1;Loxl1;P3h3;Col1a1;P4ha2;Spp1;Sdc2;Pcolce;Serpine1;Sparc;Col18a1;Emilin1;Ltbp3;Snta1;Itga1;Serpinh1;Itgb5;Lox;Mmp9;Col25a1;Tgfb3;Col3a1;Cask;Col11a1;Capns1;Lama4;Adam19;Col5a1;Actg1;Tgfb2;Fbn2;App;Adam15;Plec;Col4a6;Col6a3;Adamts14;Itgb4;Fbln5;Fgf2;Mfap3;Itga5;Adam8;Ddr1;Crtap;Col28a1;Jam3;Actn1;Col12a1;Itga11;Itga2","241226;17967;12843;320452;320910;16997;216725;12111;26365;237759;16651;18750;18453;21857;58223;18214;16950;13003;107581;12834;12833;246707;17150;21858;20649;16949;14789;12842;18452;20750;15529;18542;18787;20692;12822;100952;16998;20648;109700;12406;16419;16948;17395;77018;21809;12825;12361;12814;12336;16775;11492;12831;11465;21808;14119;11820;11490;18810;94216;12835;237360;192897;23876;14173;216760;16402;11501;12305;56693;213945;83964;109711;12816;319480;16398"
"CRISPR","KO_vs_WT","KEGG","DURAND_STROMA_S_UP",-1.93597415167555,-0.445566187247792,2.61767862875568e-08,6.04552879311124e-06,244,87,"Serpinf1;Chst2;Itm2a;Fyb1;Matn2;Ncam1;Col1a2;Ltbp2;Adamts12;Adamts2;Adgrl2;Plpp3;Nes;Lgalsl;Fzd1;Pdgfrb;Selenop;Emb;Arc;S1pr1;Jup;Cd248;Tmem117;Galnt13;Ccl7;Col6a2;Pdlim4;Myo1d;Postn;Loxl1;Ahr;Morc4;Crabp1;Btbd2;Fam110b;Col1a1;Spp1;Slc39a8;Pmvk;St6gal1;Kitl;Plxnd1;Marcks;Gnao1;Pmp22;Rorb;Sox5;Osmr;Pde1b;Lpar4;Adcy3;Tvp23a;Inf2;Rtn4rl1;Sulf2;Hykk;Col3a1;Ell2;Slc27a3;Cdyl2;Gas2;Angptl4;Ctsh;Mmp23;Phospho1;Slc1a3;Adam19;Akap6;Tram1l1;Pbxip1;Tgfbi;Mid2;Wnt10b;Il1r1;Cxcl12;Scn1b;Col4a6;Glrx;Cdk18;Gata3;Eya4;Fam20a;Atp10a;Ptx3;Creb3l1;B4galnt1;Maged2","20317;54371;16431;23880;17181;17967;12843;16997;239337;216725;99633;67916;18008;216551;14362;18596;20363;13723;11838;13609;16480;70445;320709;271786;20306;12834;30794;338367;50706;16949;11622;75746;12903;208198;242297;12842;20750;67547;68603;20440;17311;67784;17118;14681;18858;225998;20678;18414;18574;78134;104111;383103;70435;237847;72043;235386;12825;192657;26568;75796;14453;57875;13036;26561;237928;20512;11492;238161;229801;229534;21810;23947;22410;16177;20315;20266;94216;93692;18557;14462;14051;208659;11982;19288;26427;14421;80884"
"CRISPR","KO_vs_WT","KEGG","NABA_CORE_MATRISOME",-2.10756303839269,-0.521637997520287,2.97937460904275e-08,6.55320539008021e-06,130,54,"Ecm1;Matn2;Col1a2;Ltbp2;Bgn;Ccn4;Col23a1;Edil3;Cthrc1;Igfbp4;Creld2;Vcan;Aebp1;Col16a1;Col6a2;Col6a1;Emilin2;Mfap2;Postn;Ccn3;Col1a1;Spp1;Pcolce;Sparc;Col18a1;Emilin1;Podnl1;Ltbp3;Igfbp3;Mgp;Slit3;Col25a1;Col3a1;Igfbp6;Rspo3;Sparcl1;Col11a1;Ntn3;Lama4;Hmcn1;Col5a1;Slit2;Dpt;Fbn2;Tgfbi;Col4a6;Thsd4;Thbs3;Col6a3;Fbln5;Sned1;Thbs2;Tnfaip6;Mfap3","13601;17181;12843;16997;12111;22402;237759;13612;68588;16010;76737;13003;11568;107581;12834;12833;246707;17150;50706;18133;12842;20750;18542;20692;12822;100952;244550;16998;16009;17313;20564;77018;12825;16012;72780;13602;12814;18209;16775;545370;12831;20563;56429;14119;21810;94216;207596;21827;12835;23876;208777;21826;21930;216760"
"CRISPR","KO_vs_WT","KEGG","AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP",-1.91298559854233,-0.43796662773577,3.75522871052042e-08,7.88427336995174e-06,259,115,"G6pc3;Rcn3;Has2;Vps28;Gpaa1;Rsad1;Tbc1d31;Scrib;Slc35b1;Coa3;Cyc1;Psmc3ip;Exosc4;Acly;Oplah;Smarce1;Nsf;Taf2;Gsdmd;Ehd2;Micall2;Rnf139;Atp6v0a1;Derl1;Zfp652;Dgat1;Pon3;Id1;Dock4;Ttf2;Mrpl13;Atp5mc1;Snf8;Slc52a2;Stat5b;Rab5c;Ankrd40;Gfus;Retreg3;Smurf1;Ap4s1;Ptk2;Becn1;Xylt2;Phb1;Sharpin;Kdelr1;Cpsf1;Kat7;Spop;Them6;Nmt1;Fam117a;Spag9;Cdc27;Hgh1;Adgra2;Mad1l1;Ube2z;Mrps12;Sars2;Pon2;Nosip;Cdkn2a;Fbxo17;Napa;Myc;Psme3;Gys1;Tsen34;Cbx1;Zfp623;Tmem94;Eif3k;Mtap;Bax;Zftraf1;Sdha;Zbtb1;Acsf2;Lig1;Nkiras2;Pctp;Ap2s1;Snrnp70;Arpc1a;Zfp580;Lrrc59;Utp18;Plod3;Rpl27;Mpp2;Nme1;Caskin2;Ruvbl2;Zfp146;Nme2;Zc3h3;Nubpl;Exoc3;Gper1;Dbp;Prmt1;Cox11;Npepps;Crcp;Tpm2;Cnot3;Fis1;Hnrnpl;Washc5;Dld;Mlx;Scfd1;Gpatch8","68401;52377;15117;66914;14731;237926;210544;105782;110172;52469;66445;19183;109075;104112;75475;57376;18195;319944;69146;259300;231830;75841;11975;67819;268469;13350;269823;15901;238130;74044;68537;11951;27681;52710;20851;19345;71452;22122;67998;75788;11782;14083;56208;217119;18673;106025;68137;94230;217127;20747;223626;18107;215512;70834;217232;59053;78560;17120;268470;24030;71984;330260;66394;12578;50760;108124;17869;19192;14936;66078;12412;78834;71947;73830;66902;12028;54151;66945;268564;264895;16881;71966;18559;232910;20637;56443;68992;98238;217109;26433;19942;50997;18102;140721;20174;26465;18103;223642;76826;211446;76854;13170;15469;69802;19155;12909;22004;232791;66437;15388;223593;13382;21428;76983;237943"
"CRISPR","KO_vs_WT","KEGG","DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN",-2.03562528104571,-0.498652755944218,4.64312040731248e-08,9.32459702668537e-06,146,68,"Itm2a;Rab32;Plpp3;Gpaa1;Lhx6;Cd248;Arhgef40;Ext1;Emp3;Mfap2;Dennd2a;Islr;Exosc4;P3h3;Olfml3;Psd3;Fam110b;Adgre5;Oplah;Bop1;Pmp22;Emilin1;P3h4;Slc52a2;Trib2;Scara3;Kctd12;Kazald1;Trappc9;Serpinh1;Fkbp11;Rhbdf1;Gstm2;Ephb3;Gfus;Tril;Dok1;Trps1;Gas2;Ctdspl;Ly6e;Slc1a3;Adgra2;Colec12;Fbn2;Wls;Smco4;Tssc4;Creb3l1;Obsl1;Pgrmc1;Cdc42ep4;Ccnd1;Lpar1;Crtap;Fzd7;Rhog;Erbb2;Fat4;Tmem45a;Gpc4;Adgrl1;Rgs10;Sdc1;Ltbp4;Col5a2;Tsku;Sema3b","16431;67844;67916;14731;16874;70445;268739;14042;13732;17150;209773;26968;109075;14789;99543;234353;242297;26364;75475;12181;18858;100952;66180;52710;217410;219151;239217;107250;76510;12406;66120;13650;14863;13845;22122;66873;13448;83925;14453;69274;17069;20512;78560;140792;14119;68151;170748;56844;26427;98733;53328;56699;12443;14745;56693;14369;56212;13866;329628;56277;14735;330814;67865;20969;108075;12832;244152;20347"
"CRISPR","KO_vs_WT","KEGG","KIM_GLIS2_TARGETS_UP",-2.25023802558745,-0.63031018114919,8.13095155731952e-08,1.56486938513579e-05,58,24,"S100a4;Cx3cl1;Matn2;Col1a2;Ltbp2;Adamts2;Lsp1;Ccl2;Mfap2;Postn;Col1a1;Serpine1;Sparc;Col18a1;Osmr;Mgp;Col3a1;Sparcl1;Tsc22d1;Angptl4;Socs3;Dpt;Tgfbi;Cxcl12","20198;20312;17181;12843;16997;216725;16985;20296;17150;50706;12842;18787;20692;12822;18414;17313;12825;13602;21807;57875;12702;56429;21810;20315"
"CRISPR","KO_vs_WT","KEGG","BROWNE_HCMV_INFECTION_48HR_DN",-1.76604646835376,-0.393433615510068,9.74407047494638e-08,1.75178797094728e-05,346,108,"Csrp2;Epas1;Matn2;Ltbp2;Adamts2;Tbc1d9b;Ceacam1;Mical2;Sspn;Fgf13;Selenop;Enpp1;Mtmr11;Has2;Ddr2;Igfbp4;Ptgir;Emp3;Ar;Col16a1;Col6a2;Ank1;Col6a1;Lmo7;Postn;Map2;Acadvl;Btbd2;Fzd2;Pdia5;Spp1;Ndufa6;Tgfb1i1;Sdc2;Rai14;Osmr;Prkaa1;Igfbp3;Ppp6r2;Bche;Hspb6;Serpinh1;Lox;Bckdk;Cby1;Mapk11;Tbcd;Igfbp6;Dok1;Arhgap6;Xylt1;Olfml2a;Cpsf1;Rpl23;Col11a1;Pcsk7;Capns1;Pemt;Ly6e;Enpp2;Frmpd4;Pcgf2;Fgfr1;Socs3;Pir;Sulf1;Bscl2;Actg1;Samd14;Sri;Mpg;Tgfbi;Gamt;Cxcl12;Gjc1;Lyrm9;Atp2c1;Reep5;Mvd;Thbs3;Trio;Rnf10;Jcad;Fbln5;Hyal1;Aox1;Sned1;Thbs2;Celf2;Lpin1;Abca6;Dennd2b;Zhx3;Praf2;Ccnd1;Limk2;Mta1;Trappc6a;Tcf3;Dgcr6;Nit1;Anxa2;Tspan31;Erbb2;Cavin1;Tdrd3;Pbx1;S100a13","13008;13819;17181;16997;216725;76795;26365;320878;16651;14168;20363;18605;194126;15117;18214;16010;19222;13732;11835;107581;12834;11733;12833;380928;50706;17756;11370;208198;57265;72599;20750;67130;21804;15529;75646;18414;105787;16009;71474;12038;243912;12406;16948;12041;73739;19094;108903;16012;13448;11856;233781;241327;94230;65019;12814;18554;12336;18618;17069;18606;333605;22658;14182;12702;69656;240725;14705;11465;217125;109552;268395;21810;14431;20315;14615;66274;235574;13476;192156;21827;223435;50849;240185;23876;15586;11761;208777;21826;14007;14245;76184;76954;320799;54637;12443;16886;116870;67091;21423;13353;27045;12306;67125;13866;19285;219249;18514;20196"
"CRISPR","KO_vs_WT","Reactome","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",-1.97856356997997,-0.478348906221841,1.21433384902649e-07,8.22104015790931e-05,166,64,"Itga8;Col1a2;Itgb8;Ltbp2;Adamts2;Bgn;Ceacam1;Col23a1;Sspn;P4hb;Timp1;Mmp19;Ddr2;Loxl3;Vcan;Col16a1;Col6a2;Col6a1;Emilin2;Mfap2;Timp2;Sntb1;Loxl1;P3h3;Spp1;Sdc2;Pcolce;Serpine1;Col18a1;Emilin1;Ltbp3;Snta1;Itga1;Serpinh1;Lox;Mmp9;Col25a1;Tgfb3;Col3a1;Col11a1;Capns1;Lama4;Adam19;Col5a1;Actg1;Tgfb2;Fbn2;App;Adam15;Col4a6;Col6a3;Adamts14;Itgb4;Fbln5;Fgf2;Itga5;Adam8;Ddr1;Crtap;Col28a1;Jam3;Col12a1;Itga11;Itga2","241226;12843;320910;16997;216725;12111;26365;237759;16651;18453;21857;58223;18214;16950;13003;107581;12834;12833;246707;17150;21858;20649;16949;14789;20750;15529;18542;18787;12822;100952;16998;20648;109700;12406;16948;17395;77018;21809;12825;12814;12336;16775;11492;12831;11465;21808;14119;11820;11490;94216;12835;237360;192897;23876;14173;16402;11501;12305;56693;213945;83964;12816;319480;16398"
"CRISPR","KO_vs_WT","Reactome","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",-2.16163317954083,-0.648269674427822,7.4818845845188e-06,0.00253261793185961,41,24,"Col1a2;Adamts2;Col23a1;P4hb;Col16a1;Col6a2;Col6a1;P3h3;Pcolce;Col18a1;Serpinh1;Col25a1;Col3a1;Col11a1;Col5a1;Col4a6;Col6a3;Adamts14;Crtap;Col28a1;Col12a1;Pcolce2;Plod3;Col5a2","12843;216725;237759;18453;107581;12834;12833;14789;18542;12822;12406;77018;12825;12814;12831;94216;12835;237360;56693;213945;12816;76477;26433;12832"
"CRISPR","KO_vs_WT","Reactome","REACTOME_COLLAGEN_FORMATION",-2.01087048904685,-0.576928202972847,3.2889344345785e-05,0.00742202870736548,52,29,"Col1a2;Adamts2;Col23a1;P4hb;Loxl3;Col16a1;Col6a2;Col6a1;Loxl1;P3h3;Pcolce;Col18a1;Serpinh1;Lox;Mmp9;Col25a1;Col3a1;Col11a1;Col5a1;Col4a6;Col6a3;Adamts14;Crtap;Col28a1;Col12a1;Pcolce2;Plod3;Ctsl;Col5a2","12843;216725;237759;18453;16950;107581;12834;12833;16949;14789;18542;12822;12406;16948;17395;77018;12825;12814;12831;94216;12835;237360;56693;213945;12816;76477;26433;13039;12832"
"CRISPR","KO_vs_WT","Reactome","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",-1.76756619328233,-0.462622567804171,0.000114171742319389,0.0193235673875566,94,42,"Chst2;Bgn;Ndst3;Chst11;Has2;Ext1;Vcan;Hs6st2;B4galt2;Sdc2;Hs2st1;Chst15;Xylt2;Xylt1;Sgsh;St3gal3;Arsb;Hmmr;Chst7;Slc35b2;Chsy1;Hs3st1;Hyal1;Extl3;Ndst1;Dse;Ust;Slc26a11;Cemip;B4galt6;Galns;St3gal4;Pxylp1;St3gal1;Gpc4;Gpc1;Cspg4;Hpse;Sdc1;Extl2;Ctsl;Gusb","54371;12111;83398;58250;15117;14042;13003;50786;53418;15529;23908;77590;217119;233781;27029;20441;11881;15366;60322;73836;269941;15476;15586;54616;15531;212898;338362;268512;80982;56386;50917;20443;235534;20442;14735;14733;121021;15442;20969;58193;13039;110006"
"CRISPR","KO_vs_WT","Reactome","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",-1.69217896680653,-0.412599495616674,0.000210667843504426,0.0285244260104993,150,50,"Gria1;Copz2;Sec16b;Mgat3;Ctsc;Cog1;Chst10;Ank1;Copz1;Tubb2b;Tmed3;Tubb2a;Nsf;St6gal1;Ankrd28;B4galt2;Trappc9;Sec24a;Trappc1;Kdelr3;Arf3;Rab1a;Lman2l;Gosr1;Csnk1d;Tuba1a;Kdelr1;Arf1;Arfgap3;Cog7;Dctn5;Man2a2;Ykt6;Kdelr2;Napa;Sar1b;Gorasp1;Sec24d;Man1a2;Trappc6a;Mgat4b;Sec31a;B4galt6;Gosr2;St3gal4;Trappc10;Preb;Tuba8;Copb1;Sptbn1","14799;56358;89867;17309;13032;16834;98388;11733;56447;73710;66111;22151;18195;20440;105522;53418;76510;77371;245828;105785;11842;19324;214895;53334;104318;22142;68137;11840;66251;233824;59288;140481;56418;66913;108124;66397;74498;69608;17156;67091;103534;69162;56386;56494;20443;216131;50907;53857;70349;20742"
"CRISPR","KO_vs_WT","Reactome","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.93022108957978,-0.682531930120036,0.000278445327558101,0.0314179144594724,20,12,"Col23a1;Col16a1;Col6a2;Col6a1;Col18a1;Col25a1;Col3a1;Col11a1;Col5a1;Col6a3;Col28a1;Col12a1","237759;107581;12834;12833;12822;77018;12825;12814;12831;12835;213945;12816"
"CRISPR","KO_vs_WT","Reactome","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",-1.59337704495391,-0.367770241680221,0.000396697175589108,0.0335704984842283,222,84,"Gria1;Copz2;Sec16b;Mgat3;Ctsc;Gfpt2;Cog1;Chst10;Mpdu1;Ank1;Copz1;Tubb2b;Tmed3;Tubb2a;Nsf;St6gal1;Ankrd28;B4galt2;Derl1;Alg12;Trappc9;Sec24a;Trappc1;Kdelr3;Arf3;Gfus;Rab1a;Lman2l;Gosr1;Gfpt1;Canx;Csnk1d;Tuba1a;St3gal3;Kdelr1;Dpagt1;Alg9;Arf1;Arfgap3;Cog7;Dctn5;Ubb;Mvd;Man2a2;Ykt6;Kdelr2;Napa;Sar1b;Gorasp1;Sec24d;Pmm1;St3gal5;Man1a2;Trappc6a;Mgat4b;Sec31a;B4galt6;Gosr2;Fpgt;St3gal4;St3gal1;Trappc10;Preb;Tuba8;Copb1;Sptbn1;Npl;F8;Lman2;Dpm3;Gne;Alg3;Copb2;Sec22a;Dctn2;Tmed10;St6galnac2;Gmppa;St6galnac6;Alg8;Tuba1b;Copa;Arcn1;Trappc6b","14799;56358;89867;17309;13032;14584;16834;98388;24070;11733;56447;73710;66111;22151;18195;20440;105522;53418;67819;223774;76510;77371;245828;105785;11842;22122;19324;214895;53334;14583;12330;104318;22142;20441;68137;13478;102580;11840;66251;233824;59288;22187;192156;140481;56418;66913;108124;66397;74498;69608;29858;20454;17156;67091;103534;69162;56386;56494;75540;20443;20442;216131;50907;53857;70349;20742;74091;14069;66890;68563;50798;208624;50797;317717;69654;68581;20446;69080;50935;381903;22143;12847;213827;78232"
"CRISPR","KO_vs_WT","Reactome","REACTOME_CHOLESTEROL_BIOSYNTHESIS",-1.92573403130478,-0.643467510412757,0.000381422600451246,0.0335704984842283,26,18,"Srebf2;Sqle;Fdft1;Nsdhl;Hmgcs1;Fdps;Pmvk;Mvk;Cyp51;Acat2;Lss;Srebf1;Mvd;Sc5d;Hsd17b7;Hmgcr;Ebp;Dhcr7","20788;20775;14137;18194;208715;110196;68603;17855;13121;110460;16987;20787;192156;235293;15490;15357;13595;13360"
