"experiment","contrast","deg_direction","ensembl_gene_id","external_gene_name","entrezgene_id","log2FoldChange","stat","padj"
"CRISPR","Het_vs_WT","up","ENSMUSG00000063011","Msln","56047",4.76259548445701,23.9717861888995,8.81868562186451e-123
"CRISPR","Het_vs_WT","up","ENSMUSG00000022865","Cxadr","13052",4.78778088645568,18.5498901676282,6.5783634264967e-73
"CRISPR","Het_vs_WT","down","ENSMUSG00000000753","Serpinf1","20317",-4.00278055984366,-15.8937915054503,3.75477314576195e-53
"CRISPR","Het_vs_WT","up","ENSMUSG00000039470","Zdhhc2","70546",4.26091091178963,14.8710023416685,2.04656495390065e-46
"CRISPR","Het_vs_WT","up","ENSMUSG00000026915","Strbp","20744",3.2211483610077,14.5267595444337,2.6406936944727e-44
"CRISPR","Het_vs_WT","up","ENSMUSG00000046318","Ccbe1","320924",3.9378628585393,14.2791249556876,7.92350379739522e-43
"CRISPR","Het_vs_WT","up","ENSMUSG00000028583","Pdpn","14726",1.31635483558153,13.158392784268,3.50269202258304e-36
"CRISPR","Het_vs_WT","down","ENSMUSG00000007888","Crlf1","12931",-2.83672314669269,-13.0764427094932,9.03540407041105e-36
"CRISPR","Het_vs_WT","up","ENSMUSG00000031709","Tbc1d9","71310",5.42268963926902,12.5869260692211,4.45772620197421e-33
"CRISPR","Het_vs_WT","up","ENSMUSG00000022206","Npr3","18162",2.99857578935353,12.429563128937,2.90796154470348e-32
"CRISPR","Het_vs_WT","down","ENSMUSG00000022103","Gfra2","14586",-3.5978107420685,-12.3935154160044,4.14713441800141e-32
"CRISPR","Het_vs_WT","down","ENSMUSG00000020186","Csrp2","13008",-1.3297152980433,-12.3334185797806,8.03021018338888e-32
"CRISPR","Het_vs_WT","up","ENSMUSG00000120741","Gm33302","102636155",7.32207796471614,12.2010976040522,3.79789232457515e-31
"CRISPR","Het_vs_WT","down","ENSMUSG00000046572","Zfp518b","100515",-8.14918500176368,-12.0116180759994,3.5505590420486e-30
"CRISPR","Het_vs_WT","up","ENSMUSG00000021214","Akr1c18","105349",2.32985897288823,11.9958117975089,4.01142029219455e-30
"CRISPR","Het_vs_WT","up","ENSMUSG00000030562","Nox4","50490",1.72282314023388,11.9594244283173,5.83245412563343e-30
"CRISPR","Het_vs_WT","down","ENSMUSG00000009614","Sardh","192166",-4.04206194877683,-11.8525347492928,1.97725581641428e-29
"CRISPR","Het_vs_WT","down","ENSMUSG00000020524","Gria1","14799",-2.79680120296516,-11.7847916150418,4.1821999759277e-29
"CRISPR","Het_vs_WT","down","ENSMUSG00000035385","Ccl2","20296",-3.00336795376689,-11.7485071065814,6.09066910379764e-29
"CRISPR","Het_vs_WT","down","ENSMUSG00000062393","Dgkk","331374",-3.09344423488923,-11.6781349195655,1.3272311379015e-28
"CRISPR","Het_vs_WT","up","ENSMUSG00000022951","Rcan1","54720",1.52397348507438,11.6272563210818,2.29671943606958e-28
"CRISPR","Het_vs_WT","up","ENSMUSG00000050931","Sgms2","74442",1.54267174121821,11.5219767335074,7.48197967422082e-28
"CRISPR","Het_vs_WT","up","ENSMUSG00000032487","Ptgs2","19225",2.07265679637355,11.4414862665269,1.81582207013847e-27
"CRISPR","Het_vs_WT","up","ENSMUSG00000025757","Hspa4l","18415",1.51236523876685,11.3231448109014,6.67134413743121e-27
"CRISPR","Het_vs_WT","down","ENSMUSG00000040964","Arhgef10l","72754",-3.10799355833942,-11.3207412155538,6.67134413743121e-27
"CRISPR","Het_vs_WT","down","ENSMUSG00000031239","Itm2a","16431",-4.63378854583604,-11.2727695034488,1.10751932754576e-26
"CRISPR","Het_vs_WT","down","ENSMUSG00000022272","Myo10","17909",-1.1937728217628,-11.1112352281805,6.5961478625031e-26
"CRISPR","Het_vs_WT","down","ENSMUSG00000003526","Prodh","19125",-4.44784630688944,-11.0671491255453,1.04114989232344e-25
"CRISPR","Het_vs_WT","down","ENSMUSG00000029759","Pon3","269823",-2.1647051240024,-10.9948265202242,2.24673258892546e-25
"CRISPR","Het_vs_WT","up","ENSMUSG00000025932","Eya1","14048",2.54335821128197,10.9474025486799,3.66974752571691e-25
"CRISPR","Het_vs_WT","up","ENSMUSG00000036111","Lmo1","109594",3.25272973431238,10.9357915888719,4.03666813548267e-25
"CRISPR","Het_vs_WT","up","ENSMUSG00000047139","Cd24a","12484",6.57723496412921,10.660751918231,7.81536495554227e-24
"CRISPR","Het_vs_WT","up","ENSMUSG00000039813","Tbc1d2","381605",2.83315133842178,10.5991696149185,1.46674754258931e-23
"CRISPR","Het_vs_WT","down","ENSMUSG00000000317","Bcl6b","12029",-1.49047704453484,-10.5525103885186,2.34196715443709e-23
"CRISPR","Het_vs_WT","up","ENSMUSG00000025026","Add3","27360",3.22883563476692,10.5088940922433,3.61605706322713e-23
"CRISPR","Het_vs_WT","up","ENSMUSG00000025185","Loxl4","67573",1.24359428741052,10.5007371133603,3.83306187620819e-23
"CRISPR","Het_vs_WT","down","ENSMUSG00000032452","Clstn2","64085",-3.50067804559236,-10.426130467469,8.1981804541684e-23
"CRISPR","Het_vs_WT","up","ENSMUSG00000031253","Srpx2","68792",4.26402419665196,10.3752347547507,1.36181177186572e-22
"CRISPR","Het_vs_WT","up","ENSMUSG00000022747","St3gal6","54613",3.00529556234192,10.358508998128,1.58062281714236e-22
"CRISPR","Het_vs_WT","up","ENSMUSG00000031075","Ano1","101772",2.33976602218619,10.2596477879036,4.31064000378524e-22
"CRISPR","Het_vs_WT","up","ENSMUSG00000021245","Mlh3","217716",2.24328550962337,10.1425022735597,1.39139218348416e-21
"CRISPR","Het_vs_WT","up","ENSMUSG00000021662","Arhgef28","110596",1.95753369663928,10.1411045649388,1.39139218348416e-21
"CRISPR","Het_vs_WT","down","ENSMUSG00000107881","Gm44250","#N/A",-2.50812398695742,-10.0502243625061,3.43186469060885e-21
"CRISPR","Het_vs_WT","up","ENSMUSG00000044026","Slc35g1","240660",6.72445537763727,10.0224192275721,4.44550515960654e-21
"CRISPR","Het_vs_WT","down","ENSMUSG00000001020","S100a4","20198",-1.13686266423682,-9.85463041943734,2.34190826970982e-20
"CRISPR","Het_vs_WT","down","ENSMUSG00000034488","Edil3","13612",-1.6347195701774,-9.85227157121678,2.3454204532854e-20
"CRISPR","Het_vs_WT","down","ENSMUSG00000022148","Fyb1","23880",-2.87263777835696,-9.80486350306026,3.67532045302992e-20
"CRISPR","Het_vs_WT","up","ENSMUSG00000030022","Adamts9","101401",1.61943452142161,9.73870174285153,6.91533260673796e-20
"CRISPR","Het_vs_WT","up","ENSMUSG00000021678","F2rl1","14063",2.11438955053472,9.70178408398485,9.73465272991226e-20
"CRISPR","Het_vs_WT","up","ENSMUSG00000051341","Zfp52","22710",1.49934484756834,9.57666609003918,3.22734388002457e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000035934","Pknox2","208076",-2.04618113719277,-9.5582090242963,3.78230194825224e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000062184","Hs6st2","50786",-8.11432567952602,-9.53070055336388,4.83697807282594e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000002020","Ltbp2","16997",-3.12979394859689,-9.49008812389234,7.01228013778246e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000041797","Abca9","217262",-3.71617501626552,-9.47004533393758,8.33986765713074e-19
"CRISPR","Het_vs_WT","up","ENSMUSG00000034285","Nipsnap1","18082",2.22670591852525,9.46151307186133,8.88482723463601e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000046768","Rhoj","80837",-1.17428142015503,-9.45845675958746,8.98499002567354e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000022610","Mapk12","29857",-1.39131375113861,-9.45209469345707,9.38084184318117e-19
"CRISPR","Het_vs_WT","down","ENSMUSG00000035413","Tmem98","103743",-1.36404362943777,-9.42977978981353,1.14074279486033e-18
"CRISPR","Het_vs_WT","down","ENSMUSG00000032826","Ank2","109676",-1.5303896625623,-9.40399194558495,1.43348179179423e-18
"CRISPR","Het_vs_WT","up","ENSMUSG00000140314","","#N/A",3.20280631029187,9.35010250300419,2.34960246467167e-18
"CRISPR","Het_vs_WT","down","ENSMUSG00000035373","Ccl7","20306",-3.34665838700401,-9.2880055287873,4.1492187661556e-18
"CRISPR","Het_vs_WT","down","ENSMUSG00000020387","Jade2","76901",-1.21656526498445,-9.28617320074902,4.153160077115e-18
"CRISPR","Het_vs_WT","down","ENSMUSG00000003849","Nqo1","18104",-2.12259327342535,-9.27336869881262,4.53712320206401e-18
"CRISPR","Het_vs_WT","up","ENSMUSG00000042734","Ttc9","69480",2.6401347951756,9.27487281217886,4.53712320206401e-18
"CRISPR","Het_vs_WT","up","ENSMUSG00000031841","Cdh13","12554",1.24828153193444,9.23551981370582,6.36655694552322e-18
"CRISPR","Het_vs_WT","up","ENSMUSG00000031965","Tbx20","57246",6.13707579624904,9.14821169077174,1.41201347584586e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000064373","Selenop","20363",-3.67905608251663,-9.13838051228445,1.52336104519139e-17
"CRISPR","Het_vs_WT","up","ENSMUSG00000027200","Sema6d","214968",3.41854617105034,9.11684736160478,1.83117149902434e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000132676","","#N/A",-7.24543160441963,-9.11160569181194,1.89400364764571e-17
"CRISPR","Het_vs_WT","up","ENSMUSG00000021550","Qng1","70153",2.93993535297351,9.07142218877587,2.7018911687193e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000020363","Gfpt2","14584",-6.03096597671474,-9.05464539751364,3.1068971401103e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000068101","Cenpm","66570",-1.2929633332728,-9.040732035989,3.4799724080342e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000039476","Prrx2","20204",-1.70813909601323,-9.03522203958978,3.60970418480523e-17
"CRISPR","Het_vs_WT","up","ENSMUSG00000041189","Chrnb1","11443",2.08438137896316,9.0162408157546,4.23504475185102e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000000253","Gmpr","66355",-2.26960080402075,-8.97805586277204,5.9160664119607e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000027661","Slc2a10","170441",-4.81966949603642,-8.97283293720958,6.12190247736794e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000045095","Magi1","14924, 78178",-1.51719201403933,-8.97121214998928,6.13198788293825e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000024053","Emilin2","246707",-2.64765551083808,-8.9669250067061,6.29360506123579e-17
"CRISPR","Het_vs_WT","up","ENSMUSG00000038235","F11r","16456",1.98495740404188,8.93260917790694,8.47955282238392e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000037541","Shank2","210274",-2.64146480431428,-8.91931124214715,9.44259028366561e-17
"CRISPR","Het_vs_WT","down","ENSMUSG00000033278","Ptprm","19274",-4.99308642917225,-8.90282164836253,1.08217092114877e-16
"CRISPR","Het_vs_WT","down","ENSMUSG00000025372","Baiap2","108100",-1.07359567408307,-8.87021589759714,1.43337564655977e-16
"CRISPR","Het_vs_WT","down","ENSMUSG00000051067","Lingo3","237403",-4.48014120756433,-8.86620526687356,1.46802715575144e-16
"CRISPR","Het_vs_WT","down","ENSMUSG00000018334","Ksr1","16706",-1.40980225469623,-8.86379294824659,1.4822986658433e-16
"CRISPR","Het_vs_WT","up","ENSMUSG00000097636","Mirt1","#N/A",2.40580366039827,8.77038109273883,3.37271486574661e-16
"CRISPR","Het_vs_WT","up","ENSMUSG00000032340","Neo1","18007",1.03032883302225,8.7527820167375,3.85209186996267e-16
"CRISPR","Het_vs_WT","up","ENSMUSG00000024812","Tjp2","21873",1.55981840158412,8.70189681664946,5.97131222217392e-16
"CRISPR","Het_vs_WT","up","ENSMUSG00000072941","Sod3","20657",2.87420066527886,8.64607767961859,9.641880831739e-16
"CRISPR","Het_vs_WT","down","ENSMUSG00000031586","Rbpms","19663",-3.43823627109531,-8.62501591867854,1.14638690469019e-15
"CRISPR","Het_vs_WT","up","ENSMUSG00000004319","Clcn3","12725",1.3198025574221,8.61183941058507,1.27203293345294e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000036782","Klhl13","67455",-8.93772342108723,-8.49727103108901,3.36022350781826e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000033436","Armcx2","67416",-1.3184960118044,-8.4784834652951,3.90764403530914e-15
"CRISPR","Het_vs_WT","up","ENSMUSG00000045005","Fzd5","14367",1.79845584808618,8.46941033071399,4.17987177483458e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000017493","Igfbp4","16010",-2.25280162102189,-8.44504826705693,5.09698922314005e-15
"CRISPR","Het_vs_WT","up","ENSMUSG00000024843","Chka","12660",1.14576281429495,8.40026960513139,7.39362983326146e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000021728","Emb","13723",-1.676826279374,-8.39824634662181,7.44535733524885e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000022324","Matn2","17181",-1.28799950037787,-8.39664638524152,7.47122782750333e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000031778","Cx3cl1","20312",-1.46169939322262,-8.38014397978754,8.51094254825354e-15
"CRISPR","Het_vs_WT","up","ENSMUSG00000074158","Zfp976","208111",3.2323503136505,8.3606106681414,9.9460438865361e-15
"CRISPR","Het_vs_WT","down","ENSMUSG00000059921","Unc5c","22253",-2.87711477040329,-8.3550830506475,1.0320840683336e-14
"CRISPR","Het_vs_WT","up","ENSMUSG00000024803","Ankrd1","107765",1.84398043141028,8.33638030524462,1.19732856418814e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000029673","Auts2","319974",-9.95238855190125,-8.27499528296356,1.98867052628688e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000024620","Pdgfrb","18596",-1.34699549875574,-8.26128039813122,2.20981077944704e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000007872","Id3","15903",-1.48052493285778,-8.25261865772746,2.35365159720503e-14
"CRISPR","Het_vs_WT","up","ENSMUSG00000030790","Adm","11535",2.01021808433553,8.22530018447998,2.92963730091146e-14
"CRISPR","Het_vs_WT","up","ENSMUSG00000068122","Agtr2","11609",5.92921382620311,8.20834721244035,3.34304474854351e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000016552","Foxred2","239554",-8.57967672448734,-8.20079484693627,3.52727017517624e-14
"CRISPR","Het_vs_WT","up","ENSMUSG00000024743","Syt7","54525",7.36351060584768,8.1908734418447,3.79575326510356e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000063564","Col23a1","237759",-3.6910757582034,-8.18259732346919,4.02920956698321e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000024140","Epas1","13819",-3.64350943078501,-8.1606244295993,4.79114454233104e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000020388","Pdlim4","30794",-2.61838867495529,-8.14675089299537,5.27956668050391e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000060703","Cd302","66205",-1.22971145903296,-8.14699488173094,5.27956668050391e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000031561","Tenm3","23965",-1.76154695935423,-8.13971719716041,5.49901388935987e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000020941","Map3k14","53859",-1.5485529748082,-8.1338475695396,5.72273011884173e-14
"CRISPR","Het_vs_WT","up","ENSMUSG00000021822","Plau","18792",2.19430004334016,8.11717619204765,6.5103459592808e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000033350","Chst2","54371",-2.23986410385768,-8.08626507149423,8.32359372028659e-14
"CRISPR","Het_vs_WT","down","ENSMUSG00000061013","Mkx","210719",-2.22384193403228,-8.04379466020211,1.16857047579478e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000029661","Col1a2","12843",-1.16361224084498,-8.0291175559672,1.30631211455031e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000105651","1700017M07Rik","#N/A",3.33166277046158,8.02300705618986,1.36173563129804e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000029380","Cxcl1","14825",2.38372816968611,8.01971324761988,1.38737900288674e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000028108","Ecm1","13601",-1.34763524660981,-8.0140401948063,1.44121494750291e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000028121","Bcar3","29815",1.47027992204663,7.99823283763404,1.6127795364737e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000025764","Jade1","269424",1.23190903361789,7.99122731654955,1.68046204074965e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000031137","Fgf13","14168",-2.8718007847558,-7.99151291623054,1.68046204074965e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000022742","Cpox","12892",1.07945331602224,7.98413795262066,1.76610384703257e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000041620","Mmp1b","83996",2.28399541818968,7.97349430197249,1.89574093019849e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000019889","Ptprk","19272",1.32010198925464,7.95927522867801,2.09481485371837e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000031596","Slc7a2","11988",-5.36634708270186,-7.95977745624921,2.09481485371837e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000059248","Septin9","53860",-1.37363040580798,-7.95457159874534,2.15971164080632e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000018217","Pmp22","18858",-1.88578955547382,-7.91537963268254,2.9397380356092e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000026923","Notch1","18128",-1.82598125014034,-7.90540852859861,3.13839899397912e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000095180","Rhox5","18617",4.45992980665355,7.90152995762119,3.21417386083174e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000025931","Paqr8","74229",-2.44708515631241,-7.89518394055092,3.35768844361526e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000025854","Fam20c","80752",-10.8501008131123,-7.84006125589404,5.14202822992913e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000074272","Ceacam1","26365",-3.29700407257031,-7.8400869072876,5.14202822992913e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000049916","2610318N02Rik","70458",1.9601718537852,7.8381920581327,5.18238077267996e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000019832","Rab32","67844",-1.01512956604261,-7.8365177088517,5.21519585611909e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000057604","Lmcd1","30937",-5.47186772076889,-7.83279208537306,5.33483585117627e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000037736","Limch1","77569",-4.64329642578411,-7.82853871898604,5.48036172623214e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000039774","Galnt12","230145",-4.55011119066501,-7.81365071996689,6.08458544924957e-13
"CRISPR","Het_vs_WT","up","ENSMUSG00000032232","Cgnl1","68178",2.57546668649088,7.80786328564113,6.32747714392735e-13
"CRISPR","Het_vs_WT","down","ENSMUSG00000036545","Adamts2","216725",-2.57699989676487,-7.74517702153622,1.0244835153942e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000038608","Dock10","210293",-5.07365132253731,-7.69940211175707,1.43852287402072e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000051726","Kcnf1","382571",1.69147415305521,7.68026816222897,1.65972088408806e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000017400","Stac2","217154",-2.33731143821736,-7.65898782932063,1.93410698451225e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000106847","Peg13","353342",2.32867479454448,7.65195151616884,2.0299523861775e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000026825","Dnm1","13429",-1.14199743983327,-7.63389413878694,2.30631955014173e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000042724","Map3k9","338372",4.65143735057591,7.62751688437321,2.40814212526088e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000055782","Abcd2","26874",-2.92560010931317,-7.61712279679093,2.5939254635107e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000030946","Lhpp","76429",-2.00641915290906,-7.59730506696079,3.00494751962651e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000043079","Synpo","104027",-1.59560952766768,-7.57081405795788,3.66341783896419e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000090362","Vmn2r79","621430",3.93591444031791,7.5525028979936,4.16621301313793e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000039814","Xkr5","319581",-1.04935152638359,-7.54110211932765,4.51979368673947e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000041552","Ptchd1","211612",3.45881353351659,7.53856469911622,4.58100162841725e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000033214","Slitrk5","75409",-6.3441672380355,-7.49149744492943,6.48689101052008e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000042377","Fam83g","69640",-3.08493182693646,-7.48666954564578,6.69033320316525e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000042195","Slc35f2","72022",6.7759531504199,7.47447083892092,7.21383605805943e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000066191","Anks6","75691",-4.34396751319473,-7.47499695017991,7.21383605805943e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000031827","Cotl1","72042",-1.46762013079035,-7.47302425768315,7.25169844311286e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000090659","Zfp493","72958",1.98376513227809,7.46462837761418,7.68522324675984e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000035964","Tmem59l","67937",-2.6021654481869,-7.45904302591361,7.97253218275677e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000024805","Pcgf5","76073",1.22867408560622,7.45309884557142,8.29313016119579e-12
"CRISPR","Het_vs_WT","up","ENSMUSG00000003541","Ier3","15937",1.44551575426824,7.44831040308829,8.55137688847126e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000004655","Aqp1","11826",-1.97784097049486,-7.43527022894268,9.28235362244107e-12
"CRISPR","Het_vs_WT","down","ENSMUSG00000034714","Ttyh2","117160",-1.29673860425419,-7.42419065324288,1.00378735488245e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000133337","","#N/A",9.30092397218266,7.41150934361353,1.09858304976077e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000031608","Galnt7","108150",1.02989892935633,7.41014458715043,1.1039156853984e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000023913","Pla2g7","27226",-1.42371321958955,-7.39458065259921,1.22788669646389e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000032515","Csrnp1","215418",1.1586376959732,7.38281360197731,1.33431058668715e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000043336","Filip1l","78749",1.03560680074274,7.36996419062508,1.46162201588782e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000116673","A630089N07Rik","#N/A",1.25402567736788,7.33866788553669,1.82802946568605e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000027985","Lef1","16842",-1.73986064692211,-7.33636507534925,1.85000673868504e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000020774","Aspa","11484",-1.4788103006599,-7.31840117077586,2.09335643264976e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000024891","Slc29a2","13340",1.33912298105749,7.29479023419605,2.48242702511256e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000062376","Borcs7","66439",1.61223366451587,7.28197052047613,2.71618539118852e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000063632","Sox11","20666",-6.54470290405346,-7.26455600418511,3.05871836535659e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000040511","Pvr","52118",1.05413425584608,7.24861243429712,3.42379366610182e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000018672","Copz2","56358",-1.18936084702199,-7.24505545107372,3.49719764459337e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000047497","Adamts12","239337",-2.0169364660607,-7.2358065668625,3.70676878892267e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000033066","Gas7","14457",-9.84396596995558,-7.21466986818597,4.30913940640829e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000028195","Ccn1","16007",1.26566080253655,7.20499120722828,4.58120728515654e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000052698","Tln2","70549",-1.06593266052596,-7.19703968974573,4.83265893124503e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000025876","Unc5a","107448",-1.66005181947935,-7.1766746755381,5.5554626785253e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000020473","Aebp1","11568",-1.09910540627513,-7.17086358874375,5.74100853575258e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000038517","Tbkbp1","73174",-1.0223996255929,-7.16187632245232,6.04359102313203e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000046402","Rbp1","19659",-1.30014692794814,-7.1620219590165,6.04359102313203e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000028389","Zfp37","22696",8.77527062685106,7.13822855626589,7.07960746954727e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000139920","","#N/A",2.06143776095942,7.12405451785606,7.77530283341622e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000052914","Cyp2j6","13110",-8.60581103467873,-7.11322784628813,8.33376451786208e-11
"CRISPR","Het_vs_WT","down","ENSMUSG00000025085","Ablim1","226251",-6.07934114118695,-7.10749509267011,8.64774448418276e-11
"CRISPR","Het_vs_WT","up","ENSMUSG00000041180","Hectd2","226098",4.04363411451099,7.06569172214414,1.15903944794398e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000020135","Apc2","23805",-1.39891047653972,-7.06488474497083,1.16056711597132e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000039096","Rsad1","237926",-1.10019541148917,-7.03890729411716,1.38027736009733e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000039116","Adgrg6","215798",-1.71424149710153,-7.01783951278834,1.59812103544948e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000034780","B3galt1","26877",-4.02385609803381,-7.0087349978837,1.69072809121342e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000029455","Aldh2","11669",-1.14147062714415,-6.99948675663998,1.79052812946396e-10
"CRISPR","Het_vs_WT","up","ENSMUSG00000136592","","#N/A",3.17052311807732,6.99651687732416,1.82099450416602e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000026589","Sec16b","89867",-1.66620220383551,-6.98981014951363,1.90200057061439e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000000567","Sox9","20682",-1.1371466325812,-6.96586546292542,2.24568130015783e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000052726","Kcnt2","240776",-4.30313310602527,-6.94321288116909,2.62588373447821e-10
"CRISPR","Het_vs_WT","up","ENSMUSG00000042842","Serpinb6b","20708",3.28196930497962,6.92203524392063,3.02435742747868e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000054196","Cthrc1","68588",-5.67847682004844,-6.9200259641954,3.05467650633381e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000023947","Nfkbie","18037",-1.91380317110614,-6.91098553839069,3.22870825977531e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000043518","Rai2","24004",-5.35893454432453,-6.90444520705239,3.36429146580646e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000040699","Limd2","67803",-1.08884429488865,-6.89855514421326,3.48065420520315e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000059323","Tonsl","72749",-1.0313353742263,-6.86529589252993,4.34265258910806e-10
"CRISPR","Het_vs_WT","down","ENSMUSG00000018340","Anxa6","11749",-2.17562309373184,-6.8516601897023,4.75815576591642e-10
