"ensembl_gene_id","external_gene_name","lfc_a","padj_a","lfc_b","padj_b","sig_class","label_gene"
"ENSMUSG00000020777","Acox1",-1.39765222209116,5.00306207897885e-103,-0.191772497719694,0.248306160800894,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000090877","Hspa1b",-1.67882794892837,3.19702258058768e-102,-0.904566624715163,0.279678368229575,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000042379","Esm1",1.75878956080797,2.66922093643838e-100,0.0752004646718587,0.911451635345134,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000049929","Lpar4",2.36569506972523,3.84846029791808e-100,-1.86368614593003,0.000719422143430119,"both padj<0.05","Lpar4"
"ENSMUSG00000086075","Gm15728",-3.12573235353567,4.10859757672479e-100,0.238275594692157,0.759035981193707,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000033355","Rtp4",1.91002647017267,2.14716640091641e-99,1.21805343194021,0.407341158048746,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029722","Agfg2",-1.61867318231773,1.77520721898168e-98,-0.380082139187715,0.0608447244727897,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000030256","Bhlhe41",-1.85755887053372,2.9043107569421e-96,-0.214618803800125,0.725755718382433,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000000753","Serpinf1",1.30989764196391,8.05550604549976e-96,-3.28138649168578,5.05990815675343e-36,"both padj<0.05","Serpinf1"
"ENSMUSG00000030921","Trim30a",2.44310424594257,2.01482180159206e-95,0.927844492785338,0.500219698386218,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000031700","Gpt2",1.26703725538854,2.49014930866933e-95,0.251524532307391,0.507927812865198,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000021094","Dhrs7",1.61128035204377,3.2951335445336e-95,0.0980859390446447,0.894748423639368,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000045868","Gvin1",3.29204947600705,5.40826432660164e-95,0.233505110827013,0.899870903823634,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029298","Gbp9",2.00885232308325,1.33346236784808e-94,0.358269445537973,0.793766218893727,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000027939","Nup210l",-2.10145583609052,3.54449703388871e-94,0.161625368205333,0.710916089756125,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000022951","Rcan1",-1.52605105315039,3.17068595989814e-93,0.536432373023496,0.000775492190777263,"both padj<0.05",NA
"ENSMUSG00000006717","Acot13",-1.34098379932106,7.33587464825382e-93,0.0597416737401241,0.896465251374987,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000024048","Myl12a",-1.09228446830003,3.38098844518619e-92,0.133603773857139,0.645311342528457,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000020642","Rnf144a",3.40063979899318,9.00913440715488e-92,-0.380941266121229,0.848096793369581,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029661","Col1a2",1.31895077969564,1.74773138801375e-91,-1.26456376305864,4.86240777499587e-16,"both padj<0.05",NA
"ENSMUSG00000025007","Aldh18a1",1.29864266492222,3.95135780030257e-91,0.130842784687954,0.554767242899333,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000027171","Prrg4",-1.94608141214467,5.08707605048505e-91,2.15016597605131,2.11226199201946e-16,"both padj<0.05","Prrg4"
"ENSMUSG00000053158","Fes",-2.29847534962359,7.43500035917181e-90,0.768346418267139,0.34785058815204,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000024664","Fads3",1.24320245763965,2.40667411397731e-89,0.480079542616788,0.0209923554438328,"both padj<0.05",NA
"ENSMUSG00000052957","Gas1",2.05595246930074,4.13095889850292e-89,-1.53225721658272,8.35378584141863e-09,"both padj<0.05","Gas1"
"ENSMUSG00000025757","Hspa4l",-1.07523296674256,8.73206577581725e-89,1.40958835451327,2.28693184293807e-23,"both padj<0.05",NA
"ENSMUSG00000056427","Slit3",1.13700771927446,2.44176496004778e-86,-0.770241303701948,0.00208281485087254,"both padj<0.05",NA
"ENSMUSG00000024164","C3",2.42405218716883,4.93030283444828e-86,-1.32501562825805,0.205739464612429,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000024066","Xdh",1.12354506137675,5.86031641980957e-85,-0.631016179735761,0.11305396763531,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000031824","6430548M08Rik",-1.76251880910809,1.01841753495448e-84,1.60182172427546,3.51600515099058e-10,"both padj<0.05","6430548M08Rik"
"ENSMUSG00000031875","Cmtm3",1.29940594594709,2.3104254090023e-84,0.31424296603284,0.157285830467173,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000022505","Emp2",1.04183616247803,3.06132378050119e-84,-0.522860493304677,0.00217431235891119,"both padj<0.05",NA
"ENSMUSG00000036902","Neto2",1.6232682552311,8.0942661874008e-84,0.620742275691135,0.00485974259678486,"both padj<0.05",NA
"ENSMUSG00000067818","Myl9",3.20313665981794,4.11180202116768e-83,0.222939514029656,0.854845032906615,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000021748","Pdhb",-1.10059513619013,1.04530651083064e-82,0.144157765276338,0.436481073377205,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000054072","Iigp1",4.13285195250362,1.04530651083064e-82,1.30648853903452,0.480124529865849,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000019461","Plscr3",1.55693722082832,1.50527168784876e-82,-0.468698380042116,0.0235961978704207,"both padj<0.05",NA
"ENSMUSG00000024330","Col11a2",-1.74764601077512,2.0832576151218e-82,0.0511743948388273,0.970476294412647,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000039385","Cdh6",1.49652247484291,5.00445330957611e-82,-0.193984928250749,0.354916900674277,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000023191","P3h3",1.71189200447571,6.50021741618364e-82,-1.18415437656834,2.54089521938839e-05,"both padj<0.05",NA
"ENSMUSG00000028967","Errfi1",1.24809153258598,1.77925372873034e-81,0.411930781624445,0.380442866959482,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000017314","Mpp2",-2.46266975683682,4.5040676167473e-80,-0.891580355006111,0.232821574956723,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000034459","Ifit1",1.44574007752484,4.92327890887574e-79,1.07759569068577,0.218645800782719,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000040296","Ddx58",1.13117885467873,5.60723492843185e-79,0.731438025299905,0.542844710000686,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000021112","Mpp5",-1.30060719086623,6.56417136789865e-79,0.554500609020805,0.00101691286904575,"both padj<0.05",NA
"ENSMUSG00000046027","Stard5",1.44247598860036,2.88678339442139e-78,-0.0351230519427639,0.948865746820196,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000019810","Fuca2",-1.4710449756401,4.50691506422159e-78,0.194460373901603,0.689330059057868,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000000902","Smarcb1",1.2574052829268,5.53369888516014e-78,-0.303049577886565,0.0504784487702876,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000040560","Wdr7",-1.317656240495,3.18754303957514e-77,0.0531033624874633,0.889179904346884,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000026640","Plxna2",-1.51859992822058,9.32016918578252e-77,0.10748726541409,0.814444289621789,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000022479","Vdr",1.99177924297302,1.53435260906954e-75,-0.229134469531444,0.844572011603899,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000038507","Parp12",1.35895048254728,2.26698012501217e-75,0.633804393213711,0.39871638071768,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000036615","Rfxap",-1.24100768559049,5.49153770039288e-74,0.0785548295965777,0.820027103820151,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000026536","Ifi211",1.72566398035608,1.24578592925252e-73,1.02261932749384,0.27565424391463,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000047261","Gap43",2.43092819769254,1.48371769456526e-73,-1.25341626432726,0.0040141326065289,"both padj<0.05","Gap43"
"ENSMUSG00000034330","Plcg2",-1.88873723180702,1.66308897517953e-73,0.885440798297829,0.117555922524286,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000027514","Zbp1",3.67731526621763,4.89499361863646e-73,0.341937699420916,0.907616636803912,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000059173","Pde1a",2.00156681653958,1.15424935536096e-71,0.236753601166236,0.5351678367906,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000017002","Slpi",2.30324405735883,1.25268295965817e-71,-1.98027040867016,0.000532521443858413,"both padj<0.05","Slpi"
"ENSMUSG00000029334","Prkg2",1.33848112276026,1.36168970860589e-71,-0.514272271948941,0.000201592769711185,"both padj<0.05",NA
"ENSMUSG00000031375","Bgn",1.21126569862961,8.53751960434121e-71,-1.01841764352827,1.10506985528675e-12,"both padj<0.05",NA
"ENSMUSG00000024104","Washc2",-1.18246673033376,1.72517704528833e-70,0.322031818231452,0.223127208441896,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000022906","Parp9",1.34377245766915,1.83960395077334e-70,0.597130748749891,0.633014594117271,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000040339","Fam102b",-1.08341419620989,2.07831079267874e-70,-0.0668494349579989,0.760233787302706,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000021186","Fbln5",1.46539158127471,2.32830019544879e-70,-0.755531816643533,0.0604312951000779,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000004317","Clcn5",-1.11280812659675,2.96223440704395e-70,0.190733226663432,0.479610164270327,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000090272","Mndal",2.65689555221891,3.17918008933884e-70,-0.015414176972629,0.996034336867424,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029304","Spp1",1.32600556476754,6.00482450969391e-70,-1.0909291069522,7.22016459417e-05,"both padj<0.05",NA
"ENSMUSG00000021754","Map3k1",-1.18823742062388,6.6187950869234e-70,0.412549497421257,0.149468566218906,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000046718","Bst2",1.526537317296,7.40890850658251e-70,0.811714953796894,0.566864324900337,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029657","Hsph1",-1.14823574615354,1.03477982752799e-69,0.33448059545117,0.432468096705653,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000059824","Dbp",-2.56065745209754,1.05924880421216e-69,-0.595254541208483,0.337654728086659,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000040483","Xaf1",2.04006638296618,1.41418657644615e-69,0.769313715509757,0.723610570813589,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029560","Snx8",-1.1531445401985,2.52676974496535e-69,0.121966117067403,0.736376738926016,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000057596","Trim30d",2.14303215242844,3.34664567504103e-69,0.280959788040351,0.866846852002529,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000029446","Psph",1.07941514908979,1.2607792423868e-68,0.149402587350881,0.555807821194189,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000030802","Bckdk",1.64094989489582,1.57413766754066e-68,-0.441195175249693,0.00314406384911714,"both padj<0.05",NA
"ENSMUSG00000036273","Lrrk2",1.14393084984169,4.20417290102615e-68,-0.535661529472782,3.34112246171815e-05,"both padj<0.05",NA
"ENSMUSG00000032849","Abcc4",1.117700591292,5.86793398531694e-68,0.84980996096154,6.71386169986086e-06,"both padj<0.05",NA
"ENSMUSG00000024909","Efemp2",1.16413478597752,1.10439940151927e-67,-0.177354830773392,0.465677350930345,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000028195","Ccn1",-1.05966272329676,2.61076421300031e-67,0.808729244858576,8.11587800492062e-05,"both padj<0.05",NA
"ENSMUSG00000091264","Smim13",1.25952401440217,5.29624996788168e-67,0.0730380777382557,0.726963920580723,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000059974","Ntm",3.33655049206146,6.4737264427592e-67,-1.3463505717207,8.77687779045739e-05,"both padj<0.05","Ntm"
"ENSMUSG00000070469","Adamtsl3",1.41290399473785,2.80816313400979e-66,-1.5453366053753,6.54248784799123e-06,"both padj<0.05",NA
"ENSMUSG00000021481","Zfp346",-1.19289087926225,4.66790709987032e-66,-0.249609794123807,0.297951442853886,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000020893","Per1",-1.27438992250139,9.2329400544596e-66,0.213724715839453,0.577303586992685,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000040253","Gbp7",2.09250510389688,1.34402299297833e-65,0.50583816794619,0.773118894139776,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000013160","Atp6v0d1",-0.839455626997249,1.5945744770491e-65,0.40795804371633,0.0240191065957248,"both padj<0.05",NA
"ENSMUSG00000025407","Gli1",-3.12869917138937,3.31716240288498e-65,-0.316595262965405,0.770874153353485,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000002985","Apoe",-1.78078420168395,3.45018524523816e-65,0.130080848345064,0.90686068192966,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000050931","Sgms2",-1.0860819980729,5.20475957239088e-65,1.29228409260283,1.85963963605274e-19,"both padj<0.05",NA
"ENSMUSG00000025432","Avil",1.36378100125767,2.23363494612647e-64,-0.266364796882105,0.849886589095776,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000030409","Dmpk",-1.56333827367817,2.23363494612647e-64,0.24738978404212,0.628293213822396,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000075254","Heg1",1.44753067900992,2.23363494612647e-64,-0.888314297365058,0.00735355805407327,"both padj<0.05",NA
"ENSMUSG00000017493","Igfbp4",1.42856328639882,2.78868403426832e-64,-1.5092486089532,5.80568897006904e-07,"both padj<0.05",NA
"ENSMUSG00000022146","Osmr",1.12686764386937,3.69128486499752e-64,-0.895301551970366,0.000423640050916472,"both padj<0.05",NA
"ENSMUSG00000068246","Apol9b",1.77435993883973,4.39696660277028e-64,0.395206268485916,0.812748888308647,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000038521","C1s1",3.4604771670925,6.18667357834873e-64,-0.271941779335983,0.89001877437903,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000074802","Gas2l3",-1.5300851136267,6.73730213687412e-64,0.104992620000544,0.797628658310954,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000006494","Pdk1",2.02853729007814,2.33526521403094e-63,0.69555260425957,0.0175936565067986,"both padj<0.05",NA
"ENSMUSG00000025212","Sfxn3",1.2040534689362,3.32787967075412e-63,0.327254487042711,0.0593053412532214,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000037887","Dusp8",-1.41388718241771,5.63372879808047e-63,0.76076146524962,0.010205322518375,"both padj<0.05",NA
"ENSMUSG00000027223","Mapk8ip1",-1.1692903350076,7.64106693830742e-63,0.621322505490646,0.422635235648934,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000025381","Cnpy2",1.46308292313318,4.65981100387664e-62,-0.474800871568761,0.0300312176853308,"both padj<0.05",NA
"ENSMUSG00000015202","Cnksr3",-1.20343079259712,5.32850661646252e-62,0.684394109248796,0.000468854226798693,"both padj<0.05",NA
"ENSMUSG00000027208","Fgf7",1.52274866825869,5.65084233481904e-62,0.096684681545971,0.780160353006564,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000020228","Helb",-1.28950946570054,8.28796134445507e-62,0.106236600675835,0.820027103820151,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000041977","Arhgef11",0.949910042797975,1.55461964451874e-61,-0.208505846966612,0.402107026974019,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000035206","Sppl2b",1.5010009385055,1.95375437279243e-61,-0.19509366581679,0.559667413851921,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000044674","Fzd1",1.27305336614395,2.91036894000896e-61,-0.939890239376577,9.27823606246379e-12,"both padj<0.05",NA
"ENSMUSG00000063200","Nol7",1.10231634381124,3.01564994711556e-61,-0.0449931179124994,0.869655406013319,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000037742","Eef1a1",1.00311249925505,4.45658772853773e-61,0.00613288496937616,0.980867149475946,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000026249","Serpine2",2.17486361226021,5.28632531979769e-61,-2.56500384883209,6.1035959997617e-06,"both padj<0.05","Serpine2"
"ENSMUSG00000074340","Ovgp1",-2.53889107737928,1.007607765882e-60,-0.432420723765021,0.660571696231172,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000023186","Vwa5a",1.50581433298175,1.07435329769088e-60,-0.168694196893342,0.873482621915852,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000032239","Rp9",1.07914471741216,1.11674485706314e-60,-0.0275519104346457,0.933234029948857,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000031012","Cask",0.921712122744644,1.21469882546293e-60,-0.550925222964494,0.0141912199383352,"both padj<0.05",NA
"ENSMUSG00000061838","Suclg2",1.10823790393907,2.14907300938674e-60,-0.150203592112886,0.29943551588547,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000022265","Ank",1.18303357682606,2.97541862191451e-60,-1.09180749243051,3.15798008505654e-09,"both padj<0.05",NA
"ENSMUSG00000029063","Nadk",1.0465950337369,3.4236595306337e-60,-0.106792583398252,0.699583291240064,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000031502","Col4a1",0.799944402932845,4.98844347745394e-60,0.0703279748403676,0.8118245833888,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000031807","Pgls",1.37728783420029,5.26855532597438e-60,0.0909440495752473,0.635882799695998,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000048920","Fkrp",1.14721059812903,6.04387621925421e-60,-0.187066588353348,0.577246910134696,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000030747","Dgat2",1.6752387628685,6.35718399385358e-60,0.117277784995425,0.858959447511165,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000026176","Ctdsp1",1.04268808334641,1.84022634370456e-59,-0.0668746519777615,0.765608305376781,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000027204","Fbn1",0.998695389949859,3.18173052999723e-59,0.610001190903385,0.0214136147146385,"both padj<0.05",NA
"ENSMUSG00000005981","Trap1",1.16182767916492,5.80797819083899e-59,-0.307771829057771,0.0120241481209492,"both padj<0.05",NA
"ENSMUSG00000037447","Arid5a",1.05799159316485,6.21083443731949e-59,0.219921231761273,0.306888042752646,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000016619","Nup50",-0.850118756685176,7.15827738959116e-59,-0.484804063676927,0.0486734594040594,"both padj<0.05",NA
"ENSMUSG00000032470","Mras",-1.03050083495052,9.04469128814638e-59,-0.627652336394142,0.00614218306072534,"both padj<0.05",NA
"ENSMUSG00000031838","Ifi30",-1.06379434920177,1.0155352630061e-58,0.727526561031388,0.00438374558817317,"both padj<0.05",NA
"ENSMUSG00000001119","Col6a1",1.00670220999319,1.04449448120053e-58,-0.963015595073366,4.77209062618053e-06,"both padj<0.05",NA
"ENSMUSG00000023913","Pla2g7",1.8481904222903,1.11445031754149e-58,-1.24258251419252,6.41038487383125e-09,"both padj<0.05","Pla2g7"
"ENSMUSG00000010358","Ifi35",1.30218015499162,1.37965246043846e-58,0.186785334416898,0.877884175049652,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000024759","Atl3",1.4812603497668,1.49983332509182e-58,-0.117488964046242,0.637754647155794,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000046768","Rhoj",1.47486987590288,3.08056575257426e-58,-1.18824473860351,3.34335810464396e-19,"both padj<0.05",NA
"ENSMUSG00000033430","Terf2ip",-1.14578915211568,3.162569225433e-58,0.209264081130235,0.360226744140807,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000055447","Cd47",1.0232083439048,4.52091910113623e-58,-0.08208034490258,0.854615426328694,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000019849","Prep",0.916955062359024,4.88795376956749e-58,-0.143375025470371,0.596392302246852,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000005667","Mthfd2",0.874642201671376,5.21300641283653e-58,0.109328288088781,0.746021894508466,"mouseKD__KD_vs_Control only",NA
"ENSMUSG00000049090","Zadh2",1.16841066456874,5.82342230410028e-58,-0.26877202574892,0.137990549793333,"mouseKD__KD_vs_Control only",NA
