contrast,ABL1,AHR,AHRR,AIP,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ASXL1,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH1,ATOH7,BACH1,BACH2,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BCOR,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,BTG2,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMRT1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF2,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF1,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD1,FOXD3,FOXE1,FOXF1,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXO6,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GBX2,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND1,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HIF3A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOPX,HOXA1,HOXA10,HOXA11,HOXA13,HOXA2,HOXA4,HOXA5,HOXA7,HOXA9,HOXB1,HOXB13,HOXB2,HOXB3,HOXB4,HOXB5,HOXB7,HOXB9,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HOXD8,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF17,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX1,LHX2,LHX3,LHX8,LITAF,LMO2,LMO4,LMX1A,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2B,MEF2C,MEF2D,MEIS1,MEIS2,MEOX1,MEOX2,MESP2,MITF,MKX,MLX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOCD,MYOD1,MYOG,MYRF,MYT1,MZF1,NAB2,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX3-2,NKX6-1,NKX6-2,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX1,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PBX2,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PRDM1,PRDM16,PRDM2,PRDM4,PREB,PROP1,PROX1,PRRX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX2,RFX3,RFX5,RFXANK,RFXAP,RORA,RORB,RORC,RREB1,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL1,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SETBP1,SF1,SFPQ,SHOX2,SIM2,SIN3A,SIRT1,SIX1,SIX3,SIX4,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMARCA1,SMARCA4,SMARCA5,SMARCB1,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX18,SOX2,SOX4,SOX5,SOX6,SOX7,SOX9,SP1,SP2,SP3,SP4,SP6,SP7,SPDEF,SPI1,SPIB,SPIC,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBR1,TBX1,TBX15,TBX18,TBX2,TBX20,TBX21,TBX3,TBX5,TBX6,TBXT,TCF12,TCF15,TCF20,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD2,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP2D,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TFEB,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX2,TLX3,TOX3,TP53,TP63,TP73,TRERF1,TRIM28,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VENTX,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZGLP1,ZGPAT,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZMYND8,ZNF143,ZNF148,ZNF160,ZNF202,ZNF219,ZNF236,ZNF24,ZNF263,ZNF300,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91,ZXDC
KD_vs_Control,2.202194165508196,1.6168851029374969,0.5488870138681088,1.9895640130721517,0.6855838428361918,2.326343259749797,1.173521808214598,2.121807191219441,3.4541315418618983,3.0103383465730027,0.916137909214245,-0.2000431626730897,-1.446755670025289,0.48172521671874463,1.1457702389525193,0.05997481380439568,-0.64361129563234,-2.6542729437462707,-1.8423589144520025,0.43831057724721234,2.44737455601211,1.9725072686706924,0.9587024826908095,0.7911277977356501,-1.1948831808204379,0.04098485930899422,0.5331476938955051,2.7591407877231995,-0.40020857271920063,0.07622497190846632,0.4007898606803953,-0.5325574853012528,-2.7809982893138003,-0.6336501978411517,1.7197435490693784,-1.5492305872704777,0.7173184907624394,1.6230784836223,1.1504628649475792,-0.7166337956957508,1.6557710811891937,1.354539951769845,1.0556623854580063,1.0032119308259508,1.7632246826769011,-0.17189934533403473,-0.009052611004509326,-0.4342411102100397,-1.6849577120594421,-1.1072772374450228,-0.023186147637799744,-0.47025669397937686,-2.236305813362415,-0.20990382014013154,2.294195635429113,1.118319356131662,1.6068893840637932,-0.8263685354255913,-1.6244949521428191,-2.4339438989673545,-0.7453558632611643,0.16384719517697255,-0.4743129826456862,1.7132436587157533,-1.4286328406921966,-0.5808437485148382,0.9612062976773181,-0.7522778227642954,-0.14816802219534886,1.8134887585985282,-1.1483489632899435,1.4622247546947325,1.7118038380198224,2.82120016481596,-0.30727545425112385,0.7029740797536336,-1.0599224221350037,-0.537892296558302,-0.6083861432590834,0.7060545168491656,-1.2606745282394214,3.2446027247084355,1.6917731219417922,-0.3604753914875493,0.29261014231259463,0.6227236417275237,6.024187792680639,2.914862333270858,4.481287632082528,5.005551439965825,0.7941164036668619,1.454365541770792,-1.6456612035385003,2.546392588768486,-0.13812741741288945,-1.4379998089558144,2.712418858308443,1.962971376068591,1.6910646063801047,1.9555009015646179,0.21494935329667683,-0.3695308103875507,-0.2622409382423918,0.1382339092758344,-0.12957251059709146,-2.066998060753688,0.5325393729117532,-1.3938827463086663,0.4235285046327863,-0.9620408019604163,-0.18490579467523333,-0.4957559075130692,1.0227040936717313,0.3424687279036313,-1.6891037465767984,2.698709113226504,-0.6626626410721447,1.7059603560019088,-1.2197040358620814,-0.21958104125260644,-0.07901666028357443,0.8277665497642052,2.3615190218246767,-0.8156454242109547,-0.11975371899732988,1.7045625114498995,-1.6074272008512425,-0.9047690676366018,-0.8654445501464598,2.157422913896099,0.6942755047014689,1.5293158087838692,0.7244548552530673,-0.7657077156499726,0.24532888043107548,1.130503875393876,-0.7198596634323196,-0.6532561358371431,0.6700425699008437,0.8905079351720505,0.7450423737228956,0.25758916302586055,-0.6599411287452973,0.49738116402641896,0.7265704426508625,-1.0659418761888362,0.7986208869512524,1.1543212785975623,0.9966121521522733,-1.1929319137684504,-0.5732603342531201,0.3964903382502392,-0.7831344515642166,-2.7358456555817314,1.3399746936354544,-0.07865216662902531,1.6893740081393827,-1.7951079781519128,0.5250314453648303,0.8648077184334092,-0.43888395366232974,-0.3973973273052527,-1.8000672363989005,0.10406801073299829,-2.0189853051781532,0.6291201120133743,2.0385279041191433,-0.10334363803799448,-1.2731232408661242,1.87342417400074,2.8964062832843798,1.3632912209445278,-0.5492908312849302,0.07513763558062848,1.1586039975139624,-0.9336415325273331,0.7808868855497513,0.28555283158103306,-2.1181456925791,-2.1114304139743916,1.615754570511367,0.7838034484226706,-0.5868276420870377,-2.7644800324340344,-0.2940916735154399,-0.28343080665187775,0.8342104400400742,2.68050668379024,-1.074385797693686,3.3452631280161316,-1.1464197452605072,-0.8200637721899467,-2.6088188714343095,0.5346466630692799,-1.1995343473569908,1.1198258819419582,-1.1724146272380913,-0.4839091007743626,1.4624921325149685,-1.276409038188315,-0.20941000252985617,-0.8520587943264273,-0.5642026886001763,-0.11084276881234596,1.3628030864464185,0.9997246972198385,-1.521823860993519,-1.405542218353891,1.3340329081601652,2.308746043613515,-1.0825908257815504,0.8265121574166848,1.2600373057230676,0.49345459252662766,1.4329073732916042,0.5400591502927997,0.09110912389459865,-0.09471445371385406,1.1081235988325362,1.8072101251662493,-2.4834702946871223,0.13390744064036733,-1.4635777699687176,-0.6761377535644414,0.9776280853048964,2.3200854713278973,1.862208728567454,1.4383818530555181,0.08744163057641809,-0.07059691510199914,0.6964157742144794,0.265758141392759,-0.0888233767778858,-0.567902574641353,2.2790733178170424,1.149389207348585,-1.0630457259777353,2.044766213248274,0.03410747089932331,1.6811826771796932,1.6574720392114657,-0.847787284395904,-0.6086420605190227,-1.5927871333954722,0.7946789062591997,0.2587568207448722,0.9814035839071062,0.8540230470566552,3.4666308393400866,1.2351996699549983,-0.3510679386906324,0.2764344902098185,1.473356338468021,0.40852450316581407,1.4902883598029828,0.3562796856781653,0.5646404763864458,1.595113663605003,-0.380932745777715,2.070810939910851,0.8294094150359533,-0.20816071109314888,1.291311444986334,-0.15001682400270058,-0.12220265410878277,-0.49791104256375956,1.2509813246350545,-0.3694526182415329,1.7921255566026237,0.47558952293678586,0.267168505309286,0.39443870026268196,-0.445385973380457,1.5271061161893011,0.6476036669385284,0.16463859360679414,2.0766109424755608,0.1313590521209159,-0.7747194102520706,-0.7811744831497028,-1.4339566238163783,0.38981353703931115,-0.17226136182663,1.3237346758493607,0.8948115719628008,-1.3059580561978834,0.6055410550726855,1.9312716668070187,1.120440190050246,-0.30943250631065616,-0.09389825663247182,-0.23253304297418687,1.6743739999355127,-1.7777642148031707,-1.541440848641856,-0.7145041839793972,0.6024855496519702,2.3066873737310427,-0.30245307953458894,0.7441117328748045,-0.24409654643747417,0.6461016439322591,0.2912160425385413,-1.7266767848056312,-1.364543539492779,1.6014829421925247,2.084526359313411,2.704934729950877,-0.3844619412715937,0.7941597021879756,-0.6304176570473814,-0.2296265783773447,-0.4924965368465527,0.33636821829852254,-0.7523406083821982,2.439442492668006,0.5665617489415918,-0.7719228464679115,0.022854397658543038,0.7154930978214646,1.1210302352236678,-0.3600117482658452,-0.9994086188589428,0.5179418937192934,1.9617747125878053,0.1463088682952179,-0.14544343428402448,0.4092476967610299,1.5533033351332395,-0.849554880825543,-1.3729041168210776,-0.9155043951372535,0.6808165484453449,1.0124341368371526,0.013411640279936477,2.318887013122946,-0.0834464214345811,-0.14022315290544232,1.2840904763514724,0.745177366615306,0.7288303061944252,1.5136245468502112,0.304339298020117,0.2067257914238533,-1.2395435022717798,1.4752016080827266,-2.0541308801084295,-1.0393178647954258,-1.531225983586294,1.1923903551100516,-0.39133819125183017,0.942507667786688,1.194978017391775,-1.5292446978385807,-0.4113719954852032,-1.2458684590768703,1.3878016414394165,3.0584124579889527,3.1979613562440132,0.8517571638010554,-0.7430029705659431,-0.9206096995647846,1.2967758234619575,0.5419361050987686,-0.736767282615982,-0.5742137240259169,1.3347828035069744,0.439776187856986,0.16411553112273194,-0.6542013991307463,-0.2792696932073902,-0.7411681588450257,0.5457103602059696,-0.06821906818625796,0.5895688646474602,-2.395599033120507,0.6139140069998428,1.1680461322541087,0.6461947206107769,-0.13327630985639524,-2.5260704503496156,0.27172135524918983,-0.546521578346922,0.4741924481157922,-1.0178902985638596,0.5276399471245835,-0.6590468104730255,0.4577624728304072,-2.387055986193654,-0.130533186968396,-0.7526197815423267,1.2814177137143765,0.6961826613412702,-1.6640322341097393,2.3954103201675765,1.1854363624642492,1.3833786735213829,0.6274457766860443,1.2608547025960508,2.4893958654902897,0.2039922100433307,-1.470699356356119,2.787725139096318,0.6673001526683423,-0.6387588430429288,3.8955260772050253,1.5977183652911116,-0.059734839690709716,-0.5949513124365194,0.922696653983461,3.0071515862916587,-0.9652153227017894,-0.26416937022985126,2.552629219804174,0.8031936193538486,0.42703287747015184,-2.5387633423862614,-1.4828630829213612,-1.2361512395478806,0.5118774338409728,2.7278030298145364,0.4194122630275906,-0.5657480822199401,-0.826337783182559,0.05020401218976919,0.3889333606996124,0.2767977616958492,-1.4231095989858085,0.980689740742341,-0.3215641367002141,0.4847543146642016,-0.5186390497409156,-1.0641649049133266,-1.5319756767095616,0.7502970721187209,0.550524582365866,-0.6666679995689687,0.5467239411735126,-0.9993167092585166,1.5873186796767802,0.36514699945358564,2.0240570633263992,2.0176063858958115,1.4500245789201054,-0.7923138367395133,0.12613530010674298,0.8084670983113893,0.13635277986271868,0.01416330621880083,0.26119465929901475,-3.8070599738907323,-0.14879824266328867,1.3525128424918318,1.1228324728077805,-0.16433332025001912,0.6193158444564553,-0.22238610973854914,1.5137092077081882,-0.8450273547276369,2.835753756294333,-0.7741260097646613,-0.920376725990872,0.7825706350654108,-0.657287746572228,1.8548537697242042,0.7827880567541436,-0.3093840712361316,-0.7346480211352503,0.27364756611976376,0.6768688473320467,1.3878533578300876,-1.5924088610250575,0.6377985767845615,2.614948657856009,2.5628855344504275,2.3069117089531432,0.22497705204244434,-0.6238950011285972,1.8012147207680902,0.5194087134536778,1.1011568992138296,-0.2244511952992074,2.85410754846486,1.9315304721302773,1.3258105486191674,-1.5254753492064401,0.8175393731207706,-0.8445353882272398,0.03649172563720196,0.6497944257059363,0.5371011177977966,-1.0891763743311609,-1.2272100721948889,1.233294842595487,-0.022730242956544064,-0.5905427202788459,0.17147489556516052,0.5682903385299787,0.7567869374135098,-1.08576431315889,2.0644249906495307,2.124984008092132,1.403325121335742,-0.38391930731143825,1.8999605388347005,-0.6788496323833316,2.6203557660939163,2.777689582532006,0.5447490154711634,-2.703792880448671,-0.10000759980387548,-0.27817398145636113,0.31897766900651603,0.7309876585988068,1.742719648185703,1.2184853538265366,0.06788042249320307,0.39921939914082916,-0.1418387658782384,1.0609393523149417,0.23673640827995526,-1.0805388236713311,2.0081327143910497,2.282951017979813,0.27137031388241273,1.0015366672652084,1.078640702900221,0.7732359677251412,-0.6818141279028971,-0.02085345776125278,1.4586418880011776,-0.1841844254978011,-0.5762614585044143,0.7147159339870157,0.3606804963274276,-1.195816894628966,1.2500930437092646,-0.4169610482508342,1.1674886986808042,-1.3839185943701924,0.24374026458448442,-0.1576392576100824,-1.096707934554233,-3.5103383075792314,0.2190643241145364,2.3179500275829086,3.0958278195516273,1.6427369153431541,-0.5236374908907023,-1.777094920481775,-2.7819220895986567,-1.000420061810372,1.0703935444457464,0.2262750030686096,2.0036733138533656,-2.283030024744863,-0.9634202836344128,-0.0870467783973447,-0.5734587994716959,0.7590840160671254,0.1567296048190479,0.38678874448743544,-1.210369622434165,1.5240119347001866,1.6729197100549267,-0.8407026063969117,2.002683981644573,1.5311706498046382,1.1806395263588474,4.289551958126689,2.9361504076224656,3.6210571256322734,1.3633712713952202,-0.20515718798406637,-2.5385338869072975,-0.2822769137673184,0.3090714493192382,-0.37580760327761675,0.4768512753351433,-1.7533619424604403,-2.653393752259007,-0.14256651191335645,1.614577767847783,0.5529783158675192,2.077970001135451,2.6017628956858148,3.0731948617600624,1.3313726143697808,-1.3018967714038994,0.7043917306231461,3.12516061074889,0.583065894887345,0.07264980478642873,-0.8597773741146058,0.4738224472608552,0.9886823514930095,2.019298004716528,3.161706067618239,1.9145152258956022,1.255016364184972,-1.9922203356187802,0.9553545114587364,1.3362271631486562,0.5781020441872368,0.07009915605936928,0.11198254549191719,1.0633019145743792,-1.6512689188003584,0.4891913017987184,1.8544210327459656,0.3469310365639102,-1.2786755914271684,-1.535218054002462,-1.8943478848201223,-1.4368108134397735,0.02023516231398984,1.852680318273925,0.21139696358059334,0.2279291237109275,0.23219720466438995,-1.3785873567766482,-1.2313258468125199,-0.8273098454809381,0.87259299003277,2.11939398236348,-1.9149974729264634,-0.9720810976076252,0.2457346171204383,0.3795320777668238,-2.091842634004221,2.424552118060611,-0.4273081792327639,0.4518239669836741,1.2247668857301863,1.3004790544930263,1.6185083710657124,0.013171651046783443,0.2509166686522471,-0.5900806244732846,1.1431839646212865,0.7909790368244164,-1.3268055265001877,-0.4460230540529137,-1.2332885428805986,3.0740235572721164,1.7127478020952964,3.5344242485988966,0.5793001610994062,1.2511560446160286,-1.052381271496828,0.45366011692477115,2.5067522149823334,-0.0027407692016693836,0.15683522965946184,1.1921101038171504,0.8388284544932075,0.9589018451186506,0.11512253876793174,2.1182382901337586,1.4458714380825102,1.6765345456956207,2.0549227720810994,-1.9431669922790933,0.08647546699479668,-1.0212051285595303,-0.5733920631029757,-0.4792871341304711,1.008442790206226,0.005083136359192305,2.0924935303327006,-0.23722775894210424,-1.0150789084920442,0.6768119426417903,-0.8569702734136233,0.008666853174881053,0.7442947409574505,-1.5372001254084562,-0.4546387792839154,-1.505783442779032,-2.2595075160019515,-0.08190460796498562,1.2662862041095377,0.8224833399603367,0.35917746096149,0.7388736212028183,-0.24208924656259215,-1.1942495931151127,1.0173232053451007,0.5961362022755997,0.8690080747348883,-1.9645635892665125,1.2079905036156375,0.8749082703465041,-1.2417331669414045,-0.37200311485940224,0.6228155020011266,-2.3997104155233298,-0.07496668475036526,1.8366038862339549,-1.1435345723935428,-0.4730800496951839,0.564299929992135,0.19078520602280577,1.3141500361172185,-0.1734125787532762,-0.4901330151408058,0.7145395441543699,1.6542342543742126,0.32954852092920484,1.0822508891318474,-1.9304495206065517,0.13282127731132987,0.5086969350185513,1.3937906267218634
