experiment,contrast,tf,score,padj,n_targets
humanKD,KD_vs_Control,ETV4,-0.9047690676366018,0.7394800782203674,58
humanKD,KD_vs_Control,KDM5B,0.8948115719628008,0.7480809092521667,33
humanKD,KD_vs_Control,FOS,0.8905079351720505,0.7506102919578552,265
humanKD,KD_vs_Control,ZNF148,0.8749082703465041,0.7654100656509399,26
humanKD,KD_vs_Control,TFAM,0.87259299003277,0.7657882571220398,14
humanKD,KD_vs_Control,ZKSCAN7,0.8690080747348883,0.7675536870956421,13
humanKD,KD_vs_Control,ETV5,-0.8654445501464598,0.7678542733192444,14
humanKD,KD_vs_Control,FOXN1,0.8648077184334092,0.7678542733192444,44
humanKD,KD_vs_Control,HES1,-0.8520587943264273,0.7708474397659302,76
humanKD,KD_vs_Control,HOXB9,-0.847787284395904,0.7708474397659302,6
humanKD,KD_vs_Control,HOXD8,0.8540230470566552,0.7708474397659302,5
humanKD,KD_vs_Control,MEF2A,-0.849554880825543,0.7708474397659302,93
humanKD,KD_vs_Control,MYF5,0.8517571638010554,0.7708474397659302,20
humanKD,KD_vs_Control,PAX9,-0.8450273547276369,0.7708474397659302,9
humanKD,KD_vs_Control,PPARD,-0.8445353882272398,0.7708474397659302,85
humanKD,KD_vs_Control,TADA2A,-0.8597773741146058,0.7708474397659302,7
humanKD,KD_vs_Control,ZBTB18,-0.8569702734136233,0.7708474397659302,8
humanKD,KD_vs_Control,CREB3,-0.8263685354255913,0.7718399167060852,9
humanKD,KD_vs_Control,ESRRG,0.8277665497642052,0.7718399167060852,19
humanKD,KD_vs_Control,GSC,0.8342104400400742,0.7718399167060852,13
humanKD,KD_vs_Control,HINFP,0.8265121574166848,0.7718399167060852,10
humanKD,KD_vs_Control,IRF1,0.8294094150359533,0.7718399167060852,131
humanKD,KD_vs_Control,NR2C2,-0.826337783182559,0.7718399167060852,46
humanKD,KD_vs_Control,SOX5,-0.8407026063969117,0.7718399167060852,16
humanKD,KD_vs_Control,TET1,-0.8273098454809381,0.7718399167060852,14
humanKD,KD_vs_Control,USF1,0.8388284544932075,0.7718399167060852,163
humanKD,KD_vs_Control,ZFPM1,0.8224833399603367,0.7739278674125671,9
humanKD,KD_vs_Control,HAND2,-0.8200637721899467,0.7744801640510559,37
humanKD,KD_vs_Control,ETS2,-0.8156454242109547,0.7751412987709045,87
humanKD,KD_vs_Control,PPARA,0.8175393731207706,0.7751412987709045,212
humanKD,KD_vs_Control,OVOL1,0.8084670983113893,0.7807956337928772,10
humanKD,KD_vs_Control,ATF5,0.7911277977356501,0.7821215987205505,26
humanKD,KD_vs_Control,E2F5,0.7941164036668619,0.7821215987205505,11
humanKD,KD_vs_Control,FOXC1,0.7986208869512524,0.7821215987205505,14
humanKD,KD_vs_Control,FOXF2,-0.7831344515642166,0.7821215987205505,9
humanKD,KD_vs_Control,GBX2,0.7808868855497513,0.7821215987205505,7
humanKD,KD_vs_Control,GLI2,0.7838034484226706,0.7821215987205505,129
humanKD,KD_vs_Control,HOXD1,0.7946789062591997,0.7821215987205505,5
humanKD,KD_vs_Control,KAT6B,-0.7811744831497028,0.7821215987205505,7
humanKD,KD_vs_Control,LITAF,0.7941597021879756,0.7821215987205505,24
humanKD,KD_vs_Control,NR0B1,0.8031936193538486,0.7821215987205505,38
humanKD,KD_vs_Control,ONECUT1,-0.7923138367395133,0.7821215987205505,21
humanKD,KD_vs_Control,PDX1,0.7825706350654108,0.7821215987205505,66
humanKD,KD_vs_Control,PHF20,0.7827880567541436,0.7821215987205505,7
humanKD,KD_vs_Control,TLX1,0.7909790368244164,0.7821215987205505,10
humanKD,KD_vs_Control,KAT6A,-0.7747194102520706,0.7837406992912292,11
humanKD,KD_vs_Control,MAFA,-0.7719228464679115,0.7837406992912292,16
humanKD,KD_vs_Control,PBX1,-0.7741260097646613,0.7837406992912292,46
humanKD,KD_vs_Control,SALL2,0.7732359677251412,0.7837406992912292,6
humanKD,KD_vs_Control,FEV,-0.7657077156499726,0.7883450388908386,5
humanKD,KD_vs_Control,CREBBP,-0.7453558632611643,0.7890002131462097,32
humanKD,KD_vs_Control,CTCFL,-0.7522778227642954,0.7890002131462097,11
humanKD,KD_vs_Control,FOSB,0.7450423737228956,0.7890002131462097,33
humanKD,KD_vs_Control,KLF7,0.7441117328748045,0.7890002131462097,9
humanKD,KD_vs_Control,LRRFIP1,-0.7523406083821982,0.7890002131462097,13
humanKD,KD_vs_Control,MKX,0.745177366615306,0.7890002131462097,6
humanKD,KD_vs_Control,MYF6,-0.7430029705659431,0.7890002131462097,9
humanKD,KD_vs_Control,NFIB,-0.7526197815423267,0.7890002131462097,23
humanKD,KD_vs_Control,NR5A1,0.7502970721187209,0.7890002131462097,76
humanKD,KD_vs_Control,PTF1A,0.7567869374135098,0.7890002131462097,13
humanKD,KD_vs_Control,SOX10,0.7590840160671254,0.7890002131462097,29
humanKD,KD_vs_Control,ZBTB4,0.7442947409574505,0.7890002131462097,14
humanKD,KD_vs_Control,NCOA3,-0.7411681588450257,0.7890114784240723,63
humanKD,KD_vs_Control,ZGLP1,0.7388736212028183,0.78950434923172,14
humanKD,KD_vs_Control,MYRF,-0.736767282615982,0.7898029088973999,8
humanKD,KD_vs_Control,PHOX2B,-0.7346480211352503,0.7901169061660767,16
humanKD,KD_vs_Control,BCLAF1,0.7173184907624394,0.7904309034347534,8
humanKD,KD_vs_Control,BHLHE40,-0.7166337956957508,0.7904309034347534,34
humanKD,KD_vs_Control,EZH2,0.7244548552530673,0.7904309034347534,132
humanKD,KD_vs_Control,FGF2,-0.7198596634323196,0.7904309034347534,8
humanKD,KD_vs_Control,FOXA2,0.7265704426508625,0.7904309034347534,89
humanKD,KD_vs_Control,KLF3,-0.7145041839793972,0.7904309034347534,9
humanKD,KD_vs_Control,MAFG,0.7154930978214646,0.7904309034347534,9
humanKD,KD_vs_Control,MLX,0.7288303061944252,0.7904309034347534,5
humanKD,KD_vs_Control,RFX5,0.7309876585988068,0.7904309034347534,17
humanKD,KD_vs_Control,SETBP1,0.7147159339870157,0.7904309034347534,6
humanKD,KD_vs_Control,ZNF384,0.7145395441543699,0.7904309034347534,18
humanKD,KD_vs_Control,DLX1,0.7029740797536336,0.7967695593833923,8
humanKD,KD_vs_Control,DLX5,0.7060545168491656,0.7967695593833923,33
humanKD,KD_vs_Control,STAT5A,0.7043917306231461,0.7967695593833923,162
humanKD,KD_vs_Control,HOXA4,0.6964157742144794,0.8000773787498474,5
humanKD,KD_vs_Control,NFIL3,0.6961826613412702,0.8000773787498474,24
humanKD,KD_vs_Control,ETV7,0.6942755047014689,0.8001995086669922,12
humanKD,KD_vs_Control,AIRE,0.6855838428361918,0.8060123920440674,16
humanKD,KD_vs_Control,HNF4G,-0.6761377535644414,0.8060123920440674,6
humanKD,KD_vs_Control,MEF2D,0.6808165484453449,0.8060123920440674,22
humanKD,KD_vs_Control,PITX1,0.6768688473320467,0.8060123920440674,28
humanKD,KD_vs_Control,RCOR2,-0.6788496323833316,0.8060123920440674,13
humanKD,KD_vs_Control,SALL3,-0.6818141279028971,0.8060123920440674,7
humanKD,KD_vs_Control,ZBTB17,0.6768119426417903,0.8060123920440674,40
humanKD,KD_vs_Control,FLI1,0.6700425699008437,0.8102551698684692,81
humanKD,KD_vs_Control,NKX2-2,0.6673001526683423,0.8102551698684692,16
humanKD,KD_vs_Control,NR6A1,-0.6666679995689687,0.8102551698684692,10
humanKD,KD_vs_Control,ERG,-0.6626626410721447,0.8125405311584473,53
humanKD,KD_vs_Control,FOSL2,-0.6599411287452973,0.8125964403152466,32
humanKD,KD_vs_Control,NFE2L1,-0.6590468104730255,0.8125964403152466,8
humanKD,KD_vs_Control,PEG3,-0.657287746572228,0.8125964403152466,8
humanKD,KD_vs_Control,FHL2,-0.6532561358371431,0.8131015300750732,7
humanKD,KD_vs_Control,NCOA1,-0.6542013991307463,0.8131015300750732,65
humanKD,KD_vs_Control,JUNB,0.6476036669385284,0.8132067918777466,81
humanKD,KD_vs_Control,KLF9,0.6461016439322591,0.8132067918777466,22
humanKD,KD_vs_Control,NEUROG2,0.6461947206107769,0.8132067918777466,22
humanKD,KD_vs_Control,PPARGC1A,0.6497944257059363,0.8132067918777466,24
humanKD,KD_vs_Control,ASCL1,-0.64361129563234,0.8139505982398987,60
humanKD,KD_vs_Control,NKX2-5,-0.6387588430429288,0.816284716129303,65
humanKD,KD_vs_Control,PKNOX1,0.6377985767845615,0.816284716129303,13
humanKD,KD_vs_Control,BCL11B,-0.6336501978411517,0.8187129497528076,21
humanKD,KD_vs_Control,DOT1L,0.6227236417275237,0.81913822889328,8
humanKD,KD_vs_Control,FOXP1,0.6291201120133743,0.81913822889328,21
humanKD,KD_vs_Control,LMO2,-0.6304176570473814,0.81913822889328,22
humanKD,KD_vs_Control,NFKBIB,0.6274457766860443,0.81913822889328,17
humanKD,KD_vs_Control,POU1F1,-0.6238950011285972,0.81913822889328,39
humanKD,KD_vs_Control,ZNF219,0.6228155020011266,0.81913822889328,5
humanKD,KD_vs_Control,PAX6,0.6193158444564553,0.8208157420158386,128
humanKD,KD_vs_Control,NEUROD6,0.6139140069998428,0.8245068192481995,11
humanKD,KD_vs_Control,DLX4,-0.6083861432590834,0.8265615105628967,30
humanKD,KD_vs_Control,HOXC6,-0.6086420605190227,0.8265615105628967,12
humanKD,KD_vs_Control,KDM5D,0.6055410550726855,0.8276711702346802,7
humanKD,KD_vs_Control,KLF4,0.6024855496519702,0.8289933800697327,107
humanKD,KD_vs_Control,CTBP2,-0.5808437485148382,0.8293142318725586,10
humanKD,KD_vs_Control,FOXE1,-0.5732603342531201,0.8293142318725586,6
humanKD,KD_vs_Control,GLI3,-0.5868276420870377,0.8293142318725586,37
humanKD,KD_vs_Control,HES6,-0.5642026886001763,0.8293142318725586,5
humanKD,KD_vs_Control,HOXA9,-0.567902574641353,0.8293142318725586,38
humanKD,KD_vs_Control,ID4,0.5646404763864458,0.8293142318725586,12
humanKD,KD_vs_Control,MAF,0.5665617489415918,0.8293142318725586,44
humanKD,KD_vs_Control,MYT1,-0.5742137240259169,0.8293142318725586,6
humanKD,KD_vs_Control,NEUROD1,0.5895688646474602,0.8293142318725586,50
humanKD,KD_vs_Control,NKX6-2,-0.5949513124365194,0.8293142318725586,5
humanKD,KD_vs_Control,NR2C1,-0.5657480822199401,0.8293142318725586,15
humanKD,KD_vs_Control,PROP1,-0.5905427202788459,0.8293142318725586,6
humanKD,KD_vs_Control,PRRX1,0.5682903385299787,0.8293142318725586,7
humanKD,KD_vs_Control,SCX,-0.5762614585044143,0.8293142318725586,11
humanKD,KD_vs_Control,SNAI2,-0.5734587994716959,0.8293142318725586,45
humanKD,KD_vs_Control,STAT6,0.583065894887345,0.8293142318725586,91
humanKD,KD_vs_Control,TBX2,0.5781020441872368,0.8293142318725586,27
humanKD,KD_vs_Control,THRA,-0.5900806244732846,0.8293142318725586,67
humanKD,KD_vs_Control,TRERF1,0.5793001610994062,0.8293142318725586,9
humanKD,KD_vs_Control,YAP1,-0.5733920631029757,0.8293142318725586,9
humanKD,KD_vs_Control,ZIC2,0.5961362022755997,0.8293142318725586,7
humanKD,KD_vs_Control,ZNF335,0.564299929992135,0.8293142318725586,5
humanKD,KD_vs_Control,AHRR,0.5488870138681088,0.8337355256080627,5
humanKD,KD_vs_Control,ATOH7,0.5331476938955051,0.8337355256080627,8
humanKD,KD_vs_Control,BATF,-0.5325574853012528,0.8337355256080627,9
humanKD,KD_vs_Control,DLX3,-0.537892296558302,0.8337355256080627,15
humanKD,KD_vs_Control,ELK1,0.5325393729117532,0.8337355256080627,55
humanKD,KD_vs_Control,GATA3,-0.5492908312849302,0.8337355256080627,150
humanKD,KD_vs_Control,HCFC1,0.5346466630692799,0.8337355256080627,8
humanKD,KD_vs_Control,HLF,0.5400591502927997,0.8337355256080627,13
humanKD,KD_vs_Control,MYOG,0.5419361050987686,0.8337355256080627,47
humanKD,KD_vs_Control,NCOR1,0.5457103602059696,0.8337355256080627,71
humanKD,KD_vs_Control,NFATC2,-0.546521578346922,0.8337355256080627,57
humanKD,KD_vs_Control,NR5A2,0.550524582365866,0.8337355256080627,44
humanKD,KD_vs_Control,NRF1,0.5467239411735126,0.8337355256080627,80
humanKD,KD_vs_Control,PRDM1,0.5371011177977966,0.8337355256080627,49
humanKD,KD_vs_Control,RELB,0.5447490154711634,0.8337355256080627,40
humanKD,KD_vs_Control,SRY,0.5529783158675192,0.8337355256080627,32
humanKD,KD_vs_Control,NFE2,0.5276399471245835,0.8368561267852783,14
humanKD,KD_vs_Control,FOXM1,0.5250314453648303,0.8374659419059753,74
humanKD,KD_vs_Control,SMAD5,-0.5236374908907023,0.8374659419059753,31
humanKD,KD_vs_Control,MAZ,0.5179418937192934,0.8380888104438782,39
humanKD,KD_vs_Control,NR4A1,-0.5186390497409156,0.8380888104438782,84
humanKD,KD_vs_Control,POU2F2,0.5194087134536778,0.8380888104438782,31
humanKD,KD_vs_Control,NR1H4,0.5118774338409728,0.842328667640686,97
humanKD,KD_vs_Control,ZNF91,0.5086969350185513,0.8437761664390564,38
humanKD,KD_vs_Control,ARID5B,0.48172521671874463,0.8505967259407043,9
humanKD,KD_vs_Control,CREM,-0.4743129826456862,0.8505967259407043,63
humanKD,KD_vs_Control,ENO1,-0.4957559075130692,0.8505967259407043,18
humanKD,KD_vs_Control,FOXA1,0.49738116402641896,0.8505967259407043,49
humanKD,KD_vs_Control,HDAC5,-0.4839091007743626,0.8505967259407043,8
humanKD,KD_vs_Control,HIVEP1,0.49345459252662766,0.8505967259407043,8
humanKD,KD_vs_Control,IRF6,-0.49791104256375956,0.8505967259407043,14
humanKD,KD_vs_Control,IRX1,0.47558952293678586,0.8505967259407043,19
humanKD,KD_vs_Control,LMX1A,-0.4924965368465527,0.8505967259407043,8
humanKD,KD_vs_Control,NFATC3,0.4741924481157922,0.8505967259407043,25
humanKD,KD_vs_Control,NR3C2,0.4847543146642016,0.8505967259407043,43
humanKD,KD_vs_Control,SPIC,0.4768512753351433,0.8505967259407043,6
humanKD,KD_vs_Control,TAF1,0.4738224472608552,0.8505967259407043,40
humanKD,KD_vs_Control,TBX6,0.4891913017987184,0.8505967259407043,6
humanKD,KD_vs_Control,YBX1,-0.4792871341304711,0.8505967259407043,76
humanKD,KD_vs_Control,ZNF331,-0.4730800496951839,0.8505967259407043,17
humanKD,KD_vs_Control,ZNF382,-0.4901330151408058,0.8505967259407043,11
humanKD,KD_vs_Control,CEBPE,-0.47025669397937686,0.8516967296600342,19
humanKD,KD_vs_Control,NFE2L2,0.4577624728304072,0.8620316982269287,177
humanKD,KD_vs_Control,TSC22D1,0.45366011692477115,0.8627426624298096,7
humanKD,KD_vs_Control,ZBTB7B,-0.4546387792839154,0.8627426624298096,13
humanKD,KD_vs_Control,TFDP3,0.4518239669836741,0.8628936409950256,6
humanKD,KD_vs_Control,JDP2,-0.445385973380457,0.8658339977264404,29
humanKD,KD_vs_Control,TLX3,-0.4460230540529137,0.8658339977264404,6
humanKD,KD_vs_Control,ATF1,0.43831057724721234,0.8677794337272644,76
humanKD,KD_vs_Control,FOXN4,-0.43888395366232974,0.8677794337272644,7
humanKD,KD_vs_Control,NAB2,0.439776187856986,0.8677794337272644,6
humanKD,KD_vs_Control,CDX2,-0.4342411102100397,0.8700547814369202,51
humanKD,KD_vs_Control,NR0B2,0.42703287747015184,0.8737159371376038,89
humanKD,KD_vs_Control,TFDP2,-0.4273081792327639,0.8737159371376038,6
humanKD,KD_vs_Control,ELK4,0.4235285046327863,0.8754495978355408,6
humanKD,KD_vs_Control,NR1I3,0.4194122630275906,0.8777632713317871,41
humanKD,KD_vs_Control,SIM2,-0.4169610482508342,0.8784936666488647,9
humanKD,KD_vs_Control,ID1,0.40852450316581407,0.8817092776298523,65
humanKD,KD_vs_Control,MECP2,0.4092476967610299,0.8817092776298523,30
humanKD,KD_vs_Control,MYB,-0.4113719954852032,0.8817092776298523,153
humanKD,KD_vs_Control,BACH2,-0.40020857271920063,0.8851386904716492,6
humanKD,KD_vs_Control,BARX2,0.4007898606803953,0.8851386904716492,15
humanKD,KD_vs_Control,FOXF1,0.3964903382502392,0.8851386904716492,5
humanKD,KD_vs_Control,FOXO1,-0.3973973273052527,0.8851386904716492,241
humanKD,KD_vs_Control,RORB,0.39921939914082916,0.8851386904716492,5
humanKD,KD_vs_Control,JARID2,0.39443870026268196,0.8854888081550598,14
humanKD,KD_vs_Control,KCNIP3,0.38981353703931115,0.8859183192253113,14
humanKD,KD_vs_Control,LHX8,-0.3844619412715937,0.8859183192253113,11
humanKD,KD_vs_Control,MTF1,-0.39133819125183017,0.8859183192253113,29
humanKD,KD_vs_Control,NR2E3,0.3889333606996124,0.8859183192253113,7
humanKD,KD_vs_Control,RB1,-0.38391930731143825,0.8859183192253113,32
humanKD,KD_vs_Control,SOX17,0.38678874448743544,0.8859183192253113,39
humanKD,KD_vs_Control,IKZF4,-0.380932745777715,0.8868916630744934,5
humanKD,KD_vs_Control,TFAP4,0.3795320777668238,0.8868916630744934,31
humanKD,KD_vs_Control,SPIB,-0.37580760327761675,0.8888086080551147,13
humanKD,KD_vs_Control,ELF1,-0.3695308103875507,0.890053927898407,56
humanKD,KD_vs_Control,IRF8,-0.3694526182415329,0.890053927898407,54
humanKD,KD_vs_Control,ZNF202,-0.37200311485940224,0.890053927898407,5
humanKD,KD_vs_Control,DNMT3A,-0.3604753914875493,0.8918376564979553,52
humanKD,KD_vs_Control,MAML1,-0.3600117482658452,0.8918376564979553,5
humanKD,KD_vs_Control,NSD2,0.36514699945358564,0.8918376564979553,7
humanKD,KD_vs_Control,SF1,0.3606804963274276,0.8918376564979553,9
humanKD,KD_vs_Control,ZFPM2,0.35917746096149,0.8918376564979553,10
humanKD,KD_vs_Control,ID3,0.3562796856781653,0.8929756879806519,30
humanKD,KD_vs_Control,HSF2,-0.3510679386906324,0.8962560296058655,25
humanKD,KD_vs_Control,TCF12,0.3469310365639102,0.8985379338264465,40
humanKD,KD_vs_Control,EP300,0.3424687279036313,0.9011188745498657,61
humanKD,KD_vs_Control,LMX1B,0.33636821829852254,0.9052147269248962,20
humanKD,KD_vs_Control,ZNF436,0.32954852092920484,0.9099747538566589,6
humanKD,KD_vs_Control,NR3C1,-0.3215641367002141,0.9158132076263428,219
humanKD,KD_vs_Control,RFX3,0.31897766900651603,0.9166419506072998,6
humanKD,KD_vs_Control,KLF11,-0.30943250631065616,0.9211086630821228,20
humanKD,KD_vs_Control,PHOX2A,-0.3093840712361316,0.9211086630821228,12
humanKD,KD_vs_Control,SPI1,0.3090714493192382,0.9211086630821228,256
humanKD,KD_vs_Control,DEAF1,-0.30727545425112385,0.9212014675140381,12
humanKD,KD_vs_Control,MLXIPL,0.304339298020117,0.9223476052284241,14
humanKD,KD_vs_Control,KLF6,-0.30245307953458894,0.9225236177444458,47
humanKD,KD_vs_Control,DNMT3B,0.29261014231259463,0.9281864166259766,64
humanKD,KD_vs_Control,GRHL2,-0.2940916735154399,0.9281864166259766,7
humanKD,KD_vs_Control,KMT2A,0.2912160425385413,0.9281864166259766,64
humanKD,KD_vs_Control,GCM1,0.28555283158103306,0.9308152794837952,8
humanKD,KD_vs_Control,GRHL3,-0.28343080665187775,0.9308152794837952,22
humanKD,KD_vs_Control,HSF4,0.2764344902098185,0.9308152794837952,9
humanKD,KD_vs_Control,NCOA2,-0.2792696932073902,0.9308152794837952,51
humanKD,KD_vs_Control,NFATC1,0.27172135524918983,0.9308152794837952,89
humanKD,KD_vs_Control,NR2F1,0.2767977616958492,0.9308152794837952,42
humanKD,KD_vs_Control,PIN1,0.27364756611976376,0.9308152794837952,5
humanKD,KD_vs_Control,RFX2,-0.27817398145636113,0.9308152794837952,5
humanKD,KD_vs_Control,RXRB,0.27137031388241273,0.9308152794837952,12
humanKD,KD_vs_Control,SPDEF,-0.2822769137673184,0.9308152794837952,14
humanKD,KD_vs_Control,ELF2,-0.2622409382423918,0.9323627352714539,9
humanKD,KD_vs_Control,HOXA5,0.265758141392759,0.9323627352714539,16
humanKD,KD_vs_Control,ISL1,0.267168505309286,0.9323627352714539,27
humanKD,KD_vs_Control,NPAS2,-0.26416937022985126,0.9323627352714539,8
humanKD,KD_vs_Control,PAWR,0.26119465929901475,0.9323627352714539,6
humanKD,KD_vs_Control,FOSL1,0.25758916302586055,0.9325616359710693,46
humanKD,KD_vs_Control,HOXD13,0.2587568207448722,0.9325616359710693,20
humanKD,KD_vs_Control,THAP11,0.2509166686522471,0.9370587468147278,6
humanKD,KD_vs_Control,FEZF1,0.24532888043107548,0.937372088432312,6
humanKD,KD_vs_Control,KLF8,-0.24409654643747417,0.937372088432312,17
humanKD,KD_vs_Control,SIX1,0.24374026458448442,0.937372088432312,14
humanKD,KD_vs_Control,TFAP2D,0.2457346171204383,0.937372088432312,7
humanKD,KD_vs_Control,ZGPAT,-0.24208924656259215,0.937372088432312,7
humanKD,KD_vs_Control,RUNX1,0.23673640827995526,0.9391334652900696,157
humanKD,KD_vs_Control,ZBTB14,-0.23722775894210424,0.9391334652900696,6
humanKD,KD_vs_Control,KLF13,-0.23253304297418687,0.9395191669464111,12
humanKD,KD_vs_Control,LMO4,-0.2296265783773447,0.9395191669464111,5
humanKD,KD_vs_Control,PML,0.22497705204244434,0.9395191669464111,17
humanKD,KD_vs_Control,POU3F1,-0.2244511952992074,0.9395191669464111,19
humanKD,KD_vs_Control,SMARCA4,0.2262750030686096,0.9395191669464111,9
humanKD,KD_vs_Control,TEAD1,0.2279291237109275,0.9395191669464111,19
humanKD,KD_vs_Control,TEAD2,0.23219720466438995,0.9395191669464111,6
humanKD,KD_vs_Control,ESRRA,-0.21958104125260644,0.9397989511489868,36
humanKD,KD_vs_Control,PAX7,-0.22238610973854914,0.9397989511489868,13
humanKD,KD_vs_Control,SMAD1,0.2190643241145364,0.9397989511489868,66
humanKD,KD_vs_Control,CEBPZ,-0.20990382014013154,0.9411793351173401,16
humanKD,KD_vs_Control,EHF,0.21494935329667683,0.9411793351173401,11
humanKD,KD_vs_Control,HDGF,-0.20941000252985617,0.9411793351173401,6
humanKD,KD_vs_Control,IRF2,-0.20816071109314888,0.9411793351173401,48
humanKD,KD_vs_Control,MNT,0.2067257914238533,0.9411793351173401,11
humanKD,KD_vs_Control,NFYC,0.2039922100433307,0.9411793351173401,19
humanKD,KD_vs_Control,SP6,-0.20515718798406637,0.9411793351173401,6
humanKD,KD_vs_Control,TCF7L2,0.21139696358059334,0.9411793351173401,106
humanKD,KD_vs_Control,ARID4A,-0.2000431626730897,0.9431621432304382,6
humanKD,KD_vs_Control,ZNF350,0.19078520602280577,0.9497941136360168,10
humanKD,KD_vs_Control,EN1,-0.18490579467523333,0.9525991678237915,9
humanKD,KD_vs_Control,SATB2,-0.1841844254978011,0.9525991678237915,27
humanKD,KD_vs_Control,BTG2,-0.17189934533403473,0.9577488303184509,7
humanKD,KD_vs_Control,KDM2A,-0.17226136182663,0.9577488303184509,9
humanKD,KD_vs_Control,PROX1,0.17147489556516052,0.9577488303184509,30
humanKD,KD_vs_Control,ZNF362,-0.1734125787532762,0.9577488303184509,15
humanKD,KD_vs_Control,CREBZF,0.16384719517697255,0.9584490060806274,15
humanKD,KD_vs_Control,JUND,0.16463859360679414,0.9584490060806274,81
humanKD,KD_vs_Control,NANOG,0.16411553112273194,0.9584490060806274,53
humanKD,KD_vs_Control,PAX5,-0.16433332025001912,0.9584490060806274,53
humanKD,KD_vs_Control,CTNNB1,-0.14816802219534886,0.9586687684059143,292
humanKD,KD_vs_Control,EBF1,-0.13812741741288945,0.9586687684059143,25
humanKD,KD_vs_Control,ELF3,0.1382339092758344,0.9586687684059143,21
humanKD,KD_vs_Control,ELF4,-0.12957251059709146,0.9586687684059143,35
humanKD,KD_vs_Control,HNF1B,0.13390744064036733,0.9586687684059143,41
humanKD,KD_vs_Control,IRF4,-0.15001682400270058,0.9586687684059143,41
humanKD,KD_vs_Control,KAT5,0.1313590521209159,0.9586687684059143,50
humanKD,KD_vs_Control,MBD2,0.1463088682952179,0.9586687684059143,74
humanKD,KD_vs_Control,MECOM,-0.14544343428402448,0.9586687684059143,18
humanKD,KD_vs_Control,MESP2,-0.14022315290544232,0.9586687684059143,8
humanKD,KD_vs_Control,NEUROG3,-0.13327630985639524,0.9586687684059143,23
humanKD,KD_vs_Control,NFIA,-0.130533186968396,0.9586687684059143,45
humanKD,KD_vs_Control,PARK7,0.13635277986271868,0.9586687684059143,7
humanKD,KD_vs_Control,PAX2,-0.14879824266328867,0.9586687684059143,21
humanKD,KD_vs_Control,RORC,-0.1418387658782384,0.9586687684059143,8
humanKD,KD_vs_Control,SIX3,-0.1576392576100824,0.9586687684059143,8
humanKD,KD_vs_Control,SOX11,0.1567296048190479,0.9586687684059143,12
humanKD,KD_vs_Control,SRF,-0.14256651191335645,0.9586687684059143,90
humanKD,KD_vs_Control,TWIST2,0.15683522965946184,0.9586687684059143,31
humanKD,KD_vs_Control,ZNF804A,0.13282127731132987,0.9586687684059143,9
humanKD,KD_vs_Control,OTX2,0.12613530010674298,0.9601389169692993,27
humanKD,KD_vs_Control,IRF5,-0.12220265410878277,0.9620239734649658,19
humanKD,KD_vs_Control,ETV1,-0.11975371899732988,0.9626542925834656,20
humanKD,KD_vs_Control,VDR,0.11512253876793174,0.965120792388916,105
humanKD,KD_vs_Control,HESX1,-0.11084276881234596,0.9658513069152832,20
humanKD,KD_vs_Control,TBX21,0.11198254549191719,0.9658513069152832,31
humanKD,KD_vs_Control,FOXO4,0.10406801073299829,0.9692773222923279,26
humanKD,KD_vs_Control,FOXP3,-0.10334363803799448,0.9692773222923279,39
humanKD,KD_vs_Control,BARX1,0.07622497190846632,0.9703438878059387,8
humanKD,KD_vs_Control,ESRRB,-0.07901666028357443,0.9703438878059387,9
humanKD,KD_vs_Control,FOXI1,-0.07865216662902531,0.9703438878059387,8
humanKD,KD_vs_Control,GATA4,0.07513763558062848,0.9703438878059387,104
humanKD,KD_vs_Control,HLX,0.09110912389459865,0.9703438878059387,14
humanKD,KD_vs_Control,HMGA1,-0.09471445371385406,0.9703438878059387,54
humanKD,KD_vs_Control,HOXA13,0.08744163057641809,0.9703438878059387,14
humanKD,KD_vs_Control,HOXA2,-0.07059691510199914,0.9703438878059387,6
humanKD,KD_vs_Control,HOXA7,-0.0888233767778858,0.9703438878059387,12
humanKD,KD_vs_Control,KLF12,-0.09389825663247182,0.9703438878059387,9
humanKD,KD_vs_Control,MEOX2,-0.0834464214345811,0.9703438878059387,6
humanKD,KD_vs_Control,NCOR2,-0.06821906818625796,0.9703438878059387,58
humanKD,KD_vs_Control,RFX1,-0.10000759980387548,0.9703438878059387,21
humanKD,KD_vs_Control,RORA,0.06788042249320307,0.9703438878059387,52
humanKD,KD_vs_Control,SNAI1,-0.0870467783973447,0.9703438878059387,86
humanKD,KD_vs_Control,STOX1,0.07264980478642873,0.9703438878059387,5
humanKD,KD_vs_Control,TBX20,0.07009915605936928,0.9703438878059387,7
humanKD,KD_vs_Control,WWTR1,0.08647546699479668,0.9703438878059387,9
humanKD,KD_vs_Control,ZFHX3,-0.08190460796498562,0.9703438878059387,10
humanKD,KD_vs_Control,ZNF24,-0.07496668475036526,0.9703438878059387,5
humanKD,KD_vs_Control,ARX,0.05997481380439568,0.9741981029510498,19
humanKD,KD_vs_Control,NKX6-1,-0.059734839690709716,0.9741981029510498,15
humanKD,KD_vs_Control,NR2E1,0.05020401218976919,0.9805602431297302,14
humanKD,KD_vs_Control,ATOH1,0.04098485930899422,0.98665452003479,9
humanKD,KD_vs_Control,PPARG,0.03649172563720196,0.9888957142829895,284
humanKD,KD_vs_Control,HOXB4,0.03410747089932331,0.9894206523895264,11
