contrast,Abl1,Ahr,Aire,Apex1,Ar,Arid3a,Arid3b,Arid4a,Arid4b,Arid5b,Arnt,Arx,Ascl1,Ascl2,Atf1,Atf2,Atf3,Atf4,Atf5,Atf6,Atoh1,Atoh7,Bach1,Barx1,Barx2,Batf,Bcl11a,Bcl11b,Bcl3,Bcl6,Bclaf1,Bcor,Bhlha15,Bhlhe40,Bhlhe41,Bmal1,Bmal2,Brca1,Brd4,Btg2,Cdx1,Cdx2,Cebpa,Cebpb,Cebpd,Cebpe,Cebpg,Cebpz,Ciita,Clock,Creb1,Creb3,Creb3l1,Creb5,Crebbp,Crebzf,Crem,Crx,Ctbp1,Ctbp2,Ctcf,Ctcfl,Ctnnb1,Cux1,Cxxc1,Dach1,Dbp,Ddit3,Deaf1,Dlx2,Dlx3,Dlx4,Dlx5,Dmtf1,Dmtf1l,Dnmt1,Dnmt3a,Dnmt3b,Dot1l,E2f1,E2f2,E2f3,E2f4,E2f5,E2f6,E2f7,E4f1,Ebf1,Ebf3,Egr1,Egr2,Egr3,Egr4,Ehf,Elf1,Elf2,Elf3,Elf4,Elf5,Elk1,Elk3,Elk4,Emx2,En1,Eno1,Eno1b,Eomes,Ep300,Epas1,Erf,Erg,Esr1,Esr2,Esrra,Esrrb,Esrrg,Ets1,Ets2,Etv1,Etv3,Etv4,Etv5,Etv6,Ewsr1,Ezh2,Fezf2,Fgf2,Fhl2,Fli1,Fos,Fosb,Fosl1,Fosl2,Foxa1,Foxa2,Foxa3,Foxc1,Foxc2,Foxd1,Foxd3,Foxe1,Foxf2,Foxg1,Foxh1,Foxj1,Foxl2,Foxm1,Foxn1,Foxo1,Foxo3,Foxo4,Foxp1,Foxp3,Foxq1,Gabpa,Gata1,Gata2,Gata3,Gata4,Gata5,Gata6,Gcm1,Gfi1,Gfi1b,Gli1,Gli2,Gli3,Grhl2,Grhl3,Gsc,Gtf2i,Gtf2ird1,Gtf3a,Hand2,Hbp1,Hcfc1,Hdac1,Hdac3,Hdac4,Hdac5,Hdac7,Hdac9,Hdgf,Hes1,Hesx1,Hey1,Hey2,Heyl,Hhex,Hic1,Hif1a,Hif3a,Hinfp,Hipk2,Hivep1,Hivep2,Hlf,Hlx,Hmga1,Hmga1b,Hmga2,Hmgb2,Hnf1a,Hnf1b,Hnf4a,Hnf4g,Hoxa1,Hoxa10,Hoxa11,Hoxa13,Hoxa5,Hoxa7,Hoxa9,Hoxb1,Hoxb13,Hoxb2,Hoxb4,Hoxb7,Hoxc6,Hoxc8,Hoxd1,Hoxd13,Hoxd3,Hoxd4,Hr,Hsf1,Hsf2,Hsf4,Htatip2,Id1,Id2,Id3,Id4,Ikzf1,Ing4,Irf1,Irf2,Irf3,Irf4,Irf5,Irf6,Irf7,Irf8,Irf9,Irx1,Isl1,Jarid2,Jdp2,Jun,Junb,Jund,Kat2b,Kat5,Kat6a,Kat6b,Kat7,Kcnip3,Kdm2a,Kdm5a,Kdm5b,Kdm5c,Kdm5d,Klf1,Klf10,Klf11,Klf12,Klf13,Klf15,Klf17,Klf2,Klf3,Klf4,Klf5,Klf6,Klf7,Klf8,Klf9,Kmt2a,Kmt2b,Lef1,Lhx2,Lhx3,Lhx8,Litaf,Lmo2,Lmx1b,Lrrfip1,Lyl1,Maf,Mafa,Mafb,Mafg,Mafk,Maml1,Max,Maz,Mbd1,Mbd2,Mecom,Mecp2,Med1,Mef2a,Mef2b,Mef2bl,Mef2c,Mef2d,Meis1,Meox1,Meox2,Mesp2,Mitf,Mkx,Mlxipl,Mnt,Msc,Msx1,Msx2,Mta1,Mta3,Mtf1,Mtf2,Mxd1,Mxi1,Myb,Mybl1,Mybl2,Myc,Mycn,Mycs,Myf5,Myf6,Myod1,Myog,Myrf,Myt1,Mzf1,Nab2,Nanog,Ncoa1,Ncoa2,Ncoa3,Ncor1,Ncor2,Neurod1,Neurod2,Neurod6,Neurog1,Neurog2,Neurog3,Nfat5,Nfatc1,Nfatc2,Nfatc3,Nfatc4,Nfe2,Nfe2l1,Nfe2l2,Nfe2l3,Nfia,Nfib,Nfic,Nfil3,Nfix,Nfkb1,Nfkb2,Nfkbib,Nfkbiz,Nfya,Nfyb,Nfyc,Nkx2-1,Nkx2-2,Nkx2-5,Nkx3-1,Nkx3-2,Nkx6-1,Nono,Notch1,Noto,Npas2,Npm1,Nr0b1,Nr0b2,Nr1d1,Nr1h2,Nr1h3,Nr1h4,Nr1i2,Nr1i3,Nr2c1,Nr2c2,Nr2e1,Nr2e3,Nr2f1,Nr2f2,Nr3c1,Nr3c2,Nr4a1,Nr4a2,Nr4a3,Nr5a1,Nr5a2,Nr6a1,Nrf1,Nrg1,Nrl,Nsd2,Nupr1,Olig1,Olig2,Onecut1,Otx2,Ovol1,Park7,Patz1,Pawr,Pax2,Pax3,Pax5,Pax6,Pax7,Pax8,Pax9,Pbrm1,Pbx1,Pbx2,Pdx1,Peg3,Pgr,Phf20,Pin1,Pin1rt1,Pitx1,Pitx2,Pitx3,Pknox1,Plag1,Plagl1,Plagl2,Pml,Pou1f1,Pou2f1,Pou2f2,Pou2f3,Pou3f1,Pou3f2,Pou4f1,Pou4f2,Pou5f1,Ppara,Ppard,Pparg,Ppargc1a,Prdm1,Prdm2,Prdm4,Preb,Prop1,Prox1,Prrx1,Ptf1a,Pura,Rara,Rarb,Rarg,Rb1,Rbpj,Rcor2,Rel,Rela,Relb,Rest,Rfx1,Rfx5,Rora,Rorc,Runx1,Runx2,Runx3,Rxra,Rxrb,Rxrg,Sall2,Sall4,Satb1,Satb2,Scx,Setbp1,Sf1,Sfpq,Sim2,Sin3a,Sirt1,Six1,Six4,Skil,Smad1,Smad2,Smad3,Smad4,Smad5,Smad6,Smad7,Smarca1,Smarca4,Smarca5,Smarcb1,Smarcc1,Snai1,Snai2,Sox10,Sox11,Sox17,Sox2,Sox4,Sox5,Sox6,Sox9,Sp1,Sp2,Sp3,Sp4,Sp7,Spdef,Spi1,Spib,Spic,Srebf1,Srebf2,Srf,Srsf2,Sry,Ssrp1,Stat1,Stat2,Stat3,Stat4,Stat5a,Stat5b,Stat6,T,Tada2a,Taf1,Tal1,Tbp,Tbpl1,Tbpl2,Tbx1,Tbx15,Tbx18,Tbx2,Tbx20,Tbx21,Tbx3,Tbx5,Tbx6,Tcf12,Tcf20,Tcf21,Tcf3,Tcf4,Tcf7,Tcf7l2,Tead1,Tead2,Tead4,Tef,Tet1,Tfam,Tfap2a,Tfap2b,Tfap2c,Tfap4,Tfcp2,Tfdp1,Tfdp2,Tfe3,Tgfb1i1,Tgif1,Thap11,Thra,Thrb,Tlx1,Tox3,Trerf1,Trim28,Trp53,Trp63,Trp73,Trps1,Tsc22d1,Ttf1,Twist1,Twist2,Ubtf,Usf1,Usf2,Vdr,Vezf1,Vhl,Vsx2,Wt1,Wwtr1,Xbp1,Yap1,Ybx1,Ybx3,Yy1,Zbtb14,Zbtb16,Zbtb17,Zbtb18,Zbtb33,Zbtb4,Zbtb7a,Zbtb7b,Zeb1,Zeb2,Zfhx3,Zfp143,Zfp148,Zfp236,Zfp24,Zfp263,Zfp335,Zfp354c,Zfp362,Zfp382,Zfp384,Zfp395,Zfp42,Zfp458,Zfp46,Zfp523,Zfp729a,Zfpm1,Zfpm2,Zglp1,Zgpat,Zhx2,Zic1,Zic2,Zkscan3,Zkscan4,Zkscan7,Zmynd8
KD_vs_Control,0.431683029377852,1.2711479557793286,-0.8147284336244798,1.5647679689118534,-0.36081378984226486,-0.7120217421116046,-0.7123134915150431,-1.8894791134680053,-1.4358749782203943,0.5857403320833757,-0.5804260189281717,-1.056222283443565,-0.3756498936311393,-2.037241933043089,1.2647474502096927,0.40281921744388705,-1.517802628842315,2.2183979323248995,-1.4932164568871,-2.8363931603719457,0.4389522345183141,0.03484876036123614,0.7797909616945105,1.3988206804538117,3.4650979424195225,-1.8745609711817768,2.7471297667927113,-0.26615162370797724,0.37160719924662416,-1.748916752522352,0.8970767404301769,-1.7445457711084966,-0.36641938621899706,-1.1294432263082312,-2.9457831494954227,-5.573865197805755,-5.23236901498993,2.607013736584601,1.317631168292301,-0.6834887508908842,-0.13261537892917932,-0.7497115842823446,3.233873980139693,3.6234117545579294,0.4000425008178207,1.4580447509537466,2.256387178054733,1.0926756715630017,-0.7115514925962996,-4.847204287025952,-0.5905263419381699,0.34632492928202735,0.06609967524746732,-1.3960150169450027,1.3450327850401744,-0.9524933836386531,-0.552980121845926,0.05411155382721828,-0.8380475920137622,0.8593480426892123,1.736876509333788,-0.09909972234921392,3.3400019284991425,-0.48826806302167,3.102400812283589,-1.2305931576352733,-0.7820692976549236,0.9783688444999782,-0.15408280302644758,-0.37719409737144044,-0.9104115349369861,1.448400257095907,1.5941324905465624,-0.10827458549161977,-0.10827458549161977,0.6371697443682702,-1.2716909664744114,-1.0735975916570075,1.3430817053767494,-2.6255064394712133,-0.8216219218998855,-0.646010480577416,-1.9524505598118553,-0.569094513029382,-1.1761364417594167,1.2330611618455203,0.6288802843980049,-0.6229450484485972,1.8966945087072387,-0.3270314656640233,-0.10596491067065004,-0.792327922307263,-0.2050840868999738,-1.25266496727808,0.019882187279825263,-0.7377558458135949,2.184288794390402,1.0995712307453653,-0.537274960021275,0.5025705736185128,-0.2908820387270366,0.4535155599025223,1.0426999134738018,1.0558778949045664,-0.02228450027305562,-0.02228450027305562,0.3890512022537845,1.7711625453890867,-0.7132901379824234,0.9330790980390327,-1.2925371719945815,3.0842918852920964,0.8656507163403444,-2.5931626098506344,-1.744140651152765,-1.3895093930233864,0.9607348202009729,4.299237033434697,2.8016684042407425,1.4046190838163468,2.5660775511997356,1.0341132800214632,-2.192371678254791,-1.1080936403182333,1.8603191785350177,-0.09760398089978488,1.3181085788234337,-1.2094574346445484,-1.084536360248945,0.12379224288898744,0.17046318722460418,0.53206634733697,1.1228355504326804,-1.525402072970645,-0.684124336915926,2.715351192570325,0.3706873604992094,0.22052429682793223,-0.9212236704757674,0.6920179489353631,-1.8519827073747261,1.098111016054136,-1.6199627248453041,-1.0718805686202466,-1.270862826042817,0.5497916976455866,0.7322938668813855,2.323528355657687,-0.7600078895057603,0.4483357362910391,-1.4128565882279154,-0.09546814515460875,0.7893505359642011,0.0910081725647434,1.2954055888181841,1.121216186360777,1.3812100452350966,0.7853932936486201,0.3642808140013434,-0.6854954457487971,-0.5378190679519956,-0.8880866812994792,0.7959531412715278,1.519817039223874,1.2341704810635437,-3.27537955876468,0.9097783785566682,0.27389019657515284,1.249323462460917,-0.9675379596057516,0.1911608440792526,0.05222018096363108,0.30291243647596083,1.9955982948301356,0.7780485665670203,-0.916832902358685,-0.39022072541093883,3.229325728320956,1.0556218924274348,-0.6514765329025679,0.37695399158919035,-0.1792283524267473,1.2696990608970298,2.25776499742731,-2.586229933728284,-1.9673564694251187,-0.11818561200045882,-0.4459820883693141,1.4155021263141463,0.9199485301009716,2.703172055440905,-1.0804969826410875,0.0954000989897869,-2.4139770981093713,0.5896478520148678,1.961214018718384,-0.04758836308106969,-1.8422733576293595,3.283135438553865,3.283135438553865,2.145023562416049,0.10319132527559838,-0.5104500028165658,0.6286157440599242,1.1590561111983488,0.8173153307796349,-0.012701172765649733,0.607765823798865,0.2525507752433971,-1.0007334060393802,3.2891338559577217,1.0360946613059159,-0.7562354331359148,-1.0787256447911955,-1.4772871075183656,1.5872857453895055,-0.7414365506498476,0.47959462615330783,-0.22765299759886382,0.7845015411622384,0.22035520410489526,0.1122352564184255,-0.6731169764130231,-0.4005412446396942,3.093509985863791,-2.468063041696228,-1.688271255099758,-0.6727022435656629,-0.665920895140918,1.407290745471546,1.7420459983754095,-0.9913009344937509,1.6473393343993055,-1.4773690011735447,-1.3208394362356823,3.4033359462853916,1.63153829143616,3.699591827555768,4.870440847423421,0.6110338693860733,1.98952527270148,-1.4902579796714235,-0.5650688303725173,5.029686500340056,-0.5381003473029886,-0.9234295012994318,-1.5197766705013123,1.6153459579816947,4.331052961620094,2.095134107043191,1.8351030773349268,-0.7600430312583625,0.5372619343817421,1.119548180385886,1.395717733973908,2.4840320350698324,-0.8695145812267618,-1.5906059070815932,-1.6298104598560164,0.10498103919974215,-0.5499027305601639,-0.5499027305601639,0.03686249244393401,-0.7039476207042785,2.000696533232965,0.12775654571960388,0.3700693919799238,2.0138744168956153,-0.4433072208883651,2.558131408693507,0.9063501376127071,-0.5656430876620793,-2.6816361238968693,-0.7808963418324459,-1.830518036248069,0.4023021347375065,3.9195746521259784,-0.5580251356024166,0.03220360129936022,0.637442554418011,2.6816915454429546,0.7214894708396862,-0.6509096250170375,1.4601530827367004,-0.37209928214274923,1.967150541663968,1.7666932698204083,0.24526141962212747,1.598981616259388,4.211469632089773,2.5621731338829608,1.094264847242171,1.1321092908750303,-0.2061250659587705,1.2335865002407138,1.4509880447623307,0.7489527051197271,-1.6069180923342252,0.28240664860836734,-1.793280138381619,1.9234806709833554,0.5507195802429462,-0.8380316894088662,-0.8380316894088662,-2.807017530483386,-3.451468072532979,0.10365596447139931,-0.2753174695190465,0.3931692833883109,-1.0420544120093649,0.40523260345886003,-0.5782841333226042,0.7499839762752658,0.9889817413932681,0.43543237231891835,-2.6552369678656684,-1.4739732773125163,1.6181872309188907,-0.15214743708414952,0.4797737196395349,-0.1266752523686159,2.4193558816993685,1.743248109783761,4.386329084084575,1.0426732102395215,-1.9264210817253054,2.3000922429791326,-1.550068317084057,-1.550068317084057,-0.5006142587589026,-1.508327623356476,-0.47552771533694915,-0.11622671794095094,1.27943574224363,-1.2646344256719115,0.8363505775288812,-1.3842046149456217,1.4631191806280683,0.2824077165124496,0.5938709641799977,0.05889188352887361,-0.32591267251145534,1.898246947790702,2.6337465230453523,0.012249531222211205,1.4912251386680482,1.4841002198016773,-1.591397006198179,2.0713911267042113,-0.853093146277646,0.4088518425662671,0.6337493543805707,0.47108843111972915,0.8107699467546668,3.2089241371760604,-0.5367262254270198,4.1380999053461744,3.3575992478466485,1.6143465945897442,-1.8567844288827409,-1.3184273099592088,-4.0995491671295605,-1.7707425992051333,1.6563707763417246,1.0609580911129506,0.25839933806724125,0.725364943025108,1.0331986294046909,1.2935032943724476,0.194012618473455,-0.4770464026695143,0.0009177813644809492,1.4779309858516443,2.3889140331871084,-0.7509466225510273,0.9626116250577438,-0.5038877576587395,1.216184831212359,0.3479365292990811,-3.4079796093289465,-0.8686399339976004,1.1656534857604586,-0.1380533261100906,4.256198852393929,-0.9961844800411335,-0.48510808254137056,-0.07867142644264218,1.1445707857412206,0.2011805584429216,0.9700183794050053,1.1302009885472455,2.0200989175374766,2.4588866960523235,-1.0785918065207407,0.7910689884328487,1.6997020015836475,1.5054127448666512,-1.0932640249077297,-0.06483135400167737,1.200817115615777,-1.0909201584510346,-0.40853447890587397,0.7838373617085859,0.6480730218673614,0.15844715614200022,1.2407862990738743,0.8825566352937598,1.900090861535714,-0.3840202301770393,-2.8940453085319464,-0.552114913019249,-1.6410637517233482,-1.5516113396437146,1.5503337055538096,1.4312658332060113,-1.693197307649246,-0.7462541531875551,1.2828868812749261,0.7445583113597233,-1.8191934738671918,0.5485137875336952,-0.18476644291249494,-1.8572352756443822,-1.0209881011992166,-0.9632936248576862,-1.176001834736871,0.29673998656315637,1.728896612554845,1.9855839710611107,3.077033236511975,0.9701419189443902,0.9701419189443902,1.0200657349160243,3.023483049707321,1.298083697782118,-0.5992590055141664,1.778476641536923,1.4779123062472217,-1.3754886382867284,-0.4899719952582242,0.6898826113912351,0.11070210350823848,0.695700911619118,-0.870979202980342,-1.5699081349461717,0.02761086376763786,-0.19278787634063857,-1.2985312921846166,-0.018097254206100283,-1.1196970460272069,-1.1299995899105981,-0.7094059360799089,-0.9452866510108139,-2.4315353584807577,-0.8985724182264848,-3.1343226213764663,-0.813196941562609,-0.372368599763068,-1.7584295084118173,0.015748201024102557,0.03636643821585838,0.5558035890390072,1.2495792025925725,2.072888109603131,2.077616463744129,-0.5384763075627511,-0.8549162259698151,0.9526156976460106,0.7393952862916937,1.1047285023237738,2.5527874523628333,-0.18552999630084913,3.1488587215501367,-0.38452861221815704,0.46748644447097487,0.36950756452958156,1.7495519616656265,2.598228859123634,-2.1541370173868755,1.1980193021549113,0.6822040013658038,-0.6682813557273889,1.1830814623929147,0.07641425579182942,0.8101591947727723,-0.08731320953447874,4.303624220019254,-1.5664690250897595,-1.3811914521973525,1.7836667966106516,-2.0227883022198085,1.516472574183119,-2.4397509228342784,-1.9257836726226374,-1.321176458037918,1.6054403737485925,1.7964842813871629,0.07466540036320571,3.9818784953891555,-0.4321724273834649,0.6866900429838295,-1.3196450724589275,-1.5668819566842638,1.2937533577050557,-0.6976667389024352,-0.7716472186992459,2.4036847422919,2.353741226474383,2.5637674255249414,0.75459418761463,-0.6642785816497625,2.0961663790551857,0.6400687060972182,-1.7114300036199614,-0.3118387974307422,-1.7648206561876472,0.5134145013085789,0.37179404721212717,4.468996620009203,0.7422736316435207,2.5693800208751387,-0.17908457943846515,2.6402273286143703,0.47236674575271537,3.609819582067659,-2.68178355420817,1.7250747657754244,0.9560002654080058,1.0835449529558703,1.952132967820919,1.8684154055205608,0.00017282704284773428,2.3147116330281503,7.069827224525051,2.8960299157149803,3.662316352101171,-0.14322466259462566,1.7300116744785445,1.2967223385597606,0.4900177251436674,0.04252135010288308,-0.9238505329929616,0.6260195228034868,-1.5049653239933813,1.19661837107169,-0.9781612059830539,0.429650168782485,-1.8337542355107235,0.3179717224567671,1.3803882699398167,-2.335358382056968,-0.27278824943902746,0.17554376797863774,-0.5953532616518505,-2.082778281543332,-0.4618506191959254,2.4832690029290454,2.367904340697834,1.6655643610336768,2.2141593032525533,0.4751562809922044,1.0747503374563836,3.346700855089733,1.6001203642257371,-0.4035999664300166,0.08025271912617568,-1.0831206668501618,0.639454372051823,0.3683048520209085,1.0540329984312056,-1.047161384175114,0.09903091620190926,0.9229842652140458,2.9007256770162377,-0.8197604243606436,-0.06286604621005622,-0.1261501601583006,2.128837452424495,0.027607226103198688,0.15353447633702685,0.9035743200850862,0.8252068725740697,0.24710315433341068,2.4029783746623212,0.09545131431834417,-1.0494631635132323,1.531170542044823,2.5107712800058,2.059299769471539,1.510593990148971,2.596230021777894,-1.3345441053450369,1.6099043980835888,1.8670402119271123,1.4252889600901877,1.4847797011501653,2.6447854706461946,1.6675849016829354,-0.8923704786487371,2.921177428289823,1.8233495726411029,2.0970638091804124,-0.0945497003169749,-2.4015449833338685,-0.5615204945776591,2.0644729053380084,1.271072331186412,1.042496003104772,-0.6752153973761151,1.1127872093880384,-0.18092037226787158,-4.196374170116636,-0.015969157701957,0.6631576979314842,-0.3582499176009756,3.6526877928500308,0.3169236405786464,1.7104231067541376,0.03831081468474264,-2.5244513445721695,2.2371604993897725,0.6654390257448232,0.316052072526849,-1.2580469463360309,-0.607957255963814,-0.36993462837935037,2.9965926110556746,-0.8971967801315976,0.12901346240194847,0.41699782062269725,1.6330479699757456,0.38072527590238403,-1.0705455040626077,-0.9069036561252531,0.3034981211172483,-0.15258470372681784,-2.911688511116075,0.15739234168033206,-0.3768732329945232,1.4644867568225448,-1.353200539189262,-2.1601018671947942,1.3025819442285431,1.3025819442285431,-0.15572486629940957,-2.3368036641459478
