"database","pathway_key","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","NES_human_KD","NES_mouse_KD","padj_human_KD","padj_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","leading_edge_human_KD","leading_edge_mouse_KD","pathway_name","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"GO_BP","GO:0045063","GO:0045063","GO:0045063","T-helper 1 cell differentiation","T-helper 1 cell differentiation",-1.8725793890276,-1.01175341258508,0.029055455910969,0.719650776053215,-1.53677230562997,-0.142878201938829,TRUE,FALSE,"5699/5692/5687/64332/5690/6693/64218/5685/5684/8807/301/3718/5689/5686/5691","15284/23882","T-helper 1 cell differentiation",-0.86082597644252,0.86082597644252,"shared negative"
"GO_BP","GO:0045022","GO:0045022","GO:0045022","early endosome to late endosome transport","early endosome to late endosome transport",-1.719313855515,-0.86099107560596,0.0817816101467517,0.853718483108403,-1.08734434314625,-0.0686853159484881,FALSE,FALSE,"29934/84067/2013/25930/7879/55614/23317/124997/1601/8678/6714/55823/5595","192652/101240/22350/54198/271457/231876/170833/19349/71732/100504663","early endosome to late endosome transport",-0.85832277990904,0.85832277990904,"shared negative"
"GO_BP","GO:1901606","GO:1901606","GO:1901606","alpha-amino acid catabolic process","alpha-amino acid catabolic process",0.715496357266581,1.57312992744917,0.970855093466036,0.145772412783395,0.0128455865743587,0.836324657839459,FALSE,FALSE,"493/586/3712/125061/144193/10157/2653/875/56267/4842/23576/51166/2752/275/501/11112/642/10841/2954/113675","108682/12041/192166/26912/110695/14874/14661/12035/11898/66885/15108/246277/93747/78038/110446/269378","alpha-amino acid catabolic process",-0.857633570182589,0.857633570182589,"shared positive"
"GO_BP","GO:0034393","GO:0034393","GO:0034393","positive regulation of smooth muscle cell apoptotic process","positive regulation of smooth muscle cell apoptotic process",-1.56821817680783,-0.711643546322894,0.263114325548972,0.919765480525874,-0.579855505629625,-0.0363228938470549,FALSE,FALSE,"573/2308/10273","58231/56458","positive regulation of smooth muscle cell apoptotic process",-0.856574630484936,0.856574630484936,"shared negative"
"GO_BP","GO:0046475","GO:0046475","GO:0046475","glycerophospholipid catabolic process","glycerophospholipid catabolic process",-1.67894762066794,-0.828270927865,0.0837435879200902,0.883161514752084,-1.07704843608252,-0.0539598643147949,FALSE,FALSE,"255189/3990/100137049/50640/5050/5049/23236/5048/375775/283748/123745/7920/26090/284161/5321/8398/5168","271844/211429/77626/68616/232889/66569/192654/20778/104015","glycerophospholipid catabolic process",-0.85067669280294,0.85067669280294,"shared negative"
"GO_BP","GO:2000319","GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation","regulation of T-helper 17 cell differentiation",-1.6337682734326,-0.786719241946243,0.179036359909316,0.894146914387363,-0.747058760615593,-0.0485911178195929,FALSE,FALSE,"23476/3594/10538/84695/64332/3726/3718/6776/149041/2033/3956","20371/22724/216799/328572/74143/319817/14312/57765/57261/240354","regulation of T-helper 17 cell differentiation",-0.847049031486357,0.847049031486357,"shared negative"
"GO_BP","GO:0006900","GO:0006900","GO:0006900","vesicle budding from membrane","vesicle budding from membrane",-1.67963654188973,-0.832997578973082,0.0427042201536992,0.917469998749315,-1.36952920462602,-0.037408128264593,TRUE,FALSE,"128866/9632/5861/9218/60684/10427/56681/5584/80006/8452/399687/27095/10113/7879/29956/79643/22878/1176/83696/22872/6281/51399/1759/54874/3638/64083","67511/108012/66371/27096/77352/66975/77371/56334/231070/21787/54198/107338/216131/66629/229593/11765/19324/27054/64933/75964","vesicle budding from membrane",-0.846638962916648,0.846638962916648,"shared negative"
"GO_BP","GO:0009404","GO:0009404","GO:0009404","toxin metabolic process","toxin metabolic process",0.783724883550966,1.62967528416338,0.851157544378698,0.176192052629604,0.0699900470578359,0.754013684896443,FALSE,FALSE,"1545","67768/18484/18754/18024/110198/13078","toxin metabolic process",-0.845950400612414,0.845950400612414,"shared positive"
"GO_BP","GO:0060965","GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","negative regulation of miRNA-mediated gene silencing",-1.5807793731482,-0.73800468762579,0.188232122090383,0.917973405854896,-0.725306261587823,-0.0371699003431673,FALSE,FALSE,"84872/6923/2332/6774/167153/23053","75284/21405/230709/268721/17257/103284/15568/380669/213236","negative regulation of miRNA-mediated gene silencing",-0.84277468552241,0.84277468552241,"shared negative"
"GO_BP","GO:0170040","GO:0170040","GO:0170040","proteinogenic amino acid catabolic process","proteinogenic amino acid catabolic process",0.758691355952592,1.60037998509325,0.942254529081204,0.145772412783395,0.025831766374778,0.836324657839459,FALSE,FALSE,"493/586/3712/125061/144193/10157/2653/875/4842/23576/51166/2752/275/501/11112/10841/2954/113675","108682/12041/26912/110695/14874/14661/12035/11898/66885/15108/246277/93747/78038/110446","proteinogenic amino acid catabolic process",-0.841688629140658,0.841688629140658,"shared positive"
"GO_BP","GO:0002218","GO:0002218","GO:0002218","activation of innate immune response","activation of innate immune response",1.07455074527903,1.91465384996864,0.54127288929051,4.56081105017279e-06,0.266583724851281,5.34095791977115,FALSE,TRUE,"2547/2150/57506/7520/5591/29997/1956/3654/3428/142/5610/8815/23180/85364/201292/22861/3304/85363/3320/4615/80772/1535/79155/81926/9781/5587/7105/1387/5062/55765/9424/22900/148022/7706/7099/10392","55932/54123/15944/246730/15951/54396/20128/108089/230073/15950/381308/58203/100040462/209387/229900/70110/71586/69146/16145/236312/14469/23960/246727/64685/102639543/80861/142980/234311/20509/12363/226691/319236/217365/11651/19106/217718/78781/14283/56174/22596/24088/76438/108155/226695/217069/23961/225913/69035/68585/224897/266632/68077/74998/14375/52513/68614/100033459/268857/14468/58185/27419/78308/28185/231655/117149/16179/79554/17874/11820/319277/11845/110006/226791/21898/18754/18081/432940/73945/50523/68278/81601/107607/15510/71514/223664/20779/57783/216877/66220/26419/70796/625530/60533/66873","activation of innate immune response",-0.84010310468961,0.84010310468961,"shared positive"
"GO_BP","GO:0060070","GO:0060070","GO:0060070","canonical Wnt signaling pathway","canonical Wnt signaling pathway",-1.72282147279121,-0.88615815769838,0.000267760695440906,0.936012977649603,-3.57225317267838,-0.0287181298061912,TRUE,FALSE,"607/65125/6907/388336/5523/85407/5218/6663/147111/8796/57599/7088/54361/7475/9096/139285/283149/29959/90268/4929/4089/7484/166/84445/1456/1654/5204/2931/8321/55206/5495/9736/5494/1455/79971/6659/324/7855/79960/64854/6657/55737/7483/1601/9314/7320/6934/55031/23240/4790/9978/8324/2033/51366/122011/7480/6259/79705/7415/6788/650/5515/267/1499/6615/4040/80351/80326/4300/2263/50937/5499/5916/120892","14634/21951/14369/212398/58231/621976/56458/14184/12316/22410/26564/12389/107515/13614/70300/243272/13198/16973/67122/216795/59036/271457/68339/353310/269424/80288/26941/11789/67772/17242/14367/21415/228357/66241/213326/65114/70790/14632/11816/26401/70495","canonical Wnt signaling pathway",-0.83666331509283,0.83666331509283,"shared negative"
"GO_BP","GO:0140374","GO:0140374","GO:0140374","antiviral innate immune response","antiviral innate immune response",1.16225611138923,1.99889705053267,0.484223238415034,0.00165489276048687,0.314954372116007,2.78123014390505,FALSE,TRUE,"57506/3921/5610/201292/22861/22900/7706/24138/55210/3661/79844/117854/53905/340061/64081/4940/10955/60489/6737/200316/84282/11274/201626","23962/24110/15959/246730/230073/15957/58203/246728/71586/26943/667370/23960/246727/80861/80287/19106/217069/23961","antiviral innate immune response",-0.83664093914344,0.83664093914344,"shared positive"
"GO_BP","GO:0150077","GO:0150077","GO:0150077","regulation of neuroinflammatory response","regulation of neuroinflammatory response",-1.70385914625531,-0.870558695286361,0.0908842150598902,0.844407718711104,-1.0415115393047,-0.0734478054705884,FALSE,FALSE,"26228/6352/9572/4314/51063/55206/84630/4318/5743/5595/120892","243272/56312/217166/234779","regulation of neuroinflammatory response",-0.833300450968949,0.833300450968949,"shared negative"
"GO_BP","GO:0141060","GO:0141060","GO:0141060","disruption of anatomical structure in another organism","disruption of anatomical structure in another organism",0.983846207266918,1.81709186368402,0.684226025789359,0.0403814104010516,0.164800410651189,1.39381851652916,FALSE,TRUE,"2150/3151/100507436/2635/4277/85236","55932/54396/12266/229900/50908/16145/14469/50909/15331/19946/20085/20315/14468/17874/14433/18081","disruption of anatomical structure in another organism",-0.833245656417102,0.833245656417102,"shared positive"
"GO_BP","GO:0034643","GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","establishment of mitochondrion localization, microtubule-mediated",1.34570587814772,0.513575667946345,0.339345920431558,0.996936998714513,0.469357367467689,0.00133228599643079,FALSE,FALSE,"89941/51309/51566/9823/54470/55201/3281/10128/9638/4976","235180/17755/59040/67211/15251/70827","establishment of mitochondrion localization, microtubule-mediated",0.832130210201375,0.832130210201375,"shared positive"
"GO_BP","GO:0047497","GO:0047497","GO:0047497","mitochondrion transport along microtubule","mitochondrion transport along microtubule",1.34570587814772,0.513575667946345,0.339345920431558,0.996936998714513,0.469357367467689,0.00133228599643079,FALSE,FALSE,"89941/51309/51566/9823/54470/55201/3281/10128/9638/4976","235180/17755/59040/67211/15251/70827","mitochondrion transport along microtubule",0.832130210201375,0.832130210201375,"shared positive"
"GO_BP","GO:0045732","GO:0045732","GO:0045732","positive regulation of protein catabolic process","positive regulation of protein catabolic process",-1.80653501566385,-0.976945896587528,0.000868460478164142,0.775437867906039,-3.06124994060868,-0.110452994377212,TRUE,FALSE,"6811/29116/2931/8078/7879/4898/4035/4780/324/2185/51429/9532/28952/55737/27352/1601/5701/25831/150/25898/9978/130507/5747/2308/6872/20/22933/11236/29978/55823/10273/152503/3416/7415/283106/641700/64326/11337/5728/120892/4734/1642","69807/14756/20682/233900/12006/50754/72607/218203/13032/71240/106042/56440/56438/110616/107995/72736/321006/20333/56458/105835/12389/22350/99929/14828/20620/52551/15519/83814/59036/56312/22218/100494/80708/12534/193670/76843/19349/11501/237339/11789/71732/193740/21929/14466/65114/56486/20878/11816/15511","positive regulation of protein catabolic process",-0.829589119076322,0.829589119076322,"shared negative"
"GO_BP","GO:0006991","GO:0006991","GO:0006991","response to sterol depletion","response to sterol depletion",-1.79539497324536,-0.969692203924497,0.0584873605646614,0.753878817573085,-1.2329379771675,-0.122698459288058,FALSE,FALSE,"55294/51141/6720/90809/6721/51043/55160/267/3638","72999/219024/56334/231070/20788/237636/17096/76792/13666","response to sterol depletion",-0.825702769320863,0.825702769320863,"shared negative"
"GO_BP","GO:0170034","GO:0170034","GO:0170034","L-amino acid biosynthetic process","L-amino acid biosynthetic process",0.809429018636498,1.63344932118523,0.854841353999805,0.194467492133173,0.0681144764711187,0.711152986457151,FALSE,FALSE,"4548/5831/58478/875/29920/5092/2752/4522/22929","107869/56454/100678/108037/11898/236539/27053/107272","L-amino acid biosynthetic process",-0.824020302548732,0.824020302548732,"shared positive"
"GO_BP","GO:0060761","GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","negative regulation of response to cytokine stimulus",0.913329708839004,1.73420470913624,0.773767016146756,0.0527032703997169,0.111389787164225,1.27816243464548,FALSE,FALSE,"2150/7837/6091/56339/23405/6773/2621/5468/54625/22900/401397/9636/3589/6653","24110/246730/20563/547253/100038882/20564/23960/246727/16600/20847/16923/24058/23961/13601/26987/434341/73945/78688/23938/56045/103213","negative regulation of response to cytokine stimulus",-0.820875000297236,0.820875000297236,"shared positive"
"GO_BP","GO:0140888","GO:0140888","GO:0140888","interferon-mediated signaling pathway","interferon-mediated signaling pathway",1.50752395284212,2.32768249415725,0.107327519028153,5.79630247270525e-07,0.969288909629906,6.23684895950189,FALSE,TRUE,"10410/57506/7474/3654/3454/6672/3460/201292/7297/4615/5770/56339/6773/3588/5468/54625/3459/401397/81844/9636/9755/3661/5781/117854/6772/340061/3455/4940/7187/29883","23962/54123/24110/66141/15944/246730/547253/54396/100038882/58203/80285/246728/71586/16145/23960/246727/22059/20846/20847/80876/213002/13194/23961/99375/26987/78308/68713/231655/16179/17874/14082/16451/208727/434341","interferon-mediated signaling pathway",-0.82015854131513,0.82015854131513,"shared positive"
"GO_BP","GO:0033120","GO:0033120","GO:0033120","positive regulation of RNA splicing","positive regulation of RNA splicing",-1.47441930136848,-0.657860895625747,0.258608126407831,0.993367501456028,-0.587357832129147,-0.00289005228239691,FALSE,FALSE,"11338/9967/4928/1859/5430/11189/56853/79084/6430/5295/92906/2081","70248/19656/28000/66354/269966/433702/13548/101214/108013/20595/193740/19704","positive regulation of RNA splicing",-0.816558405742733,0.816558405742733,"shared negative"
"GO_BP","GO:0060766","GO:0060766","GO:0060766","negative regulation of androgen receptor signaling pathway","negative regulation of androgen receptor signaling pathway",-1.35286392675199,-0.538062641887404,0.357043765796925,0.991981647630537,-0.447278545570956,-0.00349636252980886,FALSE,FALSE,"9611/1601/6934/9063","16969","negative regulation of androgen receptor signaling pathway",-0.814801284864586,0.814801284864586,"shared negative"
"GO_BP","GO:0006677","GO:0006677","GO:0006677","glycosylceramide metabolic process","glycosylceramide metabolic process",-1.00863721587897,-1.82157748686865,0.639998529290902,0.0559722932803457,-0.193821024018581,-1.2520268989429,FALSE,FALSE,"2629/259230/2717/5580/7357/30815/5562","230101/53897/57370/19156/14420/14466/11605","glycosylceramide metabolic process",0.81294027098968,0.81294027098968,"shared negative"
"GO_BP","GO:0061668","GO:0061668","GO:0061668","mitochondrial ribosome assembly","mitochondrial ribosome assembly",1.98965213215472,1.17776812347359,0.00851204709262239,0.559361841053249,2.06996598232235,0.252307163966036,TRUE,FALSE,"29960/81554/64745/26164/51335/8225/26284/22868/7284/196074/51116/130916/115416/92170/85865/55178","72181/56412/70316/234384/72831/223722/118451/94254/212508/224481/52535/66410/207704/75593/107999","mitochondrial ribosome assembly",0.81188400868113,0.81188400868113,"shared positive"
"GO_BP","GO:0051496","GO:0051496","GO:0051496","positive regulation of stress fiber assembly","positive regulation of stress fiber assembly",1.70049599232288,0.889434197472241,0.0674958241946326,0.833383711219415,1.17072309509974,0.0791549922356615,FALSE,FALSE,"1490/22998/3984/10174/5217/6422/5879/9270/4088/7046/5829/9647/8829","16423/11853/18186/18643/14026/268396/66214/11350/12540/56717/21333/54324/21754/20410","positive regulation of stress fiber assembly",0.811061794850639,0.811061794850639,"shared positive"
"GO_BP","GO:0036314","GO:0036314","GO:0036314","response to sterol","response to sterol",-1.57790639650088,-0.768488684341132,0.15122365441098,0.918990662377814,-0.820380271158427,-0.0366889013433683,FALSE,FALSE,"6608/51141/4779/20/4040/1605/3625/3638","16974/19206/14756/72999/71240/231070/52857/207798","response to sterol",-0.809417712159748,0.809417712159748,"shared negative"
"GO_BP","GO:0072530","GO:0072530","GO:0072530","purine-containing compound transmembrane transport","purine-containing compound transmembrane transport",0.778079997467431,1.5848859132969,0.880428277517689,0.19089069241297,0.0553060172628561,0.71921524673589,FALSE,FALSE,"293/79085","239273/11739/20509/63959/11740/241296/71279/20524/73132/73836/67582/229731/230125","purine-containing compound transmembrane transport",-0.806805915829469,0.806805915829469,"shared positive"
"GO_BP","GO:0042537","GO:0042537","GO:0042537","benzene-containing compound metabolic process","benzene-containing compound metabolic process",0.493482345719474,1.2994969441082,0.991433285624623,0.4795734719299,0.00373650451455322,0.319144848327779,FALSE,FALSE,"56267/51166","113868/68312/50493/269823/394435/13078/14085/14865","benzene-containing compound metabolic process",-0.806014598388726,0.806014598388726,"shared positive"
"GO_BP","GO:0050892","GO:0050892","GO:0050892","intestinal absorption","intestinal absorption",-0.902585113596714,-1.70611666001492,0.752493197636836,0.143012601284795,-0.123497421637293,-0.844625693812299,FALSE,FALSE,"7429/9843/3952/64240/6518/8435/64241/29881/10162/7357/4864/2035/150","22350/237636/22349/18145/20778/65970/16456/21873/60363","intestinal absorption",0.803531546418206,0.803531546418206,"shared negative"
"GO_BP","GO:0009063","GO:0009063","GO:0009063","amino acid catabolic process","amino acid catabolic process",0.719809638103547,1.52183132635777,0.96020713308216,0.162530017130791,0.0176350721153279,0.789066418867397,FALSE,FALSE,"493/586/3712/125061/144193/10157/2653/875/56267/55556/4842/23576/51166/7915/2752/275/501/11112/642/10841/2954/113675","108682/12041/192166/26912/110695/14874/14661/12035/11898/66885/15108/13171/246277/93747/78038/110842/110446/269378/12039","amino acid catabolic process",-0.802021688254223,0.802021688254223,"shared positive"
"GO_BP","GO:0007492","GO:0007492","GO:0007492","endoderm development","endoderm development",1.87244123797476,1.07183883099996,0.010458143363444,0.665989772397896,1.9805454090233,0.176532440237001,TRUE,FALSE,"1294/1284/1301/3624/1291/3975/1846/3676/3912/8091/22943/1295/2626/3914/54623/1289/3915/57057/64321","12833/17387/12832/12827/15364/12816/14268/12837/240672/13537/11600/16558/12814/217351/14042/11838/214498/26914/19252/16777/17395/12831/21803","endoderm development",0.8006024069748,0.8006024069748,"shared positive"
"GO_BP","GO:0006470","GO:0006470","GO:0006470","protein dephosphorylation","protein dephosphorylation",-1.50213531227148,-0.702448872107259,0.0890027586936081,0.994806596195523,-1.05059653192988,-0.00226134374607043,FALSE,FALSE,"9150/5778/11122/1847/6305/7179/8897/78986/1852/5532/5803/84867/5523/27071/1843/5495/23399/5802/5494/5791/5777/23371/150290/5501/58190/5530/5515/5728/5499","320472/71887/80281/68734/17931/19047/14208/80915/19045/19058/19211/71978/19052/12234/320024/218294/235584/231637/20869/329506/72349/19272/19271/319520/14050/67857/98432/382051/53892/67655/19246/14048","protein dephosphorylation",-0.799686440164221,0.799686440164221,"shared negative"
"GO_BP","GO:0039529","GO:0039529","GO:0039529","RIG-I signaling pathway","RIG-I signaling pathway",0.78185365804618,1.57884792808468,0.88318543057725,0.217036545110719,0.0539481038722297,0.663467132494215,FALSE,FALSE,"29997/85364/56829/55601/4940/55666/84282/7353","230073/246727/80861/234311/217365/78781/68077/231655","RIG-I signaling pathway",-0.7969942700385,0.7969942700385,"shared positive"
"GO_BP","GO:0050830","GO:0050830","GO:0050830","defense response to Gram-positive bacterium","defense response to Gram-positive bacterium",1.10554825793125,1.90192348553937,0.55162915658464,0.0139803094281883,0.258352787077094,1.85448321618207,FALSE,TRUE,"3133/567/837/133/4615/85236/3575/6170/4852/3140","55932/236573/229900/69146/11535/14469/17250/12363/24088/58809/18805/14468/117149/17874/11820/17472/14000/107607","defense response to Gram-positive bacterium",-0.79637522760812,0.79637522760812,"shared positive"
"GO_BP","GO:0160240","GO:0160240","GO:0160240","RNA polymerase II transcription initiation surveillance","RNA polymerase II transcription initiation surveillance",-1.32958889100419,-0.536494312438206,0.370613845087507,0.991981647630537,-0.431078360697658,-0.00349636252980886,FALSE,FALSE,"57117/55174/25896/57508/92105/55656/5518/65123/80789/9978/5515","70422/71957/231868/19052/210925/229543/56438/71793","RNA polymerase II transcription initiation surveillance",-0.793094578565984,0.793094578565984,"shared negative"
"GO_BP","GO:0042491","GO:0042491","GO:0042491","inner ear auditory receptor cell differentiation","inner ear auditory receptor cell differentiation",-0.487943573488752,-1.28087914030913,0.992155835080363,0.484175211948619,-0.00342010909562927,-0.314997448660292,FALSE,FALSE,"10083/6647/9497/5048","224796/100503041/73750/13047/232089/16450/26941/97031/17920","inner ear auditory receptor cell differentiation",0.792935566820378,0.792935566820378,"shared negative"
"GO_BP","GO:0042776","GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis","proton motive force-driven mitochondrial ATP synthesis",1.7847514306736,0.9931462402426,0.0195673530707566,0.738252171215881,1.70846791856847,0.131795267091378,TRUE,FALSE,"4538/4508/4539/4535/4540/513/4698/4710/4537/539/4694/4725/514/4711/4536/126328/4509/9551/4717/4709/4731/4726/134145/6391/84277/4704/4707/51079/515/4716/521/65990/6392/4718","66592/68073/67273/66218/66114/225887/72900/67680/67130/66416/70316/75406/214917/68349/67126/68194/66377/66091/17991/28080/17995/11949/67184/68342","proton motive force-driven mitochondrial ATP synthesis",0.791605190431,0.791605190431,"shared positive"
"GO_BP","GO:0002097","GO:0002097","GO:0002097","tRNA wobble base modification","tRNA wobble base modification",1.96981493222536,1.17969246086084,0.00716223577301944,0.55570709094552,2.14495138658634,0.255154061485517,TRUE,FALSE,"51504/54733/54859/81890/79691/146712/84705/84267/27304/55687/57604/25821/285381/8518/348180/55140/55226","74195/66965/105638/69372/98956/70359/54351/67674/246221/77766/230233/227835/67667/106248","tRNA wobble base modification",0.79012247136452,0.79012247136452,"shared positive"
"GO_BP","GO:1902047","GO:1902047","GO:1902047","polyamine transmembrane transport","polyamine transmembrane transport",-1.35942894334266,-0.569670453044483,0.357043765796925,0.980107368077167,-0.447278545570956,-0.00872634593067512,FALSE,FALSE,"79572/6582/344905/4947/84239/51582/57210/113451","106068/224088","polyamine transmembrane transport",-0.789758490298177,0.789758490298177,"shared negative"
"GO_BP","GO:0051654","GO:0051654","GO:0051654","establishment of mitochondrion localization","establishment of mitochondrion localization",1.49183690410561,0.702971230210028,0.195774205322238,0.959188260940024,0.708244530225356,0.0180961450052956,FALSE,FALSE,"80179/89941/51309/51566/9823/54470/5310/55201/3281/10128/9638/4976","235180/18763/19294/17755/74006/66196/59040/67211/15251/70827/226778/319613/56455","establishment of mitochondrion localization",0.788865673895582,0.788865673895582,"shared positive"
"GO_BP","GO:0002712","GO:0002712","GO:0002712","regulation of B cell mediated immunity","regulation of B cell mediated immunity",1.57727826676153,0.789256356759606,0.201378305315969,0.906783301697798,0.695987318236509,0.0424964859509848,FALSE,FALSE,"3133/4179/7040/5395/55183/7158/54537/5819/7037","12266/12946/225888/20852","regulation of B cell mediated immunity",0.788021910001924,0.788021910001924,"shared positive"
"GO_BP","GO:0002889","GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","regulation of immunoglobulin mediated immune response",1.57727826676153,0.789256356759606,0.201378305315969,0.906783301697798,0.695987318236509,0.0424964859509848,FALSE,FALSE,"3133/4179/7040/5395/55183/7158/54537/5819/7037","12266/12946/225888/20852","regulation of immunoglobulin mediated immune response",0.788021910001924,0.788021910001924,"shared positive"
"GO_BP","GO:0170041","GO:0170041","GO:0170041","non-proteinogenic amino acid metabolic process","non-proteinogenic amino acid metabolic process",1.12065033693619,1.9070773564838,0.54435050993022,0.00906804305939055,0.264121365910333,2.04248642630343,FALSE,TRUE,"493/1806/4548/23463/81539/875/56267/51166/1373/7915/4522/50507/642/4141/4552","107869/20512/56454/50527/192166/56693/18451/11898/112406/236539/14431/69719/269378/53381/108156/17850/18618/68021","non-proteinogenic amino acid metabolic process",-0.78642701954761,0.78642701954761,"shared positive"
"GO_BP","GO:0030149","GO:0030149","GO:0030149","sphingolipid catabolic process","sphingolipid catabolic process",-0.952756488118891,-1.73864885354045,0.732023902821317,0.0843878161416608,-0.135474737665769,-1.07372025200479,FALSE,FALSE,"51542/27293/2629/56624/285362/81537/2717/5580/8879/222/3073/427/8611/5168","245944/50877/58994/230101/15212/77626/18010/20397/19156/20597/14420/14466/11605/15211","sphingolipid catabolic process",0.785892365421559,0.785892365421559,"shared negative"
"GO_BP","GO:0006493","GO:0006493","GO:0006493","protein O-linked glycosylation","protein O-linked glycosylation",0.82680139481557,1.60928733963118,0.903009476911942,0.0637309550932253,0.0443076918249608,1.19564957299025,FALSE,FALSE,"146664/143888/23509/9469/55568/79623/11227/2591/126792/83857/11226/9486/9334/54790/170384/80312/6480/374378/29954/5238/113189/9955/9953/2218/6482/200424/84892/79695/222537/283464/160335","243853/53618/268880/234356/234407/72050/68273/83398/381694/54616/224143/140484/108155/70551/74653/217734/97884/195646/68304/14043/218989/76898/73068/14426/72136/231050/232313/117592/216395/100910/11600/15476/73836/14345/14042/212996/233781/70827/70484/50786/14423/59031/22235/14425/75847/171212/72297/15531/246179","protein O-linked glycosylation",-0.78248594481561,0.78248594481561,"shared positive"
"GO_BP","GO:0010874","GO:0010874","GO:0010874","regulation of cholesterol efflux","regulation of cholesterol efflux",-1.82587082908399,-1.05006821809282,0.0438019758432494,0.681231700819771,-1.35850629866334,-0.166705150535095,TRUE,FALSE,"64137/23461/7376/10347/4035/128240/6721/21/4790/20/55004/158219/5595","20788/12389/27403/217265/192663/11816","regulation of cholesterol efflux",-0.77580261099117,0.77580261099117,"shared negative"
"GO_BP","GO:0060211","GO:0060211","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","regulation of nuclear-transcribed mRNA poly(A) tail shortening",-1.97320284659872,-1.19810044292118,0.0155667537637754,0.55262004951756,-1.80780194423784,-0.25757336256666,TRUE,FALSE,"64282/27327/23019/26986/10140/56478/27161/23112/22849","233833/234594/208922/67710/22057","regulation of nuclear-transcribed mRNA poly(A) tail shortening",-0.77510240367754,0.77510240367754,"shared negative"
"GO_BP","GO:0009948","GO:0009948","GO:0009948","anterior/posterior axis specification","anterior/posterior axis specification",-0.858431779569414,-1.63157563071708,0.79476880877743,0.144769919954833,-0.099759185399234,-0.839321665726602,FALSE,FALSE,"6497/4762/1044/10409/7044/1649/23424/79971/10736/3234/7855","21389/327826/21386/13590/16974/16825/23872/106042/56334/226352/19821/241062/20807/13198/67122/14367/21415/12159/20878","anterior/posterior axis specification",0.773143851147666,0.773143851147666,"shared negative"
"GO_BP","GO:0031630","GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","regulation of synaptic vesicle fusion to presynaptic active zone membrane",-1.36923040931864,-0.598434617575184,0.358849330828622,0.985614160830211,-0.445087859290124,-0.00629306540059163,FALSE,FALSE,"22895/5864/9066/10814/90019/6812","20979/22317/13447/382018/14809/12889/235415/229521/111173/60425/19339/380714","regulation of synaptic vesicle fusion to presynaptic active zone membrane",-0.770795791743456,0.770795791743456,"shared negative"
"GO_BP","GO:1901632","GO:1901632","GO:1901632","regulation of synaptic vesicle membrane organization","regulation of synaptic vesicle membrane organization",-1.36923040931864,-0.598434617575184,0.358849330828622,0.985614160830211,-0.445087859290124,-0.00629306540059163,FALSE,FALSE,"22895/5864/9066/10814/90019/6812","20979/22317/13447/382018/14809/12889/235415/229521/111173/60425/19339/380714","regulation of synaptic vesicle membrane organization",-0.770795791743456,0.770795791743456,"shared negative"
"GO_BP","GO:0030490","GO:0030490","GO:0030490","maturation of SSU-rRNA","maturation of SSU-rRNA",1.812199367215,1.04432103080731,0.0106123711420825,0.690306894155729,1.97418757002217,0.160957789252808,TRUE,FALSE,"51504/85395/25926/27341/29777/55720/128061/10813/26574/30836/88745/51077/55127/28987/65095/6234/115939/90121/92856/79050/9790/9277/27042/25983/10528/11056/65083/55226/10799/10199/11103/5822/57647/79954/161424/10607/9136/4809/153443/83732/51118","70078/213773/57315/67842/20085/72515/53414/59028/215193/68052/269470/98956/208366/110816/67674/104662/208144","maturation of SSU-rRNA",0.76787833640769,0.76787833640769,"shared positive"
"GO_BP","GO:0071404","GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","cellular response to low-density lipoprotein particle stimulus",1.45733206748563,0.6902273306841,0.244167877073618,0.957487999901664,0.612311472771644,0.0188666602931752,FALSE,FALSE,"1012/7040/4615/4023/5468/3949/148022/7099","11651/12554/17874/11820/21898","cellular response to low-density lipoprotein particle stimulus",0.76710473680153,0.76710473680153,"shared positive"
"GO_BP","GO:0097242","GO:0097242","GO:0097242","amyloid-beta clearance","amyloid-beta clearance",-1.84528413377322,-1.08072265219768,0.0403491793398221,0.649252859938219,-1.39416529394839,-0.187586128641052,TRUE,FALSE,"6722/3156/10347/4035/6721/4481/3416/1213/718/4311","20788/20807/27403/271457/14725/67300/228357/11816","amyloid-beta clearance",-0.76456148157554,0.76456148157554,"shared negative"
