"database","pathway_key","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","NES_human_KD","NES_mouse_KD","padj_human_KD","padj_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","leading_edge_human_KD","leading_edge_mouse_KD","pathway_name","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"Hallmark","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-1.18729476231426,1.25699811800136,0.200933367902515,0.113985815602837,-0.696947936359731,0.943149188915187,FALSE,FALSE,"291;10312;10632;5160;4720;3417;2110;518;509;528;51606;9131;533;23530;498;38;50;8402;1528;4700;5166;537;9167;2109;23203;2821;4191;5447;1351;27429;10476;516;10989;581;788;22;3028;1537;26517;9296;10651;9550;6390;3419;2806;9868;30;2879;8604;1738;3418;51660;506;5435","14194;11739;22335;51798;14751;67863;67460;14661;69089;66885;30055;11306;11740;16828;11951;15926;15108;231086;113868;93747;11370;16922;64704;110842;235339;15929;110446;66407;269951;12039;28185;52538;109754;18597;53375;22333;22273;625249;225887;72900;12369;12028;67680;67130;18674;66416;70316;75406;18105;66445;211253;59040","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-2.44429288031562,2.44429288031562,"opposite direction"
"Hallmark","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",-0.993922802081716,1.43652353553552,0.542799125273352,0.0329201229068665,-0.265360860881981,1.48253855202373,FALSE,TRUE,"4322;718;716;5321;7511;1356;4199;5290;3717;978;6714;715;80124;23414;6810;10938;3659;4035;4048;4323;2783;6935;9958;1051;51056;2534;5550;5580;308;2773;2771;10404","54123;12870;12266;50908;19072;27226;21857;17387;208650;238130;16923;12827;12363;54381;229445;67603;14268;18793;12554;18643;16971;17436;50721;240672;13039;14693;20909;18791;17386;268936;21858;19164;12369;18706;20779;56420;18783;380921;16563;66988;12608;16912;16818","HALLMARK_COMPLEMENT",-2.43044633761724,2.43044633761724,"opposite direction"
"Hallmark","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.06643159263914,1.33630261766211,0.453216374269006,0.166950596252129,-0.343694407885843,0.777412025555121,FALSE,FALSE,"7001;4720;5052;4700;2730;140809;3726;4046;2879;55829;51022;2729;4353;6647;10549","14381;14782;17250;112406;108737;22166;76650;50493;110854;53381;14629;54132;625249;18104;67130;14630;18477;11758;59041;21672;69367","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-2.40273421030125,2.40273421030125,"opposite direction"
"Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.22880523178448,-1.12579919817417,0.188127090301003,0.232885023763778,0.72554866154103,-0.632858438927222,FALSE,FALSE,"5054;3371;2150;1026;23645;5329;3624;3460;7262;1846;9945;3976;3280;5209;6515;1827;22822;10365;5806;4616;79155;8061;4088;1906;960;182;3575;24145;80176;4170;3949;9592;3914;7832;9334;2669;5055;2683;595;6890;8744;8837;3725;24147;10318;9242;7071;8660;2152","17873;54720;16007;18626;67035;23849;11852;16476;13636;21929;384783;18787;17119;18124;15370;20893;18035;14595;22113;230734;229055;20527;16169;14579;20620;13614;74646;99929;17133;319520;20971;21847;106628;18037;20725","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2.35460442995865,2.35460442995865,"opposite direction"
"Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",-1.1231378644379,1.1550903186664,0.315742989622433,0.27295008912656,-0.500666283217896,0.563916759547553,FALSE,FALSE,"5577;403;267;6387;2296;928;22824;9536;3717;9215;7358;10140;21;5777;57419;9314;573;1363;11145;3398;8839;29887;2109;645;2444;596;26353;2013;4665;3669;3860;2317;51083;6990;1960;2717;23650;64699;3716;6446;7134;57834","20539;13731;16010;17937;20112;16600;226101;94249;71228;15452;22393;67117;11898;63959;20439;15902;21983;12443;13655;20315;223254;269951;19088;18569;16451;212862;225182;23802;55963;13537;22122;235611;20602;93732;71982;76459;69724;12709;14281;67689;27410;14137;272551","HALLMARK_ESTROGEN_RESPONSE_LATE",-2.2782281831043,2.2782281831043,"opposite direction"
"Hallmark","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",-1.26123723856665,0.892440138542112,0.114260291377984,0.761449960598897,-0.942104672769,0.118358631460999,FALSE,FALSE,"4354;718;51092;7001;4601;5091;6535;8850;23112;54498;4891;2235;23530;2035;5526;535;80853;9911;2730;7716;25897;51274;645;56674;9958;10422;4779;23002;57610;3145;27429;9663;4005","26570;14664;12266;66171;19358;20525;12380;11733;107747;27053;228608;21399;64704;71207;17025;12227;59028;214601;14629;107566;11518;14755;22276;217232;233489;15288;21961;14630;53415;12892;65107;16599;225849;21672;12177;70827;14055","HALLMARK_HEME_METABOLISM",-2.15367737710876,2.15367737710876,"opposite direction"
"Hallmark","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-0.965664870008312,0.991455296521976,0.583864118895966,0.51975650652475,-0.233688213298634,0.284200065286328,FALSE,FALSE,"5499;10451;5728;1213;466;5519;7184;8878;5571;10096;1072;3265;27071;1460;4690;29110;200576;3561;31;1649;23236;7334;81617;6197;396;5602;7323;5608;6503","228026;12567;20525;20847;11651;21937;23988;75778;17346;18643;74370;107476;266632;66350;18795;15461;17874;26420;12283;13555;22084;107607;26419;74117;227743;16818;54401;110651;16189;16439;18803;66713;66105;13649;18412;26414;11773;26399;56637;228775;110157","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-1.95712016653029,1.95712016653029,"opposite direction"
"Hallmark","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",1.48365176500967,2.82485382764666,0.0554646050965495,1.68416121488724e-18,1.25598407480519,17.7736163383799,FALSE,TRUE,"10410;103;3959;567;5610;85363;10561;4061;54809;5359;6773;10544;9830;3431;54625;1267;85441;3566;87178;7706;7453;55072;7726;9636;219285;6890;94240;55601","99899;19039;55932;54123;24110;66141;15959;246730;209086;547253;100038882;67775;243771;80285;69550;50908;70110;71586;16423;22169;16391;17069;74153;22375;64685;12799;19186;80861;20847;234311;80876;319236;17454;16913;19106;17858;12977;217069;19188;71701;21354;100121;109032;56791;72075;58185;68713;231655","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.34120206263699,1.34120206263699,"shared positive"
"Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",1.26996215306659,2.49011179641312,0.134911387747593,3.82117116715309e-14,0.869951390378453,13.4178035079056,FALSE,TRUE,"10410;1026;103;7378;3959;5214;567;837;5610;4502;5371;10561;26053;57674;4615;5770;3106;4061;5359;840;6773;9830;3431;80830;54625;85441;3566;87178;10124;3075;958;7706;7453;10392;10068;29126;55072;7726;9636;4600;219285;6890;355;94240;55601;8082;84888;8737;6772;7903;3455;4940;10797","99899;19039;55932;54123;672511;24110;66141;15959;209086;547253;100038882;67775;230073;243771;58203;69550;327959;50908;70110;246728;17768;71586;22169;16391;17069;246727;109552;22375;19171;64685;20846;19186;80861;24105;20847;234311;19225;12363;80876;21928;16913;19106;17858;217069;19188;71701;18578;21354;100121;109032;56791;72075;12702;58185;231655;17874;22271;434341;20306;192786;50523;78388;12369;107607;18783;60533;56045;20821;66988;16912;15976;19167;66552","HALLMARK_INTERFERON_GAMMA_RESPONSE",-1.22014964334653,1.22014964334653,"shared positive"
"Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.58747647423291,2.56002669667435,0.00372415027321296,1.60562491770254e-16,2.42897280311754,15.7943559006497,TRUE,TRUE,"1282;1294;1490;5054;1284;1301;1293;2303;3371;23705;4638;7070;966;1292;5270;7474;2201;3486;7076;5817;5329;3624;5217;4017;115908;10486;4907;4312;6422;7040;1004;5806;4616;51330;7057;4232;960;284217;6695;22943;11167;290;6443;6641;3485;50863;22795;1289;2669;3915;10272;25878;7980","11475;20692;12552;14119;12842;20563;12843;14451;20564;12563;98932;12111;20750;23876;58859;235106;16010;20720;12826;14118;12835;12834;21859;14314;21923;18933;21838;17181;14609;19288;13003;12931;21857;107581;16949;18542;17387;23892;22240;16009;12832;12825;17313;12827;234407;16419;21814;192176;22004;12816;18822;22352;14268;18793;12332;17392;15902;16948;56213;20254;107589;20315;13601;16971;18113;21810;27279;21826;14733;19035;13732","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",-0.97255022244144,0.97255022244144,"shared positive"
"Hallmark","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",1.0369360467418,1.79391323770022,0.475530017832376,5.07446164129282e-05,0.32282206302208,4.29461002604881,FALSE,TRUE,"8614;5478;3486;1956;5214;4907;375790;5836;2990;9672;9123;55635;8912;10776;2239;960;6790;4678;126792;205;8702;54982;7039;1289;10570;7295;30001;136;1058;58528;2683;4731;50808;4166;6781;3425;6391;3597;8660;5768","107869;66171;14635;50527;53618;11603;74747;14381;110695;18451;13003;53418;54371;14936;16009;20856;70186;22359;24105;83398;15529;57875;11639;11674;18822;16828;15926;20855;21983;18194;50797;18484;22166;17436;21810;54128;76524;14043;268373;14733;16164;76898;22021;57357;14629;16765;67005;23897;11876;26432;110006;21351;15937;107029;66646;22339;117592;78688;21991;100910;22122;12337;110611;16563;23959;208211;236900;104458;69080;11541;14042","HALLMARK_GLYCOLYSIS",-0.75697719095842,0.75697719095842,"shared positive"
"Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.873004802776344,1.60652445066581,0.760462022254475,0.00507328117240273,0.118922469891267,2.29471106746003,FALSE,TRUE,"8614;4869;55033;8815;6509;11260;8140;10775;1736;60559;55738;9652;1163;6464;30001;58477;9221;1054;10797;4801;5073;10528;8570;50628;22926;9797;23478;1973","20539;56454;17768;50527;74747;69065;68090;109019;20856;228998;245474;13685;110960;15270;22393;27998;13629;18148;13681;27053;107272;67398;69162;52530;52639;218343;73192;233908;22631;67134;27966;20416;208643;12611;22339;105148;55963;11911","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-0.733519647889466,0.733519647889466,"shared positive"
"Hallmark","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",-1.35965448097816,-0.779694373446656,0.188127090301003,0.837264150943396,-0.72554866154103,-0.0771375035376387,FALSE,FALSE,"55851;23220;8324;9978;2648;6934;7855;8454;408;8321","14367;207521;60406;74198;14369;56438","HALLMARK_NOTCH_SIGNALING",-0.579960107531504,0.579960107531504,"shared negative"
"Hallmark","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",-1.15625907870233,-1.6310567093615,0.310677755472708,0.00886755255243098,-0.507689841116765,-2.05219622905696,FALSE,TRUE,"3305;9063;54558;3416;22824;1080;5037;3267;84779;6888;11144;6558;9489;27285;81570;5443;4867;5232;673;83401;157807;23139;9807;8028;246;10693;5161;2918;7419;5414;6518;79882;7142;56903;165721;79696;7278;1630;2515","18415;20878;18005;17776;68961;24084;12534;235559;12235;54137;12672;12794;215387;14056;56324;18551;19087;12326;22115;11861;72350","HALLMARK_SPERMATOGENESIS",0.47479763065917,0.47479763065917,"shared negative"
"Hallmark","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",-1.52406898140597,-1.06527207563354,0.0114795657111696,0.381920163170163,-1.94007454162535,-0.418027412790907,TRUE,FALSE,"7277;291;2052;694;2907;4128;2026;6535;650;27161;51706;528;6236;885;3134;1280;2011;3659;5243;8878;1119;4323;3726;3164","66335;11852;12724;13807;73122;70767;74325;15370;56418;20867;18035;17096;15502;16511;12566;12367;66144;12125;19063;55938;99681;18550;81489;216869;12583;14156;16362;11910;110920","HALLMARK_UV_RESPONSE_UP",-0.45879690577243,0.45879690577243,"shared negative"
"Hallmark","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",1.8300895353107,1.38696770718124,0.0064143879343015,0.118791770410169,2.1928447780166,0.925213645122924,TRUE,FALSE,"4869;6949;7374;9238;27346;8886;4173;11335;83743;10244;64216;26354;9064;9221;92856;79050;6652;79077;6573;10528;4174;51388;6723;29078;56342;23223;10199;54663;3177;23082","53608;12567;71974;75751;20509;27998;18148;72515;20810;53414;101612;59028;67134;27966;69071;15510;13537;28126;107071;21379;21453","HALLMARK_MYC_TARGETS_V2",0.44312182812946,0.44312182812946,"shared positive"
"Hallmark","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",1.3586114413838,0.922898329510719,0.100304647148127,0.694150672411542,0.998678945503662,0.158546251310851,FALSE,FALSE,"8237;9883;11130;1854;4059;4833;1643;2987;7508;1687;51497;4350;6118;2237;2068;9328;10302;4830;2067;23204;6878;2073;79720;1716;3059;6119;5984;353;5439;51292;5982;10189;50808;124583;5429;7298;25920;51251;22916;6809","22169;27632;67996;56520;22088;24075;22059;23918;15452;14923;13870;13194;57314;94223;18578;50773;19718;382985;27369;68092;625249;22171;235459;54722;236733;66679;76025","HALLMARK_DNA_REPAIR",0.435713111873081,0.435713111873081,"shared positive"
"Hallmark","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",1.31374385761281,1.71105056327076,0.100304647148127,0.000307219839175421,0.998678945503662,3.51255074252657,FALSE,TRUE,"5478;2547;6187;6128;4869;328;2739;6146;1854;5425;26156;6637;3178;51020;9045;8886;11260;4173;6418;3608;10921;52;3183;3838;11335;6150;4830;54107;1933;7416;26354;5984;6204;7284;9221;7298;10155;991;6627;1207;6141;22916;11137;10574;7458;1964;5902;10935;65005;10856","18263;12567;22335;23918;27979;15452;26444;27050;14694;18148;13681;20174;18458;20383;13690;52530;107508;16828;20103;12464;59029;11792;20810;14375;69719;55949;230721;19934;16898;18393;268373;73192;68092;27756;28185;53381;12468;67134;15382;19384;14852;67115;27966;22333;21454;103136;68988;22171;109801;11837;74326;15510;105148;53605;55944;18674;56200;70316;28126;66445;20382;53607;51810;20104;381760;67097;20588;110809;225027;67089;12729;12465;230484;85305;26965;56150;107686;17463;30877;22630;19935;12034;19385;11757;51797;22384;17220;22123;19988;11431","HALLMARK_MYC_TARGETS_V1",-0.39730670565795,0.39730670565795,"shared positive"
"Hallmark","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",-1.26298235804144,-1.6602347072565,0.171326754385965,0.00630261077547386,-0.766174812312303,-2.2004795123704,FALSE,TRUE,"9367;1213;9276;23095;10565;51606;538;5862;22872;27236;1176;6643;23673;7251;8546;1315;10067;164;1211;2717;10564;102;9525;372;51552;476;8615;259230;23041;23033;6197;2778;8775;8417;6647","16004;69938;11605;54214;67300;14420;16784;12757;107767;24045;56418;211673;108123;11977;271457;11765;107338;21985;56382;53331;19063;20333;12390;16561;72736;22365;108664;70349","HALLMARK_PROTEIN_SECRETION",0.39725234921506,0.39725234921506,"shared negative"
"Hallmark","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",1.20715265536121,1.55241293512183,0.196840196840197,0.00979883349384659,0.705886209343257,2.00882562199515,FALSE,TRUE,"3481;894;2150;9590;23645;3486;5329;3624;9734;9945;3976;7851;2995;131566;5327;51199;2791;7035;2591;5178;27075;3575;2119;8829;3075;2012;1848;5649;10806;220;30001;80380;23080;3237;3800;6304;6480;3728;23268;3673;8854;23643;4674;2048","19092;20568;20750;67776;11732;13874;50527;217410;11815;18933;17385;18186;16600;17384;78560;16009;67778;74114;228662;13730;19225;16913;57875;67603;18793;107527;15902;233315;79221;12444;18080;104156","HALLMARK_KRAS_SIGNALING_UP",-0.34526027976062,0.34526027976062,"shared positive"
