"database","pathway_key","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","NES_human_KD","NES_mouse_KD","padj_human_KD","padj_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","pathway_name","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"Reactome","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","R-HSA-190840","R-MMU-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",-1.88039735273384,1.98607271075239,0.0194674273359285,0.00363018354294996,-1.71069143767531,2.44007141637568,TRUE,TRUE,"Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",-3.86647006348623,3.86647006348623,"opposite direction"
"Reactome","Gluconeogenesis","R-HSA-70263","R-MMU-70263","Gluconeogenesis","Gluconeogenesis",-1.96426273610022,1.79756550572888,0.00438770856212244,0.0429840204022832,-2.35776222659993,1.36669296630227,TRUE,TRUE,"Gluconeogenesis",-3.7618282418291,3.7618282418291,"opposite direction"
"Reactome","Cross-presentation of soluble exogenous antigens (endosomes)","R-HSA-1236978","R-MMU-1236978","Cross-presentation of soluble exogenous antigens (endosomes)","Cross-presentation of soluble exogenous antigens (endosomes)",-2.27704366093387,1.48348017979168,6.00506037821972e-05,0.272448362285023,-4.22148262160065,0.564715798340585,TRUE,FALSE,"Cross-presentation of soluble exogenous antigens (endosomes)",-3.76052384072555,3.76052384072555,"opposite direction"
"Reactome","Transport of connexons to the plasma membrane","R-HSA-190872","R-MMU-190872","Transport of connexons to the plasma membrane","Transport of connexons to the plasma membrane",-1.7528308511138,1.98607271075239,0.0255257622805653,0.00363018354294996,-1.59302127963087,2.44007141637568,TRUE,TRUE,"Transport of connexons to the plasma membrane",-3.73890356186619,3.73890356186619,"opposite direction"
"Reactome","Amplification of signal from the kinetochores","R-HSA-141424","R-MMU-141424","Amplification of signal from the kinetochores","Amplification of signal from the kinetochores",1.92026048812139,-1.66587398827837,0.0003233651264945,0.0368310977635968,3.49030681865242,-1.43378533665506,TRUE,TRUE,"Amplification of signal from the kinetochores",3.58613447639976,3.58613447639976,"opposite direction"
"Reactome","Amplification of signal from unattached kinetochores via a MAD2 inhibitory signal","R-HSA-141444","R-MMU-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",1.92026048812139,-1.66587398827837,0.0003233651264945,0.0368310977635968,3.49030681865242,-1.43378533665506,TRUE,TRUE,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",3.58613447639976,3.58613447639976,"opposite direction"
"Reactome","Metabolism of polyamines","R-HSA-351202","R-MMU-351202","Metabolism of polyamines","Metabolism of polyamines",-2.32493067514805,1.20628034186498,2.49570661479088e-05,0.538982829251286,-4.6028064698976,0.268425070212518,TRUE,FALSE,"Metabolism of polyamines",-3.53121101701303,3.53121101701303,"opposite direction"
"Reactome","Regulation of ornithine decarboxylase (ODC)","R-HSA-350562","R-MMU-350562","Regulation of ornithine decarboxylase (ODC)","Regulation of ornithine decarboxylase (ODC)",-2.34360405307854,1.18313853366364,2.5128020267419e-05,0.59719790779971,-4.59984172632204,0.22388172243501,TRUE,FALSE,"Regulation of ornithine decarboxylase (ODC)",-3.52674258674218,3.52674258674218,"opposite direction"
"Reactome","Gap junction assembly","R-HSA-190861","R-MMU-190861","Gap junction assembly","Gap junction assembly",-1.60964804609168,1.87574388491157,0.0756090175029796,0.0223778755942561,-1.12142640531573,1.65018114486236,FALSE,TRUE,"Gap junction assembly",-3.48539193100325,3.48539193100325,"opposite direction"
"Reactome","Antigen processing: Ub, ATP-independent proteasomal degradation","R-HSA-9912633","R-MMU-9912633","Antigen processing: Ub, ATP-independent proteasomal degradation","Antigen processing: Ub, ATP-independent proteasomal degradation",-1.82597897317011,1.64413587593451,0.0127493782769375,0.203327404905738,-1.8945109930715,0.691804082270825,TRUE,FALSE,"Antigen processing: Ub, ATP-independent proteasomal degradation",-3.47011484910462,3.47011484910462,"opposite direction"
"Reactome","Cellular response to starvation","R-HSA-9711097","R-MMU-9711097","Cellular response to starvation","Cellular response to starvation",1.54513398181295,-1.90523437119928,0.0150834723974126,0.00798655001263218,1.82149866712426,-2.09764078439639,TRUE,TRUE,"Cellular response to starvation",3.45036835301223,3.45036835301223,"opposite direction"
"Reactome","Removal of the Flap Intermediate from the C-strand","R-HSA-174437","R-MMU-174437","Removal of the Flap Intermediate from the C-strand","Removal of the Flap Intermediate from the C-strand",2.03770716096943,-1.39929372244378,0.00116707245985759,0.387690988305238,2.93290217913939,-0.411514293846527,TRUE,FALSE,"Removal of the Flap Intermediate from the C-strand",3.43700088341321,3.43700088341321,"opposite direction"
"Reactome","Activation of STAT3 by cadherin engagement","R-HSA-9958825","R-MMU-9958825","Activation of STAT3 by cadherin engagement","Activation of STAT3 by cadherin engagement",-2.15474742169946,1.28132772066071,3.63461033967609e-05,0.482176255304871,-4.43954214227384,0.316794180196591,TRUE,FALSE,"Activation of STAT3 by cadherin engagement",-3.43607514236017,3.43607514236017,"opposite direction"
"Reactome","HDR through Homologous Recombination (HRR)","R-HSA-5685942","R-MMU-5685942","HDR through Homologous Recombination (HRR)","HDR through Homologous Recombination (HRR)",2.14669752335859,-1.2194063718981,1.7668273273717e-05,0.549528155460359,4.75280589216498,-0.260010051288143,TRUE,FALSE,"HDR through Homologous Recombination (HRR)",3.36610389525669,3.36610389525669,"opposite direction"
"Reactome","DARPP-32 events","R-HSA-180024","R-MMU-180024","DARPP-32 events","DARPP-32 events",-2.32309666311958,1.0422484560069,8.16049941269372e-05,0.785948165824963,-4.08828326213582,0.104606095230947,TRUE,FALSE,"DARPP-32 events",-3.36534511912648,3.36534511912648,"opposite direction"
"Reactome","Gap junction trafficking and regulation","R-HSA-157858","R-MMU-157858","Gap junction trafficking and regulation","Gap junction trafficking and regulation",-1.96904841522622,1.38558823656904,0.00259406806758616,0.362048372648552,-2.58601863234245,0.441233400265565,TRUE,FALSE,"Gap junction trafficking and regulation",-3.35463665179526,3.35463665179526,"opposite direction"
"Reactome","Processive synthesis on the C-strand of the telomere","R-HSA-174414","R-MMU-174414","Processive synthesis on the C-strand of the telomere","Processive synthesis on the C-strand of the telomere",1.88859987810988,-1.43558350346236,0.00503979178128074,0.356479690522244,2.29758740603638,-0.447965207874868,TRUE,FALSE,"Processive synthesis on the C-strand of the telomere",3.32418338157224,3.32418338157224,"opposite direction"
"Reactome","Regulation of CDH1 Function","R-HSA-9764561","R-MMU-9764561","Regulation of CDH1 Function","Regulation of CDH1 Function",-2.24631709178719,1.07263496543987,2.85078959373655e-05,0.723492962056304,-4.54503483518133,0.140565689223558,TRUE,FALSE,"Regulation of CDH1 Function",-3.31895205722706,3.31895205722706,"opposite direction"
"Reactome","Proteasome assembly","R-HSA-9907900","R-MMU-9907900","Proteasome assembly","Proteasome assembly",-1.84165422162362,1.45041273099981,0.00475649820832507,0.270390253974809,-2.32271266250699,0.568008966285288,TRUE,FALSE,"Proteasome assembly",-3.29206695262343,3.29206695262343,"opposite direction"
"Reactome","Gap junction trafficking","R-HSA-190828","R-MMU-190828","Gap junction trafficking","Gap junction trafficking",-1.86853873499305,1.40591454368609,0.00740896574243909,0.387690988305238,-2.1302424133029,0.411514293846527,TRUE,FALSE,"Gap junction trafficking",-3.27445327867914,3.27445327867914,"opposite direction"
"Reactome","Fanconi Anemia Pathway","R-HSA-6783310","R-MMU-6783310","Fanconi Anemia Pathway","Fanconi Anemia Pathway",2.21449514155564,-1.0494590099034,5.33204035007886e-05,0.731281627594754,4.27310657273337,-0.13591533746656,TRUE,FALSE,"Fanconi Anemia Pathway",3.26395415145904,3.26395415145904,"opposite direction"
"Reactome","Autodegradation of Cdh1 by Cdh1:APC/C","R-HSA-174084","R-MMU-174084","Autodegradation of Cdh1 by Cdh1:APC/C","Autodegradation of Cdh1 by Cdh1:APC/C",-2.18237222017324,1.0783665126127,9.0563768417823e-05,0.728952545145105,-4.04304551450148,0.1373007433589,TRUE,FALSE,"Autodegradation of Cdh1 by Cdh1:APC/C",-3.26073873278594,3.26073873278594,"opposite direction"
"Reactome","Dectin-1 mediated noncanonical NF-kB signaling","R-HSA-5607761","R-MMU-5607761","Dectin-1 mediated noncanonical NF-kB signaling","Dectin-1 mediated noncanonical NF-kB signaling",-2.30789913136949,0.943993727894708,3.2628487562523e-05,0.894084129378247,-4.48640305672005,0.0486216140836093,TRUE,FALSE,"Dectin-1 mediated noncanonical NF-kB signaling",-3.2518928592642,3.2518928592642,"opposite direction"
"Reactome","NIK-->noncanonical NF-kB signaling","R-HSA-5676590","R-MMU-5676590","NIK-->noncanonical NF-kB signaling","NIK-->noncanonical NF-kB signaling",-2.29731719797113,0.943993727894708,3.68003241515305e-05,0.894084129378247,-4.43414835587537,0.0486216140836093,TRUE,FALSE,"NIK-->noncanonical NF-kB signaling",-3.24131092586584,3.24131092586584,"opposite direction"
"Reactome","Integration of energy metabolism","R-HSA-163685","R-MMU-163685","Integration of energy metabolism","Integration of energy metabolism",-1.83780441788568,1.39645455317136,0.00130540055489741,0.356479690522244,-2.88425620703086,0.447965207874868,TRUE,FALSE,"Integration of energy metabolism",-3.23425897105704,3.23425897105704,"opposite direction"
"Reactome","Signaling by ERBB4","R-HSA-1236394","R-MMU-1236394","Signaling by ERBB4","Signaling by ERBB4",-1.63264260160022,1.60100023570547,0.0251847543214528,0.117567014780821,-1.59886228135016,0.92971450911087,TRUE,FALSE,"Signaling by ERBB4",-3.23364283730569,3.23364283730569,"opposite direction"
"Reactome","Activation of the pre-replicative complex","R-HSA-68962","R-MMU-68962","Activation of the pre-replicative complex","Activation of the pre-replicative complex",1.61915510488881,-1.60767694487339,0.0578285900425153,0.131722545762478,1.2378573963912,-0.880339884398693,FALSE,FALSE,"Activation of the pre-replicative complex",3.2268320497622,3.2268320497622,"opposite direction"
"Reactome","SPOP-mediated proteasomal degradation of PD-L1(CD274)","R-HSA-9929491","R-MMU-9929491","SPOP-mediated proteasomal degradation of PD-L1(CD274)","SPOP-mediated proteasomal degradation of PD-L1(CD274)",-2.18008138167235,1.04529997094891,0.000168061600721765,0.782577614379085,-3.77453150428607,0.1064725792448,TRUE,FALSE,"SPOP-mediated proteasomal degradation of PD-L1(CD274)",-3.22538135262126,3.22538135262126,"opposite direction"
"Reactome","COPI-independent Golgi-to-ER retrograde traffic","R-HSA-6811436","R-MMU-6811436","COPI-independent Golgi-to-ER retrograde traffic","COPI-independent Golgi-to-ER retrograde traffic",-1.96686280601826,1.25259834949498,0.00136511543010045,0.515426436370145,-2.86483062442091,0.287833310124978,TRUE,FALSE,"COPI-independent Golgi-to-ER retrograde traffic",-3.21946115551324,3.21946115551324,"opposite direction"
"Reactome","RAF/MAP kinase cascade","R-HSA-5673001","R-MMU-5673001","RAF/MAP kinase cascade","RAF/MAP kinase cascade",-2.23656952705686,0.968313087090486,1.17833333333333e-08,0.878811014404235,-7.92873183658675,0.0561045085733251,TRUE,FALSE,"RAF/MAP kinase cascade",-3.20488261414735,3.20488261414735,"opposite direction"
"Reactome","ER-Phagosome pathway","R-HSA-1236974","R-MMU-1236974","ER-Phagosome pathway","ER-Phagosome pathway",-1.63427946049084,1.56933279624843,0.0122842099042503,0.182143149896075,-1.91065277123591,0.739587157215236,TRUE,FALSE,"ER-Phagosome pathway",-3.20361225673927,3.20361225673927,"opposite direction"
"Reactome","RMTs methylate histone arginines","R-HSA-3214858","R-MMU-3214858","RMTs methylate histone arginines","RMTs methylate histone arginines",-1.52177954913926,1.6638692684462,0.0714029555996786,0.0733249397335036,-1.14628381099603,1.13474828529821,FALSE,FALSE,"RMTs methylate histone arginines",-3.18564881758546,3.18564881758546,"opposite direction"
"Reactome","Regulation of insulin secretion","R-HSA-422356","R-MMU-422356","Regulation of insulin secretion","Regulation of insulin secretion",-1.71038678693918,1.47353996554429,0.00703878949595541,0.246037017559627,-2.15250202273708,0.608999546098164,TRUE,FALSE,"Regulation of insulin secretion",-3.18392675248347,3.18392675248347,"opposite direction"
"Reactome","Intraflagellar transport","R-HSA-5620924","R-MMU-5620924","Intraflagellar transport","Intraflagellar transport",-1.57816465609373,1.59488357855235,0.0371148823725438,0.103383470186651,-1.43045191150995,0.985548894323291,TRUE,FALSE,"Intraflagellar transport",-3.17304823464608,3.17304823464608,"opposite direction"
"Reactome","SUMOylation of DNA damage response and repair proteins","R-HSA-3108214","R-MMU-3108214","SUMOylation of DNA damage response and repair proteins","SUMOylation of DNA damage response and repair proteins",1.7043154353497,-1.46096185165149,0.0118394731983147,0.197834154135897,1.92666762127483,-0.703698729562407,TRUE,FALSE,"SUMOylation of DNA damage response and repair proteins",3.16527728700119,3.16527728700119,"opposite direction"
"Reactome","Unblocking of NMDA receptors, glutamate binding and activation","R-HSA-438066","R-MMU-438066","Unblocking of NMDA receptors, glutamate binding and activation","Unblocking of NMDA receptors, glutamate binding and activation",-1.81395489154874,1.35036560626844,0.0213149080981111,0.453242996241299,-1.67131653552772,0.343668898136496,TRUE,FALSE,"Unblocking of NMDA receptors, glutamate binding and activation",-3.16432049781718,3.16432049781718,"opposite direction"
"Reactome","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","R-HSA-9762114","R-MMU-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",-2.31231972325304,0.839687398205772,5.37808334864643e-05,0.988974242052217,-4.2693724714365,0.00481501950521023,TRUE,FALSE,"GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",-3.15200712145881,3.15200712145881,"opposite direction"
"Reactome","Carboxyterminal post-translational modifications of tubulin","R-HSA-8955332","R-MMU-8955332","Carboxyterminal post-translational modifications of tubulin","Carboxyterminal post-translational modifications of tubulin",-1.53444526696496,1.60226210656133,0.0771690742298239,0.204218957300029,-1.11255670979658,0.689903945556393,FALSE,FALSE,"Carboxyterminal post-translational modifications of tubulin",-3.13670737352629,3.13670737352629,"opposite direction"
"Reactome","Autodegradation of the E3 ubiquitin ligase COP1","R-HSA-349425","R-MMU-349425","Autodegradation of the E3 ubiquitin ligase COP1","Autodegradation of the E3 ubiquitin ligase COP1",-2.17957974167182,0.946415334364778,0.000313674037601297,0.894084129378247,-3.50352142581326,0.0486216140836093,TRUE,FALSE,"Autodegradation of the E3 ubiquitin ligase COP1",-3.1259950760366,3.1259950760366,"opposite direction"
"Reactome","Fcgamma receptor (FCGR) dependent phagocytosis","R-HSA-2029480","R-MMU-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","Fcgamma receptor (FCGR) dependent phagocytosis",-2.03434963001516,1.09123991208487,0.00020313051847496,0.701705174577397,-3.69222482297838,0.153845320845955,TRUE,FALSE,"Fcgamma receptor (FCGR) dependent phagocytosis",-3.12558954210003,3.12558954210003,"opposite direction"
"Reactome","Cargo trafficking to the periciliary membrane","R-HSA-5620920","R-MMU-5620920","Cargo trafficking to the periciliary membrane","Cargo trafficking to the periciliary membrane",-1.46991505829757,1.65436532679182,0.0457308401885668,0.0661416277422151,-1.33979081948295,1.1795251213249,TRUE,FALSE,"Cargo trafficking to the periciliary membrane",-3.12428038508939,3.12428038508939,"opposite direction"
"Reactome","Recycling pathway of L1","R-HSA-437239","R-MMU-437239","Recycling pathway of L1","Recycling pathway of L1",-1.85787299118142,1.26037118545123,0.00590611562075961,0.536440845348607,-2.2286980553448,0.270478161778377,TRUE,FALSE,"Recycling pathway of L1",-3.11824417663265,3.11824417663265,"opposite direction"
"Reactome","Glutathione conjugation","R-HSA-156590","R-MMU-156590","Glutathione conjugation","Glutathione conjugation",-1.23217853773501,1.88440994222982,0.345447046132369,0.0231770015780794,-0.46161851655339,1.63494274966336,FALSE,TRUE,"Glutathione conjugation",-3.11658847996483,3.11658847996483,"opposite direction"
"Reactome","Fatty acid metabolism","R-HSA-8978868","R-MMU-8978868","Fatty acid metabolism","Fatty acid metabolism",-1.3922688993411,1.72165378064758,0.0604938047898728,0.00501523604919284,-1.21828909945229,2.29970862147719,FALSE,TRUE,"Fatty acid metabolism",-3.11392267998868,3.11392267998868,"opposite direction"
"Reactome","ABC-family protein mediated transport","R-HSA-382556","R-MMU-382556","ABC-family protein mediated transport","ABC-family protein mediated transport",-2.04460927151672,1.0624877348748,8.01112473537023e-05,0.716601682741637,-4.09630650612878,0.144722176347763,TRUE,FALSE,"ABC-family protein mediated transport",-3.10709700639152,3.10709700639152,"opposite direction"
"Reactome","SUMOylation of DNA replication proteins","R-HSA-4615885","R-MMU-4615885","SUMOylation of DNA replication proteins","SUMOylation of DNA replication proteins",1.62746024948008,-1.47916413549701,0.0294819588954439,0.256948197124299,1.53044366364819,-0.590154425193112,TRUE,FALSE,"SUMOylation of DNA replication proteins",3.10662438497709,3.10662438497709,"opposite direction"
"Reactome","Signaling by Hedgehog","R-HSA-5358351","R-MMU-5358351","Signaling by Hedgehog","Signaling by Hedgehog",-1.88773202618096,1.21390649039907,0.000279099909231829,0.443887067437469,-3.55424030475151,0.35272750787475,TRUE,FALSE,"Signaling by Hedgehog",-3.10163851658003,3.10163851658003,"opposite direction"
"Reactome","Biological oxidations","R-HSA-211859","R-MMU-211859","Biological oxidations","Biological oxidations",-1.41069205474443,1.68630143188797,0.0384016651745866,0.0188996970627219,-1.41564994332896,1.72354515694012,TRUE,TRUE,"Biological oxidations",-3.0969934866324,3.0969934866324,"opposite direction"
"Reactome","MAPK1/MAPK3 signaling","R-HSA-5684996","R-MMU-5684996","MAPK1/MAPK3 signaling","MAPK1/MAPK3 signaling",-2.16499735790135,0.921438204460604,1.17833333333333e-08,0.94084996636017,-7.92873183658675,0.0264796262825296,TRUE,FALSE,"MAPK1/MAPK3 signaling",-3.08643556236195,3.08643556236195,"opposite direction"
"Reactome","Homology Directed Repair","R-HSA-5693538","R-MMU-5693538","Homology Directed Repair","Homology Directed Repair",1.90225574200708,-1.18361897349112,0.00013316512840044,0.490676453084705,3.87560948782354,-0.309204782737951,TRUE,FALSE,"Homology Directed Repair",3.0858747154982,3.0858747154982,"opposite direction"
"Reactome","RHO GTPases activate IQGAPs","R-HSA-5626467","R-MMU-5626467","RHO GTPases activate IQGAPs","RHO GTPases activate IQGAPs",-1.65955749915372,1.4210325808461,0.047647845319339,0.362048372648552,-1.32195673378912,0.441233400265565,TRUE,FALSE,"RHO GTPases activate IQGAPs",-3.08059007999982,3.08059007999982,"opposite direction"
"Reactome","Synthesis of Leukotrienes (LT) and Eoxins (EX)","R-HSA-2142691","R-MMU-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","Synthesis of Leukotrienes (LT) and Eoxins (EX)",-1.78662126685313,1.292305482482,0.035987862059265,0.542689037398634,-1.44384395283147,0.265448951306773,TRUE,FALSE,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",-3.07892674933513,3.07892674933513,"opposite direction"
"Reactome","Aggrephagy","R-HSA-9646399","R-MMU-9646399","Aggrephagy","Aggrephagy",-1.64811749454463,1.42800127812099,0.0401090507431578,0.362048372648552,-1.39675761630025,0.441233400265565,TRUE,FALSE,"Aggrephagy",-3.07611877266562,3.07611877266562,"opposite direction"
"Reactome","Opioid Signalling","R-HSA-111885","R-MMU-111885","Opioid Signalling","Opioid Signalling",-1.78775426977015,1.28483074670886,0.00204944411995969,0.416235287707062,-2.68836391863755,0.380661103829309,TRUE,FALSE,"Opioid Signalling",-3.07258501647901,3.07258501647901,"opposite direction"
"Reactome","Signaling by TGFBR3","R-HSA-9839373","R-MMU-9839373","Signaling by TGFBR3","Signaling by TGFBR3",-1.52057230551543,1.54602173637492,0.107553856956449,0.241150319003953,-0.968374010893738,0.617712159238408,FALSE,FALSE,"Signaling by TGFBR3",-3.06659404189035,3.06659404189035,"opposite direction"
"Reactome","Mitotic Spindle Checkpoint","R-HSA-69618","R-MMU-69618","Mitotic Spindle Checkpoint","Mitotic Spindle Checkpoint",1.74205615488804,-1.32305578330512,0.00217626698229788,0.248459841761903,2.66228782688461,-0.6047437957056,TRUE,FALSE,"Mitotic Spindle Checkpoint",3.06511193819316,3.06511193819316,"opposite direction"
"Reactome","Mitotic Prometaphase","R-HSA-68877","R-MMU-68877","Mitotic Prometaphase","Mitotic Prometaphase",1.66656278196216,-1.38026336573862,0.00116707245985759,0.0980352137439252,2.93290217913939,-1.00861789994284,TRUE,FALSE,"Mitotic Prometaphase",3.04682614770078,3.04682614770078,"opposite direction"
"Reactome","The role of GTSE1 in G2/M progression after G2 checkpoint","R-HSA-8852276","R-MMU-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","The role of GTSE1 in G2/M progression after G2 checkpoint",-1.80747743284571,1.23761315745703,0.00467126964141247,0.482176255304871,-2.33056506304884,0.316794180196591,TRUE,FALSE,"The role of GTSE1 in G2/M progression after G2 checkpoint",-3.04509059030274,3.04509059030274,"opposite direction"
"Reactome","Ubiquitin-dependent degradation of Cyclin D","R-HSA-75815","R-MMU-75815","Ubiquitin-dependent degradation of Cyclin D","Ubiquitin-dependent degradation of Cyclin D",-2.05276354094957,0.990705681047903,0.00117413047285652,0.843206800333115,-2.93028364031737,0.0740658995992257,TRUE,FALSE,"Ubiquitin-dependent degradation of Cyclin D",-3.04346922199747,3.04346922199747,"opposite direction"
"Reactome","Regulation of PTEN stability and activity","R-HSA-8948751","R-MMU-8948751","Regulation of PTEN stability and activity","Regulation of PTEN stability and activity",-2.33798065670502,0.701634792931169,1.50164315051228e-05,1,-4.82343326052515,0,TRUE,FALSE,"Regulation of PTEN stability and activity",-3.03961544963619,3.03961544963619,"opposite direction"
"Reactome","APC/C:Cdc20 mediated degradation of Securin","R-HSA-174154","R-MMU-174154","APC/C:Cdc20 mediated degradation of Securin","APC/C:Cdc20 mediated degradation of Securin",-2.03545569727591,0.99882942340406,0.000879323996355038,0.835442314600137,-3.05585107497976,0.0780835317858316,TRUE,FALSE,"APC/C:Cdc20 mediated degradation of Securin",-3.03428512067997,3.03428512067997,"opposite direction"
"Reactome","Regulation of RAS by GAPs","R-HSA-5658442","R-MMU-5658442","Regulation of RAS by GAPs","Regulation of RAS by GAPs",-2.21548630941478,0.816543536950651,9.26178170269973e-05,0.996985357450474,-4.03330545940671,0.00131122004858297,TRUE,FALSE,"Regulation of RAS by GAPs",-3.03202984636543,3.03202984636543,"opposite direction"
"Reactome","Resolution of D-loop Structures through Holliday Junction Intermediates","R-HSA-5693568","R-MMU-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","Resolution of D-loop Structures through Holliday Junction Intermediates",2.08214039983861,-0.945697367755687,0.000459396647211013,0.885259640413209,3.33781217871668,-0.052929335108724,TRUE,FALSE,"Resolution of D-loop Structures through Holliday Junction Intermediates",3.0278377675943,3.0278377675943,"opposite direction"
"Reactome","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","R-HSA-1234176","R-MMU-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",-2.0043699848077,1.01724088272428,0.000523412650510739,0.803758748964228,-3.28115578498117,0.094874286719408,TRUE,FALSE,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",-3.02161086753198,3.02161086753198,"opposite direction"
"Reactome","Regulation of RUNX2 expression and activity","R-HSA-8939902","R-MMU-8939902","Regulation of RUNX2 expression and activity","Regulation of RUNX2 expression and activity",-2.37421321031401,0.641973950645132,3.74457339994386e-06,1,-5.42659765209092,0,TRUE,FALSE,"Regulation of RUNX2 expression and activity",-3.01618716095914,3.01618716095914,"opposite direction"
"Reactome","Telomere C-strand (Lagging Strand) Synthesis","R-HSA-174417","R-MMU-174417","Telomere C-strand (Lagging Strand) Synthesis","Telomere C-strand (Lagging Strand) Synthesis",1.84523663898148,-1.16751373704934,0.00999942458720343,0.619503807418325,2.00002499057924,-0.207956020142336,TRUE,FALSE,"Telomere C-strand (Lagging Strand) Synthesis",3.01275037603082,3.01275037603082,"opposite direction"
"Reactome","DNA Double-Strand Break Repair","R-HSA-5693532","R-MMU-5693532","DNA Double-Strand Break Repair","DNA Double-Strand Break Repair",1.81841721036682,-1.19406011341247,0.000363795923439827,0.429393536963258,3.43914217178575,-0.367144496654118,TRUE,FALSE,"DNA Double-Strand Break Repair",3.01247732377929,3.01247732377929,"opposite direction"
"Reactome","Processing of SMDT1","R-HSA-8949664","R-MMU-8949664","Processing of SMDT1","Processing of SMDT1",-1.66889202976409,1.33569853673704,0.0944848182039954,0.462059711506206,-1.02463796820939,0.335301897383329,FALSE,FALSE,"Processing of SMDT1",-3.00459056650113,3.00459056650113,"opposite direction"
"Reactome","Fatty acyl-CoA biosynthesis","R-HSA-75105","R-MMU-75105","Fatty acyl-CoA biosynthesis","Fatty acyl-CoA biosynthesis",-1.4722462475617,1.52568242427484,0.119283255677347,0.246555393224728,-0.923420515904736,0.608085493144519,FALSE,FALSE,"Fatty acyl-CoA biosynthesis",-2.99792867183654,2.99792867183654,"opposite direction"
"Reactome","Sealing of the nuclear envelope (NE) by ESCRT-III","R-HSA-9668328","R-MMU-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III","Sealing of the nuclear envelope (NE) by ESCRT-III",-1.30121539736854,1.68576479886337,0.224619148226398,0.111498528636867,-0.648553223966836,0.95273086363919,FALSE,FALSE,"Sealing of the nuclear envelope (NE) by ESCRT-III",-2.98698019623191,2.98698019623191,"opposite direction"
"Reactome","Activation of ATR in response to replication stress","R-HSA-176187","R-MMU-176187","Activation of ATR in response to replication stress","Activation of ATR in response to replication stress",1.52839858654821,-1.45805668196669,0.0879468940068483,0.235166408772671,1.05577949377907,-0.628624712895776,FALSE,FALSE,"Activation of ATR in response to replication stress",2.9864552685149,2.9864552685149,"opposite direction"
"Reactome","Formation of the polybromo-BAF (pBAF) complex","R-HSA-9933939","R-MMU-9933939","Formation of the polybromo-BAF (pBAF) complex","Formation of the polybromo-BAF (pBAF) complex",-1.24399531289012,1.73416159345984,0.347749040693463,0.0661416277422151,-0.458734059386556,1.1795251213249,FALSE,FALSE,"Formation of the polybromo-BAF (pBAF) complex",-2.97815690634996,2.97815690634996,"opposite direction"
"Reactome","Phase II - Conjugation of compounds","R-HSA-156580","R-MMU-156580","Phase II - Conjugation of compounds","Phase II - Conjugation of compounds",-1.0803806717452,1.88549634183508,0.506097761198931,0.00658275982132337,-0.295765583855213,2.18159199029404,FALSE,TRUE,"Phase II - Conjugation of compounds",-2.96587701358028,2.96587701358028,"opposite direction"
"Reactome","Hedgehog ligand biogenesis","R-HSA-5358346","R-MMU-5358346","Hedgehog ligand biogenesis","Hedgehog ligand biogenesis",-2.23807093587789,0.727573303856909,6.17635948889762e-05,1,-4.20926743425572,0,TRUE,FALSE,"Hedgehog ligand biogenesis",-2.9656442397348,2.9656442397348,"opposite direction"
"Reactome","Regulation of Homotypic Cell-Cell Adhesion","R-HSA-9759476","R-MMU-9759476","Regulation of Homotypic Cell-Cell Adhesion","Regulation of Homotypic Cell-Cell Adhesion",-1.86112470258847,1.09637393727792,2.07270328553458e-05,0.647806522952955,-4.68346286417631,0.188554683265929,TRUE,FALSE,"Regulation of Homotypic Cell-Cell Adhesion",-2.95749863986639,2.95749863986639,"opposite direction"
"Reactome","Glycosphingolipid catabolism","R-HSA-9840310","R-MMU-9840310","Glycosphingolipid catabolism","Glycosphingolipid catabolism",1.36485886404326,-1.59214390177817,0.228990580978578,0.136217156371121,0.640182381036343,-0.865768190161332,FALSE,FALSE,"Glycosphingolipid catabolism",2.95700276582143,2.95700276582143,"opposite direction"
