"entrezgene_id","stat"
"99899",43.8406757471236
"19039",41.5352673331437
"11475",39.0068265829032
"23962",38.18921279033
"20692",35.3177795311761
"74551",31.132013367844
"55932",30.6550896596514
"29817",30.5284020717335
"107869",30.0120184238086
"54123",29.690444609843
"672511",27.8036626450088
"16859",27.3595165653822
"24110",26.9831614532581
"26570",26.9823865896135
"66141",26.5007327641775
"12870",26.1822863774322
"12552",25.4260629050189
"14119",25.2353182533627
"18641",24.6056640992267
"15944",24.566880342095
"74761",24.5098340351944
"270685",24.4850106149697
"15040",24.2326539573347
"15959",23.8688917678657
"20539",23.8540401205303
"NA",23.3247712182691
"246730",22.9738801380665
"12842",22.6093633023962
"20563",22.4733924447283
"209086",22.4652051776285
"68498",22.4513488612812
"15950",22.3477322980705
"547253",22.2958766439104
"15951",22.2736657632252
"54396",22.2236857876748
"16775",22.1838852322624
"14664",22.0008068400968
"100038882",21.9887889210839
"20512",21.947235023711
"71690",21.5233404132593
"78134",21.5055033964765
"67775",21.4238976422306
"20317",21.0346287672134
"20128",20.9902995107047
"108682",20.9794428234186
"66375",20.9653435602497
"74558",20.9409880656316
"236573",20.8971955280345
"108089",20.580124179267
"12843",20.5472768057846
"56454",20.5069413871377
"60527",20.30401331235
"14451",20.2767910019717
"20564",19.9590360669455
"12266",19.923240890501
"22436",19.79827754996
"68119",19.7277789763877
"13731",19.7129244531849
"74513",19.6630509167759
"98932",19.5798232305597
"60440",19.5310346123801
"70310",19.5118124228272
"12563",19.4491403116024
"14789",19.4351518859474
"74155",19.3828404616971
"15957",19.0901908665776
"230073",19.0828351515627
"170460",18.9959004136098
"20587",18.9606240389841
"100042856",18.7414157676118
"22337",18.660305256878
"243771",18.6389130828046
"381308",18.4222932214459
"14432",18.4123175742532
"58203",18.3465485877686
"18573",18.1729807864012
"20568",18.1679938856042
"19092",18.1629221783962
"12111",18.0613847920847
"80285",18.0179905674504
"23876",18.0039959097386
"100040462",17.9858002295676
"386463",17.9789655190929
"20750",17.9495905783127
"69550",17.9370055663398
"327959",17.8996983001277
"209387",17.8507796480176
"100678",17.7761184538617
"12041",17.7632325102194
"66725",17.707585929377
"239273",17.688377462006
"58859",17.6522773245733
"108934",17.5626809233111
"235106",17.5508641598625
"269959",17.4669110421006
"229900",17.376091998651
"11567",17.2113509919209
"77446",17.2112994758183
"16010",17.1980499242695
"18414",17.1814017952913
"71898",17.1708627644084
"50908",17.1506447179489
"228026",17.0725142444569
"94280",17.0514441211545
"56530",16.8953537380402
"14178",16.8832291802966
"213498",16.8226497286114
"73218",16.8087405508969
"14362",16.7847322266209
"70078",16.7822592358536
"13627",16.7586909391038
"20720",16.7481761359244
"67776",16.7052144868443
"55934",16.7025518941427
"12361",16.6971830737924
"20917",16.6627492065891
"11732",16.6429329159483
"192185",16.6341821458349
"12826",16.6112731951045
"66171",16.6076519782048
"243853",16.5990709297321
"67800",16.5956966730191
"227292",16.5314188712187
"14118",16.4977102307841
"68015",16.4609894079864
"214855",16.4565961694972
"12833",16.4237753135949
"27226",16.4195167404252
"70110",16.4062344659444
"246728",16.400887569218
"109168",16.4005186575467
"80837",16.356415897116
"16423",16.3323978878666
"19072",16.3273202099258
"17768",16.3230772976159
"225791",16.316005020908
"12835",16.3092984806606
"71586",16.3043746760313
"20684",16.2624977323001
"11819",16.19677212918
"19275",16.1682653632994
"19672",16.1333680007243
"17067",16.1183508880959
"53608",16.1135441071428
"26396",16.0983808518325
"56453",16.0916737289125
"21804",16.0826686288697
"22169",16.0048495054826
"23859",16.0016772217121
"18846",15.9287457696158
"26903",15.9230865974332
"14635",15.9188576708032
"12834",15.9138289026683
"68401",15.9133446502298
"17937",15.912054697799
"69146",15.8668330843442
"16145",15.8534353822348
"225870",15.8049145823212
"17150",15.7962908930264
"13874",15.7831951585343
"57896",15.6804648712225
"20135",15.6602280333307
"74051",15.6180717492901
"236312",15.6100055009058
"216154",15.5217103135109
"11535",15.5081363969317
"192166",15.4881236699429
"50527",15.4156642570511
"15953",15.4005534822556
"53618",15.3639093808758
"20112",15.3225433759335
"18828",15.2975067642929
"228730",15.2887568155724
"12353",15.219757865768
"219132",15.218609471523
"232087",15.1951747630121
"26912",15.194291937731
"11603",15.185983241782
"381314",15.1374724516129
"14469",15.1354543730041
"667370",15.1203281028894
"26943",15.1014335147227
"68047",15.095842192323
"15901",15.0790778553139
"209200",15.0767142598741
"74747",15.069701339867
"15903",15.0226704636891
"74268",15.0148280704625
"107449",14.9765790135675
"27632",14.9681164718899
"14873",14.9143144985063
"12946",14.9135253611214
"56348",14.9021950700609
"66940",14.9019933221286
"69309",14.9010355180375
"22793",14.8995654969604
"11853",14.8922288199712
"56089",14.8581729766342
"11432",14.8523700071871
"56878",14.8495573878689
"399558",14.8077310567664
"16391",14.7911617330441
"106529",14.7793541102547
"67996",14.7634164573388
"17069",14.7245809509421
"52163",14.6906382489096
"215378",14.6649476579253
"18442",14.6542476574479
"66811",14.6196924206122
"20356",14.6078318104816
"353172",14.6034998718068
"56693",14.5971322840657
"19358",14.5725366090293
"72844",14.5362326378457
"67606",14.4913096332901
"72057",14.4769076580654
"319939",14.4565874754849
"14799",14.4394982631508
"75219",14.4325004577457
"14381",14.3946981658643
"14314",14.3828293120378
"11566",14.377814197834
"21859",14.3631158822297
"67803",14.3607761872662
"217410",14.3325934690319
"23960",14.3130996416903
"74153",14.2863804566655
"21923",14.2687020838664
"246727",14.2622238803683
"66253",14.2172549567354
"110695",14.161107168427
"11529",14.1441153439209
"11658",14.1242174104276
"14194",14.1095711034752
"11864",14.0693497806958
"67169",14.0438941521417
"233107",14.0200713523225
"229524",14.0069824777436
"17082",14.0028497876564
"11815",13.998980783315
"229534",13.9808129217076
"18451",13.9685216862929
"56709",13.9626392415576
"228961",13.9622222457861
"18555",13.9555136768699
"18263",13.9428510559544
"16177",13.9204162980404
"71910",13.9180052936231
"99543",13.9112161977349
"110208",13.9103715512797
"77697",13.9053129100032
"69065",13.8761197090186
"93694",13.8737159054355
"20621",13.8727877928959
"22154",13.8429740970957
"64085",13.8234261555074
"108909",13.8219956668703
"13358",13.8036585552978
"17181",13.7978822403729
"18933",13.7923101723024
"14609",13.761830883257
"17385",13.7571854543027
"58223",13.7559384717068
"21838",13.7354919308663
"22142",13.7307300746724
"67811",13.7272695869009
"18553",13.726860190288
"76933",13.7083580313664
"338320",13.6920753850502
"56520",13.6864558766608
"19288",13.6812644730515
"13003",13.6385868495206
"66912",13.6094590982762
"53418",13.5808768208464
"66090",13.5757404648599
"20346",13.5677001181941
"20897",13.5363801316684
"213019",13.5274629221614
"338367",13.5237994961227
"226518",13.5114891587591
"76799",13.4598533381514
"66923",13.449498368966
"241327",13.4386066885346
"22088",13.4377449187255
"319965",13.4307062820643
"54383",13.4180783438041
"100317",13.4151932878014
"77889",13.3927335489989
"12931",13.3631770887981
"231507",13.3609445284976
"16330",13.3558432960852
"18186",13.3447486594605
"109552",13.3070672104139
"50918",13.2984188403046
"228139",13.2914967749546
"228359",13.2853627529909
"53413",13.2836771784985
"22375",13.2798255941405
"19158",13.2404206069768
"68090",13.2153457978141
"207596",13.2148945621373
"70638",13.1975188296694
"19171",13.1944829344927
"21857",13.1683556691694
"27397",13.1286028342447
"70358",13.0992025125186
"320685",13.0969330065591
"67988",13.0840602466098
"20514",13.0694938629624
"11739",13.0654206727942
"19664",13.0636524422639
"109019",13.0596405951168
"24075",13.0523562339046
"64685",13.0342141829674
"72368",13.022895708409
"29876",13.0182368779245
"15234",12.9982136410671
"329777",12.9974742146582
"107581",12.9860067004849
"15936",12.97965575627
"20832",12.9784816297689
"244745",12.9336774742973
"320183",12.9145088696943
"217692",12.848876578847
"24066",12.8138399860212
"56463",12.8040337692132
"74776",12.8014089822664
"244810",12.7703691678398
"108911",12.7630361914651
"72114",12.7425239061499
"74195",12.7385909218612
"108037",12.7197137605585
"17534",12.7181197958771
"29869",12.7154929724002
"224904",12.6895367711391
"104444",12.6754942934501
"218460",12.6665451505626
"16949",12.6580058233992
"72017",12.6546910504383
"20361",12.6484841215117
"17256",12.6294252851183
"12567",12.6292482102862
"18542",12.6185446580787
"102639543",12.5869547802525
"22059",12.5860289340136
"234854",12.5789495577229
"12915",12.5749522045939
"23808",12.5627344261316
"54447",12.554469152165
"66854",12.531975104231
"16156",12.5309276169125
"67713",12.5283533312024
"66602",12.5114670657632
"18030",12.4990497917931
"66059",12.4882163605572
"71883",12.4778866072656
"100129",12.4678133859363
"16600",12.4636535022414
"71990",12.4595651111651
"20615",12.4580249621558
"224045",12.453178627523
"17387",12.4473063445923
"20846",12.4322853238653
"14782",12.421503585938
"18150",12.4097223756132
"27392",12.3501486305521
"12616",12.3456638933032
"54371",12.3364602829575
"26939",12.3252012924317
"66609",12.3144663664289
"12490",12.3099145258477
"23892",12.3075382360737
"67732",12.2803069321206
"107045",12.2680703585906
"14132",12.2646194602081
"22240",12.2560353145787
"68176",12.2512465118857
"17384",12.2496754658066
"20017",12.2429071572807
"67529",12.2428823549031
"218476",12.2419926654723
"15254",12.2327712926868
"19220",12.2199025083986
"21677",12.2139013131932
"23874",12.2032049936208
"54342",12.1997635275882
"71974",12.1937450676216
"67790",12.1885816652354
"78560",12.1756446242391
"16009",12.1699618242506
"14936",12.1691097102052
"20525",12.1616235757756
"75758",12.156416390467
"381356",12.1275003831161
"13169",12.1068327976884
"12286",12.082672304715
"50909",12.0751739369738
"208263",12.0605339623827
"70097",12.0568215330341
"14007",12.0250964104129
"228998",12.0101241484437
"20856",12.0055531918346
"17168",11.9906974132979
"226101",11.9452154176411
"50784",11.9354546108031
"70186",11.9250037579989
"11867",11.9239544173784
"18576",11.9156740170054
"71738",11.9150371248354
"101489",11.9094432175084
"94249",11.9069172019414
"244668",11.9000356735104
"18764",11.8999898558401
"71130",11.8923616343994
"16453",11.890903609589
"11492",11.873934823787
