"experiment","contrast","collection","pathway","NES","ES","pval","padj","size","leadingEdge_count","leadingEdge_symbols","leadingEdge_entrez"
"mouseKD","KD_vs_Control","Hallmark","HALLMARK_UV_RESPONSE_DN",1.43474098936622,0.339109029674701,0.0239511643093434,0.0510263935286012,136,50,"Col1a1;Col1a2;Fbln5;Id1;Gja1;Nrp1;Sri;Sipa1l1;Ptgfr;Cacna1a;Celf2;Vldlr;Col5a2;Col3a1;Abcc1;Adgrl2;Tgfbr3;Plpp3;Plcb4;Ltbp1;Sdc2;Slc7a1;Cdon;Pias3;Runx1;Erbb2;Amph;Mios;Prkar2b;Ica1;Prkce;Map1b;Synj2;Pdlim5;Anxa2;Lamc1;Map2k5;Tgfbr2;Col11a1;Cdc42bpa;Vav2;Adora2b;Anxa4;Fyn;Mmp16;Syne1;Itgb3;Tfpi;Pdgfrb;Dusp1","12842;12843;23876;15901;14609;18186;109552;217692;19220;12286;14007;22359;12832;12825;17250;99633;21814;67916;18798;268977;15529;11987;57810;229615;12394;13866;218038;252875;19088;15893;18754;17755;20975;56376;12306;226519;23938;21813;12814;226751;22325;11541;11746;14360;17389;64009;16416;21788;18596;19252"
"mouseKD","KD_vs_Control","Hallmark","HALLMARK_IL2_STAT5_SIGNALING",1.36817318457235,0.318949188721683,0.0275172193756899,0.0561809895587001,153,51,"Gbp3;Ifitm3;Spp1;Col6a1;Gsto1;Alcam;Il1rl1;P4ha1;Odc1;Nrp1;Slc1a5;Spry4;Nfil3;Adam19;Plin2;Bcl2l1;P2rx4;Emp1;Syngr2;St3gal4;Itga6;Csf1;Capg;Serpinb6a;Ptrh2;Socs2;Cyfip1;Ecm1;Glipr2;Ccnd2;Ndrg1;Praf2;Snx9;Lrig1;Amacr;Eef1akmt1;Eno3;Cdc42se2;Gpx4;Lif;Twsg1;Etv4;Myo1c;Tnfrsf9;Uck2;Ttc39b;Nt5e;Il3ra;Abcb1a;Fah;Ahcyl","55932;66141;20750;12833;14873;11658;17082;18451;18263;18186;20514;24066;18030;11492;11520;12048;18438;13730;20973;20443;16403;12977;12332;20719;217057;216233;20430;13601;384009;12444;17988;54637;66616;16206;17117;68043;13808;72729;625249;16878;65960;18612;17913;21942;80914;69863;23959;16188;18671;14085;11615"
"mouseKD","KD_vs_Control","Hallmark","HALLMARK_MYC_TARGETS_V2",1.42036446911094,0.388736875898541,0.0381795489390065,0.0748319159204528,58,21,"Map3k6;Cdk4;Prmt3;Ipo4;Slc19a1;Exosc5;Npm1;Srm;Wdr43;Bysl;Grwd1;Rcl1;Nop56;Rrp9;Tmem97;Hspd1;Dusp2;Nop16;Wdr74;Tbrg4;Tcof1","53608;12567;71974;75751;20509;27998;18148;20810;72515;53414;101612;59028;67134;27966;69071;15510;13537;28126;107071;21379;21453"
"mouseKD","KD_vs_Control","KEGG","GENGQIU_LUAD_CAF_MARKER_GENES",2.85983642072206,0.649126389357121,3.64753582573666e-27,1.7285672278166e-23,191,97,"Lgals3bp;Acta2;Sparc;Igfbp7;Ifitm3;Cdh11;Mxra8;Col1a1;Lama4;Serpinf1;Col1a2;Emp2;Myl9;Bgn;Efemp2;Igfbp4;C1s1;Col4a1;Fbn1;Col6a1;Col6a3;Rcn1;Tgfb1i1;Col6a2;Mfap2;Id1;Id3;Fstl1;Timp3;Tubb5;Prrx1;Gja1;Mmp11;Thy1;Vcan;Pdlim2;Timp1;Msrb3;Loxl1;Pcolce;Mmp14;Igfbp3;Col5a2;Mt2;Col3a1;Ppic;Mgp;Col4a2;Selenop;Itgb5;Emp1;Ltbp1;Flna;Tpm2;Sdc2;Rcn3;Ctsk;Col12a1;Vim;Fam114a1;Fn1;Fkbp10;Htra1;Mylk;Cd151;S100a6;Tcf4;Uaca;Ecm1;Col8a1;Lrp1;Nnmt;Tnfrsf12a;Thbs2;Ppib;Cryab;Spon2;Sod3;Ptms;Aebp1;Rab34;Ppfibp1;Cyb5r3;Ostc;App;Dpt;Tax1bp3;Plat;Selenom;Cald1;Laptm4a;Fbln2;Cavin3;Ltbp2;Timp2;Mmp23;Map1b","19039;11475;20692;29817;66141;12552;74761;12842;16775;20317;12843;13731;98932;12111;58859;16010;50908;12826;14118;12833;12835;19672;21804;12834;17150;15901;15903;14314;21859;22154;18933;14609;17385;21838;13003;213019;21857;320183;16949;18542;17387;16009;12832;17750;12825;19038;17313;12827;20363;16419;13730;268977;192176;22004;15529;52377;13038;12816;22352;68303;14268;14230;56213;107589;12476;20200;21413;72565;13601;12837;16971;18113;27279;21826;19035;12955;100689;20657;69202;11568;19376;67533;109754;66357;11820;56429;76281;18791;114679;109624;17775;14115;109042;16997;21858;26561;17755"
"mouseKD","KD_vs_Control","KEGG","GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP",2.67511236063317,0.611670097261683,1.07452282139936e-21,2.54608182530577e-18,183,89,"Ifi44;Lgals3bp;Gbp3;Igfbp7;Irf7;Usp18;Cp;Irgm1;Ifit3;Oas1a;Parp14;Ifi204;Irgm2;Isg15;Rtp4;Gbp9;C3;Ifit1;Parp12;Zbp1;Bgn;Parp9;Mndal;Bst2;Ifi35;Oas2;Ifih1;Sp100;Cmpk2;Gbp2;Irf9;Fstl1;Trib2;Oas1g;Uba7;Psmb10;Stat1;Tor1aip1;Slc24a3;Apol9a;Col5a2;Col3a1;Sfxn2;Tlr3;Ddx60;Selenop;Nacc2;Tor3a;Trim12c;Ghr;Eif2ak2;Tubb4b;Oxa1l;Mx2;Tlr2;Cntnap4;Casd1;Cdon;Csf1;Ifi205;Trim25;Tmpo;Nedd9;Reck;Dnajc27;Nnmt;Sp110;Miga2;Trim34a;Pcdhb17;Rsad2;Mrpl57;Actb;Vdac1;Hhat;Adcy3;Fbxw2;Capn6;Ccl7;Ogn;Gbp4;Casp7;Aqp1;Gtf3c6;Ncl;Tmem167;Mmd;Septin6;Angpt1","99899;19039;55932;29817;54123;24110;12870;15944;15959;246730;547253;15951;54396;100038882;67775;236573;12266;15957;243771;58203;12111;80285;100040462;69550;70110;246728;71586;20684;22169;14469;16391;14314;217410;23960;74153;19171;20846;208263;94249;223672;12832;12825;94279;142980;234311;20363;67991;30935;319236;14600;19106;227613;69089;17858;24088;170571;213819;57810;12977;226695;217069;21917;18003;53614;217378;18113;109032;108958;94094;93888;58185;67840;11461;22333;226861;104111;30050;12338;20306;18295;17472;12369;11826;67371;17975;66074;67468;56526;11600"
"mouseKD","KD_vs_Control","KEGG","SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP",2.51026998125196,0.553256765471216,1.50591715083757e-20,1.78413534445481e-17,253,99,"Sparc;Igfbp7;Cdh11;Fbn2;Mxra8;Col1a1;Ifi204;Lama4;Esm1;Serpinf1;Col1a2;Gas1;Myl9;Bgn;Mndal;Abcc4;Efemp2;Heg1;C1s1;Serpine2;Col4a1;Fbn1;Col6a1;Col6a3;Tgfb1i1;Col6a2;Mfap2;Tns3;Fstl1;Timp3;Il1r1;Olfml3;Prrx1;Mmp11;Thy1;Vcan;Pdlim2;Nrp1;Col16a1;Dpy19l1;Mrc2;Loxl1;Grem1;Dpysl3;Igfbp3;Celf2;Pkd2;Adam19;Tubb6;Col5a2;Col3a1;Ppic;Col4a2;Ackr3;Emp1;Tmem47;Axl;Cpq;Sdc2;Ctsk;Bicc1;Cemip;Fn1;Plaur;Ifi205;Lox;Mmp3;Anxa1;Htra1;Tcf4;Pam;Reck;Nnmt;Tgfbi;Rgs2;Ccnd2;Thbs2;Arhgef40;Msn;Etv5;S100a4;Parva;Evi2a;Emp3;Spon2;Pde10a;Fxyd5;Pdgfra;Aebp1;Colec12;Jcad;Nid1;Kcnj2;Sgcd;Cald1;Fbln2;Mmp13;Cavin3;Loxl2","20692;29817;12552;14119;74761;12842;15951;16775;71690;20317;12843;14451;98932;12111;100040462;239273;58859;77446;50908;20720;12826;14118;12833;12835;21804;12834;17150;319939;14314;21859;16177;99543;18933;17385;21838;13003;213019;18186;107581;244745;17534;16949;23892;22240;16009;14007;18764;11492;67951;12832;12825;19038;12827;12778;13730;192216;26362;54381;15529;13038;83675;80982;14268;18793;226695;16948;17392;16952;56213;21413;18484;53614;18113;21810;19735;12444;21826;268739;17698;104156;20198;57342;14017;13732;100689;23984;18301;18595;11568;140792;240185;18073;16518;24052;109624;14115;17386;109042;94352"
"mouseKD","KD_vs_Control","KEGG","XIE_ST_HSC_S1PR3_OE_UP",2.82159797746335,0.681676608791658,1.48043471467388e-20,1.78413534445481e-17,117,52,"Ifi44;Lgals3bp;Irf7;Rnf213;Usp18;Ifitm3;Ifit3;Oas1a;Samd9l;Isg15;Rtp4;Myl9;Rigi;Parp12;Parp9;Spp1;Bst2;Xaf1;Vwa5a;Ifi35;Oas2;Col6a3;Ifih1;Gbp2;Dtx3l;Cr1l;Shisa5;Irf9;Ly6e;Oas1g;Oas3;Spry4;Stat1;Angptl6;Dhx58;Ak5;Ddx60;Eif2ak2;Mx2;Trim25;Id2;Hdac9;Egr3;Nedd9;Tdrd7;Sp110;Parp10;Rsad2;Ifitm1;Fbxo6;Oasl1;Klhdc8a","99899;19039;54123;672511;24110;66141;15959;246730;209086;100038882;67775;98932;230073;243771;80285;20750;69550;327959;67776;70110;246728;12835;71586;14469;209200;12946;66940;16391;17069;23960;246727;24066;20846;70726;80861;229949;234311;19106;17858;217069;15902;79221;13655;18003;100121;109032;671535;58185;68713;50762;231655;213417"
"mouseKD","KD_vs_Control","KEGG","PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP",2.72918352710387,0.6329708726214,3.13736153200106e-20,2.9735912600306e-17,153,59,"Acta2;Sparc;Igfbp7;Cp;Cdh11;Col1a1;Samd9l;Lama4;Slc1a3;Col1a2;C3;Myl9;Osmr;C1s1;Col4a1;Fbn1;Col6a1;Nr2f2;Flrt2;Tns3;Fstl1;Tnc;Prrx1;Gja1;Thy1;Loxl1;Pcolce;Dpysl3;Tead2;Col3a1;Fam20a;Ppic;Dock4;Itpripl2;Col4a2;Rgl1;Plpp3;Septin10;Yap1;Nagk;Col12a1;Clmp;Fam114a1;Fn1;Idh1;Mylk;Gask1b;Cyfip1;Cxcl12;Pld1;Ddr2;Nnmt;Parva;C4b;Spred1;Ctsl;Pdgfra;S1pr3;Ank2","11475;20692;29817;12870;12552;12842;209086;16775;20512;12843;12266;98932;18414;50908;12826;14118;12833;11819;399558;319939;14314;21923;18933;14609;21838;16949;18542;22240;21677;12825;208659;19038;238130;319622;12827;19731;67916;103080;22601;56174;12816;71566;68303;14268;15926;107589;68659;20430;20315;18805;18214;18113;57342;12268;114715;13039;18595;13610;109676"
"mouseKD","KD_vs_Control","KEGG","BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP",2.62680198321607,0.61179784594991,1.57743625247602e-16,1.24591173341397e-13,147,61,"Ifi44;Gbp3;Irf7;Usp18;Ifitm3;Ifit3;Oas1a;Samd9l;Parp14;Rtp4;Xdh;Rigi;Parp12;Parp9;Bst2;Xaf1;C1s1;Oas2;Ifih1;Sp100;Cmpk2;Ereg;Phf11d;Gbp2;Dtx3l;Irf9;Oas1g;Uba7;Oas3;Ptx3;Wars1;Nmi;Klf4;Stat1;Apol9a;Dhx58;Stat2;Tlr3;Ddx60;Aldh1l2;Plekha4;Trim12c;Mctp1;Eif2ak2;Mx2;Sp140;Zc3hav1;Clmp;Plaur;Ifi205;Trim25;Pnpt1;Stc1;Erap1;Tap1;Tdrd7;Rgs2;Sp110;Ube2l6;Dusp5;Parp10","99899;55932;54123;24110;66141;15959;246730;209086;547253;67775;22436;230073;243771;80285;69550;327959;50908;246728;71586;20684;22169;13874;219132;14469;209200;16391;23960;74153;246727;19288;22375;64685;16600;20846;223672;80861;20847;142980;234311;216188;69217;319236;78771;19106;17858;434484;78781;71566;18793;226695;217069;71701;20855;80898;21354;100121;19735;109032;56791;240672;671535"
"mouseKD","KD_vs_Control","KEGG","HECKER_IFNB1_TARGETS",2.78243141511475,0.775854060553633,8.35011591473352e-15,4.94639991499027e-12,52,27,"Ifi44;Lgals3bp;Irf7;Ifit3;Oas1a;Samd9l;Isg15;Rtp4;Myl9;Rigi;Parp12;Zbp1;Parp9;Xaf1;Ifi35;Oas2;Cmpk2;Dtx3l;Ly6e;Oas1g;Oas3;Stat1;Dhx58;Ddx60;Apobec3;Eif2ak2;Mx2","99899;19039;54123;15959;246730;209086;100038882;67775;98932;230073;243771;58203;80285;327959;70110;246728;22169;209200;17069;23960;246727;20846;80861;234311;80287;19106;17858"
"mouseKD","KD_vs_Control","KEGG","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP",2.56994664017306,0.620879559895219,8.30585214569075e-15,4.94639991499027e-12,117,45,"Ifi44;Lgals3bp;Irf7;Rnf213;Usp18;Ifit3;Oas1a;Samd9l;Parp14;Isg15;Rigi;Parp12;Parp9;Bst2;Xaf1;Igfbp4;Ifi35;Oas2;Ifih1;Cmpk2;Gbp2;Dtx3l;Irf9;Ly6e;Oas1g;Oas3;Stat1;Arrdc4;Stat2;Ddx60;Ptgs1;Ptgs2;Eif2ak2;Mx2;Mtcl1;Ifi205;Trim25;Lox;Vmp1;Sp110;Parp10;Evi2a;Rsad2;Ifitm1;Oasl1","99899;19039;54123;672511;24110;15959;246730;209086;547253;100038882;230073;243771;80285;69550;327959;16010;70110;246728;71586;22169;14469;209200;16391;17069;23960;246727;20846;66412;20847;234311;19224;19225;19106;17858;68617;226695;217069;16948;75909;109032;671535;14017;58185;68713;231655"
"mouseKD","KD_vs_Control","KEGG","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP",2.61960088914992,0.670101545588647,1.96949967393214e-14,1.03705099497382e-11,85,29,"Lgals3bp;Gbp3;Irf7;Usp18;Irgm1;Ifit3;Ifi204;Irgm2;Isg15;Xdh;Ifit1;Mndal;Col4a1;Ifi35;Gbp2;Shisa5;Uba7;Plac8;Wars1;Psmb10;Stat1;Flot1;Psme1;Ptgs1;Psmb8;Tmsb4x;Nek9;Ifi205;Psme2","19039;55932;54123;24110;15944;15959;15951;54396;100038882;22436;15957;100040462;12826;70110;14469;66940;74153;231507;22375;19171;20846;14251;19186;19224;16913;19241;217718;226695;19188"
"mouseKD","KD_vs_Control","KEGG","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP",2.60502391255945,0.653578832785113,4.20506081441726e-14,1.99277831995234e-11,92,27,"Ifi44;Lgals3bp;Irf7;Rnf213;Usp18;Ifit3;Oas1a;Isg15;Rigi;Xaf1;Igfbp4;Oas2;Ifih1;Ddit4;Ly6e;Oas1g;Oas3;Gja1;Rexo2;Stat1;Chst2;Adgra2;Ddx60;Ptgs2;Ltbp3;Eif2ak2;Mx2","99899;19039;54123;672511;24110;15959;246730;100038882;230073;327959;16010;246728;71586;74747;17069;23960;246727;14609;104444;20846;54371;78560;234311;19225;16998;19106;17858"
"mouseKD","KD_vs_Control","KEGG","BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP",2.3337645920056,0.526509358428308,9.31701068791473e-14,4.01393760454799e-11,200,68,"Ifi44;Gbp3;Irf7;Usp18;Ifit3;Oas1a;Samd9l;Parp14;Lama4;C3;Xdh;Rigi;Vdr;Parp12;Parp9;Bst2;Xaf1;Osmr;C1s1;Serpine2;Ifih1;Sp100;Cmpk2;Gbp2;Dtx3l;Fstl1;Oas1g;Uba7;Tnc;Oas3;P4ha1;Ptx3;Wars1;Klf4;Stat1;Chst2;Mmp10;Stc2;Adam19;Apol9a;Dhx58;Stat2;Sh2b3;Tlr3;Ddx60;Emp1;Plekha4;Mctp1;Mx2;Sp140;Zc3hav1;Clmp;Plaur;Csf1;Ifi205;Bmal2;Stc1;Tap1;Rgs2;Sp110;Ube2l6;Parp10;Socs3;St3gal1;Rsad2;Ifitm1;Adm2;Oasl1","99899;55932;54123;24110;15959;246730;209086;547253;16775;12266;22436;230073;22337;243771;80285;69550;327959;18414;50908;20720;71586;20684;22169;14469;209200;14314;23960;74153;21923;246727;18451;19288;22375;16600;20846;54371;17384;20856;11492;223672;80861;20847;16923;142980;234311;13730;69217;78771;17858;434484;78781;71566;18793;12977;226695;272322;20855;21354;19735;109032;56791;671535;12702;20442;58185;68713;223780;231655"
"mouseKD","KD_vs_Control","KEGG","BOQUEST_STEM_CELL_UP",2.33577565012695,0.530174943968427,1.36750413794277e-13,5.40050175809234e-11,191,77,"Cdh11;Mxra8;Col1a1;Slit2;Serpinf1;Col1a2;Gas1;Slit3;C3;Fbln5;C1s1;Fgf7;Serpine2;Fbn1;Col6a1;Col6a3;Col6a2;Mfap2;Flrt2;Tnc;Apod;Olfml3;Prrx1;Ptx3;Vcan;Timp1;Steap1;Col16a1;Mrc2;Wdr41;Pcolce;Ptgfr;Igfbp3;Celf2;Itga8;Col5a2;Ptprg;Col3a1;Mgp;Tmed3;Axl;Sdc2;Rcn3;Ctsk;Bicc1;Rnase4;Ogt;Lox;Htra1;Dkk2;Cxcl12;Ddr2;Reck;Fez1;Lrp1;Thbs2;S100a4;Chrdl1;Cryab;Emp3;Spon2;Pdgfra;Tmem45a;Aebp1;Colec12;Ank2;Slc5a3;Dpt;Svep1;Cd302;Sgcd;Lama2;Hdac4;Scara3;Capn6;Ltbp2;Ogn","12552;74761;12842;20563;20317;12843;14451;20564;12266;23876;50908;14178;20720;14118;12833;12835;12834;17150;399558;21923;11815;99543;18933;19288;13003;21857;70358;107581;17534;218460;18542;19220;16009;14007;241226;12832;19270;12825;17313;66111;26362;15529;52377;13038;83675;58809;108155;16948;56213;56811;20315;18214;53614;235180;16971;21826;20198;83453;12955;13732;100689;18595;56277;11568;140792;109676;53881;56429;64817;66205;24052;16773;208727;219151;12338;16997;18295"
"mouseKD","KD_vs_Control","KEGG","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP",2.30528726920513,0.516756692979003,2.14341892772764e-13,7.30604134036833e-11,215,70,"Ifi44;Pck2;Gbp3;Cth;Irf7;Rnf213;Lgals9;Usp18;Ifit3;Oas1a;Samd9l;Parp14;Isg15;Rtp4;Rigi;Parp12;Zbp1;Parp9;Bst2;Xaf1;Col4a1;Ifi35;Oas2;Ifih1;Sp100;Cmpk2;Phf11d;Dtx3l;Duoxa2;Oas1g;Oas3;Chac1;Ptx3;Sema3a;Sema7a;Klf4;Stat1;Stc2;Mast4;Apol9a;Nedd4;Arrdc4;Dhx58;Mt2;Stat2;Tlr3;Ddx60;Aldh1l2;Ptgs2;Kif21b;Ifitm2;Trim12c;Cx3cl1;Tnfaip2;Bcat1;Eif2ak2;Asns;Mx2;Zc3hav1;Csf1;Ifi205;C1qtnf1;Pnpt1;Hdac9;Pde4b;Tap1;Mb21d2;Tdrd7;Sp110;Ube2l6","99899;74551;55932;107869;54123;672511;16859;24110;15959;246730;209086;547253;100038882;67775;230073;243771;58203;80285;69550;327959;12826;70110;246728;71586;20684;22169;219132;209200;66811;23960;246727;69065;19288;20346;20361;16600;20846;20856;328329;223672;17999;66412;80861;17750;20847;142980;234311;216188;19225;16565;80876;319236;20312;21928;12035;19106;27053;17858;78781;12977;226695;56745;71701;79221;18578;21354;239796;100121;109032;56791"
"mouseKD","KD_vs_Control","KEGG","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP",2.50961009469999,0.601937464353709,2.15835785535254e-13,7.30604134036833e-11,124,55,"Sparc;Rnf213;Cdh11;Slit2;Slc1a3;Esm1;Col1a2;Gas1;Cmtm3;Cdh6;Bgn;Spp1;Ntm;Col4a1;Fbn1;Pla2g7;Rbms1;Fstl1;Timp3;Prrx1;Mmp11;Vcan;Igfbp3;Stc2;Col5a2;Mgp;Ier5l;Bmpr1b;Aldh1l2;Axl;Adamts2;Bcat1;Mtcl1;Tlr2;Col12a1;Cemip;Cdk14;Fn1;Lox;Ddr2;Cpne8;Col8a1;Thbs2;Adamts12;St3gal1;Tmem45a;Zfp423;Slc5a3;Plod2;Cald1;Lama2;Ltbp2;Gxylt2;Cyp7b1;Gsdme","20692;672511;12552;20563;20512;71690;12843;14451;68119;12563;12111;20750;235106;12826;14118;27226;56878;14314;21859;18933;17385;13003;16009;20856;12832;17313;72500;12167;216188;26362;216725;12035;68617;24088;12816;80982;18647;14268;16948;18214;66871;12837;21826;239337;20442;56277;94187;53881;26432;109624;16773;16997;232313;13123;54722"
"mouseKD","KD_vs_Control","KEGG","BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP",-2.34162167789549,-0.500032277475805,3.33168226095183e-13,1.05258948231005e-10,183,75,"Gadd45g;Hspa1b;Bhlhe41;Dusp8;Ovgp1;Nr1d1;Cfap43;Itga2b;Tent5b;Aoc2;Cgn;Dedd2;Fermt3;Slc8a2;Lag3;Dnhd1;Pygm;Jun;Ccdc117;Csrnp1;Cdc14a;Otud3;Tnfaip3;Gabre;Hspa1a;Mxd1;Chd5;Kcnj14;Noct;Bhlhe40;Slc25a25;Nfkbia;Rnf144b;Fhdc1;Unc13d;Zcchc2;Zfand2a;Dyrk2;Cpeb3;Spmip6;Lat2;Tigd3;Bag3;Tmc4;Aloxe3;Zfp398;Abtb2;Tnxb;Cenatac;Garin1a;Rbm15;Noxred1;Zfp26;Aoc3;Tas1r3;Aldh8a1;Klf10;Dnajb1;Cgas;Nfkbie;Ccdc154;Styk1;Amh;Mfsd2b;Cdkn2aip;Nuak1;Esam;Trpv3;Epc1;Med26;Mylip;Mical2;Axdnd1;Ncf1;Ppm1h","23882;15511;79362;18218;12659;217166;100048534;16399;100342;237940;70737;67379;108101;110891;16768;77505;19309;16476;104479;215418;229776;73162;21929;14404;193740;17119;269610;211480;12457;20893;227731;18035;218215;229474;70450;227449;100494;69181;208922;73721;56743;332359;29810;353499;23801;272347;99382;81877;382073;245884;229700;71275;22688;11754;83771;237320;21847;81489;214763;18037;207209;243659;11705;432628;70925;77976;69524;246788;13831;70625;218203;320878;77352;17969;319468"
"mouseKD","KD_vs_Control","KEGG","REN_ALVEOLAR_RHABDOMYOSARCOMA_DN",2.030764356638,0.430086856829816,4.9550787990459e-13,1.46763240179241e-10,398,137,"Lgals3bp;Igfbp7;Col1a1;Lama4;Plscr3;P3h3;Vdr;Fbln5;Efemp2;Osmr;C1s1;Sfxn3;Fzd1;Serpine2;Fbn1;Col6a1;Tgfb1i1;Col6a2;Id3;Gsto1;Zyx;Rhoc;Ly6e;Fstl1;P4ha1;Slc25a1;Gja1;Ptx3;Vcan;Pdlim2;Lbh;Nrp1;Timp1;Steap1;Clic4;Mrc2;Loxl1;Pcolce;Mmp14;Dpysl3;Igfbp3;Arpc1b;Pkd2;Cast;Col5a2;Alg5;Ppic;Tmed3;Lgals8;Emp1;Casp4;Tspo;Dram1;Plpp3;Axl;Adamts2;Dynlt3;Arpc5;Man2a1;Rcn3;Tm4sf1;Tnfrsf1a;Ano10;Tagln2;Rftn1;Plod1;Prrx2;Cemip;Fn1;Plaur;Wipi1;Stat6;Wdr1;Capg;Lox;Anxa1;Fkbp10;Htra1;Idh1;Mylk;Coro1b;Cd151;Tpbg;S100a6;Npdc1;Copb2;Pam;Ccnd1;Lxn;Txndc5;Ecm1;Col8a1;Fez1;Acadvl;Lrp1;Nnmt;Tgfbi;Gng12;Tnfrsf12a;Thbs2;Msn;Gpr176;Parva;Asap1;Atp10a;Praf2;Fxyd5;Il13ra1;Pdgfra;Avpi1;Tmem45a;Rab11fip5;Tpst1;Prdx4;Slc10a3;Irak1;Man2b2;Jak1;Plat;Tusc3;Scara3;Loxl2;Ids;Klf2;Myo1b;Timp2;Gorasp2;Nqo1;Calu;Mbnl1;Pdlim5;Leprot;Anxa2;Tvp23b;Ift20;Lamc1;Chpf2","19039;29817;12842;16775;70310;14789;22337;23876;58859;18414;50908;94280;14362;20720;14118;12833;21804;12834;15903;14873;22793;11853;17069;14314;18451;13358;14609;19288;13003;213019;77889;18186;21857;70358;29876;17534;16949;18542;17387;22240;16009;11867;18764;12380;12832;66248;19038;66111;56048;13730;12363;12257;71712;67916;26362;216725;67117;67771;17158;52377;17112;21937;102566;21346;76438;18822;20204;80982;14268;18793;52639;20852;22388;12332;16948;16952;14230;56213;15926;107589;23789;12476;21983;20200;18146;50797;18484;12443;17035;105245;13601;12837;235180;11370;16971;18113;21810;14701;27279;21826;17698;381413;57342;13196;11982;54637;18301;16164;18595;69534;56277;52055;22021;53381;214601;16179;17160;16451;18791;80286;219151;94352;15931;16598;17912;21858;70231;18104;12321;56758;56376;230514;12306;67510;55978;226519;100910"
"mouseKD","KD_vs_Control","KEGG","ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE",2.64890411246493,0.741759044808926,5.75894360600184e-13,1.60539022052016e-10,51,24,"Acta2;Sparc;Cdh11;Col1a1;Serpinf1;Col1a2;Bgn;Ntm;Fbn1;Col6a3;Col6a2;Timp3;Prrx1;Mmp11;Thy1;Vcan;Pcolce;Grem1;Col5a2;Col3a1;Rcn3;Ctsk;Fn1;Lox","11475;20692;12552;12842;20317;12843;12111;235106;14118;12835;12834;21859;18933;17385;21838;13003;18542;23892;12832;12825;52377;13038;14268;16948"
