"collection","pathway","pval","padj","ES","NES","size","leadingEdge_count","leadingEdge_entrez","leadingEdge_symbols"
"Reactome","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",0.14168039538715,0.480062698933158,0.344493648817002,1.24105881572648,52,8,"19171;17534;19186;26444;16913;19188;59029;15039","Psmb10;Mrc2;Psme1;Psma7;Psmb8;Psme2;Psmd14;H2-T22"
"Reactome","REACTOME_RHOA_GTPASE_CYCLE",0.141304347826087,0.480062698933158,-0.255195665824756,-1.15334314389395,128,33,"21873;213522;13830;231532;56418;69668;84004;243362;71085;13605;110279;57257;13367;102098;239027;268301;52428;404710;12389;208846;17207;73910;75547;228482;26934;71704;54126;216831;171207;223435;16480;14787;109333","Tjp2;Plekhg6;Stom;Arhgap24;Ykt6;Ccdc115;Mcam;Stard13;Arhgap19;Ect2;Bcr;Vav3;Diaph1;Arhgef18;Arhgap22;Sowahc;Rhpn2;Iqgap3;Cav1;Daam1;Mcf2l;Arhgap18;Akap13;Arhgap11a;Racgap1;Arhgef3;Arhgef7;Arhgap44;Arhgap4;Trio;Jup;Rhpn1;Pkn2"
"Reactome","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",0.140888208269525,0.480062698933158,0.276412625735197,1.1769360671283,155,47,"53618;14799;22142;338320;53418;228998;67951;11733;59042;22143;235661;66111;89867;17158;227613;20443;69162;54160;76983;217664;76510;50797;22146;22152;69654;242362;238123;97484;77038;16834;234663;110379;105522;54161;68137;56494;59005;66682;13191;50907;66913;56389;69608;11839;140481;12793;17308","Fut8;Gria1;Tuba1a;Mia2;B4galt2;Arfgap1;Tubb6;Ank1;Cope;Tuba1b;Dync1li1;Tmed3;Sec16b;Man2a1;Tubb4b;St3gal4;Sec31a;Copg2;Scfd1;Mgat2;Trappc9;Copb2;Tuba1c;Tubb3;Dctn2;Manea;Cog5;Cog8;Arfgap2;Cog1;Dync1li2;Sec13;Ankrd28;Copg1;Kdelr1;Gosr2;Trappc2l;Trappc5;Dctn1;Preb;Kdelr2;Stx5a;Sec24d;Areg;Man2a2;Cnih1;Mgat1"
"Reactome","REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",0.143581081081081,0.484152630891761,0.379989847249579,1.25848783390637,35,10,"12361;23859;14799;14251;227700;67533;14252;225875;14802;16180","Cask;Dlg2;Gria1;Flot1;Sh3glb2;Ppfibp1;Flot2;Lrfn4;Gria4;Il1rap"
"Reactome","REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",0.144827586206897,0.486007957559682,-0.469561865765775,-1.31650291666806,15,9,"19891;18969;18968;67967;14156;68275;19075;327762;18538","Rpa2;Pola2;Pola1;Pold3;Fen1;Rpa1;Prim1;Dna2;Pcna"
"Reactome","REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",0.148275862068966,0.495198812077215,0.406543781647067,1.26679730889167,28,8,"23859;20112;52163;14799;207565;19088;19084;108058","Dlg2;Rps6ka2;Camk1;Gria1;Camkk2;Prkar2b;Prkar1a;Camk2d"
"Reactome","REACTOME_METABOLISM_OF_STEROIDS",0.150316455696203,0.49962326702833,0.309782304454238,1.20248308475455,83,22,"170460;22337;56453;56348;20787;76205;12257;228983;235623;18194;110196;17855;57357;17117;19384;13123;100273;15485;93732;14137;74411;170461","Stard5;Vdr;Mbtps1;Hsd17b12;Srebf1;Stard3nl;Tspo;Osbpl2;Scap;Nsdhl;Fdps;Mvk;Srd5a3;Amacr;Ran;Cyp7b1;Osbpl9;Hsd17b1;Acox2;Fdft1;Plpp6;Stard6"
"Reactome","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",0.151724137931034,0.501912077136787,0.462254921243405,1.31833901257732,20,8,"12833;12835;12834;107581;12832;12825;12816;12837","Col6a1;Col6a3;Col6a2;Col16a1;Col5a2;Col3a1;Col12a1;Col8a1"
"Reactome","REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS",0.159029649595687,0.521139415106994,-0.290212594949634,-1.20335404715137,77,25,"16004;22134;67300;14725;12757;74325;22190;12492;66147;108800;67602;56324;18002;216869;269774;22186;20844;12848;17113;11772;21802;13855;20405;14366;30931","Igf2r;Tgoln1;Cltc;Lrp2;Clta;Cltb;Ubc;Scarb2;Necap2;Ston2;Necap1;Stam2;Nedd8;Arrb2;Aak1;Uba52;Stam;Cops2;M6pr;Ap2a2;Tgfa;Epn2;Sh3gl1;Fzd4;Tor1a"
"Reactome","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.158974358974359,0.521139415106994,0.463122597118328,1.30665625545139,19,8,"24110;16391;20847;12702;15976;15975;12703;54721","Usp18;Irf9;Stat2;Socs3;Ifnar2;Ifnar1;Socs1;Tyk2"
