"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.279891304347826,0.457155797101449,0.135002033828631,0.285449265506631,1.08579542476785,65,"12660;16592;71914;20195;11747;11910;19141;231207;12527;18030;73166;18793"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.307584269662921,0.484325079872204,0.0862865626267245,-0.258550577812522,-1.05979696791886,190,"109754;109672;67130;52538;66445;11370;17449;22272;66152;71679;11951;11429;12894;67460;67863;66335;18984;12864;18293;69833;22333;66594;57279;24030;110826;211253;69802;66841;70383;11655;66407;13177;56451;69089;68197;67442;228033;66043;66383;97212;27402;12028;22334;66945;59040;51798;75406;12861;68202"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.31629392971246,0.484325079872204,0.138022242496643,0.259151320485487,1.07044823208797,110,"13682;226641;28146;50527;11910;74108;107272;12282;67207;20539;27362;71853;66583;208643;23825;70769;109019;56454;234699;12317;22027;218693;102462;20416;68090;14828;245474;13684;54124;18045;52639;72599;227715;67134;66161;11972;78943;50911;107513;20044;12611;192193"
"HALLMARK_GLYCOLYSIS",0.379694019471488,0.54720608688538,0.0745500777420554,-0.254636032356954,-1.03614757327264,171,"50786;16009;20682;54371;76429;13649;110695;109672;23989;11541;17449;217119;56248;11876;12831;69976;18452;14635;15529;83398;77559;27376;13003;14042;22021"
"HALLMARK_NOTCH_SIGNALING",0.373263888888889,0.54720608688538,0.0873098257637931,-0.361751819056729,-1.0691401186709,27,"18128;18750;14534;14362;22418;18129;16848;56438;15205;21402;18131;109689;103583"
"HALLMARK_ADIPOGENESIS",0.440277777777778,0.567726608187134,0.0670512579829467,-0.246911143946819,-1.00738323038847,177,"66205;11669;11600;52538;16651;66445;216820;19285;22117;68653;102693;22272;66152;18107;11429;67460;13602;20850;18984;13350;11303;27376;15979;16775;12359;104112;70335"
"HALLMARK_MYC_TARGETS_V1",0.434931506849315,0.567726608187134,0.119887845115423,0.225724407540633,1.0150532231206,192,"57296;18263;55949;69692;11991;18655;14719;17463;21781;24015;13690;14852;66409;20103;28185;22335;11777;15191;22327;70769;11757;19385;16898;85305;53379;27050;67781;12566;30877;110639;70247;67204;20462;15452;13877;12428;15516;50995;16828;15381;12462;12785;19934;15528;26440;12461;68092;51797;26965;19988;67115;17217;13684;67089;78523;21454;22194;23983;110074;19166;59001;12417;67134;20104;20383;53605;28126;56403;229279;12567;59029;15510;18393;109801;15182;20823;12468;66446;67332;14208;13204;225027;13665;230484;103136"
"HALLMARK_P53_PATHWAY",0.435326842837274,0.567726608187134,0.0676760401641789,-0.248369564398333,-1.01141524420835,176,"20198;108100;18128;14168;68428;56437;27280;207785;12450;15254;16600;71839;53892;12606;22059;17347;20181;12569;192231;14694;140570;23853;114714;12521;12578;14149;12192;19730;14281;76281;22032;192897;21803;29858;22057;22320;16554;20698;22337;228775;102626;67442;12703;16476;71665;56484;66383;15368;71795;13198;12028;19296;15939;19250;57913;14102;17119;74747;19079;11636;231712;11783"
"HALLMARK_TGF_BETA_SIGNALING",0.413533834586466,0.567726608187134,0.102821842840815,0.282849040847648,1.03015854748235,50,"29815;12156;21815;17125;21825;19045;20482;18550;19042;107951;106572;66105"
"HALLMARK_HEME_METABOLISM",0.498360655737705,0.626145439260193,0.107972360317345,0.224479381458413,0.975974829800138,156,"12725;12892;269587;67216;52065;17524;18563;107566;114893;14651;140780;21672;17859;12013;59028;225849;233489;19358;20525;15191;17169;224703;16784;192657;53378;12585;74334;64704;56224;72674;21399;666468;59125;12215;66171;229363;60611;12234;14479;17330;71779;28199;13857;338523;74645;22042"
"HALLMARK_DNA_REPAIR",0.558309037900875,0.683928571428571,0.0579754757571486,-0.243626952769161,-0.967450501981893,143,"20922;223921;14923;50773;76025;56248;21681;268395;66914;20020;22059;236733;69833;17749;69020;69263;22171;54722;21357;56438;19718;18102;59022;382985;27632;19361;74167;16881;18971;227644;194309;19075;218630;57314;228410;66464;68134"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.695222405271829,0.811092806150467,0.053457214108991,-0.252893683575374,-0.867590557443261,55,"16362;12494;21938;20306;18414;20848;15979;16161;14784;21803;54721;12703;16476;12702;15368;16177;14102;16195"
"HALLMARK_PEROXISOME",0.692780337941628,0.811092806150467,0.0503964322442957,-0.238807007557855,-0.867967280478194,78,"26874;20524;13385;12287;67283;21973;72129;12257;20238;12903;12359;11666;11430;170789;114664;19299;67442;17685;66307;15488;20280;51798;110959;15356;23986"
"HALLMARK_ANDROGEN_RESPONSE",0.797653958944281,0.899873346467774,0.0747385227439092,0.215645625656477,0.854525795672463,82,"234515;14782;21985;229055;11504;12571;73998;20229;14595;239273;27362;24000;110651;192657;12010;19012;76267;16410;117167;71371;16880;30960;107652;218294;27057"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.808049535603715,0.899873346467774,0.0768736734126542,0.208182739878478,0.851784685284259,96,"16439;66350;19045;110355;12631;228026;19211;26413;18741;26419;12283;11773;66105;13555;20525;18795;56637;110651;12566;12317;18049;22027"
