"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-MMU-9937383","Mitochondrial ribosome-associated quality control",84,-0.437700142886391,-1.59503068901182,0.00228032264764289,0.123593119421993,0.123593119421993,2374,"tags=32%, list=19%, signal=26%","67840/57837/69089/27398/66407/68836/239555/99045/66845/67036/66258/102060/24030/66163/64656/79044/68463/50529/68537/56282/216767/107732/67212/94064/60441/68572/64660",0.431707695803346
"R-MMU-72613","Eukaryotic Translation Initiation",102,0.381197953193156,1.59226569991573,0.00242089615362668,0.123593119421993,0.123593119421993,2937,"tags=48%, list=24%, signal=37%","13682/14109/20042/217869/224045/20088/67427/76808/57294/22121/67248/20085/20103/208643/20091/20115/100503670/270106/75617/22186/68028/66475/16898/13669/27050/20102/66481/269261/20090/20005/26905/67204/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891/13684/217715/66235/100043813",0.431707695803346
"R-MMU-72737","Cap-dependent Translation Initiation",102,0.381197953193156,1.59226569991573,0.00242089615362668,0.123593119421993,0.123593119421993,2937,"tags=48%, list=24%, signal=37%","13682/14109/20042/217869/224045/20088/67427/76808/57294/22121/67248/20085/20103/208643/20091/20115/100503670/270106/75617/22186/68028/66475/16898/13669/27050/20102/66481/269261/20090/20005/26905/67204/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891/13684/217715/66235/100043813",0.431707695803346
"R-MMU-9909649","Regulation of PD-L1(CD274) transcription",53,-0.494308083758339,-1.66454549030518,0.00290752414597866,0.129813793602864,0.129813793602864,4028,"tags=70%, list=33%, signal=47%","319178/319150/319158/68024/319157/319179/260423/97122/319181/319151/100041230/319155/319184/319148/319161/319156/319182/360198/319168/319152/319153/319160/326619/52615/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/77605/15081",0.431707695803346
"R-MMU-1799339","SRP-dependent cotranslational protein targeting to membrane",74,0.415210902549601,1.64839142774761,0.00269503434670457,0.129813793602864,0.129813793602864,2772,"tags=51%, list=22%, signal=40%","14109/20042/20088/67427/76808/57294/22121/67248/20085/20103/20091/20115/100503670/270106/75617/22186/68028/66475/16898/27050/20102/66481/269261/20090/20005/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891",0.431707695803346
"R-MMU-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",95,0.383503346991325,1.57040538034575,0.00319395035045277,0.129813793602864,0.129813793602864,2937,"tags=49%, list=24%, signal=38%","13682/14109/20042/217869/20088/67427/76808/57294/22121/67248/20085/20103/208643/20091/20115/100503670/270106/75617/22186/68028/66475/16898/13669/27050/20102/66481/269261/20090/20005/26905/67204/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891/13684/66235/100043813",0.431707695803346
"R-MMU-5368287","Mitochondrial translation",100,-0.415115155544128,-1.55554191872912,0.00321188767677189,0.129813793602864,0.129813793602864,3439,"tags=40%, list=28%, signal=29%","66448/68611/64655/67681/68565/17719/66242/67270/17720/17709/67840/17705/57837/69089/27398/66407/68836/239555/99045/66845/67036/211253/66258/102060/24030/66163/64656/17711/79044/68463/50529/68537/56282/216767/107732/67212/94064/60441/68572/64660",0.431707695803346
"R-MMU-156827","L13a-mediated translational silencing of Ceruloplasmin expression",94,0.3732820306298,1.5270098474531,0.00310596267738373,0.129813793602864,0.129813793602864,2937,"tags=49%, list=24%, signal=38%","13682/14109/20042/20088/67427/76808/57294/22121/67248/20085/20103/208643/20091/20115/100503670/270106/75617/22186/68028/66475/16898/13669/27050/20102/66481/269261/20090/20005/26905/67204/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891/13684/66235/100043813",0.431707695803346
"R-MMU-72695","Formation of the ternary complex, and subsequently, the 43S complex",51,0.45137451295553,1.62546056637082,0.00357660230903398,0.138772169590518,0.138772169590518,2106,"tags=43%, list=17%, signal=36%","14109/20042/20088/67427/57294/20085/20103/20091/20115/75617/22186/66475/16898/13669/27050/20102/66481/20090/26905/67204/16785/54127",0.431707695803346
"R-MMU-3000171","Non-integrin membrane-ECM interactions",45,-0.508897705515645,-1.67078455396509,0.00410782836376283,0.13921524293494,0.13921524293494,1940,"tags=38%, list=16%, signal=32%","11465/21803/53867/192897/24051/16775/18214/15529/12825/12831/94216/12814/14268/20649/12305/16651/18750",0.407017918923954
"R-MMU-211981","Xenobiotics",6,-0.830567356543499,-1.65907358076054,0.00401717351293516,0.13921524293494,0.13921524293494,423,"tags=67%, list=3%, signal=64%","11864/11622/13110/56448",0.407017918923954
"R-MMU-72649","Translation initiation complex formation",58,0.438939120900558,1.63941651010752,0.00393862030806804,0.13921524293494,0.13921524293494,2106,"tags=41%, list=17%, signal=34%","13682/14109/20042/20088/67427/57294/20085/20103/208643/20091/20115/75617/22186/66475/16898/13669/27050/20102/66481/20090/26905/67204/16785/54127",0.407017918923954
"R-MMU-5419276","Mitochondrial translation termination",96,-0.418842249722518,-1.57902560591936,0.00416210520114768,0.13921524293494,0.13921524293494,3439,"tags=41%, list=28%, signal=30%","66448/68611/64655/67681/68565/17719/66242/67270/17720/17709/67840/17705/57837/69089/27398/66407/68836/99045/66845/67036/211253/66258/102060/24030/66163/64656/17711/79044/68463/50529/68537/56282/216767/107732/67212/94064/60441/68572/64660",0.407017918923954
"R-MMU-419037","NCAM1 interactions",10,-0.748696255413439,-1.73914531971528,0.00472284437345351,0.151385241191451,0.151385241191451,1809,"tags=70%, list=15%, signal=60%","53867/12841/12825/12831/12833/17967/12834",0.407017918923954
"R-MMU-5389840","Mitochondrial translation elongation",82,-0.427154463803299,-1.54941476738293,0.00499415228672829,0.151385241191451,0.151385241191451,2374,"tags=32%, list=19%, signal=26%","67840/57837/69089/27398/66407/68836/99045/66845/67036/66258/102060/24030/66163/64656/79044/68463/50529/68537/56282/216767/107732/67212/94064/60441/68572/64660",0.407017918923954
"R-MMU-211979","Eicosanoids",1,-0.997652582159624,-1.33015955271476,0.00490726009799597,0.151385241191451,0.151385241191451,31,"tags=100%, list=0%, signal=100%","19223",0.407017918923954
"R-MMU-73884","Base Excision Repair",74,-0.438796770741727,-1.56275986921593,0.00521380936423447,0.153254396463862,0.153254396463862,3933,"tags=59%, list=32%, signal=41%","319158/68024/106344/18207/319157/319179/70603/97122/68240/319181/19891/100041230/319155/319184/319161/319156/11546/319182/319168/18973/319160/18971/326619/16881/319180/319166/319169/319187/17193/319177/319173/319172/319185/319159/319176/19687/19718/71726/69263/22594/268395/18972/77605/68275",0.407017918923954
"R-MMU-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",59,0.435669577378061,1.66483979701683,0.00563744632458841,0.160833027495611,0.160833027495611,2106,"tags=41%, list=17%, signal=34%","13682/14109/20042/20088/67427/57294/20085/20103/208643/20091/20115/75617/22186/66475/16898/13669/27050/20102/66481/20090/26905/67204/16785/54127",0.407017918923954
"R-MMU-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA",78,0.404727058385778,1.60465651102087,0.00616186898822138,0.170771797673564,0.170771797673564,3577,"tags=62%, list=29%, signal=44%","14109/20042/20088/67427/76808/57294/22121/67248/66105/20085/20103/20091/20115/100503670/270106/75617/22186/68028/66475/16898/27050/20102/66481/269261/20090/20005/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891/100043813/20054/216080/20068/20104/20055/76846/68193/20044",0.407017918923954
"R-MMU-9818564","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",60,-0.453377868945287,-1.58360594204553,0.00640485257230733,0.172575194309392,0.172575194309392,4028,"tags=65%, list=33%, signal=44%","319178/319150/319158/68024/319157/319179/260423/97122/319181/319151/100041230/319155/319184/319148/319161/319156/319182/360198/319168/319152/319153/319160/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/56310/20602/20181/77605/15081",0.407017918923954
"R-MMU-3000178","ECM proteoglycans",23,-0.587234150771929,-1.68147184960827,0.00667398862043554,0.174966728697905,0.174966728697905,2216,"tags=48%, list=18%, signal=39%","16398/53867/16399/12841/12111/12825/12831/12833/14268/12834/241226",0.407017918923954
"R-MMU-211976","Endogenous sterols",13,-0.698239509313917,-1.73813670216106,0.00759343150572291,0.176577582575105,0.176577582575105,1425,"tags=38%, list=12%, signal=34%","14149/20181/11864/11622/13123",0.407017918923954
"R-MMU-9865881","Complex III assembly",17,-0.624408492954014,-1.67704999818785,0.00800970477660268,0.176577582575105,0.176577582575105,1734,"tags=41%, list=14%, signal=35%","75530/66594/17711/66152/22272/66445/72795",0.380730400722792
"R-MMU-3299685","Detoxification of Reactive Oxygen Species",26,0.523622499025612,1.62984430128259,0.00773296525000987,0.176577582575105,0.176577582575105,2840,"tags=54%, list=23%, signal=42%","50490/20657/50527/14782/21672/20655/12460/11757/54683/26462/13063/22166/14870/11758",0.407017918923954
"R-MMU-2299718","Condensation of Prophase Chromosomes",59,-0.458968826045029,-1.56981870835933,0.00751882857939432,0.176577582575105,0.176577582575105,4028,"tags=66%, list=33%, signal=45%","319178/319150/319158/68024/319157/319179/260423/97122/319181/18817/319151/100041230/319155/319184/319148/319161/319156/319182/360198/319168/319152/319153/319160/76044/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/52683/77605/15081",0.407017918923954
"R-MMU-9948299","Ribosome-associated quality control",120,0.346174944589772,1.47473403809184,0.00699454821416829,0.176577582575105,0.176577582575105,2772,"tags=42%, list=22%, signal=33%","57296/14109/20042/20088/67427/21762/76808/57294/22121/17463/24015/67248/66105/19167/20085/20103/66855/20091/20115/100503670/68098/270106/75617/22186/26442/68028/66475/16898/27050/20102/66481/269261/20090/20005/70247/19981/67923/19989/16785/66480/54127/19172/19934/267019/19933/26440/110954/19982/19988/67115/67891",0.407017918923954
"R-MMU-927802","Nonsense-Mediated Decay (NMD)",96,0.35810815125536,1.44302489026422,0.0079408422855184,0.176577582575105,0.176577582575105,2937,"tags=48%, list=24%, signal=37%","14109/20042/20088/67427/76808/57294/22121/14852/67248/20085/20103/208643/20091/20115/100503670/270106/75617/22186/68028/66475/16898/27050/20102/66481/269261/20090/20005/19981/60365/19989/16785/66480/54127/19934/267019/19933/68092/110954/51792/67031/19982/19988/67115/67891/52830/100043813",0.380730400722792
"R-MMU-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",96,0.35810815125536,1.44302489026422,0.0079408422855184,0.176577582575105,0.176577582575105,2937,"tags=48%, list=24%, signal=37%","14109/20042/20088/67427/76808/57294/22121/14852/67248/20085/20103/208643/20091/20115/100503670/270106/75617/22186/68028/66475/16898/27050/20102/66481/269261/20090/20005/19981/60365/19989/16785/66480/54127/19934/267019/19933/68092/110954/51792/67031/19982/19988/67115/67891/52830/100043813",0.380730400722792
"R-MMU-112409","RAF-independent MAPK1/3 activation",22,0.562115256958652,1.70373351475351,0.0100019329360376,0.194561383788137,0.194561383788137,2240,"tags=45%, list=18%, signal=37%","19252/70686/18218/240672/26395/16193/26413/16452/319520/18611",0.380730400722792
"R-MMU-2022090","Assembly of collagen fibrils and other multimeric structures",30,-0.549666679561043,-1.6653405355182,0.00983031669506133,0.194561383788137,0.194561383788137,1266,"tags=47%, list=10%, signal=42%","18542/16949/12841/12822/12825/12831/94216/16950/12814/12833/16948/12834/17395/94352",0.380730400722792
"R-MMU-9856651","MITF-M-dependent gene expression",15,-0.641888560009337,-1.63666624271024,0.00937738874156135,0.194561383788137,0.194561383788137,1797,"tags=47%, list=15%, signal=40%","171531/17342/12387/15254/21415/21414/16842",0.380730400722792
"R-MMU-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",35,0.485246067831873,1.61150840088858,0.0100289373086668,0.194561383788137,0.194561383788137,1675,"tags=34%, list=14%, signal=30%","21815/104394/20482/18550/19042/21781/26413/107951/66105/13559/22186/17283",0.380730400722792
