"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_IL2_STAT5_SIGNALING",0.0429479061555183,0.165157935285054,0.321775918075361,0.289582601070132,1.28234128158533,152,"13340;12156;18263;14873;212531;20719;100604;229521;13813;65960;80914;18550;17760;20947;19122;94185;17133;11746;12447;23849;18030;18712;17164;14190;66616;16206;15277;80859;12043;29809;16004;23959;12444;18671;12505;20514;17829"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0495445063235619,0.165157935285054,0.321775918075361,0.312256765304922,1.32072036783726,118,"14726;74442;14367;12475;11535;52118;18578;16174;73379;16323;21983;13614;54216;19267;11308;59027;12267;19697;23849;16193;14066;18033;13874"
"HALLMARK_KRAS_SIGNALING_DN",0.0334732871283432,0.165157935285054,0.321775918075361,-0.401653219329689,-1.43196395152043,71,"19125;20363;104027;54371;56358;21415;227541;16506;20393;14570;19271;381022;20190;16858;16848"
"HALLMARK_MTORC1_SIGNALING",0.0508554796449368,0.165157935285054,0.321775918075361,0.278594665597541,1.27581400759698,193,"27360;110391;28146;50527;17113;14782;68278;56772;14718;20855;18655;11639;228026;64136;59027;19141;20867;67890;12527;107272;112407;18030;93692;20539;14190;26432;15277;66105;19167;73166;20525;107869;66427;11674;83671;56637;20514;21753;21991;67204;76267;74185;12317;15452;22027;665563;16828;14884;21399;12301;56088;17872"
"HALLMARK_UV_RESPONSE_DN",0.0513888888888889,0.165157935285054,0.234392647294686,-0.336720604154233,-1.32116812727447,135,"216616;19274;18858;12843;19663;18596;18750;15901;67916;13132;12842;57810;11541;12814;99633;218038;12825;57265;15529;50768;328365;20975;20181;15117;20238"
"HALLMARK_UV_RESPONSE_UP",0.0371794564370861,0.165157935285054,0.321775918075361,0.302837760030526,1.29694956207631,124,"12660;14825;12156;12228;14282;66849;13728;11910;14590;217869;18550;245841;20867;110920;14411;53319;20429;12447;216150;16193;99681;66144;56177;13559;66427;81489;11674;14660;17713;18671;12566;17387;71844;26905;15587"
"HALLMARK_SPERMATOGENESIS",0.0797720797720798,0.229931288754818,0.271288554688953,0.337997243601557,1.29965849157079,67,"20744;18415;15925;17349;72350;13000;21888;22335;20394;93759;231600;17354;14056;56088"
"HALLMARK_COMPLEMENT",0.0863787375415282,0.235142118863049,0.282013350011725,0.281984170665245,1.20764083917368,124,"12554;18675;18783;19053;11747;18706;19671;240672;20779;381511;19141;170750;17133;14571;14360;11502;16193;14066;18712;69181;105445;18793;72843;16452;16784;16563;13660;17387;17386;21929;19822;17096;18787;16912;14696;110157;14479;320207;74112;56420"
"HALLMARK_COAGULATION",0.115384615384615,0.297570850202429,0.227987202850442,0.304516175804435,1.20663730487772,77,"18792;19128;17384;21824;21825;18550;19141;11843;17133;12527;14360;11502;14066;17392"
"HALLMARK_FATTY_ACID_METABOLISM",0.148905109489051,0.364817518248175,0.135740943810425,-0.309617519157638,-1.18340383063861,120,"11529;13808;52538;11370;17449;16852;52683;11564;11429;12894;14104;67460;17025;70335;68021;12349;14645;66841;11430;170789;98314;114664;12896;12040;110460;18194;13177;11671;56451;73724;67442;20520;208715;109857;109778;15488;227095;66945"
"HALLMARK_HEDGEHOG_SIGNALING",0.169717138103161,0.380080670183059,0.135740943810425,-0.445360230741611,-1.24385823854916,24,"22253;18015;17886;14632;319504;12569"
"HALLMARK_KRAS_SIGNALING_UP",0.170648464163823,0.380080670183059,0.199915231309662,0.261242069580343,1.13233767238808,131,"101772;19225;14063;18792;12156;67778;12876;73379;16323;50527;17384;67468;78937;12267;24064;93692;13874;93695;228662;19653;18793;240832;29809;20394;230734;12444;14009;18671;14020;66795"
"HALLMARK_APICAL_SURFACE",0.197654941373534,0.392628205128205,0.125033367555272,-0.407485084213508,-1.1935459113368,29,"20312;14451;12189;226250;237847;72043;15507;74762;14462;14252;230872"
"HALLMARK_APOPTOSIS",0.208333333333333,0.392628205128205,0.108820126769161,-0.291409538658882,-1.14338412829506,135,"18596;18412;16842;13655;16362;21859;18003;19401;14528;11732;12494;12189;16012;21858;223453;12111;21973;21857;14863;15507;12257;14958;15979"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.192362093352192,0.392628205128205,0.115240003147781,-0.290471655412547,-1.13898820607101,143,"16010;11988;226251;13655;225115;21847;23989;19401;76025;76453;16600;14104;73710;50768;20315;99543;16529;20602;71946;233016;20972;78286;21817;67689;13521;15205;14281;55963;14137;75007;207596;171531;18432;20893;22057;212862;22433;97998;76459;268480;17300;22248;20520;22393;14229;225845;13360;20347;11640"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.206293706293706,0.392628205128205,0.183023938384487,0.260755121299563,1.13150250835217,137,"18415;27360;16592;16795;67117;12876;12228;16782;21983;21987;56350;226101;57444;12527;20873;56460;69724;20439;20539;20501;106572;18166;23802;12043;56177;13731;16452"
"HALLMARK_APICAL_JUNCTION",0.233893557422969,0.424473493100944,0.102080107662747,-0.28539305982968,-1.11731949628793,139,"23880;108100;19261;20312;13649;16480;18015;107581;103733;17395;12552;17886;11790;83964;77579;11548;13003;21827;244864;102657;68481;22029;99151;69192;192897;11465;19094;216856;14118;68188;11490;13822;16398;231070;20410;20563;18643;18190;21810;16511;68794;14431;15898;192156;14083"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.254098360655738,0.429338609383833,0.142901149386948,0.320971956592487,1.13684525920936,44,"108737;14782;54132;12581;19122;21672;20655;93692;17250;15369;26462;224432;14159;109815"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.253869969040248,0.429338609383833,0.153158808683073,0.259151320485487,1.09511848027607,110,"13682;226641;28146;50527;11910;74108;107272;12282;67207;20539;27362;71853;66583;208643;23825;70769;109019;56454;234699;12317;22027;218693;102462;20416;68090;14828;245474;13684;54124;18045;52639;72599;227715;67134;66161;11972;78943;50911;107513;20044;12611;192193"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.279202279202279,0.456030389363723,0.13880510939114,0.285449265506631,1.08752392790902,65,"12660;16592;71914;20195;11747;11910;19141;231207;12527;18030;73166;18793"
"HALLMARK_ANGIOGENESIS",0.327787021630616,0.518114969674199,0.0922597260527354,-0.395371748583212,-1.10424409908782,24,"20198;14182;12825;21857;13003;20750;50706;14314;24059"
"HALLMARK_MYC_TARGETS_V1",0.364963503649635,0.555292652552927,0.137250779610133,0.225724407540633,1.03299046734954,192,"57296;18263;55949;69692;11991;18655;14719;17463;21781;24015;13690;14852;66409;20103;28185;22335;11777;15191;22327;70769;11757;19385;16898;85305;53379;27050;67781;12566;30877;110639;70247;67204;20462;15452;13877;12428;15516;50995;16828;15381;12462;12785;19934;15528;26440;12461;68092;51797;26965;19988;67115;17217;13684;67089;78523;21454;22194;23983;110074;19166;59001;12417;67134;20104;20383;53605;28126;56403;229279;12567;59029;15510;18393;109801;15182;20823;12468;66446;67332;14208;13204;225027;13665;230484;103136"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.373972602739726,0.555292652552927,0.0745500777420554,-0.258550577812522,-1.05258088178498,190,"109754;109672;67130;52538;66445;11370;17449;22272;66152;71679;11951;11429;12894;67460;67863;66335;18984;12864;18293;69833;22333;66594;57279;24030;110826;211253;69802;66841;70383;11655;66407;13177;56451;69089;68197;67442;228033;66043;66383;97212;27402;12028;22334;66945;59040;51798;75406;12861;68202"
"HALLMARK_GLYCOLYSIS",0.422809457579972,0.575490650594962,0.069119845655101,-0.254636032356954,-1.020047303325,171,"50786;16009;20682;54371;76429;13649;110695;109672;23989;11541;17449;217119;56248;11876;12831;69976;18452;14635;15529;83398;77559;27376;13003;14042;22021"
"HALLMARK_NOTCH_SIGNALING",0.403305785123967,0.575490650594962,0.080419996876154,-0.361751819056729,-1.04546620530128,27,"18128;18750;14534;14362;22418;18129;16848;56438;15205;21402;18131;109689;103583"
"HALLMARK_TGF_BETA_SIGNALING",0.416901408450704,0.575490650594962,0.109684061970549,0.282849040847648,1.03181995531011,50,"29815;12156;21815;17125;21825;19045;20482;18550;19042;107951;106572;66105"
"HALLMARK_P53_PATHWAY",0.462707182320442,0.612774376586531,0.064358336791736,-0.248369564398333,-0.999525732494992,176,"20198;108100;18128;14168;68428;56437;27280;207785;12450;15254;16600;71839;53892;12606;22059;17347;20181;12569;192231;14694;140570;23853;114714;12521;12578;14149;12192;19730;14281;76281;22032;192897;21803;29858;22057;22320;16554;20698;22337;228775;102626;67442;12703;16476;71665;56484;66383;15368;71795;13198;12028;19296;15939;19250;57913;14102;17119;74747;19079;11636;231712;11783"
"HALLMARK_ADIPOGENESIS",0.475795297372061,0.613525515032394,0.0630790410571939,-0.246911143946819,-0.99376493056519,177,"66205;11669;11600;52538;16651;66445;216820;19285;22117;68653;102693;22272;66152;18107;11429;67460;13602;20850;18984;13350;11303;27376;15979;16775;12359;104112;70335"
"HALLMARK_HEME_METABOLISM",0.491349480968858,0.617336527371129,0.112378519110475,0.224479381458413,0.996928361982493,156,"12725;12892;269587;67216;52065;17524;18563;107566;114893;14651;140780;21672;17859;12013;59028;225849;233489;19358;20525;15191;17169;224703;16784;192657;53378;12585;74334;64704;56224;72674;21399;666468;59125;12215;66171;229363;60611;12234;14479;17330;71779;28199;13857;338523;74645;22042"
"HALLMARK_DNA_REPAIR",0.575671852899576,0.70519801980198,0.0551351763385257,-0.243626952769161,-0.955302249684179,143,"20922;223921;14923;50773;76025;56248;21681;268395;66914;20020;22059;236733;69833;17749;69020;69263;22171;54722;21357;56438;19718;18102;59022;382985;27632;19361;74167;16881;18971;227644;194309;19075;218630;57314;228410;66464;68134"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.713836477987421,0.832809224318658,0.0500922874402106,-0.252893683575374,-0.858064986384871,55,"16362;12494;21938;20306;18414;20848;15979;16161;14784;21803;54721;12703;16476;12702;15368;16177;14102;16195"
"HALLMARK_PEROXISOME",0.712797619047619,0.832809224318658,0.0476387259290825,-0.238807007557855,-0.869920276832355,78,"26874;20524;13385;12287;67283;21973;72129;12257;20238;12903;12359;11666;11430;170789;114664;19299;67442;17685;66307;15488;20280;51798;110959;15356;23986"
"HALLMARK_ANDROGEN_RESPONSE",0.766763848396501,0.87375415282392,0.0764767053228531,0.215645625656477,0.86775567883856,82,"234515;14782;21985;229055;11504;12571;73998;20229;14595;239273;27362;24000;110651;192657;12010;19012;76267;16410;117167;71371;16880;30960;107652;218294;27057"
"HALLMARK_MYC_TARGETS_V2",0.828804347826087,0.902475845410628,0.0689567351672811,0.216374320522465,0.815361150161518,58,"13340;20873;59028;66164;15277;226169;70769;30877;68493;107071"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.820987654320988,0.902475845410628,0.0758886900606117,0.208182739878478,0.862349877469143,96,"16439;66350;19045;110355;12631;228026;19211;26413;18741;26419;12283;11773;66105;13555;20525;18795;56637;110651;12566;12317;18049;22027"
"HALLMARK_ALLOGRAFT_REJECTION",0.942050520059435,1,0.0347156757446657,-0.197997887829584,-0.74243370114308,104,"23880;13649;17395;12189;20306;76784;50723;21857;15979;55944;16161;192656;276770;12578"
"HALLMARK_G2M_CHECKPOINT",0.987654320987654,1,0.0285038599247822,-0.169379768000157,-0.691473296076368,193,"107503;77605;23834;20877;105988;14030;16882;21973;20775;18472;15374;18129;78733;12412;19357;21915;20382;67052;15366;11799;17215;17118;27041;19366;26934;242705;21803;217232;101706;27221;22036;17127;108907;21887;12455;18141;17216;103573;16211;18973;71514;22137;17268"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",1,1,0.066436413766281,0.165604080474948,0.670042623160504,86,"15958;67168;57444;211329;246696;19167;73711;12010;16423;19124;52668;56791;22670;16912;319236;67775;99899;16168;16391;268749;80285;100121;24110;17858;209086;69550;65972;71586;234311;15959;54123"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.969101123595506,1,0.0306322550486472,-0.1870363453727,-0.736863681345303,150,"319974;192786;21930;16362;14528;16651;12494;53620;20306;109032;20848;192656;27056;71701;16421;18035;17069;22320;16149;71939;217069;21928;20304;19188;12370;20454"
